Organization Name,Organization Name URL,Categories,Description,Full Description
Toyota Motor Corporation,https://www.crunchbase.com/organization/toyota,"Automotive, Mobile, Transportation",Toyota is a Japanese automotive company that manufactures and markets vehicles to over 170 countries and regions.,"Toyota is a company that is operating its business with a focus on vehicle production and sales. Toyota completed its A1 prototype passenger car and G1 truck in 1935. First export of a Toyota car (G1 truck) occurred in 1936 and Toyota established its logo during the same year. By 1938, it started the production of G1 truck. In 1957, Toyota exported Japanese passenger car ‘Crown’ to the United States for first time. Toyota Motor Sales, U.S.A. was also established in 1957. In 1985, Toyota’s cumulative exports reached 20 million units, and its annual overseas output exceeded 3 million units in 1999. As of the end of Dec. 2013, Toyota conducts its business worldwide with 52 overseas manufacturing companies in 27 countries and regions. Toyota's vehicles are sold in more than 160 countries and regions. Toyota today manufactures a diverse line-up of vehicles all over the world, including sport utility vehicles, commercial vehicles, and more. Toyota was founded in 1937 by Kiichiro Toyoda and is headquartered in Aichi."
Toast,https://www.crunchbase.com/organization/toast,"Analytics, Mobile, Point of Sale, Restaurants, SaaS, Software",Toast is an all-in-one point-of-sale and restaurant management platform for businesses in the food service and hospitality space.,"Toast is an all-in-one point-of-sale and restaurant management platform for businesses in the food service and hospitality space. As a cloud-based system built specifically for restaurants, Toast offers advanced functionality including tableside ordering, quick menu modifications, real-time enterprise reporting, online ordering, and labor management on an easy-to-use interface. The company powers successful restaurants by combining point of sale, front of house, back of house, and guest facing technology with an unequaled commitment to customer success. It enables the community of restaurateurs to delight guests and thrive. Toast was founded on 2011 and is based in Boston, Massachusetts."
Tokopedia,https://www.crunchbase.com/organization/tokopedia,"E-Commerce, Internet, Marketplace, Shopping",Tokopedia is an online marketplace that allows individuals and business owners in Indonesia to open and maintain their stores for free.,"Tokopedia is an online marketplace that allows individuals and small & midsize business owners to open and maintain their own online store easily and free, while providing better and safer online shopping experience to their customers. Tokopedia, empowers millions of merchants and consumers to participate in the future of the economy. Tokopedia's vision is to build an ecosystem where anyone can start and find anything. The company believes that the marketplace is the most beautiful business model in the world because the success of a marketplace can only be achieved by making others more successful.  Tokopedia services have enabled millions of individuals, MSMEs and business owners in Indonesia to sell products to customers throughout Indonesia. The merchant Tokopedia have opened tens of millions of new jobs in Indonesia."
"Toys ""R"" Us",https://www.crunchbase.com/organization/toys-r-us,"Consumer Goods, E-Commerce, Retail, Toys","Toys “R” Us is a toy and baby products retailer, offering a wide range of products globally. ","Toys “R” Us Inc. is a leading toy and baby products retailer, offering a wide range of products globally. The company started off as a supermarket for children by Charles Lazarus in 1948 providing baby furniture.   The company retails toys, clothing and baby products in over 1,700 stores around the world.  The company employees over 70,000 people worldwide and reported over US$ 13 billion in revenue in 2013."
Toss,https://www.crunchbase.com/organization/toss,"Financial Services, FinTech, Mobile Apps, Mobile Payments, Personal Finance",Toss is a Korea-based mobile finance platform.,"Toss is a South Korea-based mobile financial service platform operated by fintech start-up Viva Republica Co Ltd. Since its launching in February of 2015, Toss garnered over 13 million app downloads and processed over USD$10 billion in P2P payments. Adding to its success in P2P payments, Viva Republica Co Ltd. has launched over 10 financials services to become a consumer mobile financial services platform. Toss partners with incumbent financial institutions and other fintech players to provide users with services that cover all facets of their financial lives, including payments, loans, investments, credit score management, spending analysis, and insurance products."
token,https://www.crunchbase.com/organization/token-2,"FinTech, Payments, Real Time, Software",Token creates bank-hosted payment system specifically designed for the digital era.,"Token creates bank-hosted payment system specifically designed for the digital era. Token's universal open banking platform, TokenOS, allows banks and third parties to interact in a digital global financial services ecosystem. TokenOS provides one API to access all banks, with the tools to deliver best-in-class data access and payments use cases, and better open banking propositions.  Token.io Limited is authorised as an Account Information Service Provider (“AISP”) and as a Payment Initiation Service Provider (“PISP“) by the Financial Conduct Authority in the UK."
Too Good To Go,https://www.crunchbase.com/organization/too-good-to-go,"Agriculture, E-Commerce, Food and Beverage, Retail, Travel, Waste Management",Too Good To Go is an app for fighting food waste. ,"They fight food waste by helping food stores sell their surplus food instead of throwing it away. Their mission is to reduce food waste worlwide, and their vision is to create a world where food produced is food consumed. Each year, one third of the food produced worldwide is wasted. If food waste were a country it would be the third largest emitter of greenhouse gases behind only the USA and China."
Toppr,https://www.crunchbase.com/organization/toppr,"EdTech, Education, Knowledge Management",Toppr.com is an online preparation platform for entrance exams in India.,"Toppr.com is an online preparation platform for entrance exams in India. It has changed how students prepare for competitive exams in India. Its first product for IIT JEE Mains is the most comprehensive test and practice package - Unlimited tests, Instant feedback reports, Compare rankings."
Tourlane,https://www.crunchbase.com/organization/tourlane,"Internet, Reservations, Tourism, Travel","Tourlane is a booking platform for multi-day tours, offering amazing experiences to over 30 countries worldwide.","Tourlane is a booking platform for multi-day tours, offering amazing experiences to over 30 countries worldwide. It creates unique adventures and authentic travel experience to the most fabulous destinations in the world. The company combines the first-hand experience of a travel agency with the simplicity of an online product. Its apps bring travel consultancy to a state-of-the-art level of tech and design and thereby will shape the future of individual and adventure trips.  Its product matches travelers with pre-selected travel specialists, making the booking of individual and adventure trips comparable, fast and easy."
Top Hat,https://www.crunchbase.com/organization/tophat,"EdTech, Education, Market Research, Mobile",Top Hat’s interactive software helps college professors quickly activate classrooms by engaging students over their own devices,"As a proven student engagement and interactive teaching platform, Top Hat’s software helps college professors activate classrooms.  In a world of digital distractions, countless academic studies have reinforced the reality that students better understand the day’s lesson if they’re asked to engage with peers, interact with complex material and participate in class.  By requiring students to use their personal device to answer quizzes, reply to polls and tackle difficult simulations, Top Hat easily and effectively transforms the passive lecture hall into an exciting learning environment.  As a strong advocate for traditional, on-campus education, Top Hat not only modernizes established teaching methods, but also facilitates new approaches including the ‘flipped classroom,’ ‘group learning,’ and other creative solutions. Thousands of professors and hundreds of colleges worldwide rely on Top Hat to engage their students and improve academic performance. Top Hat is headquartered in Toronto, CAN, hosts 120 full time employees and has been profitably operating since its 2009 launch behind $22M in venture funding."
