Organization Name,Organization Name URL,Categories,Description,Full Description
Trax,https://www.crunchbase.com/organization/traxretail,"Analytics, Computer Vision, Image Recognition, Information Services, Information Technology, Real Time, Retail Technology",Trax provides computer vision solutions for retail.,"Trax digitizes the physical world of retail.  In 2010 Trax introduced a revolutionary new image recognition technology to the consumer goods industry. Our purpose was twofold – to raise awareness of the significance and value of image recognition and to drive greater efficiencies and effectiveness for consumer goods companies. For the first time, sales representatives could receive detailed product and category information including out-of-shelf, share of shelf, planogram, pricing and promotional compliance and more, all delivered to their mobile phones within minutes in the store. Today, Trax is the global leader in computer vision solutions for CPGs and Retailers, ranking in the top 25 Fastest Growing Companies on Deloitte's Technology Fast 500 list. The Trax platform enables tighter execution controls in-store and the ability to leverage competitive insights through their in-store execution tools, market measurement services and data science to unlock revenue opportunities at all points of sale. In addition to mobile phones and tablets, Trax partners with leading innovators of IOT technologies including fixed cameras, robotics, and more, to capture retail reality in store.  Trax is headquartered in Singapore, with offices throughout APAC, Europe, Middle East, North America and South America. Trax clients include global brands like Coca-Cola, ABInBev, Heineken, Nestle and Henkel."
TransferWise,https://www.crunchbase.com/organization/transferwise,"Finance, Financial Services, FinTech, Payments, Peer to Peer",TransferWise is a money transfer service allowing private individuals and businesses to send money abroad without hidden charges.,"TransferWise is a money transfer service allowing private individuals and businesses to send money abroad without hidden charges. TransferWise lets expats, foreign students and businesses move money globally. The firm's pricing and operating model are a substantial departure from standard practice in the money transfer sector, providing customers with a lower-cost alternative to traditional means of moving money internationally. TransferWise was founded in London in March 2010 by Taavet Hinrikus and Kristo Kaarmann. Taavet was part of the small team that started Skype in 2003 and has recently worked with a number of startups as an angel investor and advisor. Kristo had a financial services background from Deloitte and PricewaterhouseCoopers. Institutional investors include IA Ventures, Index Ventures, Seedcamp and Kima Ventures. Strategic angels include Virgin Group Sir Richard Branson and PayPal founder Max Levchin. TransferWise is licensed and regulated by the UK Financial Services Authority."
Trilogy Education Services,https://www.crunchbase.com/organization/trilogy-education-services,"Continuing Education, EdTech, Education, Training",Trilogy Education is a workforce accelerator that powers skills-based training programs in high-demand tech fields at leading universities.,"Trilogy Education is a workforce accelerator that empowers the world’s leading universities to prepare professionals for high-growth careers in the digital economy. From full-stack development to data analytics, Trilogy’s skills-based training programs bridge regional hiring gaps in more than 35 markets across North America. Since the company’s launch in 2015, thousands of working adults have successfully completed Trilogy-powered programs, and 1,500+ companies—ranging from startups to the Fortune 500—employ them. Learn more at www.trilogyed.com.  "
Trusted Insight,https://www.crunchbase.com/organization/trusted-insight,"Artificial Intelligence, Finance, FinTech, Hedge Funds, Machine Learning, Private Social Networking, Venture Capital",Trusted Insight is the leading Institutional Syndication Platform for Alternative Assets. Its members manage over $18 Trillion in AUM.,"Trusted Insight allows lead investors to syndicate investment opportunities to family offices, qualified institutional buyers and other institutional investors across asset classes such as Venture Capital, Private Equity/Buy-out, Real Estate, Infrastructure and others. Trusted Insight also manages its own Platform Fund(s) to act as Syndicate Lead. With over 140,000 members on the platform controlling over $18 Trillion in assets, Trusted Insight is the fastest growing and most trusted alternative asset syndication platform. 30,000 institutional investors engage with Trusted Insight each week. They are actively investing in alternative assets, primarily private equity, hedge funds, real estate and private companies.  Founded by Alex Bangash, Trusted Insight started in 2010 and is venture-funded and revenue producing. Its investors were the first investors or founders of Facebook, LinkedIn, Mint, Match.com, and Blackstone, among others. The company has offices in NYC and San Francisco."
TravelPerk,https://www.crunchbase.com/organization/travelperk,"Business Travel, SaaS, Software, Ticketing, Travel","TravelPerk is a business travel platform that revolutionizes the way that organizations budget, book, and manage business travels.","TravelPerk is a next-generation business travel booking and management platform for companies of any size. It is an all-in-one platform for booking business travel that is 100% free. TravelPerk has an inventory, technology, consumer-grade design, and a very disruptive business model. TravelPerk is backed by investors such as Spark Capital, investors in Slack, Trello, and Twitter. The company is co-founded and funded by a team of entrepreneurial executives with deep market expertise, including leadership-level experience, at one of the most successful players in the online travel industry.  One of the co-founders most recently started and sold a travel technology company to one of the players in the market. TravelPerk was founded on 2015 and is headquartered in Barcelona, Catalonia."
TransUnion,https://www.crunchbase.com/organization/transunion,"Credit Bureau, Information Technology, Legal","TransUnion provides total credit protection all in one place from credit alerts, credit reports and credit scores.","Total credit protection all in one place from credit alerts, credit reports and credit scores. Get your free credit score today from TransUnion, The Source!"
TrustRadius,https://www.crunchbase.com/organization/trustradius,"B2B, Crowdsourcing, Enterprise Software, Internet, Marketing, SaaS",TrustRadius is the most trusted review platform for business technology,"TrustRadius is the most trusted review platform for business technology.  We help buyers make confident decisions with in-depth reviews and ratings from real users. We also help vendors engage and convert buyers by putting their customer’s voice to work, authentically and at scale. Clients range from category defining companies like Marketo, disruptive startups like TrendKite and industry giants like Oracle. Headquartered in Austin, TX, TrustRadius was founded by successful entrepreneurs and is backed by the Mayfield Fund."
Tricentis,https://www.crunchbase.com/organization/tricentis,"Enterprise Software, Information Technology, Quality Assurance, Virtualization",Tricentis offers enterprise software testing solutions that enable enterprises to achieve high automation rates while minimizing risks.,"Tricentis, the Continuous Testing Company, specializes in agile market leading software testing tools for enterprises.   They help Global 2000 companies adopt DevOps and gain success by achieving automation rates of over 90%. their integrated software testing solution, Tricentis Tosca, consists of a unique Model-based Test Automation and Test Case Design approach, encompassing risk-based testing, test data management and provisioning, service virtualization, and more. They are established as a reliable enterprise partner, helping to deliver significant performance improvements to testing projects. Prominent analysts have recognized us as a Leader in both Software Test Automation and in Functional Automation Tools, with Model-based Test Automation as their standout feature. Tricentis’ 400+ customers include global names from the Top 500 brands such as ExxonMobil, HBO, Whole Foods, Toyota, Allianz, BMW, Starbucks, Deutsche Bank, Lexmark, Orange, A&E, Vantiv, Vodafone, Telstra and UBS. Tricentis has offices in Austria, Australia, Germany, India, Netherlands, Switzerland, Poland, United States and the UK."
TradingView,https://www.crunchbase.com/organization/tradingview,"Android, Cloud Computing, Education, Finance, Internet, iOS, Social Media, Stock Exchanges",TradingView operates as a developer of social networking and data analysis tools intended for financial markets.,"TradingView operates as a developer of social networking and data analysis tools intended for financial markets. Designed to provide a Bloomberg-like experience to non-professional traders, users have free access to top-notch charting and analysis, publish trading ideas and discuss markets in real-time."
TrustArc,https://www.crunchbase.com/organization/truste,"Compliance, Enterprise Software, Mobile, Privacy, Software","TrustArc provides solutions to manage privacy compliance for the GDPR, CCPA, and other global privacy regulations.","TrustArc, the leader in privacy compliance and data protection for over two decades, offers an unmatched combination of innovative technology, expert consulting and TRUSTe certification solutions, that together address all phases of privacy program management.  The TrustArc Platform, fortified over seven years of operating experience, across a wide range of industries and client use cases, along with our extensive services, leverage deep privacy expertise and proven methodologies, which have been continuously enhanced through thousands of customer engagements.  Headquartered in San Francisco, and backed by a global team across the Americas, Europe, and Asia, TrustArc helps customers worldwide demonstrate compliance, minimize risk and build trust."
