Organization Name,Organization Name URL,Categories,Description,Full Description
Zynga,https://www.crunchbase.com/organization/zynga,"Gaming, Mobile, PC Games","Zynga develops, markets, and operates social games as live services played on the Internet.","Zynga develops, markets, and operates social games as live services played on the Internet, social networking sites, and mobile platforms in the United States and internationally. It offers its online social games primarily under the Slots, Words With Friends, Zynga Poker, and FarmVille franchises. The company’s games are accessible on mobile platforms, Facebook, and other social networks, as well as Zynga.com. It also provides advertising services to advertising agencies and brokers."
Zymergen,https://www.crunchbase.com/organization/zymergen,"Artificial Intelligence, Big Data, Bioinformatics, Machine Learning, Robotics","Zymergen researches, develops, and manufactures microbes for Fortune 500 companies.","Zymergen researches, develops, and manufactures microbes for Fortune 500 companies. It develops molecules for agriculture, chemicals, materials, pharmaceuticals, electronics, personal care, and more applications.  Zymergen’s platform integrates automation, machine learning, and genomics to navigate the genomic search space. It uses a technology platform to optimize strains in that improves economics; improves the existing production strains within existing manufacturing processes; and improves the correlation between the lab and commercial manufacturing.  Moreover, Zymergen offers new product development, such as engineering any molecules from any microbes that improves the power of biology to develop novel products. Jed Dean, Joshua J. Hoffman, and Zachary Serber founded it in 2013, with its headquarters in Emeryville in California with an additional office in Seattle in Washington."
Zyper,https://www.crunchbase.com/organization/zyper,"Advertising Platforms, Brand Marketing, Computer Vision, Loyalty Programs, Software",Zyper is a machine learning-led community marketing software.,"Zyper wants to re-create social networks for brands by connecting them to their top fans to drive engagement, insights and sales."
Zylo,https://www.crunchbase.com/organization/zylo,"Enterprise Software, SaaS","Zylo is focused on unlocking the full potential of SaaS for buyers, providers, and users alike.","It is the leading SaaS optimization platform that transforms how companies manage and optimize the vast and accelerating number of cloud-based applications organizations rely on today. The platform provides an online command center for all cloud-based software used across a company, giving an organization visibility into what software is used, how much is spent and how to optimize their cloud software investments."
Zylotech,https://www.crunchbase.com/organization/dataxylo,"Analytics, Artificial Intelligence, Big Data, Software",Self-learning customer data platform platform that enables clients to cross-sell / up-sell to their customers.,"Zylotech’s Self-Learning CDP provides B2B organizations with a complete, unified view of all customer data empowering cross-functional teams with greater agility, efficiency, and consistency. This approach is leading to new operational strategies that address each stage of the customer journey to meet evolving requirements. Zylotech has developed its Revenue Operations (RevOps) Framework to provide the necessary guidance for B2B organizations to meet these evolving requirements and to break through marketing, sales and customer operations silos to establish alignment across customer-facing teams."
Zymeworks,https://www.crunchbase.com/organization/zymeworks,"Biotechnology, Medical, Therapeutics",Zymeworks is a computational biotechnology company focused on optimizing therapeutic antibodies and other protein-based therapeutics.,"Zymeworks Inc. is a privately held biotherapeutics company based in Vancouver, British Columbia. Zymeworks is committed to developing best-in-class protein therapeutics for the treatment of cancer, autoimmune and inflammatory diseases. Zymeworks' approach combines proprietary molecular modeling and simulation software with high-performance computing to create an environment for in silico experimentation and predictive protein optimization. Using this approach Zymeworks has developed multiple platform technologies to advance the field of biologics drug discovery and optimization."
ZypMedia,https://www.crunchbase.com/organization/extendtv,"Advertising, Advertising Platforms, Local Advertising",ZypMedia is a programmatic media buying platform for local advertising.,"Zypmedia provides local ad sales executives and their customers an opportunity to grow their business and evolve with a changing media environment. ZypMedia is a full-stack digital advertising technology platform that combines the power of machine learning with the intelligence of human experts to specialize in local-focused advertising. The company's innovative, intelligent tools enable you to bridge the audience gap between traditional and digital worlds, expand your offerings to better reach your local audience, and significantly grow your revenue."
Zycada Networks,https://www.crunchbase.com/organization/zycada-networks,"B2B, Mobile, SaaS",The Zycada Orchestration Network enhances any multi-CDN/Cloud environment to give every device the best possible Quality of Experience,"Powered by AI, the Zycada Orchestration Network fingerprints and optimizes every connection individually and in real-time to deliver the best Quality of Experience. In less than 30 minutes, Zycada enhances any multi-CDN, multi-Cloud or telco environment, requiring no code changes or SDK."
Zype,https://www.crunchbase.com/organization/zype,"Cloud Computing, Digital Media, Mobile Advertising, Video, Video Streaming",Zype is the cloud video distribution service for OTT that makes it easy for content owners to connect with their audiences on every screen.,"Zype is the cloud video distribution service for OTT that makes it easy for content owners to connect directly with their audiences on every screen. Zype provides push button app publishing, monetization, streaming, audience management, and analytics that is integrated into hundreds of OTT apps and engaged by millions of viewers every month.  With Zype, enterprise content owners and brands can own and accelerate all aspects of their video distribution pipeline."
zyBooks,https://www.crunchbase.com/organization/zybooks,"E-Learning, Education, Publishing",zyBooks publishes interactive textbooks that utilizes animations and embedded tools.,"zyBooks was started in 2012 by Smita Bakshi and Frank Vahid. Frank is a Computer Science and Engineering professor at the University of California, Riverside, and Smita, prior to her 10 years in the high-tech industry, and was a UC Davis Electrical Computer Engineering professor.We started zyBooks to help college STEM (Science, Technology, Engineering, and Math) students graduate. More than half of STEM students don't achieve their STEM degrees, and many students are tripped up by their early STEM classes. Part of the problem is the huge mismatch between today's students and traditional (and increasingly expensive and bloated) textbooks, forcing instructors to teach with one hand tied behind their back. Meanwhile, the real power of the web for learning—interactivity—has barely been tapped.  So, we started creating zyBooks—STEM material native for the web—using ""less text, more action."" zyBooks have minimal text, and instead consist of question sets, animations, interactive tools, and embedded homework, so students can learn by doing. We developed a platform to author, deliver, and continually support and improve zyBooks, vowing to always do right by the student and instructor.  We keep prices as low as possible, provide the best support we can, and make the zyBook platform easy to use for students and instructors. zyBooks are collaboratively authored by talented teams of professors, content developers and software engineers.  Professors include Roman Lysecky (University of Arizona), Sandy Irani (UC Irvine), and Andre Knoesen & Raj Amirtharajah (UC Davis). Starting with just a handful of universities in 2012, our computer science and engineering zyBooks are now used at over 200 colleges and universities and a few dozen high schools."
