Organization Name,Organization Name URL,Categories,Description,Full Description
SignalFx,https://www.crunchbase.com/organization/signalfuse,"Apps, Information Technology, Software","SignalFx is a cloud monitoring platform for infrastructure, microservices, and applications.","SignalFx is a cloud monitoring platform for infrastructure, microservices, and applications. The platform discovers and collects metrics across every component in your cloud environment, replacing traditional point tools and providing real-time predictive analytics. The massively scalable SignalFx architecture is optimized for cloud infrastructure and microservices-based applications, and provides powerful visualization, proactive alerting, and collaborative triage capabilities for organizations of all sizes. SignalFx is used by leading enterprises across high tech, financial services, consumer products, retail, communications, media, entertainment, and web-scale players like Yelp, HubSpot, Acquia, and Kayak. SignalFx is venture-funded by Andreessen Horowitz, Charles River Ventures, and General Catalyst."
Siemens,https://www.crunchbase.com/organization/siemens,"Consumer Electronics, Electrical Distribution, Electronics, Energy Efficiency, Health Care, Innovation Management, Manufacturing, Medical, Software","Siemens is a multinational engineering and electronics company involved in the fields of industry, energy, transportation and healthcare.","Siemens AG, an electronics and electrical engineering company, operates in the industry, energy, and healthcare sectors worldwide. The company, formerly known as Siemens & Halske, was founded in 1847 and is headquartered in Munich, Germany. Siemens' principal activities are in the fields of industry, energy, transportation and healthcare. It is organized into five main divisions: Industry, Energy, Healthcare, Infrastructure & Cities, and Siemens Financial Services (SFS). Siemens and its subsidiaries employ approximately 360,000 people across nearly 190 countries and reported global revenue of approximately 73.5 billion euros for the year of 2011. In the industry sector, the company's portfolio ranges from industry automation and drives products and services to building, lighting, and mobility solutions and services, as well as includes system integration and solutions for plant business. It offers automation and drives, industrial solutions and services, transportation systems, Siemens building technologies, and OSRAM lighting solutions.  In the energy sector, the company provides various solutions for the generation, transmission, and distribution of power, as well as for the extraction, conversion, and transport of oil and gas in the oil and gas industry. Siemens Energy Service delivers service solutions for gas turbines, steam turbines, generators or wind turbines to increase efficiency, reliability and availability throughout the entire lifecycle. From modernizations and upgrades, remote monitoring, lifetime extensions, and condition monitoring to logistical and turnkey service for onshore and offshore wind turbines, Siemens energy services work to achieve maximum success and efficiency. In the healthcare sector, Siemens develops, manufactures, and markets diagnostic and therapeutic systems, devices, and consumables, as well as offers IT systems for clinical and administrative purposes.  Other services include technical maintenance, professional, and consulting services. Siemens AG offers IT solutions and services, primarily information and communications systems. Further, the company provides financial products and services comprising commercial finance, equity and project finance, treasury and investment management, and project and export finance. Siemens AG offers insurance solutions, such as claims management, as well as acts as a broker of company-financed insurances for employees on business trips and foreign assignments.  The company has equity investments in Nokia Siemens Networks B.V., a telecommunications infrastructure company; and BSH Bosch und Siemens Hausgerate GmbH, a household appliance producer."
Simon Data,https://www.crunchbase.com/organization/simon-data,"Advertising, Analytics, Big Data, Data Integration, Marketing, Marketing Automation",Simon Data enables businesses to effectively leverage all of their data to drive personalization and value for their customers,"Simon Data is an enterprise software company that enables businesses to effectively leverage all of their data to drive personalization and value for their customers. By understanding what customers have done and are doing, companies can effectively guide future behaviors. Simon’s platform empowers businesses to do this by enabling non-technical users in marketing, support, and product roles to leverage core big data and data science efforts. Simon’s software works by sitting downstream of existing data systems, joining together multiple sources, and driving workflow automations and insights. At Simon, our goal is to improve and optimize customer experiences by making the entire process, experimentation through analysis, a data-driven one."
Sisense,https://www.crunchbase.com/organization/sisense,"Analytics, Big Data, Business Intelligence, Data Visualization, Enterprise Software, Information Technology",Sisense empowers the builders of analytic apps with powerful tools to simplify complex data and deliver insights to everyone.,"Sisense empowers the builders of analytic apps with powerful tools to simplify complex data and deliver insights to everyone inside and outside their organizations.  Sisense lets builders collaborate on a single platform, delivered in a hybrid, cloud-native environment with the industry’s lowest cost of ownership, to create true democratization of data and analytics. Sisense has thousands of clients across the globe, including industry leaders like Tinder, Flexport, Philips, Nasdaq and the Salvation Army. Learn more at www.sisense.com."
Siri,https://www.crunchbase.com/organization/siri,"Consumer Electronics, iOS, Software, Virtualization","Siri is the developer of Siri, a virtual personal assistant incorporated as a feature of Apple iPhones beginning with the 4S generation.","Siri is now a product of Apple Corp. Siri is a virtual personal assistant incorporated as a feature of [Apple](/organization/apple) iPhones beginning with the 4S generation. Siri was originally developed by [SRI International](/organization/sri-international). SRI spun off Siri, Inc., in 2007, and this company launched a personal assistant app in February 2010. Siri, Inc., was acquired by Apple in 2010, and in October 2011 Apple announced that the iPhone 4S would be using this technology."
Singularity 6,https://www.crunchbase.com/organization/singularity-6,"Gaming, Online Games, Video Games","Singularity 6 is a game development studio dedicated to the idea that games can create deeper, more meaningful experiences.","Singularity 6 is a game development studio dedicated to the idea that games can create deeper, more meaningful experiences. At Singularity 6, we explore new styles of game design and tackling difficult technical problems to create worlds that are beautiful and intricate, delivering far more than superficial entertainment or basic wish fulfillment, experiences that becomes a meaningful part of your life."
Signavio,https://www.crunchbase.com/organization/signavio,"Business Development, Computer, SaaS, Software",Signavio provides tools for business process management.,"Signavio enables organizations to keep up with the pace, volume and complexity of change.  With over 1 million users in over 1,000 companies worldwide, Signavio has rapidly established itself as a leading provider of cloud-based process modeling and management systems. Signavio’s innovative Business Transformation Suite, including the Stevie Award-winning Signavio Process Intelligence, is recognized for its ease of use and rapid return on investment.  Based in Berlin with offices in Boston, Silicon Valley, Singapore & beyond, their international team believes collaboration is the key to successful transformations."
SimilarWeb,https://www.crunchbase.com/organization/similarweb,"Advertising, Analytics, Business Intelligence, Digital Marketing, Internet, Market Research",SimilarWeb offers research tools that helps users understand insights about any websites or mobile app.,"SimilarWeb is the industry standard for understanding the digital world. SimilarWeb’s market intelligence solutions provide customers with insights to help them understand, track and grow their digital market share. With their insights businesses, agencies, marketers and analysts can benchmark performance against competitors, reveal competitors online strategy, discover new opportunities, identify emerging trends and understand consumer intent and journey. SimilarWeb has thousands of customers and works with some of the largest global brands including Google, L’Oreal, AirBnb and eBay. Their team is spread across 7 global offices and includes over 350 employees and counting."
Sift,https://www.crunchbase.com/organization/sift-science,"Big Data, E-Commerce, FinTech, Fraud Detection, Machine Learning, Security",Sift Science applies insights from a global network of data to detect fraud and increase positive user experience.,"Sift is the leader in Digital Trust & Safety, empowering companies of all sizes to unlock revenue without risk. Sift prevents fraud with industry-leading technology and expertise, an unrivaled global data network, and a commitment to building long-term partnerships with our customers. Twitter, Airbnb, and Twilio rely on Sift to stay competitive and secure."
Signifyd,https://www.crunchbase.com/organization/signifyd,"Big Data, E-Commerce, Enterprise Software, FinTech, Payments, SaaS","Signifyd is a SaaS-based, enterprise-grade fraud technology solution for e-commerce stores.","Signifyd is a SaaS-based, enterprise-grade fraud technology solution for e-commerce stores. It simplifies fraud detection through a financial guarantee, allowing businesses to increase sales while reducing fraud losses. It was founded based on the belief that e-commerce businesses should be able to grow without fear of fraud. The solution solves the challenges that growing e-commerce businesses persistently face: billions of dollars lost in chargebacks, customer dissatisfaction from mistaken declines, and operational costs due to tedious, manual transaction investigations. Launched in 2011, Signifyd is used by multiple companies on the Fortune 1000 and Internet Retailer Top 500 lists."
