Organization Name,Organization Name URL,Categories,Description,Full Description
Ripple,https://www.crunchbase.com/organization/ripple-labs,"Blockchain, Cryptocurrency, Financial Services, FinTech, Internet, Payments",Ripple provides one frictionless experience to send money globally using the power of blockchain.,"Ripple provides one frictionless experience to send money globally using the power of blockchain.  ""Ripple offers a global real-time payment system that enables banks and financial institutions around the world to directly transact with each other without the need for a central correspondent. The company also offers FX Market Making, a solution enabling enterprises to gain access to cross-currency liquidity through a distributed network that allows foreign exchange to be externally sourced from a competitive FX marketplace or an internal FX trading desk. This minimizes FX exposure thereby lowering the volatility and counter-party risk of trades. Ripple Insights features industry updates, insider perspectives, and in-depth market analysis."
Rivian Automotive,https://www.crunchbase.com/organization/rivian-automotive,"Automotive, Electric Vehicle, Transportation",Rivian Automotive is an automotive technology company that develops products and services to advance the shift to sustainable mobility.,"Rivian Automotive is an automotive technology company that develops products and services to advance the shift to sustainable mobility. Founded in 2009, Rivian is an automotive technology company developing an integrated portfolio of products and services to advance the shift to sustainable mobility. Backed by strong investors and driven by a team of passionate innovators, Rivian is creating solutions that redefine traditional automotive economics and remove the pain points of conventional ownership. The company has built a talented cross-sector team, with a presence in the Detroit, San Francisco and Normal, Illinois areas."
Rimeto,https://www.crunchbase.com/organization/rimeto,"Enterprise Software, SaaS",Rimeto has reinvented the enterprise directory to give people the understanding they need to work together effectively.,"Our mission is to transform work - to empower people with access to information, enable them to build great things together, and help them feel truly connected to their colleagues. We build people-centric tools for the modern workplace - beautiful, powerful and flexible. We believe that work is better when information is easily accessible, searchable and actionable. Everyone should be able to see across their organization and tap into collective knowledge. Starting with an advanced directory, we're creating a platform around the enterprise graph. We're hiring full stack engineers, designers, sales leaders, and more. Learn more: rimeto.com/careers"
Riot Games,https://www.crunchbase.com/organization/riot-games,"Computer, Developer Platform, PC Games, Video Games",Riot Games is a global company that develops online games.,"Riot Games is a global company that develops online games. The company was founded by a couple of entrepreneurial gamers who believe player-focused game development can result in better quality games. In 2009, Riot Games released its debut title, League of Legends, a game played by over 67 million users every month.  Riot Games was placed third on the Great Place to Work’s 2013 Best Medium Workplaces list and ranked fourth place in the ""25 Best Companies to Work for in Technology"" list, an accolade based on Glassdoor reviews of Riot by Rioters.  Riot Games was founded by Marc Merrill and Brandon Beck in March 2007 and is headquartered in Culver City, California."
Rigetti Computing,https://www.crunchbase.com/organization/rigetti-computing,"Artificial Intelligence, Big Data, Hardware, Quantum Computing, Software",Rigetti Computing is a full-stack quantum computing company.,"Rigetti Computing is a full-stack quantum computing company. We design and manufacture superconducting quantum integrated circuits. We package and deploy those chips in a low temperature environment, and we build control systems to perform quantum logic operations on them. We build software to integrate our systems directly into existing cloud infrastructure. We also develop new algorithms for quantum computing, with a focus on near-term applications in computational chemistry and machine learning. Our product, Forest, is the world’s first full-stack programming and execution environment for quantum/classical computing. The company was founded in 2013 and is based in Berkeley, Calif. and Fremont, Calif."
RiskIQ,https://www.crunchbase.com/organization/riskiq,"Cyber Security, Enterprise Software, Internet, Mobile, Reputation, Security","RiskIQ provides digital threat management solutions to reduce your attack surface and detect threats across web, mobile, and social channels","RiskIQ provides organizations the visibility and intelligence they need to secure their Enterprise Digital Footprint and map their Adversaries’ infrastructure. RiskIQ products, powered by a proprietary virtual-user technology, threat analysis engine, and global proxy network, enable an organization to defend against threats targeting its websites, mobile applications, brands, customers, and employees. RiskIQ is used by eight of the 10 largest financial institutions in the U.S. and five of the nine leading Internet companies in the world. The company is headquartered in San Francisco and backed by Battery Ventures and Summit Partners. For more, visit www.riskiq.com."
RingCentral,https://www.crunchbase.com/organization/ringcentral,"Cloud Computing, Collaboration, Enterprise Software, Meeting Software, Messaging, Mobile, SaaS, VoIP","RingCentral, a global distributor of cloud-unified communications and collaboration solutions, offers its users with technology services.","RingCentral's cloud-based communication and collaboration platform offers a comprehensive set of capabilities that unify voice, business messaging, team collaboration, video conferencing, and online meetings. RingCentral revolutionizes the power of the cloud to help companies across the globe work smarter, radically improving the way businesses partner with customers and co-workers. We offer nimble business communication solutions, used in more than 350,000 organizations worldwide, that rapidly scale as enterprises grow. It’s a capable platform that offers more than VoIP phone service or cloud PBX. We deliver complete unified communications as a service (UCaaS)—the kind of solutions that integrate seamlessly within your current application and framework, without expensive on-premise hardware or hassles. Bridging the divide across multiple devices—including smartphones, tablets, computers, and desk phones—RingCentral solutions provide today’s mobile workforce with the flexible communication tools needed to get the job done right.  RingCentral helps small businesses manage mobile, fax and e-mail communications. Its core product offering includes RingCentral Office, RingCentral Professional and RingCentral Internet Fax, with services provided in the US, Canada and the UK. RingCentral, headquartered in Belmont, CA, is funded by [Sequoia Capital](/financial-organization/sequoia-capital), [Khosla Ventures](/financial-organization/khosla-ventures) and [DAG](/financial-organization/dag-ventures) and was founded in 2003 by [Vlad Shmunis](/person/vlad-shmunis). Products RingCentral Office is a comprehensive Voice over Internet Protocol phone service for small businesses and enterprise companies. This allows customers to connect teams in different locations. RingCentral Office combines a hosted multi-extension business phone system with voice and fax functionality, unlimited calling and pre-configured phones. This allows businesses to connect teams in different locations. RingCentral Glip provides a single, unified team workspace that empowers customers to work, communicate, and collaborate faster and more effectively than ever before. Emails, scattered discussions, and disjointed resources are drastically reduced as teams share conversations, files, tasks, and calendars. Teams, whether internal or external, can collaborate using their favorite devices anytime, anyplace—all within the Glip team workspace. RingCentral Contact Center is an omnichannel, hosted contact center solution that’s easy to deploy, integrate, and scale. This cloud-based contact center solution connects your business to your customers like never before. Your agents get the data and features needed to deliver professional, effective service, while your customers enjoy better communication and faster response times. RingCentral Professional provides customers with a single local or toll free number that connects their existing phone lines as virtual extensions. It is equipped with advanced call forwarding and answering rules. Users can also receive calls, transmit faxes and listen to voicemail online through their RingCentral account. RingCentral Fax is an internet fax product that gives users the ability to send and receive faxes through the Internet, replacing the fax machine. Aside from the ability to transmit documents online, users can also sign and edit their faxes digitally, eliminating the need to print and scan faxes. Users also receive a text and an email message every time a new fax arrives"
Rinse,https://www.crunchbase.com/organization/rinse,"Home Services, Internet, Marketplace","Rinse provides garment care services. Its services include dry cleaning, launder and press.","Rinse is building the first and largest national (and global) brand in clothing care. It is addressing a massive consumer problem and creating a significantly better (and more standardized) dry cleaning and laundry experience through the combination of ""smart scheduling"" and best-in-class quality, all supported by a strong technology backbone that allows it to effectively manage the operational complexity that comes with scale. Its services include Dry Cleaning, Launder & Press, Wash & Fold, Hang Dry, Repairs, Leather Cleaning, and it even takes Clothing Donations."
Rippling,https://www.crunchbase.com/organization/rippling,"Employment, Human Resources, Information Technology, IT Management, Software","One Modern System for HR & IT — From Payroll and Benefits, to Employee Computers and Apps","Rippling is the first way for businesses to manage their HR & IT — from payroll and benefits, to employee computers and apps — all in one, modern system. In just 90-seconds, a company can set up (or disable) an employee’s payroll, health insurance, work computer, and third-party apps, like Gmail, Microsoft Office, and Slack. It’s the only platform that truly unifies every employee system, and automates all of the administrative work.  To watch a demo and learn more, visit Rippling.com."
Ribbon,https://www.crunchbase.com/organization/ribbon-f326,"Financial Services, FinTech, Real Estate, Real Estate Investment, Software",Ribbon was created to make home ownership achievable.  We give home owners the freedom to buy before they sell .,Ribbon was created to make home ownership achievable.  We work with Realtors in local markets to give their clients the freedom to buy the home they want now and the time and flexibility to sell their existing home for the best possible price. We believe that any family buying their next home should have access to simpler and stress free process.
