Organization Name,Organization Name URL,Categories,Description,Full Description
SoftBank,https://www.crunchbase.com/organization/softbank,"Finance, Internet, Mobile, Telecommunications","SoftBank provides fixed line, mobile telephony, internet, telecommunications, and digital television products.","SoftBank is a multinational telecommunications and internet corporation focused on broadband, fixed-line telecommunications, e-commerce, internet, technology services, finance, media and marketing, and other businesses. The company operates through four major segments. The mobile communications segment provides mobile communications services; produces and distributes online games for smartphones and other devices; offers mobile broadband services; provides supply chain solutions, handset protection, and insurance, buy-back and trade-in services, omni-channel solutions, and financial services; and sells mobile devices such as iPhones, iPads, and SoftBank smartphones. The sprint segment offers mobile and fixed-line voice and data transmission services for individual consumers, businesses, government subscribers, and resellers in Puerto Rico and the U.S., and sells mobile devices and accessories. The fixed-line telecommunications segment offers telecom services such as fixed-line telephone and data communications services to corporate customers; and broadband services to individual customers. The internet segment is engaged in the operation of the Yahoo! JAPAN portal; sale of internet advertising; operation of e-commerce sites; provision of membership services; sale and marketing of data centers; provision of online automobile-related information; and operation of the internet affiliate system.  SoftBank also generates and sells electricity from renewable energy sources; provides payment processing, invoice collections, and computation services for businesses; distributes video, voice, and data content via media; operates IT information site ITmedia; provides solutions and services for online businesses; and operates online games and software downloads. Additionally, it is involved in the ownership of professional baseball team; operation of baseball games; management and maintenance of baseball stadium and other sports facilities; and procurement of funds by issuing preferred securities.  SoftBank was established by Masayoshi Son in September 1981 and is headquartered in Tokyo, Japan."
ShareChat,https://www.crunchbase.com/organization/sharechat,"Internet, Mobile Apps, Social Network",ShareChat is a social networking and regional content platform.,"ShareChat India is the best way to get everything fun and GK daily from India within seconds. With ShareChat you can share videos, jokes, GIFs, audio songs and funny images from India in Indian languages like Hindi, Telugu, Marathi, and Malayalam."
Starship Technologies,https://www.crunchbase.com/organization/starship-technologies,"Artificial Intelligence, Delivery Service, Food Delivery, Robotics, Transportation",Starship Technologies is a robotics company building a network of autonomous delivery robots ready to serve you.,"Starship Technologies is a robotics company building fleets of self-driving delivery robots designed to deliver goods locally within 30 minutes. The robots drive autonomously 99% of the time to make safe and environmentally friendly curb-side deliveries from a local hub. They also offering people convenient new services that improve everyday life. Starships Technologies robots are equipped with a sensor suite that includes cameras, GPS and inertial measurement unit. The company's aim is to fundamentally reshape how goods are shipped and delivered, and make local delivery, ultimately, free. It also enables a new era of instant delivery that works around your schedule at much lower costs. Starships Technologies was founded on July 1, 2014, and is headquartered in San Francisco, California, USA."
SignalFx,https://www.crunchbase.com/organization/signalfuse,"Apps, Information Technology, Software","SignalFx is a cloud monitoring platform for infrastructure, microservices, and applications.","SignalFx is a cloud monitoring platform for infrastructure, microservices, and applications. The platform discovers and collects metrics across every component in your cloud environment, replacing traditional point tools and providing real-time predictive analytics. The massively scalable SignalFx architecture is optimized for cloud infrastructure and microservices-based applications, and provides powerful visualization, proactive alerting, and collaborative triage capabilities for organizations of all sizes. SignalFx is used by leading enterprises across high tech, financial services, consumer products, retail, communications, media, entertainment, and web-scale players like Yelp, HubSpot, Acquia, and Kayak. SignalFx is venture-funded by Andreessen Horowitz, Charles River Ventures, and General Catalyst."
Siemens,https://www.crunchbase.com/organization/siemens,"Consumer Electronics, Electrical Distribution, Electronics, Energy Efficiency, Health Care, Innovation Management, Manufacturing, Medical, Software","Siemens is a multinational engineering and electronics company involved in the fields of industry, energy, transportation and healthcare.","Siemens AG, an electronics and electrical engineering company, operates in the industry, energy, and healthcare sectors worldwide. The company, formerly known as Siemens & Halske, was founded in 1847 and is headquartered in Munich, Germany. Siemens' principal activities are in the fields of industry, energy, transportation and healthcare. It is organized into five main divisions: Industry, Energy, Healthcare, Infrastructure & Cities, and Siemens Financial Services (SFS). Siemens and its subsidiaries employ approximately 360,000 people across nearly 190 countries and reported global revenue of approximately 73.5 billion euros for the year of 2011. In the industry sector, the company's portfolio ranges from industry automation and drives products and services to building, lighting, and mobility solutions and services, as well as includes system integration and solutions for plant business. It offers automation and drives, industrial solutions and services, transportation systems, Siemens building technologies, and OSRAM lighting solutions.  In the energy sector, the company provides various solutions for the generation, transmission, and distribution of power, as well as for the extraction, conversion, and transport of oil and gas in the oil and gas industry. Siemens Energy Service delivers service solutions for gas turbines, steam turbines, generators or wind turbines to increase efficiency, reliability and availability throughout the entire lifecycle. From modernizations and upgrades, remote monitoring, lifetime extensions, and condition monitoring to logistical and turnkey service for onshore and offshore wind turbines, Siemens energy services work to achieve maximum success and efficiency. In the healthcare sector, Siemens develops, manufactures, and markets diagnostic and therapeutic systems, devices, and consumables, as well as offers IT systems for clinical and administrative purposes.  Other services include technical maintenance, professional, and consulting services. Siemens AG offers IT solutions and services, primarily information and communications systems. Further, the company provides financial products and services comprising commercial finance, equity and project finance, treasury and investment management, and project and export finance. Siemens AG offers insurance solutions, such as claims management, as well as acts as a broker of company-financed insurances for employees on business trips and foreign assignments.  The company has equity investments in Nokia Siemens Networks B.V., a telecommunications infrastructure company; and BSH Bosch und Siemens Hausgerate GmbH, a household appliance producer."
Square,https://www.crunchbase.com/organization/square,"Finance, FinTech, Hardware, Mobile, Mobile Payments, Payments, Software",Square is a merchant services aggregator and mobile payment company that aims to simplify commerce through technology.,"Square helps anyone take care of their business. Square's complete register service is a full point of sale with tools for every part of running a business, from accepting credit cards and tracking sales and inventory to small-business financing. Customers also use Square Cash, the easiest way to send and receive money, and Square Order, a new way to pre-order food and drinks for pickup.  Founded in 2009 and headquartered in San Francisco, Square is currently available in the United States, Canada, and Japan."
SurveyMonkey,https://www.crunchbase.com/organization/surveymonkey,"Human Resources, Market Research, Marketing, SaaS, Service Industry, Software",SurveyMonkey is a survey company which powers curious organizations to measure and act on the opinions that drive success.,"Founded in 1999, SurveyMonkey changed the way people gather feedback by making it easy for anyone to create their own online surveys. Today, SurveyMonkey’s mission is to power curious individuals and organizations to measure, benchmark and act on the opinions that drive success. Our People Powered Data platform enables conversations at scale to deliver impactful customer, employee and market insights. The company’s 750+ employees are dedicated to fueling the curiosity of over 16 million active users globally. For more information about SurveyMonkey, please visit surveymonkey.com."
Seedrs,https://www.crunchbase.com/organization/seedrs,"Crowdfunding, Finance, Funding Platform, Venture Capital",Seedrs is a UK-based equity crowdfunding platform.,"Seedrs is the leading online platform for investing in the equity of startups and other growth companies in Europe and has been named the most active investor in private companies in the UK. Seedr allows all types of investors invest in businesses they believe in and share in their success and allow all types of growth-focused businesses raise capital and business community in the process. The company do all of this through a simple, highly professional, online process that protects and empowers investors while helping businesses grow and generate returns"
SpotHero,https://www.crunchbase.com/organization/spothero,"Consumer, Mobile Apps, Parking, Transportation",SpotHero is an consumer marketplace and mobility platform for off-street parking in North America.,"SpotHero is a consumer marketplace and mobility platform for off-street parking in North America. SpotHero is curbing the rise of urban congestion by changing the way millions of people park every day. Using SpotHero’s portfolio of mobile apps and websites, drivers find, book and access a parking facility near their destination, eliminating the need to circle the block in search of parking. SpotHero’s platform enables leading mobility companies to build seamless parking experiences directly into their products."
Super League Gaming,https://www.crunchbase.com/organization/super-league,"eSports, Gaming, Video Games",Super League Gaming hosts recreational video game league events in movie theaters.,"Super League Gaming’s mission is to give gamers an entirely new way to enjoy the games they love. The Santa Monica-based company cut its teeth producing Minecraft events nationwide, an event series that continues to grow. Never content thinking small, Super League Gaming goes big. Its competitions take place in state-of-the-art movie theaters. All the action is played out on big screens and bolstered with thundering sound systems. In partnership with Riot Games, Super League Gaming is now readying City Champs and City Rec League of Legends events which offer players new ways to compete, learn, socialize and have fun playing their favorite games in a local league."
