Organization Name,Organization Name URL,Categories,Description,Full Description
Coplex,https://www.crunchbase.com/organization/coplex-accelerator,"Incubators, Mobile, Product Design, Software, Venture Capital",Coplex is a venture builder that partners with industry experts and innovative enterprises to start high-growth tech companies.,"Coplex is a venture builder that partners with industry experts and innovative enterprises to start high-growth tech companies. In our venture builder program, we partner with industry experts to turn problems and ideas into investable technology companies in as little as 9 months. The program is built on a proven lean startup process and provides support with building a team, product development, go-to-market, mentorship, immersive education, fundraising, and much more. Coplex has helped start over 285 startup companies around the globe. Our startups have raised over$1.5B in VC and have an aggregate market value of over $4.5B. We’ve been featured in VentureBeat, Inc, Forbes, Entrepreneur, The Next Web, NPR, Mashable, USA Today, and the Washington Post."
Coinbase,https://www.crunchbase.com/organization/coinbase,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, FinTech, Personal Finance, Virtual Currency",Coinbase is a digital currency wallet service that allows traders to buy and sell bitcoin.,"Coinbase is an online platform that allows merchants, consumers, and traders to transact with digital currency. It allows its users to create their own bitcoin wallets and start buying or selling bitcoins by connecting with their bank accounts. In addition, it provides a series of merchant payment processing systems and tools that support many highly-trafficked websites on the internet. Coinbase was launched in 2012 with a mission to create an open financial system for the world. It is operated from San Francisco, California."
Coil,https://www.crunchbase.com/organization/coil-technologies,"Advertising, Internet, Software","Web, Content, Monetization","Coil is a privately-funded, San Francisco-based startup looking to create a better business model for the Web. By enabling users to pay websites they visit directly, Coil is creating an alternative revenue source for creators, outside of advertising and per-site subscriptions."
comScore,https://www.crunchbase.com/organization/comscore,"Analytics, Consumer, SaaS, Social Media Marketing, Test and Measurement","comScore is a cross-platform measurement company that measures audiences, brands, and consumer behavior.","comScore (NASDAQ: SCOR) is the cross-platform measurement company that precisely measures audiences, brands and consumer behavior everywhere. comScore completed its merger with Rentrak Corporation in January 2016 to create the new model for a dynamic, cross-platform world. Built on precision and innovation, our unmatched data footprint combines proprietary digital, TV and movie intelligence with vast demographic details to quantify consumers' multiscreen behavior at massive scale. This approach helps media companies monetize their complete audiences and allows marketers to reach these audiences more effectively. With more than 3,200 clients and global footprint in more than 75 countries, comScore is delivering the future of measurement. For more information on comScore, please visit comscore.com."
Coursera,https://www.crunchbase.com/organization/coursera,"EdTech, Education, Enterprise, Internet",Coursera is an online education company that serves over 20 million learners from around the world.,"Coursera is an online education company that serves over 20 million registered learners by partnering with 140 of the world’s best universities and education institutions. On Coursera, anyone, anywhere can access over 1,000 online courses and Specializations in dozens of fields in order to achieve meaningful career, educational, and personal enrichment goals throughout their lives."
Convoy,https://www.crunchbase.com/organization/convoy-3,"Freight Service, Logistics, Marketplace, Service Industry, Supply Chain Management, Transportation, Virtual Goods",Convoy is a tech-enabled trucking network that uses the latest technology to connect shippers with nearby carriers and book jobs instantly.,"Convoy is a tech-enabled trucking network that uses the latest technology to connect shippers with nearby carriers and book jobs instantly. Convoy matches reliable trucks or carriers with companies that need to ship freight. With Convoy, carriers get access to a free mobile app that enables to find loads, save time, drive fewer miles empty, and get paid quickly. Shippers use Convoy’s data-driven insights and industry-leading service levels to improve the supply chain operations and lower costs. The company offers guaranteed capacity and innovative real-time GPS tracking through a connected carrier network. Convoy was founded on 2015 and is headquartered in Seattle, Washington."
Contact Vacasa,https://www.crunchbase.com/organization/vacasa,"Adventure Travel, Tourism, Travel, Travel Accommodations, Vacation Rental","Vacasa is the largest U.S. vacation rental management company and currently manages more than 10,000 vacation homes around the world.","Vacasa is the largest U.S. full service vacation rental company. Leveraging industry-leading technology, Vacasa drives revenue for homeowners and provides unforgettable experiences for guests. Founded in 2009 and based in Portland, Oregon, Vacasa manages a growing portfolio of more than 10,000 vacation homes in the U.S.; Europe; Central and South America; and South Africa. In nine years, Vacasa has grown from two to more than 2,500 employees, has been honored as the Oregon Better Business Bureau Large Business of the Year and was ranked ninth on the Inc. 5000 Fastest-Growing Companies list. For more information, visit https://www.vacasa.com/."
Cornerstone OnDemand,https://www.crunchbase.com/organization/cornerstone-ondemand,"E-Learning, Enterprise Software, SaaS, Social Network",Cornerstone OnDemand provides cloud-based talent management software solutions.,"Cornerstone OnDemand is a leading global provider of a comprehensive learning and talent management solution delivered as Software-as-a-Service (SaaS).  The company enables organizations to meet the challenges they face in empowering their people and maximizing the productivity of their human capital.  Cornerstone currently empowers over 19.1 million users across 191 countries and in 42 languages. Their integrated cloud-based software offering consists of Cornerstone Onboarding, Cornerstone Recruiting, Cornerstone Performance, Cornerstone Learning, Cornerstone Connect, Cornerstone Succession, Cornerstone Compensation and Cornerstone Extended Enterprise. Their clients use their solution to develop employees throughout their careers, engage all employees effectively, improve business execution, cultivate future leaders, and integrate with their external networks of customers, vendors and distributors. The company has more than 2,100 clients, including multi-national corporations, large domestic enterprises, mid-market companies, state and local public sector organizations, higher education institutions and non-profit entities.  Clients include BJC HealthCare, Flextronics, Kelly Services, Pearson, Starwood Hotels & Resorts Worldwide, Teach for America and Virgin Media Limited, among many others.  Cornerstone supports multiple client deployments of more than 150,000 users, including one client with more than 700,000 users.     Cornerstone is headquartered in Santa Monica, California, with offices in Auckland, Hong Kong, London, Mumbai, Munich, Madrid, Paris, Rome, Sydney and Tel Aviv."
Comprehend Systems,https://www.crunchbase.com/organization/comprehend-systems,"Analytics, Database, Enterprise Software, SaaS",Comprehend is a technology company with a new class of cloud software to help ClinOps teams continuously improve speed and quality.,"Comprehend is a technology company with a new class of cloud software to help Clinical Operations continuously improve the speed, efficiency and quality of clinical trials across its portfolio of studies. For the first time, teams are given a single system with powerful data aggregation, monitoring, collaboration and analytic capabilities to actively manage enrollment funnels, patient compliance, data quality and site productivity across systems, studies and sites. The Continuous Quality Solution (CQS) goes beyond traditional site monitoring, giving ClinOps teams and executives portfolio monitoring on their key performance and risk indicators to significantly lower the cost, time and risk to deliver milestones on-time.   The most demanding life sciences companies including Merck, AstraZeneca and Astellas, as well as ClinOps innovators such as bluebird bio and Jazz Pharmaceuticals, trust Comprehend CQS to provide the confidence necessary to deliver high-quality clinical trial submissions at a new speed.   Comprehend: the speed to quality results. Visit Comprehend at www.comprehend.com."
Company,https://www.crunchbase.com/organization/company,"Art, Internet, Social Network",COMPANY is an online and offline social network connecting collectors of contemporary art.,"COMPANY (www.welcometocompany.com ) is an online and offline social network connecting collectors of contemporary art while providing compelling content, an on-line art exchange and original art works from emerging artists for sale commissioned by COMPANY. With the debut of its off-line networking salon - The Collector Series - and its cable TV show - CollectorNYC - COMPANY offers advertisers a multi-platform advertising opportunity to a highly sought-after targeted demographic."
Collibra,https://www.crunchbase.com/organization/collibra,"Enterprise Software, Infrastructure, SaaS",Collibra automates data management processes by providing business-focused applications where collaboration and ease-of-use come first.,"As the leader in data governance, Collibra helps organizations around the world gain a competitive advantage by maximizing the value of their data across the enterprise. Collibra is the only solution purpose-built to address the gamut of data stewardship, governance, and management needs of the most complex, data-intensive industries. Our flexible and configurable cloud-based or on-premises solution puts people and processes first – automating data governance and management to quickly and securely deliver trusted data to the business users who need it. Collibra customers include brand leaders such as NetApp, EMC, Capital One, and Independence (Blue Cross Blue Shield). Collibra was founded mid-2008 as a spin-off from STARLab at the VUB University of Brussels. The company is backed by venture capital, including the Brussels Imagination, Innovation and Incubation Fund, Brustart (GIMB), and business angels."
Corsair Components,https://www.crunchbase.com/organization/corsair-components-inc,"Computer, Hardware, Manufacturing","Corsair Memory is a computer peripherals and hardware company providing DDR3 memory upgrades, USB flash drives, power supply units and more.","Corsair is a global company bringing innovative, high-performance components to the PC gaming market. Specializing in very high performance memory, ultra-efficient power supplies, and other key system components, their products are the choice of overclockers, enthusiasts, and gamers everywhere."
Commsignia,https://www.crunchbase.com/organization/commsignia,"Automotive, Internet of Things, Wireless","Commsignia is specialize in the research and development, manufacturing and distribution of cooperative intelligent transportation systems.","Commsignia specializes in the research and development, manufacturing and distribution of cooperative intelligent transportation systems. Its product line includes a V2X Communication Software Stack and Commsignia’s own security stack implementation, Hybrid V2X/ADAS Safety Applications, a V2X Simulator, On-Board Units (OBU) and Roadside Units (RSU). The company was founded in 2012 and is headquartered in Santa Clara, California."
Cofense,https://www.crunchbase.com/organization/phishme,"Cyber Security, Enterprise Software, Security",Cofense is a provider of phishing threat management for organizations concerned about human susceptibility.,"Cofense, formerly PhishMe, is a provider of threat management for organizations concerned about human susceptibility to advanced targeted attacks. Cofense’s intelligence-driven platform turns employees into an active line of defense by enabling them to identify, report, and mitigate spear phishing, malware, and drive-by threats. Cofense’s customers include the defense industrial base, energy, financial services, healthcare, and manufacturing industries, as well as other Global 1000 entities that understand changing user security behavior will improve security, aid incident response, and reduce the risk of compromise."
