Organization Name,Organization Name URL,Categories,Description,Full Description
Lendingkart,https://www.crunchbase.com/organization/lendingkart,"Finance, Financial Services, FinTech",Lendingkart is a fin-tech startup in the working capital space that develops technology tools based on big data analysis.,"Lendingkart is an online financing company dedicated to help entrepreneurs and small businesses with Working Capital Loans. We use Analytics and Big data scoring to evaluate our customer’s business. We are a small and motivated team of bankers, data scientists and techies trying to make a difference in the world of small business financing."
Lenovo,https://www.crunchbase.com/organization/lenovo,"Computer, Electronics, Hardware, Manufacturing, Mobile",Lenovo Group is a Chinese multinational computer technology company.,"Lenovo is one of the world's leading personal technology companies, producing innovative PCs and mobile internet devices. A global Fortune 500 company, Lenovo is the world's largest PC vendor and fourth largest smartphone company. While the Lenovo brand came into existence only in 2004, the company has a much longer history. In 1984, Legend Holdings was formed with 200,000 RMB (US$25,000) in a guard house in China. The company was incorporated in Hong Kong in 1988 and would grow to be the largest PC company in China. Legend Holdings changed its name to Lenovo in 2004 and, in 2005, acquired the former Personal Computer Division of IBM, the company that invented the PC industry in 1981. Today, Lenovo is a US$39billion personal technology company with more than 54,000 employees (including joint ventures) in more than 60 countries serving customers in more than 160 countries. Lenovo is a global company that is incorporated and headquartered in Hong Kong, with operational centers located strategically around the world , with the largest in Beijing and Morrisville, NC. These operational centers drive Lenovo’s global and local business approach. Lenovo has grown faster than the market for more than four years because our exceptionally engineered products are meant for those who do. Our customers use innovation to bring progress to the world, and we design and build our products with this in mind, taking inspiration from the drive and imagination of the people who make things happen. Our technology helps those who do, do better.   Whether a PC, smartphone, tablet, smart TV, server, workstation or storage, Lenovo makes the products that customers need for what we call the ""PC+ world."" Lenovo is creating real differentiation from the competition thanks to its vertically integrated end-to-end business model. This model is unique among major PC makers and is a significant source of competitive advantage, helping us to bring more innovation to market, more efficiently, and aggressively attack the PC+ opportunity. And as Lenovo expands globally, we are establishing even deeper roots in each major market, investing not only in sales and distribution, but also in local domestic manufacturing, R&D and other high-value functions. This global reach with local excellence is enabling us to build a new kind of company - a ""global-local"" company - and positions us to more deeply implement our protect and attack strategy and build the foundation for long-term success."
Lockheed Martin,https://www.crunchbase.com/organization/lockheed-martin,"Cyber Security, National Security, Security","Lockheed Martin is a security company engaged in the research, development, and manufacture of advanced technology systems and products.","Lockheed Martin Corporation is a global security company engaged in the research, design, development, manufacture, integration, and sustainment of advanced technology systems and products. It also provides a range of management, engineering, technical, scientific, logistic, and information services. The Company operates in four business segments: Aeronautics, Electronic Systems, Information Systems & Global Services, and Space Systems. Lockheed Martin was formed in 1995 from the merger of Lockheed Corporation and Martin Marietta. In September 2008, Lockheed Martin Corporation acquired Aculight Corporation. In January 2009, it completed its acquisition of Universal Systems & Technology, Inc. (UNITECH). In August 2009, it completed its acquisition of Gyrocam Systems LLC (Gyrocam). Gyrocam develops and supplies gyrostabilized optical surveillance systems and sustainment field services, principally to the United States military. Lockheed Martin Missiles and Fire Control, a unit of the Company's Electronic Systems business area, would manage the Gyrocam business."
Livongo,https://www.crunchbase.com/organization/livongo-health,"Health Care, Health Diagnostics, Information Technology, Wellness",Livongo is empowering people with chronic conditions to live a better life.,"Livongo is the leading consumer digital health company that empowers people with chronic conditions to live a better life. We have developed a completely new approach for diabetes management that combines the latest technology with coaching. By offering the right information, tools, and support, at the right time, we provide our members with real-time, personalized insights and support to make diabetes management easier. Our approach is leading to better financial and clinical outcomes while also creating a better experience for people with diabetes and their care team of family, friends, and medical professionals. For more information visit: www.livongo.com."
Lucidworks,https://www.crunchbase.com/organization/lucidworks,"Analytics, Cloud Computing, Open Source, Search Engine",Lucidworks is a company that builds enterprise search solutions.,"Lucidworks builds enterprise search solutions for some of the world’s largest brands. The company advanced search platform that provides the enterprise-grade capabilities needed to design, develop and deploy intelligent search apps at any scale. Companies across all industries from consumer retail and healthcare to insurance and financial services rely on Lucidworks every day to power their consumer-facing and enterprise search apps. Lucidworks helps companies deliver breakthrough search experiences that transform business and user engagement through an empowered, ambitious team. It also offers a search application, open-source software, big data, enterprise search, support, artificial intelligence, crawling, and search application. Lucidworks was founded in 2007 and is headquartered in San Francisco, California, USA."
LeafLink,https://www.crunchbase.com/organization/leaflink,"B2B, Cannabis, SaaS, Supply Chain Management, Wholesale",LeafLink is a wholesale management platform for the cannabis industry.,"LeafLink is a wholesale management platform for the cannabis industry, serving over 1,200 brands and 3,500 retailers across 22 territories in the US and Canada. It helps brands and retailers who want to streamline the ordering process, simplify communication, and spend less time on busywork. With a robust online marketplace, CRM, and order management tools, LeafLink has created a centralized sales engine to help retailers manage and grow their business."
Lennar Corporation,https://www.crunchbase.com/organization/lennar-corporation,"Construction, Lifestyle, Real Estate",Lennar is a home building company providing new home construction and buying services in various states in the United States.,"Lennar Corporation, founded in 1954, is headquartered in Miami, Florida and is one of the nation’s leading builders of quality homes for all generations. Lennar builds affordable, move-up and retirement homes in Communities that cater to almost any lifestyle – such as urban, golf course, Active Adult or suburban Communities."
Luckin Coffee,https://www.crunchbase.com/organization/luckin-coffee,"Coffee, Food and Beverage, Retail",Luckin Coffee is a Chinese coffee brand and professional coffee service provider.,"Luckin coffee, a representative of China's new retail coffee, is committed to becoming a leading high-quality coffee brand and professional coffee service provider in the country. Luckin coffee, with preferred raw materials, exquisite coffee technology, innovative business models and leading mobile internet technologies, is striving to bring a higher quality coffee consumer experience to consumers and promote the popularization and development of coffee culture in China."
Lunar Way,https://www.crunchbase.com/organization/lunar-way,"Banking, Consumer Lending, Credit Cards, FinTech",Lunar Way is a mobile banking app developer that markets to the millennial generation.,"Lunar Way is digital banking for the millennial generation. They believe in banking that is easy, personal and driven by mobile technology. They think banking should be about having a digital extension of the lives they live individually in order to manage their finances in an open, friendly and collaborative way. Lunar Way wants to provide the mobile banking experience for the millennial generation in Scandinavia that no one else will."
Lightricks,https://www.crunchbase.com/organization/lightricks,"Apps, Consumer Software, iOS, Mobile Apps, Photo Editing, Video","Lightricks integrates advanced technologies from computer vision, computer graphics, and image processing into mobile products.","Lightricks was founded in January 2013 by five entrepreneurs with comprehensive knowledge in the fields of computer graphics, image processing, machine learning and artificial intelligence, who left promising careers in order to realize their dream. With a cumulative 30 years in academics and professional experience in companies such as Microsoft, Google, and Adobe, they had grown frustrated with the gap between state-of-the-art algorithms developed in the academia and the lack of powerful and user-friendly image editing tools available in the mobile market. Lightricks integrates advanced technologies from computer vision, computer graphics, and image processing into mobile products. Lightricks' products include: Facetune, Facetune 2, Enlight, Enlight Photofox, Enlight Videoleap, Enlight Quickshot."
