Organization Name,Organization Name URL,Categories,Description,Full Description
Tala,https://www.crunchbase.com/organization/inventure,"Big Data, Credit, Financial Services, Information Technology, Mobile, Software",Tala is a mobile technology and data science company that is oriented around financial services in emerging markets.,"Tala is a mobile technology and data science company that is oriented around financial services in emerging markets. More than 2 million people have borrowed through Tala’s smartphone app, which provides instant credit scoring, lending, and other personalized financial services in emerging markets.  Tala provides personalized loans to approved borrowers and builds a digital credit history. The company provides instant loans through a mobile app where the entire process happens, from loan application to funds release and status tracking. Tala was founded on October 1, 2011, and is global team is headquartered in Santa Monica, with additional offices in Nairobi, Manila, Dar Es Salaam, Mexico City, Mumbai, and Bangalore."
TapClicks,https://www.crunchbase.com/organization/tapclicks,"Advertising, Advertising Platforms, Analytics, Digital Media, Information Technology, Web Development","TapClicks is a marketing technology company for agencies, media companies, brands, and enterprises.  ","TapClicks, Inc. is a leading marketing technology company for agencies, media companies, brands, and enterprises.  Its integrated Marketing Operations Platform includes sales enablement, workflow and order management, analytics, and automated reporting -- all within a single intuitive user interface available on demand in the cloud.  TapClicks has delivered over 1,000,000 dashboards to over 5,000 brands and over 500 media companies and agencies worldwide. The TapClicks platform leverages over 150 native API integrations with leading marketing and advertising platforms and rounds out its solution with ImportWizard, which enables the platform to use data from virtually any source. TapClicks was founded in 2009, is headquartered in Silicon Valley, has development and sales offices in Boston and Canada, and sales offices in Europe and Latin America."
Talview Inc,https://www.crunchbase.com/organization/talview,"Artificial Intelligence, Enterprise Software, Human Resources, Machine Learning",Talview is the fastest way to hire for enterprise employers across the globe.,"Talview is the fastest way to hire for enterprise employers across the globe. Its AI led Insta-hiring Platform makes this possible through a combination of three techniques- automation of routine tasks, enabling anytime-anywhere processes and capturing & reusing data across the hiring process. With its unique approach, Talview is transforming the talent acquisition process for some of the largest organizations across the globe and getting them equipped to excel in the emerging gig economy. Headquartered in Palo Alto, Talview has offices in India, Singapore, and Atlanta, US."
TAL Education Group,https://www.crunchbase.com/organization/tal,"Education, Knowledge Management, Tutoring","TAL Education Group is a leading education and technology enterprise in China, with core business in K-12, English learning and STEAM.","As the largest public listed education company by market cap in the world, TAL Education Group started off as an after-school tutoring services provider in China, and now provides a spectrum of education service, including: K-12, English learning, STEAM and study abroad .  TAL Education Group, formerly known as Xueersi, was founded in 2003. In 2010, it went public on NYSE and received US$120 million. Xueersi was renamed as TAL on August 19, 2013. TAL holds close the core development goals of being technology driven, talent-centered, and quality focused. Since its establishment, TAL has been committed to integrating the internet and technology into education to deliver a better study experience for children. In addition, TAL has been empowering education/edtech companies around the globe through hosting large-scale edtech conferences and strategic investment."
Talend,https://www.crunchbase.com/organization/talend,"Big Data, Data Integration, Enterprise Software, Software","Talend is an open-source rooted, data integration software provider that specialising in big data and Cloud Integration","Data-driven organizations use Talend’s integration solutions to gain instant value from their data, by delivering timely and easy access to all historical, live, and emerging data. Through native support of the modern big data platforms including Hadoop and NoSQL, Talend’s zero footprint solution takes the complexity out of integration and equips IT to be more responsive to the demands of the business.   Based on open source and supported by the broadest ecosystem in the industry, Talend’s unified solutions portfolio is provided under a predictable subscription model and includes big data, data integration, data quality, master data management (MDM), enterprise service bus (ESB) and business process management (BPM).  Unlike legacy integration architectures that simply cannot scale to efficiently support always more complex needs, Talend’s scalable, future-proof solutions address all existing and emerging use cases of integration."
Tanium,https://www.crunchbase.com/organization/tanium,"Enterprise Software, Information Technology, Security",Tanium is a security and systems management solution that allows real-time data collection at enterprise scale.,"Tanium gives the world’s largest enterprises and government organizations the unique power to secure, control, and manage millions of endpoints across the enterprise within seconds. It is an enterprise solution that allows you to query and modify your managed computer assets in seconds, regardless of the size of your network. Serving as the “central nervous system” for enterprises, Tanium empowers security and IT operations teams to ask questions about the state of every endpoint across the enterprise in plain English, retrieve data on their current and historical state, and execute change as necessary, all within seconds. "
Talkdesk,https://www.crunchbase.com/organization/talkdesk,"Call Center, Cloud Computing, CRM, Customer Service, SaaS",Talkdesk Enterprise Contact Center Platform empowers companies to make customer experience a competitive advantage.,"Talkdesk Enterprise Contact Center Platform empowers companies to make customer experience a competitive advantage. With enterprise class performance and consumer-like ease of use, Talkdesk easily adapts to the evolving needs of sales and support teams and their end-customers, resulting in increased customer satisfaction, productivity and cost savings. Over 1,400 innovative enterprises around the world, including IBM, Acxiom and Zumiez rely on Talkdesk to power their customer interactions. Learn more and request a demo at www.talkdesk.com."
Taboola,https://www.crunchbase.com/organization/taboola,"Advertising, Content, Content Discovery, Video",Taboola is a content discovery platform that connects people with content they may like but never knew existed.,"Taboola is a content discovery platform that connects people with content they may like but never knew existed. It is serving over 360 billion recommendations to over 1 billion unique visitors every month on some of the Web’s most innovative publisher sites, including USA TODAY, Business Insider, Chicago Tribune, and The Weather Channel. Headquartered in New York City with R&D in Israel, Taboola also has offices in Pasadena, London, and Bangkok. Publishers, marketers, and agencies leverage Taboola to retain users on their sites, monetize their traffic, and distribute their content to drive high-quality audiences."
Tally Technologies,https://www.crunchbase.com/organization/tally-technologies,"Credit Cards, Financial Services, FinTech, Mobile Apps",Tally is a financial automation company that helps users manage multiple credit cards.,"Tally is a financial automation company that helps users manage multiple credit cards. It is the first app to unbundle the credit card, putting power back into the hands of consumers. With Tally, consumers can use their credit cards without unfair APRs, costly fees, and hassle of managing multiple cards. Tally was founded in 2015 by a team of credit experts, engineers, and designers who believe in a better credit card experience for consumers"
Talent Garden,https://www.crunchbase.com/organization/talent-garden,"Collaboration, Communities, Coworking, Education, Events, Professional Networking, Small and Medium Businesses","Talent Garden is a co-working platform that allows digital, technology, and creative professionals to work, learn, and connect.","Talent Garden is the place where digital and technology professionals work, learn and connect. Founded in Brescia, Italy, in 2011, Talent Garden is Europe's leading innovation platform and coworking network for digital innovation. Today Talent Garden has 23 campuses in 8 countries (Albania, Austria, Denmark, Ireland, Italy, Lithuania, Romania, Spain) hosting thousands of talented people, including startups, freelancers, companies and large corporations. Talent Garden's mission is to create local, vibrant, globally connected campuses that empower digital & tech communities.  Talent Garden was founded with the aim of creating an ecosystem that would connect, support and grow the best startups and communities in technological and digital arenas and contribute to the professional development of future global innovators. The company was founded in 2011 in Brescia, Italy. Today, TAG is hosting more than 600 talents, 40K+ online community members and counting over 23 campuses in 8 countries: Albania, Austria, Denmark, Ireland, Italy, Lithuania, Romania, and Spain."
