Organization Name,Organization Name URL,Categories,Description,Full Description
YouTube,https://www.crunchbase.com/organization/youtube,"Internet, Music, Video","YouTube, a video-sharing platform, allows users to upload, view, and share videos, including movie and music clips and amateur content.","YouTube is a video-sharing website created in February 2005 by three former [PayPal](/organization/paypal) employees: [Chad Hurley](/person/chad-hurley), [Steve Chen](/person/steve-chen) and [Jawed Karim](/person/jawed-karim). YouTube enables users to upload, view and share videos. It uses Adobe Flash video and HTML5 technology to display a wide variety of user-generated video content, including video clips, TV clips, music videos, and amateur content such as video blogging, short original videos, and educational videos. YouTube offers a variety of features, including playback, uploading, quality and codecs, and 3D video viewing. It also offers users the ability to view its videos on web pages outside their website. The videos on the site are playable on both iOS and Android platforms. Unregistered users can watch videos, while registered users can upload an unlimited number of videos. Videos considered to contain potentially offensive content are available only to registered users affirming themselves to be at least 18 years old. Most of the content on YouTube has not been uploaded by individuals, but by media corporations including [CBS](/organization/cbs), [BBC](/organization/bbc), [Vevo](/organization/vevo), [Hulu](/organization/hulu), Haber and other organizations that offer some of their material as part of the YouTube partnership program. Partners from major movie studios, record labels, web original creators, viral stars, and millions more all have channels on YouTube. YouTube is predominantly an ad-supported platform, but also offers rental options for a growing number of movie titles. YouTube is currently based in San Bruno, California, and is available in 76 languages. In November 2006, YouTube was acquired by [Google](/organization/google) and now operates as a Google subsidiary."
Yoti,https://www.crunchbase.com/organization/yoti,"Biometrics, Classifieds, Sharing Economy, Software","Yoti is a digital identity system that provides a simple and secure way of proving identities, online and face to face.","Founded by Robin Tombs, Duncan Francis and Noel Hayden in 2014, Yoti is a company whose aim is to be the world's trusted identity system, for individuals and businesses. Their passionate team of software developers, security consultants and other clever minds work to improve the way people share their personal information, online and in person."
Yotpo,https://www.crunchbase.com/organization/yotpo,"Content, E-Commerce, Marketing, Social Media Marketing","Yotpo is a commerce marketing cloud with the most advanced solutions for customer reviews, visual marketing, loyalty, and referrals.","Yotpo provides brands with everything they need to win in a customer-centric world. Yotpo’s suite of integrated solutions for user-generated content marketing, loyalty, and referrals helps commerce companies accelerate growth by enabling advocacy and maximizing customer lifetime value. With Yotpo, brands can effectively leverage social proof to increase trust and sales, cultivate loyal customer advocates, and make better business decisions based on customer feedback. Yotpo proudly serves thousands of brands including Patagonia, Away Travel, Glossier, and MVMT Watches. An official partner to Google, Facebook and Shopify, Yotpo has raised $101 million in funding and employs over 300 employees globally."
YourStory,https://www.crunchbase.com/organization/yourstory-media-pvt-ltd,"Internet, News, Public Relations, Publishing",YourStory.com is a media platform that covers the startup ecosystem in India.,"YourStory.com is India’s largest media tech company for startups, entrepreneurs, investors, innovators and change makers.  YourStory has been the single most definitive storytelling platform for entrepreneurs, innovators and change makers since 2008. Since then it has published over 20,000 stories of entrepreneurs. YourStory and sister platforms, HerStory, SocialStory, YS TV, YS Research and YS Pages have reached 60 million engaged readers. YourStory has been the most prominent startup ecosystem builder in India, hosting over 220 events across YS Meetups, TechSparks, MobileSparks and SheSparks. These events have had a direct impact on over 1.7 million people. YourStory is taking its boldest step yet as it embarks on its mission to reach out to the over 500 million Indians who will be online in 2017. This October YourStory will unveil India’s first tech product that will publish original stories in Indian languages. Even as the flagship English platform YourStory.com continues to grow rapidly, YourStory’s team will create original content in Indian languages starting with Hindi, Telugu, Bangla, Kannada, Tamil and Marathi. YourStory strongly believes in the democratisation of content and will give every Indian the power to tell their stories in their own language. Millions of Indians can narrate their stories through text, voice or video. To get an invite to access the new vernacular platform, register at india.yourstory.com."
Yoox Net-a-Porter Group,https://www.crunchbase.com/organization/yoox-group,"Fashion, Lifestyle, Retail",Yoox Net-a-Porter Group is the global Internet retailing partner for leading fashion and luxury brands.,"Yoox Net-a-Porter Group is the global Internet retailing partner for leading fashion and design brands. It has established itself amongst the market leaders with the multi-brand online stores yoox.com, thecorner.com, and shoescribe.com, as well as with numerous mono-brand online stores. In October 2015, YOOX GROUP and THE NET-A-PORTER GROUP came together, two companies that have revolutionized the luxury fashion industry since their birth in 2000. The Group has offices and operations in the United States, Europe, Japan, China, and Hong Kong and delivers to more than 100 countries worldwide. "
Yoyo Wallet,https://www.crunchbase.com/organization/yoyo,"Mobile Payments, Payments, Retail","Yoyo Wallet is a mobile payment, loyalty and marketing platform.","Yoyo Wallet is a U.K.-based mobile wallet startup that enables its users to pay for their goods with their smartphones. The company currently processes over 150,000 monthly in-store transactions by combining payment and loyalty via an easy scan. It also provides a marketing platform for retailers that enables digital customer engagement in-store. The multi-retailer mobile wallet offers loyalty programs and rewards offerings it can automatically deliver to customers based on buying patterns. Launched in 2013, Yoyo Wallet receives funding from Taavet Hinrikus and TransferWise."
Yodlee,https://www.crunchbase.com/organization/yodlee,"Banking, Financial Services, FinTech, Mobile, Software","Yodlee is a provider of financial applications that offers solutions for banks, entrepreneurs and individuals.","Yodlee is a provider of financial applications that aims to make online banking more profitable. Yodlee's personal financial management, payments, and customer acquisition solutions unify all personal financial account information to deliver centralized way for users to manage their financial tasks."
YourMechanic,https://www.crunchbase.com/organization/yourmechanic,"Automotive, Consumer, E-Commerce, Logistics","YourMechanic is an online marketplace enabling consumers and fleets to get over 500 auto services directly at their homes, offices & lots.","YourMechanic is an online marketplace that enables vehicle owners to find local mechanics for home or office car repair services. Its aim is to make car repair and maintenance affordable and convenient. YourMechanic was launched in Sept of 2012 by [Art Agrawal](https://www.crunchbase.com/person/abhas-art-agrawal) and [Dongyi Liao](https://www.crunchbase.com/person/dongyi-liao#/entity). It is based in Mountain View, C.A."
YouNow,https://www.crunchbase.com/organization/younow,"Broadcasting, Internet, Social Media, Video Streaming","YouNow is the world's first live social network, empowering users to broadcast themselves from anywhere in real time.","we believe in the unlimited potential of human creativity. In fact, it’s why we come to work every day - to create a powerful platform where anyone can broadcast and express themselves in front of a vast live audience.  In a moment when social media and TV are converging, we’re proud to provide a product that fuses the experience of broadcasting, gaming, performing and social networking, giving direct power to the people and enabling them to discover and create new kinds of interactive content in real-time."
YOLA,https://www.crunchbase.com/organization/yola-acaf,"E-Learning, EdTech, Education",YOLA provides junior English training.,"YOLA provides junior English training and preparation center for all ages with a mission to provide comprehensive and up-to-date training, knowledge, skills and human resources in preparation for exam preparation. TOEFL, SAT, IELTS, SSAT, GMAT, Junior English Course. At YOLA, each student will be provided with a learning path that fits their abilities and goals. From there, help you know where you are, what steps to take, and how YOLA courses will help you to achieve your goals in the future. The students' learning process is closely monitored and timely informed so that trainees can know their strengths and weaknesses and have the right direction to overcome and improve in the future. "
Youku,https://www.crunchbase.com/organization/youku,"Broadcasting, Media and Entertainment, Photography, Video","Youku is a video-sharing website that enables users to search, view, and share high-quality video content across multiple devices.","Youku is a Chinese video-sharing website that enables users to search, view, and share high-quality video content across multiple devices. Employing the tri-networks integration model, Youku’s online video content ranges from user-generated content and self-produced serials to licensed professional content. Its platform offers a space for individuals and institutions to upload and share their treasured moments, independent films, viral videos, and other creations. Youku was first listed on the New York Stock Exchange on December 18, 2010. As of 2007, the company had raised over $40 million in funds, which came from existing investors, including Maverick Capital, Brookside Capital (an affiliate of Bain Capital, LLC), Sutter Hill Ventures, Farallon Capital, and China-based Chengwei Ventures, LLC. In the same year, AC Nelson Co. announced that Youku's overall video viewing (VV) rate had exceeded 100 million, and the daily UV rate exceeded 12 million.  On March 12, 2012, Youku reached an agreement to acquire Tudou in a stock-for-stock transaction, the new entity being named Youku Tudou, Inc. Youku's major competitors include Tencent Video, 163 Video, and Sohu Video."
Younited Credit,https://www.crunchbase.com/organization/prt-dunion,"Finance, Financial Services, FinTech, Internet",Younited Credit is a provider of an online platform to facilitate financial transactions between lenders and borrowers.,"Younited Credit provides an online plaftorm designed to connect and facilitate financial transactions between lenders and borrowers without the intermediation of a traditional financial institution. The company was founded in 2009 and is headquartered in Paris, France."
YOPA,https://www.crunchbase.com/organization/yopa,"Commercial Real Estate, Property Management, Real Estate, Real Estate Investment, Retail Technology",YOPA provides real estate agency services that assist clients in selling their properties.,"YOPA provides real estate agency services that assist clients in selling their properties. It offers an online platform that enables clients to request for their property valuation, review the advertisement, receive viewings and offers, and sell properties.  Daniel Attia, David Jacobs, and Alistair and Andrew Barclay founded YOPA September 1, 2015. Its headquarters is in London in the United Kingdom."
YOOBIC,https://www.crunchbase.com/organization/yoobic,"Computer, Mobile, Retail Technology, Software",YOOBIC is a smartphone application that can be used to track merchandising and marketing operations in a retail store.,"Yoobic is a mobile productivity solution helping brands communicate more effectively with retail stores in order to improve the in-store shopping experience and increase revenue. Yoobic helps brands and retailers communicate more easily via a user-friendly mobile solution that can be deployed in a matter of days. What’s the problem? 70% of buying decisions are made in-store. In retail, the presentation is everything. Brands must ensure their in-store merchandising is up to date and perfectly executed so the product looks its best. Traditionally, the process for communicating their requirements to stores is clunky and inefficient, often via individual emails and spreadsheets - an admin nightmare, particularly if there are a large number of sites. It’s labor-intensive for brand managers to stay on top of what’s happening in every store in every territory, and for store managers to keep track of what brands expect of them and report back their progress. Yoobic’s collaborative platform streamlines this process, transforming the relationship between brands and stores. The mobile solution can be downloaded onto any smartphone, and it’s incredibly easy to use. Unlike most B2B software, Yoobic has been designed with the user in mind, with an intuitive interface that’s similar to social networking or gaming - it’s actually fun to use."
YouTrip,https://www.crunchbase.com/organization/youtrip,"FinTech, Mobile Payments, Payments",YouTrip is a multi-currency mobile wallet that allows the user to pay overseas with no transaction fees.,"YouTrip is a multi-currency mobile wallet that lets you pay overseas with no fees in over 150 currencies. With the YouTrip app, you can exchange and store up to 10 currencies anytime, anywhere. YouTrip is developed and operated by You Technologies Group, a regional financial technology startup based in Hong Kong and Singapore. They are a group of technology, finance, and travel enthusiasts, with backgrounds from leading consumer technology brands to top financial institutions. Their mission is to build a revolutionary mobile-only platform for consumer banking and finance, to help people across Asia manage their money in a simpler yet smarter way."
Yottaa,https://www.crunchbase.com/organization/yottaa,"Content Delivery Network, E-Commerce Platforms, Enterprise Software, Internet, SaaS",Yottaa is an eCommerce Acceleration platform,"Yottaa is the leading SaaS platform for accelerating eCommerce. Through its patented ContextIntelligence™ architecture, online businesses can accelerate, manage, and secure end user experiences on all devices in real-time with zero code change. Many Internet Retailer 500 companies have adopted Yottaa's platform to realize billions in incremental revenue through dramatic improvements across key performance and business metrics. To learn more about how Yottaa can accelerate your eCommerce site, please visit www.yottaa.com or follow @yottaa on Twitter."
YouEarnedIt,https://www.crunchbase.com/organization/youearnedit,"Human Resources, SaaS, Software",YouEarnedIt is the leading HR SaaS company that improves bottom-line performance metrics by enhancing the employee experience.,"YouEarnedIt is the employee experience platform powered by the science of motivation and the mission of improving the lives of employees everywhere, one company at a time. Founded in 2013, YouEarnedIt grows company culture and improves bottom-line performance metrics through its robust engagement platform that delivers recognition, rewards, incentives, and team insights. Named to Entrepreneur Magazine’s list of Best Company Cultures in 2017, the Austin-based SaaS company and its technology platform are built on the four pillars of employee experience: connection, meaning, impact and appreciation."
Yoco,https://www.crunchbase.com/organization/yoco,"FinTech, Mobile Payments, Payments, Point of Sale, SaaS, Small and Medium Businesses",Yoco is a point-of-sale payments provider for small businesses in Africa.,"Yoco builds tools and services to help small businesses accept card payments and manage their day to day activities.  Since launching its first product in late 2015, a card reader that connects with a merchant’s smartphone or tablet, the company has grown its base to over 27,000 South African small businesses, 75% of which had never accepted cards previously. The company is adding more than 1,500 new merchants every month, making it South Africa’s largest and fastest growing independent card payments provider by number of merchants. Yoco’s strategy is to partner with small businesses early in their life cycle and actively help them grow. Its payments solution now includes point of sale software, business intelligence, accounting integrations, and working capital financing. To date, Yoco has raised $7M in international VC funding and employs over 100 people. In 2017, it was selected by CB Insights as one of the top 250 fintech companies globally."
Your Super,https://www.crunchbase.com/organization/your-superfoods,"E-Commerce, Food and Beverage, Marketplace",Your Super inspires people to live healthier and happier with our organic superfood mixes,Your Super inspires people to live healthier and happier with our organic superfood mixes.
Youper,https://www.crunchbase.com/organization/youper,"Artificial Intelligence, Health Care, mHealth",Youper is an AI Emotional Health Assistant that helps people monitor and improve their mental health.,"Youper is an AI-powered assistant that helps people manage their emotions and behaviors.  Everyone has emotional challenges, and one in four people on the planet faces serious mental health issues. In the US alone, 43 million people are affected by problems like anxiety and depression, but 60% don't get support. Mental health care is a $200B market that will overgrow as the underserved population starts getting access to innovative solutions. A psychiatrist, a developer, and a designer created Youper to be the first-responder for emotional health issues and to ensure that no one has to wait years to address their issues. Youper uses AI to understand the user and deliver personalized psychological techniques to fit each person’s emotional needs wherever they are, whenever they need it."
YouAppi,https://www.crunchbase.com/organization/youappi,"Advertising, Apps, Artificial Intelligence, Big Data, Content, Machine Learning, Mobile, Mobile Advertising, Mobile Apps, Publishing, Video Advertising",YouAppi’s 360 Platform is the leading growth marketing platform for premium mobile brands.,"YouAppi’s 360 Platform is the leading growth marketing platform for premium mobile brands. By combining the power of machine learning with YouAppi’s proprietary predictive algorithms and cohort technology, YouAppi can analyze the mobile content consumption patterns of over two billion users, converting data into profitable users. Headquartered in San Francisco, YouAppi operates across eleven countries in Asia, Europe and North America. Follow us on Twitter, Facebook or LinkedIn, or for more information, visit www.youappi.com."
Yotel,https://www.crunchbase.com/organization/yotel,"Finance, Hospitality, Travel, Wellness",Yotel offers affordable hotels with elements of luxury in smart spaces.,"Inspired by the luxury of first class travel and uncompromisingly designed around guests, YOTEL takes the essential elements of luxury hotels into smaller, smart spaces and deliver a sense of community with areas for co-working, social gatherings and exercise. Premium Cabins include YOTEL’s signature adjustable SmartBed™ with rejuvenating monsoon rain showers and a Technowall with adjustable mood lighting and smart TVs, multi power points and easy connectivity. YOTEL currently operates four airport hotels under the YOTELAIR brand in London Gatwick, London Heathrow, Amsterdam Schiphol and Paris, Charles de Gaulle airports; and three city hotels in New York, Boston and Singapore. YOTEL is expanding rapidly with new hotels under development globally, including a YOTELAIR in Singapore Changi Airport and new city hotels in San Francisco, London Clerkenwell, Dubai, Edinburgh, Miami and Amsterdam."
You.i TV,https://www.crunchbase.com/organization/you-i,"Enterprise Software, Media and Entertainment, News, Software, TV","You.i TV offers a software development kit for Streaming Video apps across mobile, tablet, game consoles, streaming devices, and Smart TVs.","You.i TV is a software provider for TV and Media companies looking to develop cross-platform video apps across mobile, tablet, game consoles, streaming devices, and Smart TVs."
Yogome,https://www.crunchbase.com/organization/yogome,"Developer Tools, Gaming, Recycling",Yogome is an EdTech company leading the way in education by providing children all over the globe with the tools to succeed. ,"Yogome develops educational tablet and mobile games to help kids ages 4 -10 learn in a fun way through technology. The multi-lingual games are among the top 10 in the Apple App Store’s education category, are developed by pedagogical experts, and cover a range of school subjects taught by engaging “Yogotar” characters. The company aspires to become a global kids’ brand."
Yotta,https://www.crunchbase.com/organization/yotta-solar,"Energy, Mining, Solar",Yotta is developing modular energy storage device designed to reduce cost & expand development of energy storage & solar micro-grids.,"Yotta is developing a modular energy storage device The SolarLEAF™ - a battery storage device that integrates with photovoltaic (PV). It has been designed to reduce cost and expand development of energy storage and grid resiliency. The SolarLEAFs biggest value is reducing the soft costs of designing, installing, and maintaining an energy storage system compared to traditional centralized systems."
Yotascale,https://www.crunchbase.com/organization/yotascale,"Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management",Yotascale is a leader in Cost Management for AWS,"Yotascale, a leader in Cost Management for AWS, provides cloud operations and finance teams predictable cloud costs. Cost allocation, visibility, planning, and optimization are key features of Yotascale software that enable an effective cost management strategy. Enterprises deploy Yotascale software to bridge the gap between CloudOps, engineering, and finance teams to fulfill fiscal responsibility while taking advantage of the agility of the cloud."
Yoshi,https://www.crunchbase.com/organization/yoshi,"Automotive, Fuel, Location Based Services, Oil and Gas","Yoshi delivers gas, oil changes, car washes, and anything else your car needs while it’s parked so you can keep moving.","Yoshi delivers gas, oil changes, car washes, and anything else your car needs, while it’s parked so you can keep moving. Yoshi’s mission is to keep vehicles moving in the safest, most efficient, and planet-friendly way possible, while delivering unparalleled customer service. Yoshi is based in San Francisco, CA. Learn more at www.startyoshi.com."
Yoopies,https://www.crunchbase.com/organization/yoopies,"Child Care, Employee Benefits, Family","Yoopies is the leading care platform in Europe and Asia disrupting the way we find, hire and manage caregivers","Yoopies aim is to help families to find quality caregivers safely and efficiently. The platform offers a comprehensive service, including online payment and automated administrative procedures. Yoopies leveraged the B2C model to build a B2B solution (YoopiesAtWork) for companies to improve the work-life balance of its employees and has more than 100 clients (Société Générale, Publicis, SNCF, Agnès B, …). It has a strong social impact by providing through the HelperChoice brand, an ethical platform connecting foreign domestic workers with families seeking helpers in Asia."
Yonghui Superstores,https://www.crunchbase.com/organization/yonghui-superstores,"Agriculture, Food and Beverage, Marketing, Retail","Yonghui Superstores is a China-based company, principally engaged in the operation of regular chain supermarkets.","Yonghui Superstores is a China-based company, principally engaged in the operation of regular chain supermarkets. The Company primarily engages in the dealing of fresh meat products, agricultural products, processed foods, daily necessities, clothing, household appliances, electronic products and imported goods, among others. "
Youzan,https://www.crunchbase.com/organization/youzan,Retail,Youzan is a mobile retail solution provider.,"it is a merchant service company.They help every merchant who values ​​products and services to privatize customer assets, expand the Internet customer base, improve operational efficiency, and fully contribute to business success."
Yodle,https://www.crunchbase.com/organization/yodle,"Advertising, Email Marketing, Marketing Automation, SEO, Social Media Marketing",Yodel is an all-in-one local internet marketing & advertising solution for small businesses.,"Yodle is a leader in local online marketing and is ranked #9 on Forbes’ list of America's Most Promising Companies. The company’s mission is to help local businesses find and keep their customers in the simplest, most profitable ways imaginable.As   Yodle was founded in 2005 and currently has more than 45,000+ local business customers across 250+ industries, with the largest categories including legal and professional services, dental and medical, and contractor and other home services.   Yodle reviews the marketing needs of a local business and offers a comprehensive desktop, mobile, web and social presence, reviews and offer management, email campaigns, and appointment reminders through one easy-to-use, affordable and automated platform.  Yodle also has customized solutions for networked businesses – i.e., franchises, manufacturers/dealers, and multi-location companies – to help them unify, scale, and optimize their local and national marketing strategies.  Yodle currently has 200+ networked business clients including Merry Maids, Miracle-Ear, and Two Men and A Truck."
Yolo Insurance,https://www.crunchbase.com/organization/yolo-insurance,"Digital Media, Financial Services, Insurance","Yolo, a Milan, Italy-based insurtech startup","YOLO is an insurance broker who distributes on digital channels produced by the major international insurance groups, created and distributed in innovative mode. "
Yousician,https://www.crunchbase.com/organization/yousician,"E-Learning, Music, Music Education",Yousician is the world's largest music educator.,"Yousician is the largest music educator in the world, and with over 25 million users. It develops high-tech musical instrument learning software (web and mobile app) that gives users real-time feedback on how they play. Currently Yousician is available for Guitar and Piano. The company has developed 4 award winning products, and was chosen  WIRED magazines #1 hottest startup in Finland.  Yousician’s cutting edge audio technology can listen to any real acoustic or electric guitar without the use of additional equipment. The service combines the addictive features of computer games with guitar exercises to make the learning process easy, fun and motivating.  Yousician also develops the worlds #1 guitar tuner app Guitar Tuna (iOS, Android, WP) and has won numerous international business awards including WIRED’s hottest Finnish start-up, SXSW, Midem, Launch.edu, and educational awards such as Sunday Times 'Worlds best apps' or Best European Learning Game. Yousician believes that musicality can and should be as commonplace as literacy today, and it is the company’s declared mission to achieve this."
Youxia Motors,https://www.crunchbase.com/organization/youxiamotors,"Automotive, Electric Vehicle, Industrial Design, Manufacturing",Youxia Motors designs and manufactures electric vehicles.,"YOUXIA Motors was founded in 2014, registered capital 4.2 billion yuan, headquartered in China's biggestmotor technology center - Shanghai. It is an integrated smart electric vehicle (EV) manufacturer engaged in NEV research & development, design,production, sales and service.It released China's first integral product of pure electric vehicle (YOUXIA X). The technology firm is committed to promoting the development process of transportation science and technology of smart city by innovation."
YouMail,https://www.crunchbase.com/organization/youmail,"Collaboration, Communications Infrastructure, Email, Enterprise Software, Messaging, Telecommunications","YouMail has developed a feature-rich, easy to use visual voicemail app, for your phone, tablet, or computer.","YouMail provides enhanced telecommunications services, where those services are moved out of the network and into the cloud, made social, optimized for smartphones, and sold direct to consumers using a freemium model. YouMail's completely free flagship Visual Voicemail Plus application offers a true multi-platform, unified and social voicemail experience for its users on BlackBerry, Android, iPhone, WebOS, Windows Phone 7 and Windows 6.5 platforms.  As of 11/1/2011, it had been downloaded over 3 million times and had well over 2 million registered users, all acquired organically."
