Organization Name,Organization Name URL,Categories,Description,Full Description
Techstars,https://www.crunchbase.com/organization/techstars,"Finance, Financial Services, Venture Capital",Techstars is the worldwide network that helps entrepreneurs succeed.,"Techstars helps entrepreneurs succeed. Through the Techstars Worldwide Entrepreneur Network, founders and their teams connect with other entrepreneurs, experts, mentors, alumni, investors, community leaders, and corporate partners who will help their companies grow.  Techstars operates four divisions: Techstars Startup Programs, Techstars Mentorship-Driven Accelerator Programs, Techstars Corporate Innovation Partnerships, and the Techstars Venture Capital Fund. Techstars Mentorship-Driven Accelerator Program supercharges success and Techstars Startup Programs inspire, educate and connect entrepreneurs. Techstars Venture Capital Fund invests in the most innovative and disruptive Techstars companies to fuel their success. Techstars Corporate Innovation Partnerships helps brands create world-changing products and services. Techstars accelerator portfolio includes more than 1,000 companies with a market cap of $8.1 billion. www.techstars.com"
Tencent Holdings,https://www.crunchbase.com/organization/tencent,"Advertising, Internet, Mobile, Online Games, Social Media Marketing","Tencent is a internet service portal offering value-added internet, mobile, telecom, and online advertising services.","Tencent is a internet service portal offering value-added internet, mobile, telecom, and online advertising services. Since its establishment in 1998, Tencent has maintained steady growth under its user-oriented operating strategies. It provides value-added internet, mobile and telecom services, as well as online advertising under the strategic goal of providing users with ""one-stop online lifestyle services."" Tencent’s leading internet platforms in China – QQ (QQ Instant Messenger), WeChat, QQ.com, QQ Games, Qzone, 3g.QQ.com, SoSo, PaiPai, and Tenpay – aim to address the various needs of internet users, including communication, information, entertainment, e-commerce, and others. With its R&D staff comprising more than 60% of its employee base, Tencent has obtained patents relating to technologies in various areas such as instant messaging, e-commerce, online payment services, search engine, information security, gaming, and many more. In 2007, Tencent invested more than RMB100 million in setting up the Tencent Research Institute, China's first internet research institute, with campuses in Beijing, Shanghai, and Shenzhen. The institute focuses on the self-development of core internet technologies in pursuing its development and innovation goals for the industry. Tencent was founded in November of 1998. In April 2000, the IDG and PCCW invested a total of $2.2 million dollars in the company. Tencent was listed in the Hong Kong Stock Exchange (SEHK) on June 16, 2004. In September 2013, Tencent's market valuation rose to $101 billion, and as of November 21, 2013, QQ had 2 billion active users and Wechat had 650 million monthly active users. The numbers of active users for QQ mail, Qzone, Tencent Weibo and QQ news were 274 milion, 626 million, 220 million, and 150 million, respectively. Tencent's major competitors include Baidu, Alibaba, and Netease."
Tesla,https://www.crunchbase.com/organization/tesla-motors,"Automotive, Autonomous Vehicles, Electronics, Innovation Management",Tesla Motors accelerates the transition to electric mobility with a full range of increasingly affordable electric cars.,"Tesla Motors was started by a group of Silicon Valley entrepreneurs and strives to create a revolution and accelerate the world’s transition to electric mobility with a full range of increasingly affordable electric cars. Tesla vehicles are EVs (electric vehicles), which are transforming the way people drive and move. Tesla has gone public as of June 29, 2010 and has a market cap of $34.32 billion. Tesla Motors’ goal is to increase the number and variety of EVs through three strategies. The first is to sell its own branded vehicle through its showrooms. Second is to sell premium, high-quality, patented electric components to other automakers. Lastly, it serves as a “catalyst and positive example to other automakers.” There has already been a movement in the EV market with the push of the GM Volt, rumored to have been inspired by the Tesla Roadster."
Teva Pharmaceutical Industries,https://www.crunchbase.com/organization/teva-pharmaceutical-industries,"Biotechnology, Health Care, Medical, Pharmaceutical",Teva Pharmaceutical Industries Ltd. (NYSE: TEVA) is a leading global pharmaceutical company.,"Teva Pharmaceutical Industries Ltd. is a global pharmaceutical company specializing in the development, production and marketing of generic and proprietary branded pharmaceuticals and active pharmaceutical ingredients. Teva is among the top 20 pharmaceutical companies and among the largest generic pharmaceutical companies in the world."
Telstra,https://www.crunchbase.com/organization/telstra,"Android, iOS, Mobile, Public Relations, Telecommunications",Telstra is an Australia-based telecommunications and information services company offering a full range of communications services.,"Telstra is an Australia-based telecommunications and information services company offering a full range of communications services. The company has built a fully integrated IP network and a reliable mobile network for its clients. Through its strategic investments over the years and the recent acquisition of Pacnet in Asia, it now has the largest privately owned subsea cable network in Asia Pacific, have licenses throughout Asia, Europe, and the Americas and it facilitates access to more than 2,000 PoPs in 230 countries and territories. Telstra’s international operations are headquartered in Hong Kong, where it provides wholesale and enterprise customers with a full breadth of holistic and end-to-end solutions across data, voice, satellite, and managed network services. The company was founded in 1975 and is locally headquartered in Melbourne, Australia."
TenantCloud,https://www.crunchbase.com/organization/tenantcloud-2,"Accounting, Building Maintenance, Financial Services, Lending, Mobile, Mobile Payments, Property Management, Real Estate, Real Estate Investment, Task Management",Rental Accounting and Management Made Easy,"TenantCloud is a cloud-based platform that enables landlords and tenants to manage their rentals. The portal offers online payments, market rentals, accounting, tracking, information storage, and maintenance requests to tenants. Renters are able to share their profiles in order to obtain new homes. TenantCloud is based in Texas."
Teladoc,https://www.crunchbase.com/organization/teladoc,"Health Care, Hospital, Information Technology, mHealth","Teladoc is the the global leader in virtual care, transforming the access, cost and quality dynamics of health care delivery.","Teladoc (NYSE:TDOC) is the global leader in virtual care. A mission-driven organization, the company is successfully modernizing how people access and experience healthcare, with a focus on high quality, lower costs, and improved outcomes around the world. The company’s award-winning, integrated clinical solutions are inclusive of telehealth, expert medical opinions, AI and analytics, and licensable platform services. With more than 2,000 employees, the organization delivers care in 125 countries and in more than 20 languages, partnering with employers, hospitals and health systems, and insurers to transform care delivery."
Tesco,https://www.crunchbase.com/organization/tesco,"Food Delivery, Retail, Shopping","Tesco PLC is a British multinational grocery and general merchandise retailer headquartered in Cheshunt, Hertfordshire, England.","Tesco is one of the world's largest retailers with operations in 14 countries, employing over 530,000 people and serving millions of customers every week. Tesco's Core Purpose is: they make what matters better, together. It is true to where they came from but more relevant to today and to the kind of company they want to be."
TELUS,https://www.crunchbase.com/organization/telus,"Analytics, Internet, Mobile, Wireless","Second largest Canadian telecommunications company. Provides wireless phone service, high speed Internet, IPTV, home phone, long distance,","Second largest Canadian telecommunications company.  Provides wireless phone service, high speed Internet, IPTV, home phone, long distance, and many other telecom/data related services."
Teralytics,https://www.crunchbase.com/organization/teralytics,"Artificial Intelligence, Business Intelligence, Cyber Security, Data Visualization, Predictive Analytics, Transportation","Teralytics develops big data analytics based on petabytes of data sourced from credit card operators, CRM, and mobile networks.","Teralytics develops big data analytics based on petabytes of data sourced from credit card operators, CRM, and mobile networks. It also offers the most advanced insights on human mobility based on cutting edge data science, proprietary machine learning algorithms and deep technology, capturing billions of aggregated signals every day from cell towers and other unique sources.   Teralytics works with leading telecom companies and data partners around the globe to inform smart cities and smart mobility providers with unprecedented location, movement and demographic insights. They also deliver insights into human location, movement, and behavior They are a diverse group of highly skilled data scientists, software engineers and business people located in New York, Zurich and Singapore offices. They pride ourselves in a collaborative environment where you take responsibility from day one. Teralytics was founded in  2012 and is headquartered in Zurich, Switzerland with offices in New York and Singapore."
