Organization Name,Organization Name URL,Categories,Description,Full Description
Cloudflare,https://www.crunchbase.com/organization/cloudflare,"Ad Server, Advertising, Analytics, Enterprise Software, Security, Web Hosting",Cloudflare is a web performance and security company that provides online services to protect and accelerate websites online.,"Cloudflare is a web performance and security company that provides online services to protect and accelerate websites online. Its online platforms include Cloudflare CDN that distributes content around the world to speed up websites, Cloudflare optimizer that enables web pages with ad servers and third-party widgets to download Snappy software on mobiles and computers, CloudFlare security that protects websites from a range of online threats including spam, SQL injection, and DDOS, Cloudflare analytics that gives insight into website’s traffic including threats and search engine crawlers, Keyless SSL that allows organizations to keep secure sockets layer (SSL) keys private, and Cloudflare applications that help its users install web applications on their websites. Lee Holloway, Matthew Prince, and Michelle Zatlyn founded Cloudflare in 2009, with its headquarters in San Francisco in California."
Clearbanc,https://www.crunchbase.com/organization/clearbanc,"E-Commerce, Finance, Financial Services, FinTech, Software",Clearbanc provides growth capital for web-enabled businesses through its 20-minute term sheet.,"Clearbanc invests in entrepreneurs to help them grow their web-enabled businesses.  Clearbanc offers fast, affordable growth capital to eCommerce and B2B/SaaS companies. Our investments range from $10K - $10M. Launched in 2015, Clearbanc uses proprietary underwriting technology to offer more capital at quicker speeds and more flexible terms than other financing alternatives."
Clumio,https://www.crunchbase.com/organization/clumio,"Computer, SaaS, Software",Clumio is a Company building a public cloud SaaS data .,"Clumio is the innovator of authentic SaaS for enterprise backup. Using this secure service, organizations eliminate hardware and software for on-premise backup and avoid the complexity and cost of running 3rd party backup software in the cloud. As enterprises move aggressively to cloud, they use Clumio to protect workloads like VMware Cloud on AWS and native AWS services. Born in the public cloud, Clumio can leverage the most modern cloud services to ensure it meets the current and future backup requirements of the most demanding enterprises. For more information, visit: www.clumio.com"
ClassPass,https://www.crunchbase.com/organization/classpass,"Consumer Applications, Fitness, Health Care, Subscription Service",ClassPass is a subscription marketplace that lets users find and book fitness classes.,"ClassPass is a subscription marketplace that lets users find and book fitness classes. With over 8,500 partners in 49 cities worldwide, ClassPass connects members to a variety of fitness experiences, including yoga, cycling, Pilates, barre, running, strength training, dance, sports, videos and more. Recognized as one of Forbes's Next Billion Dollar Startups, ClassPass leverages proprietary technology to dynamically merchandise and surface over a million fitness classes for a seamless booking experience that facilitates discovery."
Cleveland Clinic,https://www.crunchbase.com/organization/cleveland-clinic,"Health Care, Hospital, Non Profit",Cleveland Clinic is a non-profit academic medical center that integrates clinical and hospital care with research and education.,"Cleveland Clinic is a non-profit academic medical center that integrates clinical and hospital care with research and education. The mission of Cleveland Clinic is to provide better care of the sick, investigation into their problems, and further education of those who serve. In 2008, Cleveland Clinic became the first healthcare provider in the United States to become a signatory to the United Nations Global Compact and the second in the world. Cleveland Clinic was founded in 1921 and is headquartered in Cleveland, Ohio, United States."
Cloudera,https://www.crunchbase.com/organization/cloudera,"Analytics, Big Data, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Enterprise Software, Machine Learning, Open Source","Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.","Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI. Cloudera was founded in 2008 by some of the brightest minds at Silicon Valley’s leading companies, including Google (Christophe Bisciglia), Yahoo! (Amr Awadallah), Oracle (Mike Olson), and Facebook (Jeff Hammerbacher). Doug Cutting, co-creator of Hadoop, joined the company in 2009 as Chief Architect and remains in that role. Today, Cloudera has more than 1,600 employees. They have offices in 24 countries around the globe, with their headquarters in Palo Alto, California."
CleverTap,https://www.crunchbase.com/organization/wizrocket-technologies,"Analytics, Marketing Automation, Mobile, SaaS",CleverTap is a customer lifecycle management and engagement platform to drive long-term retention and growth.,"CleverTap combines real-time customer insights, an advanced segmentation engine, and powerful engagement tools into one intelligent marketing platform. Every day, thousands of brands use our machine learning models to create differentiated customer engagement strategies that help mobile marketers drive omni-channel growth. Over 8,000 global brands, including Sony, Vodafone, Carousell, DC Comics, Go-Jek, BookMyShow, and DealsPlus trust CleverTap to help them connect with users and grow their mobile apps."
Clutter,https://www.crunchbase.com/organization/clutter,"Consumer, Self-Storage, Service Industry",Clutter is a tech-enabled storage company that lets clients store extra stuff without actually leaving their house.,"Clutter is a tech-enabled storage company that lets you store extra stuff without actually leaving your house. No more getting stuck in traffic just to put away your camping gear, or completely unpacking a storage unit in order to locate a box of family photos. With Clutter, all your stored items are ready to view online, and getting them out of storage is as easy as ordering a pizza. They do all this happily, because they believe a 5-star experience should be the norm, and that service companies should actually be of service to their customers."
CloudCheckr,https://www.crunchbase.com/organization/cloudcheckr,"Cloud Computing, Cloud Management, Enterprise Software, Information Technology, Software",CloudCheckr is a cloud management solution that helps businesses manage and automate cost and security for their public cloud environments.,"CloudCheckr is a cloud management solution that helps businesses manage and automate cost and security for their public cloud environments. It unifies IT, security, and finance teams around the cloud and provides total visibility, deep insight, and cloud automation and governance. CloudCheckr is an AWS Advanced Technology Partner with Security and Government competencies, as well as a certified Silver Partner with Azure, to support multi- or hybrid-cloud strategies. CloudCheckr was founded in 2011 and is headquartered in Rochester, New York."
CloudBees,https://www.crunchbase.com/organization/cloudbees,"Business Development, Cloud Computing, Cloud Data Services, Delivery, Enterprise Software, Software",CloudBees develops an end-to-end automated software delivery system that allows companies to balance governance and developer freedom.,"CloudBees develops an end-to-end automated software delivery system that allows companies to balance governance and developer freedom. CloudBees provides companies with smarter solutions for accelerating software development and the fastest path from great ideas to impactful software. Its continuous delivery solutions offer developers and enterprises many choices, from on-premise to cloud native, from self-managed to self-service, from guided best practices to flexible choice. By making the software delivery process more productive, manageable and hassle-free, CloudBees puts companies on the fastest path to transforming great ideas into great software, and returning value to the business more quickly.   Backed by Matrix Partners, Lightspeed Venture Partners, Verizon Ventures, Delta-v Capital, Golub Capital’s Late Stage Lending and Unusual Ventures, CloudBees was founded in 2010 by former JBoss CTO Sacha Labourey and an elite team of continuous integration, continuous delivery and DevOps professionals."
