Organization Name,Organization Name URL,Categories,Description,Full Description
Microsoft,https://www.crunchbase.com/organization/microsoft,"Artificial Intelligence, Cloud Computing, Collaboration, Consumer Electronics, Developer Tools, Enterprise Software, Operating Systems","Microsoft is a software corporation that develops, manufactures, licenses, supports, and sells a range of software products and services.","Microsoft is an American multinational corporation that develops, manufactures, licenses, supports, and sells a range of software products and services. Microsoft’s devices and consumer (D&C) licensing segment licenses Windows operating system and related software; Microsoft Office for consumers; and Windows Phone operating system. The company’s computing and gaming hardware segment provides Xbox gaming and entertainment consoles and accessories, second-party and third-party video games, and Xbox Live subscriptions; surface devices and accessories; and Microsoft PC accessories. Its phone hardware segment offers Lumia smartphones and other non-Lumia phones. Its D&C other segment provides Windows Store, Xbox Live transactions, and Windows phone store; search advertising; display advertising; Office 365 Home and Office 365 Personal; first-party video games; and other consumer products and services as well as operating retail stores. Microsoft’s commercial licensing segments licenses server products, including Windows Server, Microsoft SQL Server, Visual Studio, System Center, and related Client Access Licenses (CALs); Windows Embedded; Windows operating system; Microsoft Office for business, including Office, Exchange, SharePoint, Lync, and related CALs; Microsoft Dynamics business solutions; and Skype. Its commercial other segment offers enterprise services, including premier support services and Microsoft consulting services; commercial cloud comprising Office 365 Commercial, other Microsoft Office online offerings, Dynamics CRM Online, and Microsoft Azure; and other commercial products and online services. The company markets and distributes its products through original equipment manufacturers, distributors, and resellers, as well as online. Microsoft Corporation was founded by [Bill Gates](https://www.crunchbase.com/person/bill-gates) and [Paul Allen](https://www.crunchbase.com/person/paul-allen) in 1974. It is based in Redmond, Washington."
MindTickle,https://www.crunchbase.com/organization/mindtickle,"Enterprise Software, Gamification, SaaS, Sales Automation, Training",MindTickle offers the industry's most comprehensive sales readiness solution for closing knowledge and skill gaps in customer-facing teams.,"MindTickle offers the industry's most comprehensive readiness solution for closing the knowledge and skill gaps found in customer-facing teams. Sales teams across a wide range of industries use MindTickle's award-winning platform to train, coach and align their sales teams to make reps and their managers more effective.  Combining on-demand online training, bite-sized mobile updates, gamification, coaching and role-play with a data-driven approach, MindTickle accelerates time-to-productivity, ensures consistent execution, and helps boost sales performance. Companies leveraging MindTickle for sales enablement to assess and certify the readiness of each rep see bigger deal sizes, higher win rates and reduced sales cycles. MindTickle is a global, privately-held company with headquarters in Sunnyvale, CA. Investors include NEA and Accel Partners."
Micron Technology,https://www.crunchbase.com/organization/micron-technology,"Computer, Hardware, Semiconductor","Micron Technology is a semiconductor company that produces DRAM, SDRAM, flash memory, SSD and CMOS image sensing chips.","Micron manufactures DRAM components and modules and NAND Flash. For more than 30 years, Micron’s teams of dreamers, visionaries, and scientists have redefined innovation—designing and building some of the world’s most advanced memory and semiconductor technologies. They develop the technologies that transform what's possible. In fact, you likely use their memory every day—in products from computing, networking, and server applications, to mobile, embedded, consumer, automotive, and industrial designs. As one of the most prolific patent holders in the world they continually rethink, recast, and advance new ideas to bring innovation to broader markets and find ways their technology can inspire new applications or make fundamental improvements to existing designs. Their roots are in memory, the core strength of their business. As they look toward the future, they’ll continue to build on their past achievements by leveraging the synergies between their core memory business and diversified products and technologies that help drive innovation and growth in new markets."
Mimecast,https://www.crunchbase.com/organization/mimecast,"Accounting, Archiving Service, Email, Information Technology, Legal, SaaS, Security",Mimecast is a SaaS-based email management platform enabling companies to administer business communications and data.,"Mimecast is a rapidly expanding Software-as-a-Service company. It provides an online technology platform that radically improves the way companies manage important business communication and data. The company's mission is to reduce the risks users face from email, and support in reducing the cost and complexity of protecting users by moving the workload to the cloud. The company develops proprietary cloud architecture to deliver comprehensive email security, service continuity, and archiving in a single subscription service. Its goal is to make it easier for people to protect a business in today’s fast-changing security and risk environment. Every day Mimecast takes care of millions of emails and documents for thousands of companies around the world. The company's offices are staffed with exceptional people in London UK, Boston USA, South Africa, and Jersey. It was founded on 2003."
Mixhalo,https://www.crunchbase.com/organization/mixhalo,"Audio, Consumer Electronics, Enterprise Software, Media and Entertainment, Music, Music Streaming, Software","Mixhalo is a real-time audio platform delivering a high-quality, immersive experience for live events.","Mixhalo is a real-time audio platform delivering a high-quality, immersive experience for live events including concerts, conferences, festivals, sporting events, and anywhere people gather to hear content. Founded by Incubus Guitarist and songwriter Mike Einziger and internationally-acclaimed violinist, Ann Marie Simpson-Einziger, Mixhalo enables live event organizers to give audiences exactly what they came for, with real-time audio delivered directly to attendees’ own phones (via a free app) and headphones."
Mitsubishi Motors,https://www.crunchbase.com/organization/mitsubishi-motors,"Automotive, Electric Vehicle, Manufacturing","Mitsubishi Motors is a Japan-based automobile company that develops, produces, and sells passenger vehicles and automotive components.","Mitsubishi Motors Corporation, together with its subsidiaries, engages in the development, production, and sale of passenger vehicles and automotive components worldwide. It offers mini cars, sports utility vehicles, and pickup trucks. The company also provides auto leasing and financing services. Mitsubishi Motors Corporation has strategic alliances with Nissan Motor Co., Ltd. and PSA Peugeot Citroën. It also has joint venture partnership in Lithium Energy Japan that develops, makes, and sells lithium-ion batteries.  Mitsubishi Motors Corporation is a multinational automaker headquartered in Minato, Tokyo, Japan. In 2011, Mitsubishi Motors was the sixth biggest Japanese automaker and the sixteenth biggest worldwide by production. It is part of the Mitsubishi keiretsu, formerly the biggest industrial group in Japan, and was formed in 1970 from the automotive division of Mitsubishi Heavy Industries. In November 2013, Mitsubishi Motors announces they will sell a model produced by Renault-Samsung in South Korea, instead of being produced by Mitsubishi Motors in Japan."
Miniso,https://www.crunchbase.com/organization/miniso,"Fashion, Retail",MINISO is the Japanese fast fashion designer brand.,"Established in Tokyo, MINISO, the Japanese fast fashion designer brand, was jointly founded by Miyake Junya, the chief designer of MINISO, and Ye Guofu, the Chinese young entrepreneur. MINISO advocates fashionable and relaxed lifestyle and directs a superior products consumption pattern.  MINISO pursues a “simple, natural and quality” life philosophy and a brand proposition of ""come back to nature,and revert to the essence of products"". It launches new products every seven days and the low-price but high quality products are popular among customers. MINISO positions itself as the fast fashion chain stores, whose core values gain popularity among consumers and lead the market to a new trend of “superior products consumption”. MINISO Co., Ltd. has been operated since 2013. It established in China in September of the same year, expanding across China since then."
Mister Spex,https://www.crunchbase.com/organization/mister-spex,"E-Commerce, Eyewear, Internet, Retail, Shopping",Mister Spex is an online store that sells various brands of glasses and contact lenses.,"Mister Spex is an online store that sells various brands of glasses and contact lenses in Germany. Its product range includes over 5000 different glasses, sunglasses, sports eyewear, and contact lenses from more than 60 brands and designers. The store’s offerings include sports labels such as Adidas, Carrera, Lacoste, and Oakley to designer brands such as Burberry, Calvin Klein, Dolce&Gabbana, Gucci, Jil Sander, Prada, Roberto Cavalli, Tom Ford, and Versace. Mister Spex was launched in 2007 and its operations are headquartered in Berlin, Germany. It also operates its own websites in France, Spain, Austria, Switzerland, the Netherlands, and Great Britain."
Miro,https://www.crunchbase.com/organization/realtimeboard,"B2B, Collaboration, Enterprise, Enterprise Applications, Enterprise Software, Product Design, Product Management, Project Management, SaaS, UX Design",Miro is an online collaboration and whiteboarding platform for teams and organizations of all sizes.,"Miro is the leading visual collaboration platform for cross-functional teams in organizations of all sizes. We have over 2 million product managers, designers, agile coaches, marketers and other professionals using Miro to collaborate, visualize and share their ideas, daily. Miro provides seamless integrations with applications like Atlassian JIRA and Confluence, Sketch, Slack, Trello, Box and Google Drive to support existing workflows of their clients. 10k paying customers from some of the world's most successful and innovative companies, including teams inside Netflix, Twitter, Skyscanner, Qlik, Upwork, Expedia, Spotify, eBay, Cisco, Sapient, Geometry, Unbounce, Autodesk, PwC, Deloitte and others. Miro brings the benefits of a collaborative whiteboard session to everyone in a global company regardless of their location with a secure and scalable solution. The service is available either in a browser or via desktop, Android or iOS app. It can also be used on tablets and interactive whiteboards."
Mixer,https://www.crunchbase.com/organization/beam-10,"Advertising, Gaming, Internet, Video Streaming","Mixer, formerly Beam, offers gaming live-streams made interactive.","Mixer, formerly Beam, offers gaming live-streams made interactive. Mixer gives viewers a window into streamer's game worlds, allowing you to do everything from striking lightning down, to generating the level's terrain. Mixer is a next-generation live streaming platform for gamers that lets viewers participate in the gameplay itself.Instead of sitting idle, viewers get to engage with the content directly, creating quests, choosing weapons, or even acting as characters within the game world."
