Organization Name,Organization Name URL,Categories,Description,Full Description
Kaiser Permanente,https://www.crunchbase.com/organization/kaiser-permanente,"Biotechnology, Health Care, Health Diagnostics, Medical",Kaiser Permanente is committed to helping shape the future of health care recognized as one of America's leading health care provider.,"Kaiser Permanente offers nonprofit healthcare plans. The company provides preventive care, well-baby and prenatal care, immunizations, emergency care, screening diagnostics, hospital and medical, and pharmacy services. It offers its services in California, Colorado, Georgia, Hawaii, Ohio, Oregon, Washington, and the District of Columbia.  Kaiser Permanente was formerly known as Permanente Health Plan and changed its name in 1951. The company was founded in 1945 and is headquartered in Oakland, California."
Kabbage,https://www.crunchbase.com/organization/kabbage,"Credit, Finance, Financial Services, FinTech, Internet, iOS, Lending","Kabbage offers fast, easy loans for small businesses.","Kabbage is a financial technology and data company pioneering a new, automated way for small businesses to access working capital. The company simplifies the manual application process to one that is 100% online and automated. Businesses can use their business data to submit an application online and receive an answer in minutes instead of waiting weeks and filling out numerous forms like traditional lending methods. Businesses can access ongoing lines of credit up to $250,000. Kabbage leverages business data generated such as revenue, accounting data, business transactions, shipping data, social media and other sources to understand a business’s overall health and calculate credit lines throughout the customer lifecycle. The company began serving online merchants in 2011 and extended its automated lending platform to all small businesses – online and brick-and-mortar – in February 2014. In November 2013, Kabbage expanded its business to mobile with an iOS and Android app that enables users to apply or access their funds from their smartphones. Kabbage used to provide a consumer lending product, Karrot, but it is no longer available. Kabbage expanded the application of its platform in March 2015 by licensing the data and technology platform to power lending for other organizations. The company was named one of Forbes magazine’s Most Promising Companies list for the second year in a row. Kabbage further extended its lending reach in May 2015 with the announcement of the new Kabbage Card, which gives businesses the ability to pay for items at the point of sale with a purchasing card tied to their Kabbage account. Kabbage also collaborated with MasterCard in May 2015 to make Kabbage’s data and technology platform available through MasterCard’s network of acquirers. In August 2015, Kabbage was named the 36th fastest-growing private company in America on the Inc. 500 list. In October 2015, Kabbage completed a Series E funding round of $135 million led by Reverence Capital Partners. Holland’s ING, Spain’s Santander (via InnoVentures, Santander's venture capital arm); and Canada’s Scotiabank also participated in the round. Kabbage also announced a strategic partnership with ING to deliver instant capital to small businesses throughout Spain. In June 2016, Kabbage was named to CNBC's annual Disruptor 50 list of the most forward-thinking and ambitious companies that are revolutionizing industries and markets worldwide. Two months later, Kabbage was named to the Inc. 500 list of the country's fastest-growing private companies for the second year in a row In August 2016, Kroll Bond Rating Agency (KBRA) upgraded and affirmed ratings on Class A2-2 Certificates issued by Kabbage Funding 2014-1 Resecurization Trust. The certificates were upgraded from BBB+(sf) to A-(sf) based on structural improvements to the transaction’s concentration requirements and the existence of more historical data relating to Kabbage’s collateral. KBRA also affirmed the ratings on the Class B2A Certificates of BB-(sf), Class B2B Certificates of BB-(sf) and Class B2C Certificates of B+(sf), which were initially rated in November 2015. In 2017, the company raised $250 million from Softbank Group Corp., raising its total equity funding to $500 million, making Kabbage one of the most well-funded companies with a female co-founder at the helm. It also secured the largest asset-backed securitizations of small business loans in the online lending industry of $525 million. In November, it diversified its debt-funding sources further with a $200 million revolving credit facility with Credit Suisse, earning investment-grade ratings of ‘A’ and ‘BBB’ by DBRS. It ranked on the Inc. 500 list as one of the country’s fasting-growing private companies for a third consecutive year, on Deloitte’s Fast 500 list, among CB Insights Fintech 250, in the top 10 of KPMG’s Fiintech 100, and its co-founder, Kathryn Petralia, was named one of Forbes 100 Most Powerful Women in the World. "
Katerra,https://www.crunchbase.com/organization/katerra,"Architecture, Construction, Logistics, Mechanical Engineering, Procurement, Product Design, Software, Supply Chain Management",Katerra is a Silicon Valley startup that is redefining the multi-trillion dollar construction industry.,"Katerra is a technology company optimizing every aspect of building development, design, and construction. The global team includes leaders in design, software and building engineering, manufacturing, supply chain, and construction. Founded in 2015, Katerra has a growing number of domestic and international offices, factories, and building projects."
Kasten,https://www.crunchbase.com/organization/kasten,"Apps, Cloud Storage, Information Technology, Infrastructure, Software",Application Backup and Recovery for Kubernetes.,"Policy-based backup, recovery, and migration for your Kubernetes applications, in any combination of public, private, or hybrid cloud architectures."
Karamba Security,https://www.crunchbase.com/organization/karamba-security,"Automotive, Cyber Security, Software",Karamba Security provides embedded cybersecurity solutions to protect all types of connected systems from attacks.,"Karamba Security's patented software detects and prevents cyberattacks on a wide variety of connected devices and systems, including automotive ECUs, Industry 4.0 controllers, enterprise edge devices, and IoT endpoints. Karamba's security solutions are embedded within devices and work automatically, without any need for customer operation and with negligible performance impact."
Karma Automotive,https://www.crunchbase.com/organization/karma-automotive,"Automotive, Developer Platform, Manufacturing","Karma Automotive designs, engineers, assembles and markets luxury electric vehicles, all from its Southern California base of operations.","Karma Automotive designs, engineers, assembles and markets luxury electric vehicles, all from its Southern California base of operations. Founded in 2014 and employing nearly 1,000 people worldwide, Karma Automotive is committed to elevating and growing the luxury mobility experience for its customers and draws on global relationships and technology partners to achieve this. Karma Revero is a luxury electric vehicle powered by dual electric motors that embodies the company’s goals of offering leading automotive design, technology, customization and an outstanding customer experience. Learn more about Karma Automotive and Revero at www.karmaautomotive.com or visit the password-free Karma Newsroom at www.karmanewsroom.com for the latest press releases, videos and images."
Kano,https://www.crunchbase.com/organization/kano,"Computer, E-Learning, Hardware","Kano creates computer and coding kits for all ages, all over the world.","Kano is a London-based company that empowers people of all ages to make, learn, and play with computing, with its system of kits and open coding platform. Its first “computer anyone can make” has shipped to 86 countries around the world to people, ages 6 to 81, who have used it to make PCs, screens, radios, artwork, music, games, Minecraft hacks and more. More than 30 million lines of code have been shared in its online community, Kano World, where anyone can try out Kano’s apps for free. Kano was founded by Alex Klein, Yonatan Raz-Fridman, and Saul Klein."
Karma,https://www.crunchbase.com/organization/karma-crowdsourced-deals-loyalty-platform,"Apps, Big Data, Communities, Food and Beverage, Shopping, Social Entrepreneurship, Sustainability",Karma designs and offers application to minimize the food waste in grocery stores and restaurants.,"Karma develops an application that helps restaurants, grocers and cafés reduce their food waste by selling their surplus to consumers at reduced prices. Its application serves as a sales channel via which merchants offer take away food items to registered users.  Elsa Bernadotte, Mattis Larsson, Hjalmar Nordegren, Ludvig Berling, and Steven van Wel founded Karma on September 1, 2015. Its headquarters is in Stockholm in Sweden."
Kaseya,https://www.crunchbase.com/organization/kaseya,"Cyber Security, Enterprise, SaaS, Security, Software",Kaseya is an automation software provider that offers remote management software for the information technology industry.,"[Kaseya](http://www.kaseya.com) is a leading provider of IT automation software for IT service providers and public and private sector IT organizations. Kaseya's IT automation platform allows IT professionals to proactively monitor, manage and maintain distributed IT infrastructures remotely, easily and efficiently with one integrated Web based platform. Kaseya's integrated web based platform is complete, powerful, secure and easy to deploy and administer. The Kaseya managed service platform is designed for IT administrators who need to reduce complexity, and increase productivity and managed service providers that want to pass those benefits to their customers and increase their own profit margins. **Features:** Our [IT Automation Software](http://www.kaseya.com/features/agent-procedures.aspx) is easy to integrate and implement. The software saves users time and increases staff productivity of businesses. This decreases production errors and increases productivity, allowing users to focus their time on the needs of their clients. Kaseya gives businesses the tools and technology to completely automate and improve their IT services. Kaseya's K2 **Patch Management Software** can eliminate time-consuming tasks such as updating and securing networks in multiple locations and domains. With K2, IT Professionals will be able to automatically keep servers, workstations and remote computers updated with the latest security patches and software updates. Our patch management feature is able to make automatic and recurring patch scans, approve or deny patches, automate easy, and fast patch deployment, interactively manage patches, flexibly configure patch management, and give comprehensive, scheduled reports. With Kaseya's [Audit and Inventory](http://www.kaseya.com/features/audit.aspx) feature you are able to track every system you are managing. With this feature we are able to work with inventory quickly with every workstation and mobile computer on each network. Tracking every system can be done remotely at any location. The Audit and Inventory feature lets you have complete hardware and software inventory across the network. Kaseya's [System Monitoring Software](http://www.kaseya.com/features/monitoring-and-alerts.aspx) provides user defined monitoring for all the managed systems on the user's network. With the help of automated alerts, the user receives instant notification of changes and/or problems. The easy and fast set-up gets the software up and running in minutes with no software to install. It monitors servers, workstations, remote computers, Windows Event Logs, and applications. The software's automated LAN discovery and comprehensive reports keep the organization running smoothly and help ensure network security and productivity. Our **PC Remote Access** with Live Connect is a fast and secure solution for any network's machines. IT professionals can access servers and workstations with ease without affecting the productivity of other users.  Kaseya works on a web based management platform which allows a single machine to have full control over all end points.  Live Connect has the tools to do anything and everything with an agent directly. Kaseya provides [Remote Backup Software](http://www.kaseya.com/features/backup.aspx) and disaster recovery for servers, desktops, and workstations. Our remote backup software offers protection, security, and a peace of mind for businesses that want to ensure the recover-ability of their electronic data. Our backup provides real-time programmed disk remote backup, file level remote backup, disk imaging, monitoring, and bare metal restore. Our **Endpoint Security Software** advises your system's spyware and adware to review any unwanted applications.  For example if there is something detected and pops up as a warning, anti-virus software will block and remove access to that specific program. The Kaseya **IT Management Monitoring Platform** provides proactive, user defined monitoring with instant notification of problems or changes. Receive a system alert when critical servers go down, users alter their configuration or a  possible security threat occurs. We provides IT Professionals with the tools they need to proactively manage their systems and keep the organization running efficiently. With Kaseya's [Remote Control Software](http://www.kaseya.com/features/remote-control.aspx) IT professionals can quickly access servers, workstations and mobile computers. Kaseya G1 is able to work behind firewalls and NAT as well. The remote control software can increase productivity and responsiveness by allowing access to computers from anywhere with a standard web browser. Kaseya's [Desktop Migration](http://www.kaseya.com/features/desktop-migration.aspx) feature gives users a 3-step process in order to swap users on an existing computer. Kaseya desktop migration backs up all  files, restores previous account information, and migrates single users or multiple users for one machine or many machines on a scheduled basis. Kaseya users never need to wonder what state each machine is in during the migration process."
Karius,https://www.crunchbase.com/organization/karius,"Genetics, Information Technology, Life Science",Karius is focused on conquering infectious diseases through the use of genomics to analyze microbial cell-free DNA.,"Karius is a life sciences company focused on conquering infectious diseases through the innovative use of next-generation sequencing to analyze microbial cell-free DNA. The company’s genomics platform enables the broad and rapid detection of more than 1,250 pathogens and returns results within one business day, empowering doctors to rapidly diagnose infections, provide more targeted treatment, and spare patients the pain and risks of invasive biopsies."
