Organization Name,Organization Name URL,Categories,Description,Full Description
Uber,https://www.crunchbase.com/organization/uber,"Mobile Apps, Public Transportation, Ride Sharing, Transportation","Uber develops, markets, and operates a ride-sharing mobile application that allows consumers to submit a trip request.","Uber develops, markets, and operates a ridesharing mobile application which allows consumers to submit a trip request that is routed to crowd-sourced partner drivers. Its smartphone application connects drivers with people who need a ride. Its application enables users to arrange and schedule transportation and/or logistics services with third-party providers. They take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.  It also provides  Windows Phone App,  iPhone App, Blackberry App, and Android App. Uber serves customers in North, Central, and South Americas as well as Europe, the Middle East, Africa, and the Asia Pacific. [Garrett Camp](/person/garrett-camp), [Oscar Salazar](/person/oscar-salazar), and [Travis Kalanick](/person/travis-kalanick) founded UberCab in March 2009 that became Uber Technologies in October 2010, with its headquarters in San Francisco in California and an engineering center in Bengaluru in India as well as a regional office in Singapore."
Ubisoft,https://www.crunchbase.com/organization/ubisoft,"Media and Entertainment, Publishing, Video Games","Ubisoft is a producer, publisher, and distributor of interactive entertainment products. ","Ubisoft is a publishing and distribution company of interactive entertainment products worldwide.    In 1989, Ubisoft released its first game called “Zombi”. It produces, publishes, and distributes video games for consoles, PCs, smart phones, and tablets in physical and digital formats worldwide.    It offers its products under the brands: Assassin's Creed, Driver, Far Cry, Imagine, Just Dance, Might & Magic, Petz, Prince of Persia, Rabbids, Rayman, The Settlers, Tom Clancy's Ghost Recon, Tom Clancy's Rainbow Six, Tom Clancy's Splinter Cell, and Watch Dogs. Ubisoft is present in 28 countries and has sales in more than 55 countries around the globe.    Ubisoft was established in 1986 by Yves Guillemot and his brothers. It is headquartered in Surrey."
uBiome,https://www.crunchbase.com/organization/ubiome,"Health Care, Machine Learning, Quantified Self",uBiome is a citizen science startup that sequences the human microbiome.,"uBiome is a citizen science startup that sequences the human microbiome. As the first and largest successful crowdsourced citizen science project in history, we allow the public access to cutting edge sequencing technology and are building a data platform to gather, analyze, and translate data about the human microbiome.  We have developed the first sequencing-based, clinical microbiome tests and are committed to empowering patients and their healthcare providers to understand and take greater control of their health. We provide actionable insights and information to help foster understanding about the microbiome and the role it plays in health and wellness. union's mission is to transform research into useful products based on the microbiome. uBiome is the world’s first effort to map the human microbiome with citizen science. While the sequencing of the human genome has provided invaluable knowledge, it is very difficult to change their own genetic makeup. The microbiome, in contrast, is much more easily changed through simple means such as healthful probiotic cultures and other lifestyle interventions. The microbiome thus may provide some of the most important medical breakthroughs of their era. uBiome will ultimately empower participants to manage their microbiomes to improve their health as well as make important scientific discoveries for humanity."
UBTech Robotics,https://www.crunchbase.com/organization/ubtech,"Artificial Intelligence, Consumer Electronics, Industrial Engineering, Machine Learning, Product Research, Robotics",UBTech Robotics is as an artificial intelligence and humanoid robotic company.,"UBTech Robotics designs, manufactures, and sells humanoid robots. It offers Alpha 1 Pro, a humanoid robot for entertainment and education, Jimu Robot, an interactive robotic building block system that lets kids build robots, Cruzr, a cloud-based intelligent humanoid robot that provides service applications for industries and domestic environments, and Lynx, a robot with Amazon Alexa feautures.  UBTech serves customers through dealers in Germany, the United States, India, Norway, France, Italy, and other countries. Jian Zhou founded UBTech in 2012, with its headquarters in Shenzhen in China and an additional office in Los Angeles in California."
Uberflip,https://www.crunchbase.com/organization/uberflip,"Advertising, B2B, Content Marketing, Enterprise Software, Information Technology, Marketing Automation, SaaS, Software","Uberflip allows marketers to create, manage, and optimize content experiences, so they can leverage content throughout the buyer journey.","At Uberflip, we believe content is the most effective way to ignite meaningful relationships. But even the greatest content must be combined with a remarkable experience to reach its full potential. Uberflip is a platform for marketers to create, manage and optimize content experiences, so that content can be fully leveraged by all company stakeholders at every stage of the buyer journey. By providing marketers with the tools they need to boost engagement, generate leads and fuel demand generation they can better leverage content to meet their goals.  Accordingly, at Uberflip, each member of their team rallies around the belief that their customer’s success is their success and their  mission is to help them achieve those goals. They exercise this belief by always being valuable, relevant and consistent in everything they do."
Ubiquitilink,https://www.crunchbase.com/organization/ubiquitilink,Internet,Ubiquitilink is focused on providing connectivity to all 7.7 billion people.  everywhere on earth.,
uberall,https://www.crunchbase.com/organization/uberall,"Information Technology, Location Based Services, Marketing","Uberall powers sales through location data, using the innovative location marketing cloud.","uberall industry leading location marketing solutions make it easy to give consumers a seamless, integrated and consistent experience on every device, search engine and platform they are using to find you.Automatically maintain all your brand’s location data from a single source of truth. You’ll boost your brand’s online visibility and local search ranking in the best possible way."
uBeam,https://www.crunchbase.com/organization/ubeam,"Consumer Electronics, Hardware, Internet of Things, Wireless",uBeam is a wireless power startup that transmits power to charge electronic devices over-the-air.,"uBeam is a wireless power startup that transmits power to charge electronic devices over-the-air. Its ultrasonic technology comprises a transmitter, which emits high frequency sound that is inaudible to users and their pets; and transmits power directly to receivers requesting power, which convert power to usable electrical energy using energy-harvesting technology. The company’s ultrasound system focuses on emitting power at home, on-the-go, and at work."
Ubuntu,https://www.crunchbase.com/organization/ubuntu,"Information Technology, Open Source, Software","Ubuntu is a Debian-based open source Linux operating system for PC, tablet, phone, and cloud platforms.","Ubuntu is a Debian-based open source Linux operating system for PC, tablet, phone, and cloud platforms. It is free to use, share, and develop. Ubuntu has nine flavors and dozens of localized and specialized derivatives. There are also special editions for servers, OpenStack clouds, and mobile devices. All editions share common infrastructure and software. Ubuntu is funded through a portfolio of services provided by [Canonical](https://www.crunchbase.com/organization/canonical-ltd). It is a shared work between Canonical, other companies, and the thousands of volunteers who involve in its development. The first official Ubuntu release, Version 4.10, codenamed the ‘Warty Warthog’, was launched in October 2004 by Mark Shuttleworth. Ubuntu’s operations are headquartered in London, United Kingdom."
Uber Advanced Technologies Group,https://www.crunchbase.com/organization/uber-advanced-technologies-group,"Automotive, Autonomous Vehicles, Transportation",Uber Advanced Technologies Group focuses on autonomous vehicles and the self-driving car business.,"Uber Advanced Technologies Group focuses on autonomous vehicles and the self-driving car business, aiming to bring safe, reliable self-driving transportation to everyone, everywhere."
ubitricity,https://www.crunchbase.com/organization/ubitricity,"Clean Energy, Electric Vehicle, Environmental Engineering, Renewable Energy",ubitricity is developing charging infrastructure for electric vehicles.,"ubitricity has developed a highly efficient solution to make charging and billing of green electricity affordable everywhere.The ubitricity Mobile Charging System offers the first possibility to roll out scalable charging infrastructure everywhere. To this end, ubitricity has developed an intelligent charging cable which entails all metering and billing technology: the SmartCable. The user carries the mobile electricity contract, tied to the SmartCable, along to the charging spot. The technologically lean charging spots produce next to no running costs. They can be installed practically everywhere: at a wall, integrated into a standing pole or even integrated into urban furniture such as street lights. The user portal offers (among other services) a transparent overview of all transaction data. The charging and transaction data is managed by ubitricity. The all-round service is completed by the monthly invoice."
UberMedia,https://www.crunchbase.com/organization/ubermedia,"Advertising, Advertising Platforms, Marketing, Mobile, Mobile Advertising, Social Media","UberMedia is one of the most trusted mobile insights platforms that powers advertising, location measurement, and business intelligence.","UberMedia’s diverse suite of products process billions of social, demographic, and location signals daily to understand and influence modern consumers with the most accurate business decision science. Targeted mobile advertising campaigns reach beyond generic visibility to solve real-world business objectives, including customer conquests, improved in-store visits, and increased sales.  UberMedia delivers dynamic advertising solutions for Fortune 500 companies across retail, automotive, entertainment, and consumer markets. Recognized as a pioneer in targeted mobile advertising, UberMedia was listed as Fast Company’s “50 Most Innovative Companies” and The Wall Street Journal’s Top “50 Startups.” UberMedia is headquartered in Pasadena, CA as a network company of Idealab, a world-renowned operator of leading technology businesses. For more information, visit www.ubermedia.com."
Ubimo,https://www.crunchbase.com/organization/ubimo,"Ad Retargeting, Ad Targeting, Advertising Platforms, Digital Marketing, DSP, Location Based Services, Machine Learning, Marketing, Mobile, Mobile Advertising, SaaS",Ubimo is a Location Intelligence SaaS platform that lets enterprises of all sizes see and act on offline consumer behavior.,"Ubimo Polaris is a SaaS platform that lets enterprises of all sizes see and act on offline consumer behavior. Based on billions of anonymized visits from the largest panel of U.S. mobile devices, Polaris’ self-service software enables enterprises to build custom applications to answer questions that are relevant to their business in real-time. "
Ubiquitous Energy,https://www.crunchbase.com/organization/ubiquitous-energy,"Clean Energy, Renewable Energy, Solar",A transparent coating that enables any surface to convert ambient light into useful electricity.,"Ubiquitous Energy, the leader in transparent solar technology, is a Silicon Valley company developing the world’s first truly transparent solar technology. Originally spun out from the Massachusetts Institute of Technology, Ubiquitous Energy is implementing its award-winning ClearView Power technology into a wide range of products as an invisible, onboard source of electricity. ClearView Power selectively converts ultraviolet and infrared light into electricity, allowing visible light to pass through. Applied as a thin coating, ClearView Power can turn windows into solar panels without disrupting the view. The coating represents a cost-effective means of enabling everyday surfaces to convert ambient light into useful electricity without impacting their appearance."
Ubimax,https://www.crunchbase.com/organization/ubimax-gmbh,"Augmented Reality, Cloud Data Services, Developer Platform, Information Technology, Wearables",Ubimax is a leading supplier for industrial wearable computing and augmented reality solutions which are deployed by organizations.,"Ubimax headquarters are located in Bremen, Germany. The office is designed as a stylish open space environment with more than 1,500 square meters and includes a permanent showroom to demo their solutions and latest technologies."
Uber Eats,https://www.crunchbase.com/organization/uber-eats,"Apps, Food Delivery, Mobile Apps",Uber Eats is a food delivery platform that makes getting great food from a favorite local restaurants as easy as requesting a ride.,"Uber Eats is a food delivery platform that makes getting great food from a favorite local restaurants as easy as requesting a ride. Its application connects anyone with a broad range of local restaurants and food, so they can order from the full menus of their local favorites whenever they want. Through its app, its customers will be able to browse, order, and track their order."
Ubiquity Retirement + Savings,https://www.crunchbase.com/organization/ubiquity-retirement-savings,"Enterprise Software, Financial Services, Professional Services",Ubiquity is a growth-explosive entrepreneurial FinTech company.,"Ubiquity is a growth-explosive entrepreneurial FinTech company that has been trail-blazing and disrupting our industry since 1999. Providing small businesses and entrepreneurs with the opportunity to save for their future, Ubiquity delivers simple, off-the-shelf, and flat-fee-for-service retirement and savings plans for everyone."
Ubox,https://www.crunchbase.com/organization/ubox,"Apps, Customer Service, Machinery Manufacturing, Vending and Concessions",Ubox is manufactures vending machines and owns a national vending machine network in China.,"Ubox is a key player in China’s vending machine industry. In addition to traditional vending services, Ubox is known for its pioneering O2O efforts in operating interactive vending machines, which enables customers to make purchases through their mobile app and then pick goods from offline vending devices."
