Organization Name,Organization Name URL,Categories,Description,Full Description
PerimeterX,https://www.crunchbase.com/organization/perimeterx-inc-,"Computer, Network Security, Security","PerimeterX offers a web security service, protecting web sites from modern security threats.","PerimeterX is a provider of scalable, behavior-based threat protection technology for the web, cloud, and mobile. By analyzing the behavior of humans, applications, and networks, PerimeterX catches in real-time automated attacks with unparalleled accuracy. Its security service PerimeterX Bot Defender accurately protects commerce, media, and enterprise websites from all types of automated or non-human attacks, at any scale. The company was listed in the Top 5 Cybersecurity Startups Of 2019 by Business Computing World and was ranked in the 100 most promising private artificial intelligence companies in the world by CBInsights. PerimeterX was founded in 2014 and is based in San Mateo, California."
Penta,https://www.crunchbase.com/organization/pentafintech,"Accounting, Banking, Business Development, Business Intelligence, FinTech, Small and Medium Businesses",Penta is a digital platform for business banking aimed at SMEs and startups.,"Penta offers a digital bank account targeting startups and SMEs. The offering is designed to meet all of the banking needs of small to medium-sized businesses, including startups. The company is on a mission to build a platform of connected services around a bank account which would allow business owners to use one platform for all their financial needs. Penta is designed to let business owners save time and money on banking so that they can focus more on their core business. Penta was founded in 2016 and is based in Berlin, Germany."
Peek,https://www.crunchbase.com/organization/peek-com,"Internet, Marketplace, Mobile, SaaS, Tourism, Travel","Peek is a travel activities marketplace based in San Francisco, California.","Peek is a travel activities marketplace based in San Francisco, California. Peek makes the world's tours and activities easily bookable -- anytime, anywhere. Their technology empowers operators to better manage and grow their businesses. Peek's trusted marketplace connects people with everyday adventures that create lasting memories. The Peek.com website and mobile app are marketing channels that generate new customers by making thousands of activities bookable online."
Persado,https://www.crunchbase.com/organization/persado,"Advertising, Analytics, Brand Marketing, Content Creators, Direct Marketing, Enterprise Software, Market Research","Persado Marketing Language Cloud delivers AI-generated language that resonates the most with any audience, segment or individual.","Persado is the Marketing Language Cloud; AI generated language that resonates the most with any audience, segment or individual. Imagine having a data scientist and a copywriter for each person in your audience; you get the language that performs and the analytics explaining why, resulting in more business and unseen insights. Comprised of the world’s largest database, with over a million words and phrases tagged and scored for consumer marketing, Persado’s Marketing Language Cloud enables brands to increase acquisition and retention while building long term consumer relationships."
Pear Therapeutics,https://www.crunchbase.com/organization/pear-therapeutics,"Biotechnology, mHealth, Therapeutics","Pear discovers, develops, and commercializes Prescription Digital Therapeutics to treat diseases with high unmet need.","Pear Therapeutics is the leader in FDA-cleared Prescription Digital Therapeutics (PDTs). The company’s approach is to integrate clinically-validated software applications with previously approved pharmaceuticals and treatment paradigms to provide better efficacy for patients, smarter engagement and tracking tools for clinicians, and cost-effective solutions for payers. Pear’s lead products, reSET® and reSET-O®, are FDA-cleared PDTs for treating Substance Use Disorder (SUD) and Opiate Use DIsorder, respectively.  Pear’s product development pipeline includes Somryst® for insomnia with depressive symptoms, as well as products for schizophrenia (Pear-004) and multiple sclerosis (Pear-006).  Pear is developing and a portfolio of early-stage products across therapeutic areas."
Peach,https://www.crunchbase.com/organization/peach-labs,"Delivery, Food and Beverage, Restaurants","Local restaurants deliver lunch to your office via SMS text. Meals are always under $10 with delivery, tax, and tip included.","Peach is a revolutionary new lunch experience that utilizes SMS text based ordering. With a simple “YES” text response to a daily dish offer from local restaurants, lunch is delivered to your front desk. Lunches are always under $10 with delivery, tax, and tip included. Peach currently serve Greater Seattle, Boston, San Diego and Orange County customers as well as restaurants.  Here's how it works… Once 50 users in your office create a peachd.com online account, we'll begin delivering. Users receive a daily SMS text at 10:05AM with a ""Dish of the Day,"" sourced from the most popular local lunch restaurants in the city. When your order is placed before the 10:30AM cut-off time, food arrives at the front desk or lobby of your office between 11:30-12:30PM."
Perfect Day,https://www.crunchbase.com/organization/perfectday,"Biotechnology, Food Processing","Perfect Day Feeding a growing world with sustainable, healthy, humane milk.","Perfect Day is reinventing the way milk is produced industrially. They believe that factory farms, artificial insemination, and automated milking machines are not the way to go. They're bad for cows, and they're bad for the planet. Their animal-free approach, based on the safe and proven techniques that give us beer or vegetarian rennet, will provide consumers and food manufacturers with the same product they all know and love - through a more sustainable, healthy, and humane process."
Petrobras,https://www.crunchbase.com/organization/petrobras,"Energy, Energy Efficiency, Oil and Gas",Petrobras is driven by the challenge of supplying the energy that propels development and ensures the future of the society with,"Petrobras is driven by the challenge of supplying the energy that propels development and ensures the future of the society with competency, ethics, cordiality, and respect for diversity. We have upwards of 100 production platforms, 16 refineries, 30,000 kilometers of pipelines and more than 6,000 service stations. Our proved reserves are around 14 billion barrels of oil, a figure expected to double in the next few years with the discovery of oil and gas in the pre-salt region. We have built a track record of overcoming challenges since 1953, when the company was created. The main one was developing technology to explore and produce oil in deep and ultra-deep waters, where upwards of 90% of our reserves are nestled. Petrobras' Research Center is the biggest in Latin America, and is in constant growth. We undertake our activities with socioenvironmental responsibility, and that is why we are among the world's most sustainable corporations. We have been listed on the Dow Jones Sustainability Index since 2006, with the spotlight on the ongoing improvement of the corporate governance practices and on the adoption of international transparency standards."
Pendo,https://www.crunchbase.com/organization/pendo-io,"Analytics, Apps, Enterprise Software, Guides, Mobile, Product Design, Product Management, SaaS, UX Design",Pendo is a product cloud creator for digital products and data-driven product teams.,"Pendo is a product experience platform that helps software product teams deliver software users love. By combining product analytics with qualitative feedback, Pendo closes the loop with users, learning from product usage patterns and user sentiment so product teams can make more informed decisions.  With Pendo, you can answer questions like which features are customers using? Which features are they ignoring? Which ones are driving delight and which are causing pain and confusion? With this, you can target and prioritize features and enhancements, identify which customers are at risk for churn, and which ones are ready to advocate. From these same insights, you can easily set up in-app messages, guides and walkthroughs without any coding to help users get the most value from your products.  By quickly identifying the specific features and workflows that cause users pleasure and pain, you can use the Pendo platform to guide users through the rough spots and drive them to adopt the features that create raving fans. In effect, Pendo creates a continuous dialogue between product leader and product user that causes each to better the other. It’s this understanding that’s essential for building products users love."
Persona,https://www.crunchbase.com/organization/vitamin-packs,"Dietary Supplements, Nutrition, Subscription Service","Persona is the next generation personalized nutrition program, helping consumers take the guesswork out of the dietary supplement aisle.","Persona (formerly Vitamin Packs), the next generation personalized nutrition program, helps consumers take the guesswork out of the dietary supplement aisle by using researched science to deliver personalized nutrition safely and conveniently. Persona uses thousands of personalized inputs to recommend supplements that meet individual needs and lifestyle habits. As a proud supporter of Vitamin Angels®, every Persona order provides two children who are malnourished a full year of vitamins. To learn more about Persona, please visit www.personanutrition.com. "
Peloton Therapeutics,https://www.crunchbase.com/organization/peloton-therapeutics,"Biotechnology, Medical Device, Pharmaceutical, Therapeutics","Peloton Therapeutics, a biotech company based in Dallas, is involved in discovering and developing novel drugs for cancer treatments.","A peloton is a team of bicyclists who achieve great efficiency of motion through cooperative action. It is also the root of platoon, a nimble military unit with capabilities that exceed the sum of its component parts. Founded by Chairman of Biochemistry Steven L. McKnight of UT Southwestern Medical Center, Peloton Therapeutics represents a unique combination of innovative science, strong financial support from the Cancer Prevention Research Institute of Texas (CPRIT), and seasoned investors and management. Working in close collaboration with scientists at UT Southwestern, Peloton is advancing a promising discovery and development pipeline, comprised of several small molecule-based programs, each with a distinct target and mechanism of action. Peloton's vision is to become a major biotech company in Dallas with a passion for discovering and developing novel cancer drugs."
Pepperfry,https://www.crunchbase.com/organization/pepperfry-com,"E-Commerce, Furniture, Shopping",Pepperfry is an online home and lifestyle shopping store in India selling products with cash on delivery facilities.,"Pepperfry.com opened for business on the 3rd of January 2012 to give customers a wide selection of amazingly priced furniture, home and living products and a consistently great shopping experience. Pepperfry.com is a managed marketplace working closely with nearly a thousand merchant partners to showcase their design skills, craftsmanship and service orientation to customers across India and the world."
