Organization Name,Organization Name URL,Categories,Description,Full Description
Knotel,https://www.crunchbase.com/organization/knotel,"Construction, Coworking, E-Commerce, Interior Design, Internet, Real Estate",Knotel provides private and fully-furnished workspaces to large enterprises.,"Knotel transforms the office market with its Agile HQ platform. Making long-term leases a thing of the past, Knotel designs, builds, and operates custom spaces for established and growing brands, so they can be free to grow their businesses at will and focus on building the future. Named a Business Insider Top 50 Startup and New York's Hottest New Workspace Model, Knotel has over 150 locations across more than 2.5 million square feet in New York, San Francisco, Los Angeles, Paris, London, and Berlin. Founded in 2015, Knotel has raised $160 million in funding. Knotel’s member network includes companies like Omnicom, Cheddar, SeatGeek, and HotelTonight."
Kobo360,https://www.crunchbase.com/organization/kobo360,"Big Data, E-Commerce, Logistics, Retail, Supply Chain Management",Kobo360 is a tech-enabled digital logistics platform that aggregates end-to-end haulage operations.,"Kobo360 is a tech-enabled digital logistics platform that aggregates end-to-end haulage operations to help cargo owners, truck owners, and drivers, and cargo recipients to achieve an efficient supply chain framework.  Through an all-in-one robust logistics ecosystem, Kobo uses big data and technology to reduce logistics frictions, empowering rural farmers to earn more by reducing farm wastages and helping manufacturers of all sizes to find new markets.  Kobo enables unprecedented efficiency and cost reduction in the supply chain, providing 360-visibility while delivering products of all sizes safely, on time and in full. The Kobo mission is to build the Global Logistics Operating System that will power trade and commerce across Africa and Emerging Markets. The company is also preparing to enter the agro-trading space by creating a marketplace that links farmers with buyers all over the world. The marketplace will effectively eliminate the high cost of middlemen for smallholder farmers and significantly improve profits. Kobo360 was founded in 2017 and is headquartered in Lagos, Nigeria."
Kohlberg Kravis Roberts,https://www.crunchbase.com/organization/kkr,"Angel Investment, Asset Management, Finance, Financial Services, Impact Investing, Infrastructure, Real Estate, Venture Capital","Kohlberg Kravis Roberts is a global alternative asset manager focusing on private equity, fixed income, and capital markets.","Kohlberg Kravis Roberts is a global investment firm that manages multiple alternative asset classes, including private equity, energy, infrastructure, real estate, credit, and, through its strategic partners, hedge funds. The company generates attractive investment returns for its fund investors through a patient and disciplined investment approach, employing world-class people, and driving growth and value creation with KKR portfolio companies. The company invests its own capital alongside the capital it manages for fund investors and delivers financing solutions and investment opportunities through its capital markets business. The firm has completed more than two-hundred-eighty private equity investments in portfolio companies with approximately $545 billion of total enterprise value as of June 30, 2017. Assets Under Management (“AUM”) and Fee Paying Assets Under Management (“FPAUM”) were $153 billion and $114 billion, respectively as of September 30, 2017. Jerome Kohlberg, Jr. and cousins Henry Kravis and George R. Roberts, all of whom had previously worked together at Bear Stearns, where the three completed some of the leveraged buyout transactions founded the company. Kohlberg Kravis Roberts has completed a number of transactions including the 1989 leveraged buyout of RJR Nabisco, which was a large buyout in history to that point, as well as the 2007 buyout of TXU, which is currently also a large buyout completed to date since its founding. Kohlberg Kravis Roberts has offices in 21 cities in 16 countries across 5 continents. The firm is currently headquartered in the Solow Building, New York, but in October 2015, the firm announced its intentions to occupy a newly constructed 30 Hudson Yards. In October 2009, Kohlberg Kravis Roberts listed shares in the company through KKR & Co., an affiliate that holds 30% of the firm's ownership equity, with the remainder held by the firm's partners. Kohlberg Kravis Roberts filed to list its shares on the New York Stock Exchange (NYSE) in March 2010, with trading commencing four months later, on July 15, 2010. It was founded on 1976 and is headquartered in New York."
Kaiser Permanente,https://www.crunchbase.com/organization/kaiser-permanente,"Biotechnology, Health Care, Health Diagnostics, Medical",Kaiser Permanente is committed to helping shape the future of health care recognized as one of America's leading health care provider.,"Kaiser Permanente offers nonprofit healthcare plans. The company provides preventive care, well-baby and prenatal care, immunizations, emergency care, screening diagnostics, hospital and medical, and pharmacy services. It offers its services in California, Colorado, Georgia, Hawaii, Ohio, Oregon, Washington, and the District of Columbia.  Kaiser Permanente was formerly known as Permanente Health Plan and changed its name in 1951. The company was founded in 1945 and is headquartered in Oakland, California."
Kraken,https://www.crunchbase.com/organization/kraken,"Bitcoin, Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Trading Platform",Kraken is a US-based cryptocurrency exchange that provides cryptocurrency to fiat trading and provides information to Bloomberg Terminal.,"Based in San Francisco, Kraken is a bitcoin exchange in euro volume and liquidity that trades various currencies, including Canadian dollars, US dollars, British pounds, and Japanese yen. It is known as the first to have trading price and volume displayed on the Bloomberg terminal as well as to pass a cryptographically verifiable proof-of-reserves audit. Its clientele is comprised of numerous traders, Tokyo government's court-appointed trustee, and Germany's BaFin regulated Fidor Bank. Its fee schedules are tier-based and fees are charged on a per-trade basis. Kraken is also in partnership with the first cryptocurrency bank."
Kraft Heinz,https://www.crunchbase.com/organization/the-kraft-heinz-company,"Food and Beverage, Food Processing, Tobacco",The Kraft Heinz Company is the third-largest food and beverage company in North America,"The Kraft Heinz Company is led by a world class Board of Directors and proven business leaders with an unparalleled record for performance. They are committed to investing in world-class brands and long-term value creation. The Kraft Heinz Company has significant synergy opportunities with a strong platform for organic growth in North America, as well as global expansion, by combining Kraft's brands with Heinz's international platform."
Kony,https://www.crunchbase.com/organization/kony,"Android, E-Commerce, Enterprise Software, FinTech, iOS, Manufacturing, Mobile, Mobile Apps",Kony is a mobile application development platform provider enabling companies to deliver innovative mobile solutions.,"Kony is the fastest growing, cloud-based digital application and enterprise mobility solutions company, and a leading low-code platform and industry apps provider for accelerating digital transformation. Kony helps organizations of all sizes drive business ingenuity by rapidly transforming ideas into innovative and secure omnichannel applications. Built on the industry's leading digital platform, Kony provides the most innovative and secure omnichannel applications, with exceptional user experience and app design. Kony's cross-platform, low-code solution also empowers organizations to develop and manage their own apps to better engage with their customers, partners and employees. By seamlessly leveraging and connecting apps to all types of data sources and information, Kony also enables organizations to transform their business processes and gain valuable insight.  Kony was named the first place winner in CTIA's MobITs Awards in the Mobile Applications, Development & Platforms category and among the top Cloud Computing companies by CRN, and included on the Inc. 500|5000 list of fastest growing private companies in America. Kony and Diebold Nixdorf have formed a strategic partnership, and Diebold Nixdorf is investing in a minority equity stake in Kony and will have a seat on its board of directors"
Kopari Beauty,https://www.crunchbase.com/organization/kopari-beauty,"Beauty, Consumer Goods, Cosmetics, E-Commerce, Fashion, Food and Beverage, Health Care, Retail",Kopari Beauty is a digitally native e-commerce beauty brand,"Inspired by a healthy, mindful lifestyle, Kopari beauty products embrace and enhance the natural splendor and beauty within each of us with 100% pure organic coconut oil.  Authentic, simple, and pure, Kopari beauty products promote natural radiance, celebrate vitality, and encourage balance while regenerating hair and skin with one of Mother Nature’s greatest gifts, the coconut."
Klarna,https://www.crunchbase.com/organization/klarna,"Banking, E-Commerce, Finance, Financial Services, FinTech, Payments",Klarna is an e-commerce payment solutions platform for merchants and shoppers.,"Klarna provides e-commerce payment solutions for merchants and shoppers. Klarna was founded in 2005 in Stockholm, Sweden with the aim of making it easier for people to shop online. In the last 12 years, technology has evolved, excited and transformed the world around us, yet our mission remains as relevant as ever, to make paying as simple, safe and above all, smoooth as possible. Klarna is now one of Europe’s largest banks and is providing payment solutions for 60 million consumers across 90,000 merchants in 14 countries. Klarna offers direct payments, pay after delivery options and instalment plans in a smooth one-click purchase experience that lets consumers pay when and how they prefer to. When the company acquired SOFORT in 2014 the Klarna Group was formed. Klarna is backed by investors such as Sequoia Capital, Bestseller, Permira, Visa and Atomico."
K Health,https://www.crunchbase.com/organization/kang-health,"Artificial Intelligence, Mobile Apps, Personal Health",K Health is an AI-powered health app that empowers consumers with health information based on the experiences of others.,"K Health is a health tech company empowering people with access to personalized health information based on the experiences of others. Founded in 2016, K Health has built the first HIPAA compliant AI health app 100% fueled by data, empowering users worldwide to take control of their health. By working with a unique data set of over a billion health interactions, K Health is able to generate better and more accurate insights based on PLM (a.k.a. “People Like Me”), a new approach to understanding our health that looks at other people like us who have had similar experiences. K Health partners with a network of providers for same-day appointments and remote advice for more efficient care. Powered by real clinical data and advanced machine learning, K Health’s mission is to deliver trustworthy health information so people can take control of their health."
