Organization Name,Organization Name URL,Categories,Description,Full Description
Samsung Electronics,https://www.crunchbase.com/organization/samsung-electronics,"Electronics, Hardware, Manufacturing, Mobile, Mobile Devices, Software",Samsung Electronics is a South Korean multinational electronics company.,"Samsung Electronics is a South Korean multinational electronics company engaged in consumer electronics, information technology and mobile communications, and device solutions businesses worldwide. The company develops, manufactures, and sells various consumer products, including mobile phones, tablets, televisions, Blu-ray players, DVD players, home theater systems, digital cameras, and camcorders; home appliances such as refrigerators, air conditioners, washing machines, ovens, and dishwashers; PCs, peripherals, and printers comprising tablet PCs, notebooks, monitors, optical disc drives, printers, and computers; memory and storage products such as solid state drives and memory cards; and accessories. The company also provides healthcare and medical equipment comprising ultrasound, digital X-ray, and in-vitro diagnostics; telecommunications infrastructures, including wireless and enterprise network systems; standalone mobile APs for smartphones, CMOS image sensors for mobile cameras, and display driver and smart card ICs; LCD display panels and OLED panels for mobiles; and LED lighting solutions that include LED packages, LED display modules, LED light engines, and LED retrofit lamps. In addition, it is engaged in cyber game match hosting; technology business venture capital investments; the manufacture of semiconductor components; semiconductor equipment businesses; the sponsoring of sports teams and games; and credit management activities. Samsung Electronics also provides repair services for electronic devices as well as general logistics agency, consultation, and communication system services. It has operations in Korea, China, Latin and North America, Europe, the Asia Pacific, and Africa. Samsung Electronics was founded in 1969 as a subsidiary of Samsung Group and is headquartered in Suwon, South Korea."
Safaricom,https://www.crunchbase.com/organization/safaricom,"Mobile, Optical Communication, Telecommunications","Safaricom is a mobile network operator that offers internet connectivity, information management, voice, and communication solutions.","Safaricom is a mobile network operator that offers internet connectivity solutions, information management solutions, voice solutions, and communication solutions. It serves small businesses, medium businesses, and large corporates. The company’s services and offerings include international calls and roaming; data storage, recovery, and backup; online information storage and archiving; mobile banking services; wide area networks, managed Wi-Fi solutions, point-to-point connectivity, 4G connection, and Fiber to Buildings; IT consultancy; virtual collaboration, voice conferencing, and video conferencing; messaging services and voice services; music services; and more. Safaricom was founded in 1997 and is based in Nairobi, Kenya."
Saama,https://www.crunchbase.com/organization/saama-technologies,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Cloud Computing, Consulting, Information Technology, Machine Learning, Predictive Analytics, Software",Saama Technologies is the advanced data and analytics company delivering actionable business insights for life sciences.,"Saama Technologies is the advanced clinical data and analytics company, unleashing wisdom from data to deliver better business outcomes for the life sciences industry. Saama’s unified, AI-driven clinical data analytics platform seamlessly integrates, curates, and animates unlimited sources of structured, unstructured, and real-world data to deliver actionable insights across all therapeutic areas. The award-winning platform gives unprecedented real-time visibility into clinical data, enabling sponsors to file New Drug Applications (NDAs) more efficiently to bring drugs to market faster and at lower costs. For more information, visit http://www.saama.com."
Sarepta Therapeutics,https://www.crunchbase.com/organization/sarepta-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","Sarepta Therapeutics – formerly AVI BioPharma – remains focused on developing first-in-class, RNA-based therapeutics to improve and save","Sarepta Therapeutics – formerly AVI BioPharma – remains focused on developing first-in-class, RNA-based therapeutics to improve and save the lives of people affected by serious and life-threatening rare and infectious diseases. Sarepta’s unique technology has yielded a diverse pipeline of RNA-based therapeutics that include their lead clinical candidate, eteplirsen, for the treatment of Duchenne muscular dystrophy, a debilitating and life-threatening genetic disorder, as well as potential treatments for some of the world’s most lethal infectious diseases."
Sage Intacct,https://www.crunchbase.com/organization/sage-intacct,"Accounting, Cloud Computing, Enterprise Software, Finance, SaaS, Software",Sage Intacct is a financial management software.,"Sage Intacct is 100% invested in meeting the needs of financial professionals, 100% focused on customer success, and 100% committed to the cloud. That’s who they are, and always will be. Customers ranging from startups to public companies rely on Sage Intacct's best-in-class cloud ERP software to deliver the efficiencies and insights that keep them on the fast track of growth, from their first million to their first billion. What distinguishes Sage Intacct most is the company they keep—the employees, partners, and customers that come together to inspire continuous innovation and success. They are the only cloud accounting software company to be appointed a preferred provider by the AICPA and recognized by finance professionals as the highest rated solution for customer satisfaction. They have been ranked Top Workplace for 7 consecutive years and their leadership team includes award winners for Highest Rated CEO, CFO of the Year and CTO Executive of the Year. Headquartered in San Jose, they have a nationwide award-winning channel program and a U.S. based customer support team."
Samba TV,https://www.crunchbase.com/organization/sambatv,"Advertising, Analytics, Apps, Consumer Electronics, Digital Media, Media and Entertainment, Video",Samba uses data and analytics to improve TV on any screen.,"Samba TV personalizes television leveraging the world’s most comprehensive source of real-time viewership data across broadcast, cable TV, OTT and digital media. Through software applications in smart TVs, set-top boxes and mapped to millions of connected devices, Samba makes TV audiences more addressable and measurable to help marketers activate cross-screen campaigns and analyze the impact of their media investment. Samba TV is headquartered in San Francisco with offices across the United States, Asia and Europe. For more information, please visit www.samba.tv or follow @samba_tv on Twitter."
Sampler,https://www.crunchbase.com/organization/sampler,"E-Commerce, Enterprise Software, Marketplace, Retail",The Leader in Direct-To-Consumer Product Sampling,"At Sampler, we help consumer packaged good brands of all sizes and categories deliver physical samples to digitally targeted consumers. Our turnkey solution helps brands gather consumer feedback and demographic insights that will increase successful trial and in-turn conversion rates. Using Sampler, brands no longer need to hand out samples at random, and can get product into the right hands. We call it Direct to Consumer Product Sampling."
Samumed,https://www.crunchbase.com/organization/samumed,"Biotechnology, Health Care, Life Science",Samumed is in the medical research and development for tissue-level regeneration.,"Samumed is in the medical research and development for tissue-level regeneration. With their platform's origins in small molecule-based Wnt pathway modulation, they develop therapeutics to address a range of degenerative diseases, regenerative medicine and oncology. Founded in San Diego, California in 2008, Samumed adopted a fresh operating philosophy from the beginning — one based on a goal of building a broad technology platform aimed at modulating regenerative pathways to improve patient health."
SalesLoft,https://www.crunchbase.com/organization/salesloft,"B2B, Email, Internet, Lead Generation, SaaS, Sales, Sales Automation, Software","SalesLoft is the leading sales engagement platform, helping sales organizations deliver a better sales experience for their customers.","SalesLoft is the leading sales engagement platform, helping sales organizations deliver a better sales experience for their customers. More than 2,000 customers use the company’s category-leading sales engagement platform to engage in more relevant, authentic and sincere ways, including IBM, MuleSoft, Square, WeWork and Zoom. Headquartered in Atlanta, SalesLoft has additional offices in San Francisco, New York City and London. SalesLoft has more than 400 employees and was recognized as the #1 best place to work in Atlanta for the second year in a row. The company was also named the 7th Fastest-Growing Technology Company in North America by Deloitte and recently hailed by The New York Times as a start-up that ""may be the next unicorn ... on a path to a $1B valuation."" For more information on SalesLoft and how to deliver a better sales experience, visit https://salesloft.com"
SafeBreach,https://www.crunchbase.com/organization/safebreach,"Cyber Security, Intrusion Detection, Network Security, Security",SafeBreach executes active breach scenarios and performs continuous validation to find holes in an environment before an attacker does.,"SafeBreach is a pioneer in the emerging category of breach and attack simulation. The company's groundbreaking platform provides a “hacker's view” of an enterprise’s security posture to proactively predict attacks, validate security controls and improve SOC analyst response. SafeBreach automatically executes breach methods with an extensive and growing Hacker’s Playbook of research and real-world investigative data. SafeBreach is funded by Sequoia Capital, Deutsche Telekom Capital, Hewlett Packard Pathfinder and investor Shlomo Kramer."
