Organization Name,Organization Name URL,Categories,Description,Full Description
Porsche,https://www.crunchbase.com/organization/porsche,"Automotive, Autonomous Vehicles, Manufacturing, Transportation",Porsche is a German automobile manufacturer.,"Porsche has developed numerous technologies that have advanced vehicle performance, improved safety, and spurred environmental innovations. They are specializing in high-performance sports cars, SUVs and sedans. It also offers motor vehicle development work and consulting.  It also develops software solutions for transport logistics and traffic planning and management and provides dealer and customer financing, leasing, banking, insurance, fleet management, and mobility services.  The company was awarded the title of ""Most Prestigious Automobile Brand"" by Luxury Institute in a 2006 survey. Porsche was founded in 1931 and is headquartered in Stuttgart, Baden-Württemberg, Germany."
Planet,https://www.crunchbase.com/organization/planet-labs,"Aerospace, Analytics, Big Data, Geospatial",Planet builds small satellites and delivers information about the changing planet.,"Planet is a startup based in San Francisco and founded by former NASA employees that collects information about our changing planet via a fleet of compact, highly capable Earth-imaging satellites. Planet's mission is to image the entire Earth every day, and make global change visible, accessible and actionable.  The broad coverage and high frequency of Planet's satellite imagery will enable customers with unprecedented access to global and local insights that currently are either impossible or cost-prohibitive to obtain. In addition to California, Planet has offices in Germany and Canada where they deliver market-leading geospatial imagery to a global network of customers and partners in over 100 countries.   Learn more at www.planet.com and follow @planetlabs on Twitter."
Postmates,https://www.crunchbase.com/organization/postmates,"Delivery, Food Delivery, Logistics, Same Day Delivery, Transportation","Postmates powers local, on-demand logistics focused on fast deliveries from any type of merchant at scale.","Postmates is an on-demand logistics provider. With more than 65,000 active Postmates, the company operates the largest on-demand delivery fleet in 44 major US metropolitan markets. Postmates' overall mission is to power local, on-demand logistics focused on fast deliveries from any type of merchant at scale. With collaborations with Starbucks, Chipotle, 7-Eleven, Walgreens and Apple, Postmates is in line with that mission. The company was founded in 2011 by Bastian Lehmann, Sean Plaice, and Sam Street. The company has raised $278M to date from investors including Tiger Global Management, Slow Ventures, Spark Capital, Founders Fund, Matrix Partners, Scott Banister, Naval Ravikant, Russell Simmons, Thomas Korte, Shervin Pishevar, Kevin Durant and David Sacks."
Partners Group,https://www.crunchbase.com/organization/partners-group,"Finance, Financial Services, Venture Capital","Partners Group are a unique, global alternative asset manager with strong Swiss roots, proactively providing their international client","Partners Group are a unique, global alternative asset manager with strong Swiss roots, proactively providing their international client base with innovative, customized solutions. With CHF 19.2 billion in private equity assets under management, a global team of over 130 private equity professionals in seven offices and over 300 partnership investments led by over 200 general partners, Partners Group is one of the largest private equity asset managers worldwide."
Pivotal,https://www.crunchbase.com/organization/pivotal,"Big Data, Cloud Computing, Enterprise Software, PaaS, Software",Pivotal is a software company that provides digital transformation technology and services.,"Pivotal is a software company that provides digital transformation technology and services. Its Cloud Native platform drives software innovation for many of the world’s most admired brands. With millions of developers in communities around the world, Pivotal technology touches billions of users every day. After shaping the software development culture of Silicon Valley's most valuable companies for over a decade, today Pivotal leads a global technology movement transforming how the world builds software."
Procore,https://www.crunchbase.com/organization/procore-technologies,"Construction, Information Technology, Internet, Project Management, SaaS, Software",Procore provides cloud-based construction management software.,"Procore provides cloud-based construction management software. It offers Procore, a cloud-based construction project management software solution to manage vital project data; and Procore Mobile, a mobile construction application that enables users to review, create, edit, and share project data with team members from various locations.  Procore also provides Procore Drive, a document management platform with file upload and downloads that allows teams to share and collaborate on files without the impediments of FTP clients or other cumbersome file sharing solutions; CurrentSet, a drawing management application that organizes construction drawings into one master set; and Procore Construction OS, a cohesive platform that connects people, applications, and devices to create a frictionless construction process. Its software manages various construction projects that include industrial plants, office buildings, apartment complexes, university facilities, retail centers, and more.  Procore serves clients in commercial, industrial, multifamily, residential, and transportation industries in the United States and internationally. Craig Courtemanche founded it on January 17, 2002, with its headquarters in Carpinteria in California."
Paytm,https://www.crunchbase.com/organization/paytm,"E-Commerce, Finance, Internet, Marketplace, Mobile Apps, Mobile Payments",Paytm is an Indian electronic payment and e-commerce brand based out of Delhi NCR.,"Paytm is the consumer brand of India’s leading mobile internet company [One97 Communications.](https://www.crunchbase.com/organization/one97-communications#/entity) Paytm is India’s largest mobile commerce platform. Paytm started by offering mobile recharge and utility bill payments and today it offers a full marketplace to consumers on its mobile apps. Paytm has over 20mn registered users. In a short span of time Paytm has scaled to more than 15 Million orders per month. Paytm is the consumer brand of India’s leading mobile internet company One97 Communications. One97 investors include SAIF Partners, Intel Capital, and SAP Ventures. Paytm strives to maintain an open culture where everyone is a hands-on contributor and feels comfortable sharing ideas and opinions. Paytm's team spends hours designing each new feature and obsesses about the smallest of details. Paytm's approach is simple – to design something we’d LOVE to use ourselves. Therefore, we listen and take the time to understand our users and take their reactions most seriously. Making stuff easy and intuitive is not our only goal. In addition to usability, we strive to create accessibility, convenience, and credibility. Simplicity reflects on our home page design and this mantra has been followed throughout the site and our apps. The world is increasingly mobile: people want access from wherever they are, whenever they need it. At Paytm, you have the option of recharging and shopping from whenever, anywhere and are equipped with a secure online wallet called Paytm Cash. At team Paytm, we set high goals and achieve them. And it’s all to provide YOU, the user, an experience that’s nothing short of awesome."
Patreon,https://www.crunchbase.com/organization/patreon,"Media and Entertainment, Music, Podcast, Sponsorship, Video",Patreon is a platform that enables fans and sponsors to give ongoing support to artists and creators.,"Patreon is a membership platform that makes it easy for artists and creators to get paid. It operates a platform that enables content creators, as well as artists, to be able to fund their work. It's Patreon.com, a communications platform,  enables connection between users and makes various accessible content, including videos, photographs, images, artwork, graphics, audio clips, comments, data, text, software, scripts, projects, other material and information, and associated trademarks and copyrightable works. Patrons pledge to support artists and creators on a recurring basis for each work created, empowering a new generation of creators the ability to make a living off of their passions."
PerimeterX,https://www.crunchbase.com/organization/perimeterx-inc-,"Computer, Network Security, Security","PerimeterX offers a web security service, protecting web sites from modern security threats.","PerimeterX is a provider of scalable, behavior-based threat protection technology for the web, cloud, and mobile. By analyzing the behavior of humans, applications, and networks, PerimeterX catches in real-time automated attacks with unparalleled accuracy. Its security service PerimeterX Bot Defender accurately protects commerce, media, and enterprise websites from all types of automated or non-human attacks, at any scale. The company was listed in the Top 5 Cybersecurity Startups Of 2019 by Business Computing World and was ranked in the 100 most promising private artificial intelligence companies in the world by CBInsights. PerimeterX was founded in 2014 and is based in San Mateo, California."
Penta,https://www.crunchbase.com/organization/pentafintech,"Accounting, Banking, Business Development, Business Intelligence, FinTech, Small and Medium Businesses",Penta is a digital platform for business banking aimed at SMEs and startups.,"Penta offers a digital bank account targeting startups and SMEs. The offering is designed to meet all of the banking needs of small to medium-sized businesses, including startups. The company is on a mission to build a platform of connected services around a bank account which would allow business owners to use one platform for all their financial needs. Penta is designed to let business owners save time and money on banking so that they can focus more on their core business. Penta was founded in 2016 and is based in Berlin, Germany."
