Organization Name,Organization Name URL,Categories,Description,Full Description
UKFast,https://www.crunchbase.com/organization/ukfast,"Information Technology, Internet, Web Hosting",UKFast is a dedicated host and server company.,UKFast is the largest privately-owned hosting provider in the UK. They have earned over 18 years experience in cloud technology and dedicated hosting. Their focus is providing the highest levels of service possible and earning life-long loyalty from their customers. They focus on speed in everything they do; whether that’s aiming to be the first to market with a new innovation or answering your call within three rings. Their aim is to help you to achieve your business goals faster.
UKCloud,https://www.crunchbase.com/organization/ukcloud,"Information Services, Information Technology, SaaS, Software",UKCloud provides a true public cloud for the exclusive use of UK Public Sector organisations.,"UKCloud dedicated to helping the UK Public Sector, their deliver choice and flexibility through safe and trusted cloud technology. Their are supporting the public sector to transform the delivery of IT through innovative and trusted multi-cloud platforms."
Ukko,https://www.crunchbase.com/organization/ukko,"Biotechnology, Food and Beverage, Health Care",Improving the lives of millions that suffer from food allergies and disorders,
uKheshe,https://www.crunchbase.com/organization/ukheshe,"Mobile Payments, Payments",uKheshe is a micro transaction platform.,"uKheshe is a micro transaction platform that allows you to pay and #getpaid. It’s unlike any eWallet or QR payment service as it works with your lifestyle, not the other way around. uKheshe is now Masterpass certified which means it can accept payment from Zapper, Snapscan and most banking apps. Just look out for the Masterpass logo."
uKnow.com,https://www.crunchbase.com/organization/uknow-com,"Identity Management, Location Based Services, Mobile, Privacy, Reputation, Security, Social Media Management",uKnow technology powers smart tools that connect and protect digital families,"uKnow powers smart tools that connect and protect digital families. Fueled by the rapid adoption of social networks and smart phones, people of all ages are joining the ranks of Internet users. With increased Internet usage and social sharing, families find themselves struggling with the age-old issues of privacy, security, and reputation—only these are now digital concerns that are potentially more prevalent and dangerous. Whether it’s a parent concerned about the photos their teen is sharing online; a corporate climber worried about his brother-in-law’s social rants adversely affecting his reputation; or an elderly couple concerned about having their online identities “spoofed”; new privacy, safety, and reputation solutions are sorely needed to help all members of the digital family. uKnow is tackling this opportunity by creating the world’s first digital family protection platform that powers solutions in two high-growth categories, Parental Intelligence and Social Identity Protection. The platform, branded uKnowConnect, powers the company’s two direct to consumer offerings, uKnowKids (Parental Intelligence) and uKnowID (Social Identity Protection) and it enables web-based and mobile applications for leading Identity Theft, Desktop Security, Cable & Telecom and other service providers. uKnowKids enables parents to keep pace with their children’s digital lives and to learn from expert digital parenting advice and information. In August the company will be releasing uKnowID (think of it as “Lifelock for your social identity”) to increase the awareness of, and reduce the damage from, social account takeovers, reputational risk from your network, and predatory identity spoofing. For more information visit http://www.uknow.com."
Ukkoverkot,https://www.crunchbase.com/organization/ukkoverkot,"E-Commerce, Internet, Travel",Ukkoverkot is a finnish provider of 4G mobile data services using the former NMT 450 band in mainland finland.,"Ukkoverkot Ltd is a Finnish mobile data operator, that maintains, sells and markets a 450 MHz 4G LTE mobile data network that covers all of Finland. The company focuses purely on the production of wireless telecommunication services, especially for companies, authorities and other demanding user groups and therefore does not offer voice- or SMS services. In addition to the country wide network service, Ukkoverkot offers high-speed mobile network solutions in a narrower coverage area for both continuous and temporary needs."
UKCloud Health,https://www.crunchbase.com/organization/ukcloud-health,Health Care,UKCloud Health is a multi-cloud expert dedicated to serving the UK public sector.,"UKCloud Health is a division of UKCloud that is dedicated to health and care, research and life sciences and the pharmaceutical sector. Working with an ecosystem of expert health sector technology partners, we can help you move seamlessly to the cloud, giving you the choice and flexibility of a range of secure, cost-effective technology platforms that are open and interoperable."
Ukrgasbank,https://www.crunchbase.com/organization/ukrgasbank,"Banking, Financial Services",UKRGASBANK is a universal bank with a focus on green finance.,"UKRGASBANK is among the top-5 Ukrainian banks by assets. 95% of the Bank’s share capital belongs to the State of Ukraine represented by the Ministry of Finance of Ukraine. Established in 1993, over more than 25 years of its operation the Bank has gained the loyalty of thousands of retail and corporate customers. UKRGASBANK services around 900 thousand individuals, and over 46 thousand corporate and SME customers. The Bank operates 229 offices in over 152 cities and towns throughout Ukraine. Today UKRGASBANK is a dynamic financial institution providing both traditional and unique innovative products and services. The bank actively participates in the development of the Ukrainian economy and financial system."
Ukpeagvik Inupiat Corporation,https://www.crunchbase.com/organization/ukpeagvik-inupiat-corporation,Energy,Ukpeagvik Inupiat Corporation is an oil & energy company specializing in business ethics and shareholder development services.,
UK Battery Industrialisation Centre,https://www.crunchbase.com/organization/uk-battery-industrialisation-centre,"Automotive, CleanTech, Product Research",UKBIC is transforming battery R&D and development for the automotive sector.,"UK Battery Industrialisation Centre is transforming battery R&D and development for the automotive sector. The company aims to help UK businesses seize the opportunities available from a move to a low-carbon economy and aims to bring together research and development, supply chain growth, as well as the manufacturing scale-up of battery technologies for the electrification of vehicles. Founded in 2018, UKBIC s part of the UK government’s faraday battery challenge."
