Organization Name,Organization Name URL,Categories,Description,Full Description
Quora,https://www.crunchbase.com/organization/quora,"Information Services, Internet, Machine Learning, Product Design, Q&A, Social Media",Quora is a Q&A platform with a mission to share and grow the world's knowledge.,"Quora is a question-and-answer website created, edited, and organized by its owners. Quora enables people from all over the world to come together to share and learn across millions of common interests. The company was founded in 2009 and is based in Mountain View, California, United States."
Qualtrics,https://www.crunchbase.com/organization/qualtrics,"Consumer, Market Research, SaaS","Qualtrics is a single system of record for all experience data, managing customer, product, employee, and brand experiences on one platform.","Qualtrics is a single system of record for all experience data, also called X-data™, allowing organizations to manage the four core experiences of business—customer, product, employee and brand experiences—on one platform. Over 8,500 enterprises worldwide, including more than 75 percent of the Fortune 100 and 99 of the top 100 U.S. business schools, rely on Qualtrics."
Quibi,https://www.crunchbase.com/organization/quibi,"Media and Entertainment, TV, TV Production",Quibi is a media company developing short-form media content designed for smartphones.,Quibi is a media company developing short-form media content designed for smartphones.
Quikr,https://www.crunchbase.com/organization/quikr-india,"Classifieds, Internet, Marketplace, Rental Property","Quikr is a free classifieds and online marketplace that helps users to sell, buy, rent, or discover anything across India.","Quikr is a free classifieds and online marketplace that helps users to sell, buy, rent, or discover anything across India. Community members can come to their site to find an apartment to live in, sell their old car, bike ,music system, laptop or furniture, promote their small business, find a tuition class or get a break as a model or actor, join a salsa class, get an audience for a local event, buy any item that they might want or have to offer and make new friends while doing all of the above. Their aim is to empower every person in the country to independently connect with buyers and sellers online. Their idea is to consistently keep adding something game-changing and worthwhile to your Quikr experience - whether it is QuikrNXT, the freedom to buy or sell without risking your privacy, or the missed call service, to give Quikr access to the masses who aren’t online today but would have internet access in the near future."
Quidd,https://www.crunchbase.com/organization/quidd,"Consumer Software, E-Commerce, iOS, Marketplace, Mobile Apps, Software","Quidd manages a marketplace application for the centralized issuance, sale, and, exchange of digital collectibles.","Quidd is the world's largest social marketplace for digital goods. Through its apps, Gen Z and Millennials collect, buy, sell, and display limited-edition digital stickers, cards, and 3D toys featuring IP from the world’s best media brands, including Disney, Marvel, HBO, Hasbro, Fox, and others. Collecting, owning, and using rare stuff, like sneakers, streetwear, or trading cards, is a universal human behavior. Quidd's mission is to bring this experience online -- in digital format -- for billions of people. The company raised its Series A from Sequoia in the fall of 2017 and is based in NYC."
Qomplx,https://www.crunchbase.com/organization/fractal-industries-inc,"Artificial Intelligence, Software","Qomplx  applies artificial intelligence to solve complex, real-world problems at scale.","Fractal Industries applies artificial intelligence to solve complex, real-world problems at scale. Our Human+AI operating system, Fractal | OS™, blends capabilities ranging from data handling, analytics, and reporting to advanced algorithms, simulations, and machine learning, enabling decisions that are just-in-time, just-in-place, and just-in-context."
quip,https://www.crunchbase.com/organization/quip-2,"Beauty, Dental, Health Care","quip designs and delivers oral care products, advice, and services.","quip is an oral care company designing and delivering products, advice and professional services to make oral health more simple, accessible, and enjoyable — starting with a better electric toothbrush. As the first to market direct-to-consumer oral care subscription service — with fresh supplies delivered every three months, oral care advice sent straight to hundreds of thousands of consumers, and a bidirectional tech platform in development to connect users with a large dental professional network — quip is working to elevate every part of the oral care experience for everyone."
Qventus,https://www.crunchbase.com/organization/analyticsmd,"Analytics, Big Data, Health Care","Qventus optimizes decisions in hospitals in real time to reduce costs, improve quality and experience.","Qventus optimizes operational decisions in hospitals in real time. They use machine learning and optimization algorithms to help hospitals reduce costs, improve quality and experience of the healthcare they deliver. Qventus is a YCombinator and StartX company working with some of the top health institutions in the country to change how healthcare is run."
Quartet,https://www.crunchbase.com/organization/quartet-health,"Health Care, Information Technology, Predictive Analytics","Quartet is a technology company improving behavioral health delivery for patients, providers, and payers.","Quartet Health is a behavioral health technology company. Our suite of products enables a proven model that integrates care for patients with chronic medical and behavioral health conditions. By aligning a quartet of key stakeholders – patients, behavioral health clinicians, medical providers, and payers – we are delivering improved outcomes that also lower total cost of care. We are committed to a clinician-led quality improvement effort that makes healthcare work better."
Quantum Metric,https://www.crunchbase.com/organization/quantum-metric,"Analytics, Information Technology, Internet, Mobile Apps, SaaS, Software",Intelligent Insights to Deliver Exceptional Online Experiences,"Quantum Metric’s Digital Experience Hub gives your teams real-time insights to easily identify, prioritize and take action, so you can maximize the business value of your web and native apps.  "
