Organization Name,Organization Name URL,Categories,Description,Full Description
Yale University,https://www.crunchbase.com/organization/yale-university,"Association, Biotechnology, Business Development, Education, Health Care, Medical, Social Entrepreneurship",Yale University is an American private Ivy League research university in New Haven in Connecticut.,"Yale University comprises three major academic components: Yale College (the undergraduate program), the Graduate School of Arts and Sciences, and the professional schools. In addition, Yale encompasses a wide array of centers and programs, libraries, museums, and administrative support offices. Approximately 11,250 students attend Yale. watch ant-man and the wasp online free HD"
YouTube,https://www.crunchbase.com/organization/youtube,"Internet, Music, Video","YouTube, a video-sharing platform, allows users to upload, view, and share videos, including movie and music clips and amateur content.","YouTube is a video-sharing website created in February 2005 by three former [PayPal](/organization/paypal) employees: [Chad Hurley](/person/chad-hurley), [Steve Chen](/person/steve-chen) and [Jawed Karim](/person/jawed-karim). YouTube enables users to upload, view and share videos. It uses Adobe Flash video and HTML5 technology to display a wide variety of user-generated video content, including video clips, TV clips, music videos, and amateur content such as video blogging, short original videos, and educational videos. YouTube offers a variety of features, including playback, uploading, quality and codecs, and 3D video viewing. It also offers users the ability to view its videos on web pages outside their website. The videos on the site are playable on both iOS and Android platforms. Unregistered users can watch videos, while registered users can upload an unlimited number of videos. Videos considered to contain potentially offensive content are available only to registered users affirming themselves to be at least 18 years old. Most of the content on YouTube has not been uploaded by individuals, but by media corporations including [CBS](/organization/cbs), [BBC](/organization/bbc), [Vevo](/organization/vevo), [Hulu](/organization/hulu), Haber and other organizations that offer some of their material as part of the YouTube partnership program. Partners from major movie studios, record labels, web original creators, viral stars, and millions more all have channels on YouTube. YouTube is predominantly an ad-supported platform, but also offers rental options for a growing number of movie titles. YouTube is currently based in San Bruno, California, and is available in 76 languages. In November 2006, YouTube was acquired by [Google](/organization/google) and now operates as a Google subsidiary."
Yubico,https://www.crunchbase.com/organization/yubico,"Cloud Security, Cyber Security, Hardware, Open Source, Software, Wireless",Yubico offers USB and wireless authentication solutions.,"Yubico sets new world standards for simple, secure login, preventing unauthorized access to computers, servers, and internet accounts. Supporting multiple authentication and encryption protocols on all devices and platforms, YubiKeys protect access to user accounts for the world’s largest enterprises with a simple touch, and with no driver or client software needed. Yubico is a leading contributor to the FIDO Universal 2nd Factor open authentication standard, and Yubico’s technology is used, and loved, in more than 150 countries. Founded in 2007, Yubico is privately held with offices in Palo Alto (California), Seattle (Washington), Stockholm (Sweden), and London (UK)."
Yijiupi,https://www.crunchbase.com/organization/yijiupi-com,"B2B, E-Commerce, Food and Beverage, Supply Chain Management, Wine And Spirits",Yijiupi is an e-commerce company that is restructuring the beverage supply chain.,"Yijiupi is an e-commerce company that restructures the wine supply chain. The company also has begun to enter the beverage and food industry to provide more services to a wider range of users. It also offers warehouse and distribution sharing service, supply chain financial services, as well as offline chains.  Yijiupi was founded in September 2014 and is based in Wuhu, Anhui, China"
Yandex,https://www.crunchbase.com/organization/yandex,"Analytics, Big Data, Developer Tools, E-Commerce, Email, Information Technology, Mobile, Search Engine",Yandex is a multinational technology company that provides internet-related services and operates a search engine platform in Russia.,"Yandex is one of the largest internet companies in Europe, operating Russia’s most popular search engine and its most visited website. According to LiveInternet, for the three months ended September 30, 2015, they generated 57.1% of all search traffic in Russia. They also operate in Ukraine, Kazakhstan, Belarus and Turkey."
Yext,https://www.crunchbase.com/organization/yext,"Advertising, Software",Perfect Answers Everywhere.,"The customer journey starts with a question. And consumers expect answers. Yext puts businesses in control of their facts online with brand-verified answers in search. By serving accurate, consistent, brand-verified answers to consumer questions, Yext delivers authoritative information straight from the source — the business itself — no matter where or how customers are searching. Taco Bell, Marriott, Jaguar Land Rover, and businesses around the globe use the Yext platform to capture consumer intent and drive digital discovery, engagement, and revenue — all from a single source of truth. Yext’s mission is to provide perfect answers everywhere."
Yes Bank,https://www.crunchbase.com/organization/yes-bank,"Banking, Finance, Financial Services, Venture Capital, Wealth Management",YES BANK is a large private sector bank that offers comprehensive banking and financial solution to all its valued customers.,"YES BANK, India's fourth largest private sector Bank, is an outcome of the professional entrepreneurship of its Founder, Rana Kapoor and his highly competent top management team, to establish a high quality, customer centric, service driven bank catering to the “Future Businesses of India”. YES BANK is the only Greenfield Bank license awarded by the RBI in the last two decades, associated with the finest pedigree investors. YES BANK a “Full Service Commercial Bank” has steadily built a Corporate, Retail & SME Banking franchise, with a comprehensive product suite of Financial Markets, Investment Banking, Corporate Finance, Branch Banking, Business and Transaction Banking, and Wealth Management business lines across the country."
Yoti,https://www.crunchbase.com/organization/yoti,"Biometrics, Classifieds, Sharing Economy, Software","Yoti is a digital identity system that provides a simple and secure way of proving identities, online and face to face.","Founded by Robin Tombs, Duncan Francis and Noel Hayden in 2014, Yoti is a company whose aim is to be the world's trusted identity system, for individuals and businesses. Their passionate team of software developers, security consultants and other clever minds work to improve the way people share their personal information, online and in person."
Yotpo,https://www.crunchbase.com/organization/yotpo,"Content, E-Commerce, Marketing, Social Media Marketing","Yotpo is a commerce marketing cloud with the most advanced solutions for customer reviews, visual marketing, loyalty, and referrals.","Yotpo provides brands with everything they need to win in a customer-centric world. Yotpo’s suite of integrated solutions for user-generated content marketing, loyalty, and referrals helps commerce companies accelerate growth by enabling advocacy and maximizing customer lifetime value. With Yotpo, brands can effectively leverage social proof to increase trust and sales, cultivate loyal customer advocates, and make better business decisions based on customer feedback. Yotpo proudly serves thousands of brands including Patagonia, Away Travel, Glossier, and MVMT Watches. An official partner to Google, Facebook and Shopify, Yotpo has raised $101 million in funding and employs over 300 employees globally."
YourStory,https://www.crunchbase.com/organization/yourstory-media-pvt-ltd,"Internet, News, Public Relations, Publishing",YourStory.com is a media platform that covers the startup ecosystem in India.,"YourStory.com is India’s largest media tech company for startups, entrepreneurs, investors, innovators and change makers.  YourStory has been the single most definitive storytelling platform for entrepreneurs, innovators and change makers since 2008. Since then it has published over 20,000 stories of entrepreneurs. YourStory and sister platforms, HerStory, SocialStory, YS TV, YS Research and YS Pages have reached 60 million engaged readers. YourStory has been the most prominent startup ecosystem builder in India, hosting over 220 events across YS Meetups, TechSparks, MobileSparks and SheSparks. These events have had a direct impact on over 1.7 million people. YourStory is taking its boldest step yet as it embarks on its mission to reach out to the over 500 million Indians who will be online in 2017. This October YourStory will unveil India’s first tech product that will publish original stories in Indian languages. Even as the flagship English platform YourStory.com continues to grow rapidly, YourStory’s team will create original content in Indian languages starting with Hindi, Telugu, Bangla, Kannada, Tamil and Marathi. YourStory strongly believes in the democratisation of content and will give every Indian the power to tell their stories in their own language. Millions of Indians can narrate their stories through text, voice or video. To get an invite to access the new vernacular platform, register at india.yourstory.com."
