Organization Name,Organization Name URL,Categories,Description,Full Description
Fever,https://www.crunchbase.com/organization/fever-3,"Android, Internet, iOS, Mobile, Social Media, Ticketing",Fever is a mobile app and social discovery tool that provides a curated and personalized list of local events based on user preferences.,"Fever is a mobile app and social discovery tool that provides a curated and personalized list of local events based on user preferences. Backed by a team of Rockstar Investors and Advisors, the app gives you the ability to RSVP and purchase same-day tickets to events or buy tickets in advance. The company is headquartered in New York, New York, United States."
Fetch Robotics,https://www.crunchbase.com/organization/fetch-robotics,"Industrial Automation, Life Science, Mobile, Robotics, Supply Chain Management, Warehousing",Fetch Robotics provides the market’s only cloud-driven Autonomous Mobile Robot (AMR) solution for warehousing intralogistics environments.,"Fetch Robotics is a San Jose, Calif.-based industrial robotics startup that develops and manufactures collaborative, autonomous mobile robot solutions for the warehousing and logistical markets. It takes takes advantage of its deep robotics expertise to provide reliable and safe collaborative AMR (Autonomous Mobile Robot) solutions for two commercial applications: material handling and data collection. Fetch Robotics is a venture-backed Silicon Valley startup founded in 2014."
Featurespace,https://www.crunchbase.com/organization/featurespace,"Banking, FinTech, Fraud Detection, Risk Management",Featurespace is a provider of adaptive behavioral analytics technology for fraud and risk management in financial services & gaming.,"Featurespace is the world-leader in Adaptive Behavioural Analytics and creator of the ARIC™ platform, a machine learning software system developed out of the University of Cambridge. The ARIC™ platform uses anomaly detection to analyse complex behavioural data in real time, spotting anomalies to block new fraud attacks as they occur. At the same time, Featurespace recognises  genuine customers without blocking their activity. ARIC™ reduces the number of genuine transactions incorrectly identified as fraud by over 70%, enabling businesses to accept more revenue. Head quartered in Cambridge, UK, and Atlanta, GA, U.S. Featurespace has deployed the ARIC™ platform to organisations that have services or products deployed in over 180 countries. Customers include Betfair, Vocalink/Zapp, Worldpay, and TSYS, the largest third-party processor of Visa® and MasterCard® credit cards in the U.S."
Fenergo,https://www.crunchbase.com/organization/fenergo,"Information Services, Information Technology, Software, Transaction Processing",Client Onboarding Lifecycle Mgt software,"Fenergo is a provider of client onboarding lifecycle management software for corporate, investment and private banks.  Established in 2009, its onboarding technologies span front and middle office operations to provide banking clients with an end-to-end client lifecycle management solution that includes compliance and banking process management such as:  Onboarding compliance (KYC, CDD, AML, TDSI, MiFID II, FATCA, Dodd-Frank) Legal entity data management Product onboarding Collateral Management Client servicing Credit mitigants & collateral management.   Its client base includes some of the world’s leading banks and prime brokerages and its solutions help them to enhance client experience through faster and efficient onboarding, improved client set-up times and a more consistent client onboarding experience.   In 2012, Fenergo’s Client Onboarding Lifecycle Management solution was awarded the Good Accreditation standard for proven client satisfaction across its client base."
Feather,https://www.crunchbase.com/organization/feather-2,"E-Commerce, Furniture, Lifestyle, Subscription Service",Feather is a furniture subscription service that offers a flexible and sustainable alternative to ownership.,"Feather is a furniture subscription service that offers a flexible and sustainable alternative to ownership. Feather makes it easy for city dwellers to furnish their homes without spending a fortune or hurting the planet in the process.  Members of Feather have access to high-quality furniture at a low monthly price with the option to add, swap, buy, or return when life or tastes change. Furniture is delivered and assembled for free within a week. Feather’s circular approach reduces the environmental impact that furniture waste has on our planet by keeping furniture in homes and out of landfills. Feather currently serves New York City,  San Francisco, Los Angeles, and Orange County."
Festicket,https://www.crunchbase.com/organization/festicket,"E-Commerce, Ticketing, Travel","Festicket is a marketplace to discover and book music festival tickets, accommodation, transfers and extras.","Festicket empowers music fans with a seamless service to discover and book tickets and travel packages for music festivals worldwide. The platform offers an end-to-end experience for music travelers, an efficient two-sided marketplace for 1,000+ music festivals across 40 different countries, and a network of 2,000 suppliers for accommodation and travel packages."
Feedzai,https://www.crunchbase.com/organization/feedzai,"Analytics, Artificial Intelligence, Big Data, Financial Services, FinTech, Fraud Detection, Information Technology, Risk Management","Feedzai is AI, with today’s most advanced risk management platform powered by artificial intelligence to make banking and commerce safe.","Feedzai is AI. We’re coding the future of commerce with today’s most advanced risk management platform powered by big data and artificial intelligence. Founded and developed by data scientists and aerospace engineers, Feedzai has one mission: make banking and commerce safe. The world’s largest banks, payment providers and retailers use Feedzai’s machine learning technology to manage risks associated with banking and shopping, whether digitally or in person."
Fernish,https://www.crunchbase.com/organization/fernish,"E-Commerce, Furniture, Interior Design, Lifestyle, Subscription Service",Fernish is a subscription service for your home. We give you stylish home furnishings for however long you want them.,"Fernish is a subscription service for your home. We create a flexible and inspired home experience for an increasingly mobile society. We let you choose the home furnishings you want and however long you want them, for one monthly subscription price.  Relevant search terms: home subscription, furniture subscription, furniture rental, sharing economy, and circular economy."
Fetch Rewards,https://www.crunchbase.com/organization/fetch-rewards,"Grocery, Loyalty Programs, Mobile Apps, Shopping",Fetch Rewards is a mobile shopping platform that rewards shoppers for buying the brands they love.,"Fetch Rewards is a mobile shopping platform that rewards shoppers for buying the brands they love. The Fetch Rewards app gives users the easiest way to save on everyday purchases by simply scanning their receipt. For our brand partners, the platform allows them to understand a 360 degree view of shopping habits, and to meaningfully reward a customer's individual loyalty."
FE CREDIT,https://www.crunchbase.com/organization/fe-credit,"Commercial, Consumer Lending, Finance, Financial Services",Provides consumer lending services.,"Founded as Consumer Finance Division of Vietnam Prosperity Joint-Stock Commercial Bank (VPBank), after 5 years of establishment, FE CREDIT successfully transferred all consumer finance operations to the new independent company – VPBank Finance Company Limited, abbreviated as VPB FC (Brand FE CREDIT) in February, 2015.  With nearly 14,000 current employees, FE CREDIT has served more than 2,000,000 customers and cooperated with over 3,500 partners at over 5,000 POS in 63 provinces nationwide. Towards sustainable development and a stronger competitive establishment among retail landscape, in early March 2015, FE Credit officially launched a new active brand identity with the simplified logo inherited the two key colors - Red (symbolizing passion) and Green (symbolizing prosperity) from parent company – VPBank."
Federated Wireless,https://www.crunchbase.com/organization/allied-communications,"Cloud Computing, Infrastructure, Wireless",Spectrum Sharing and wireless networking,"Formed in 2012, Federated Wireless, Inc., a subsidiary of Allied Minds (LSE: ALM), provides innovative cloud-based wireless infrastructure solutions to extend the access of carrier networks. Our dynamic Spectrum Access System (SAS) will revolutionize the way in which spectrum is allocated, managed, and optimized. Our unique approach incorporates a neural network of radio sensors allowing interference free access to low-cost, high-quality, licensed spectrum. Our solution breaks down traditional barriers of high cost and exclusive spectrum. Our differentiated business model creates opportunities for more efficient and innovative approaches to spectrum. Federated Wireless is headquartered in Arlington, VA, with offices in Boston, MA and Sunnyvale, CA."
Fetchr,https://www.crunchbase.com/organization/fetchr,"Delivery Service, Information Technology, Logistics, Supply Chain Management","Fetchr is an international express, mail delivery and logistics services company.","Fetchr helps local merchants and global brands build, launch and grow profitable eCommerce businesses with an easy to use proprietary shipping and logistics solution. With our app and a simple tap, we can locate your exact location allowing us to deliver packages to your phone faster and more efficiently. Fetchr solves the problem of no physical addresses in emerging markets."
FeaturePeek,https://www.crunchbase.com/organization/featurepeek,"Developer Tools, Internet, SaaS, Software, Web Development",Front-end review for the whole team,"FeaturePeek lets front-end developers get UI/UX feedback from their team earlier in the release cycle. For every pull request, FeaturePeek automatically spins up a dedicated environment with commenting, screenshotting, and bug filing tools overlaid on top."
Fetcher,https://www.crunchbase.com/organization/scout-technologies,"Artificial Intelligence, Employment, Recruiting",Fetcher offers automated candidate sourcing services.,"Fetcher's mission is to make it fast, easy and fun for organizations to find the right person, for the right job, at the right time. Fetcher helps companies find the candidates whose talents, interests, and experience best match the needs of the job and the culture of the team. Fetcher believes when the right person is in the right role, real magic happens. Fetcher was built to reduce the pain and expense of hiring so that organizations can focus their time on attracting talent and nurturing the growth and development of their people.  Fetcher is committed to investing in long-term partnerships with organizations who see talent as their greatest asset, and Fetcher creates the tools that empower their growth."
