Organization Name,Organization Name URL,Categories,Description,Full Description
Varo Money,https://www.crunchbase.com/organization/varo-money,"Apps, Banking, Consumer, FinTech, Service Industry","Varo Money is mobile banking app with no account fees, high-yield savings, early direct deposit. Available iOS and Android.","Varo Money is on a mission to redefine banking so it’s easy for everyone to make smart choices with their money. In one mobile app, Varo offers customers no-cost premium bank accounts and high-interest savings accounts offered through The Bancorp Bank, and tech-first features to help people manage their money more easily. As a fintech leader, Varo has been granted preliminary approval for a de novo national bank charter by the Office of the Comptroller of the Currency (OCC), and is working to become the first mobile-centric national bank in U.S. history."
"Valimail, Inc.",https://www.crunchbase.com/organization/valimail,"Cyber Security, Email, Internet","Valimail offers comprehensive solution to stop fake email, protecting brands, and helping ensure compliance.","Valimail is an anti-phishing company that has been driving the global trustworthiness of email communications since 2015, with the only comprehensive solution for stopping fake email, protecting brands, and helping ensure compliance.  The company's unique authoritative anti-phishing approach protects customers’ own brand against impersonation globally and also protects them from malicious emails by ensuring that only trusted domains are allowed into the inbox. Valimail has won more than a dozen prestigious cybersecurity technology awards and authenticates billions of messages a month for some of the world's biggest companies, including Uber, Fannie Mae, WeWork, and the U.S. Agency for International Development."
Vade Secure,https://www.crunchbase.com/organization/vade-secure,"Email, Enterprise Software, Information Technology","Vade Secure offers an email filtering service against phishing, malware, spear phishing, and spam.","Vade Secure is the global leader on anti-phishing, spear phishing, malware and ransomware with heuristic filtering. Language independent, the filter analyzes globally all incoming emails (links, attached files, content…) to detect all threats in zero-day, even the most targeted attacks. After elimination all threats, we eliminate the nuisance of low priority emails with the Graymail Management. Ads, social networks notifications, and newsletters are automatically sent to the graymail folder while the Safe Unsubscribe button eliminate them forever. Protecting more than 500 million of mailboxes in 76 countries, our solutions are used by major ISPs, OEMs, and Enterprises worldwide. Vade Secure is implanted in 5 countries (USA, Canada, France, Hong Kong, and Japan) to offer a 24/7 support. For more information, please visit www.vadesecure.com/en."
Varsity Tutors,https://www.crunchbase.com/organization/varsity-tutors,"E-Commerce, Education, Internet, Mobile, Video Chat",Varsity Tutors is a live learning platform that connects students and professionals with personalized instruction to achieve any goal.,"Varsity Tutors is a live learning platform that connects students and professionals with personalized instruction to achieve any goal. To date, students have accessed more than two million hours of live instruction on the platform. Experts are available to meet in person or through the Company’s award-winning online and mobile platforms, which currently support the majority of all sessions. Varsity Tutors was founded in 2007 at Washington University in St. Louis."
Vagaro,https://www.crunchbase.com/organization/vagaro,"Beauty, Fashion, Health Care, Lifestyle, Online Portals",Vagaro is an online platform that allows its users to find salons and spas in their local area and make appointments online.,"Vagaro is an online platform that allows its users to find salons and spas in their local area and make appointments online. The platform also provides its users with information related to salon promotions, hair styles, and stylists. It also offers salon software for salon owners to take care of their book keeping, payrolls, inventory, and client database. Vagaro provides its users with additional services and products such as online bookings, mass email marketing tools, websites, pages with unique URLs that showcase its users’ salons, promotions, and more. It was launched in 2009 by [Fred Helou](https://www.crunchbase.com/person/fred--helou#/entity) and is based in Livermore, C.A."
Varonis Systems,https://www.crunchbase.com/organization/varonis-systems,"Analytics, Big Data, Government, Software","Varonis Systems provides actionable data governance solutions for financial services, healthcare, energy, manufacturing and tech companies.","Varonis provides an innovative software platform that allows enterprises to map, analyze, manage and migrate their unstructured data. Varonis specializes in human-generated data, a type of unstructured data that includes an enterprise's spreadsheets, word processing documents, presentations, audio files, video files, emails, text messages and any other data created by employees. This data often contains an enterprise's financial information, product plans, strategic initiatives, intellectual property and numerous other forms of vital information.  IT and business personnel deploy Varonis software for a variety of use cases, including data governance, data security, archiving, file synchronization, enhanced mobile data accessibility and information collaboration. As of December 31, 2013, Varonis had approximately 2,400 customers, spanning leading firms in the financial services, public, healthcare, energy & utilities, industrial, technology, consumer and retail, education and media & entertainment sectors."
VAST Data,https://www.crunchbase.com/organization/vast-data,"Computer, Data Storage, Software",Universal Storage: bringing an end to decades of application and infrastructure complexity.,
VATBox,https://www.crunchbase.com/organization/vatbox,"Artificial Intelligence, Enterprise Software, Finance, FinTech, Machine Learning, SaaS",A global cloud-based technology company focused on simplifying the laborious VAT recovery process via AI & automation. ,"VATBox is the first and only cloud-based solution that automates VAT recovery and enables global compliance and governance. Hundreds of companies, including the Fortune 500, use VATBox to maximize foreign and domestic VAT returns and ensure governance.   Built by smart, passionate software engineers and VAT experts, the hassle-free solution minimizes overheads and maximizes refunds. Onboarding is simple--get started quickly-- there are hundreds of billions of VAT dollars left on the table each year!"
Valtix,https://www.crunchbase.com/organization/valtix,Security,"A venture-backed, stealth startup redefining network security in the enterprise cloud.",
vArmour,https://www.crunchbase.com/organization/varmour-networks,"Mobile, Network Security, Security, Software","vArmour offers data defined perimeter security solutions for mobile, virtual, and cloud platforms.","vArmour is a leader in data defined perimeter security. Where the world of mobile, virtualization and cloud has moved beyond the traditional perimeter, threats are more sophisticated and CIO’s require greater visibility and control of their data. Based in Mountain View, California, vArmour is founded by security and technology experts from Juniper, Netscreen, RSA and Silvertail. Find out more at www.varmour.com"
