Organization Name,Organization Name URL,Categories,Description,Full Description
DoorDash,https://www.crunchbase.com/organization/doordash,"Delivery, Food Delivery, Local, Logistics, Mobile, Small and Medium Businesses",DoorDash enables small businesses to provide its customers with local delivery services.,"DoorDash provides on-demand restaurant food delivery services connecting customers with local businesses across the United States and Canada. The company is passionate about transforming local businesses and dedicated to enabling new ways of working, earning, and living.  Andy Fang, Evan Moore, Stanley Tang, and Tony Xu founded Palo Alto Delivery in June 2013, which became DoorDash, Inc. in October 2014, with its headquarters based in San Francisco in California."
Docker,https://www.crunchbase.com/organization/docker,"Cloud Computing, Enterprise Software, Open Source, SaaS","Docker develops an open platform for building, shipping, and running distributed applications.","Docker develops an open platform for building, shipping, and running distributed applications. Its platform allows developers and system administrators to create and run applications as a collection of containers that work across laptops, data center virtual machines, and public cloud instances.  Docker also offers an application run-time and packaging tool and a cloud service for sharing applications and automating workflows. Starting in 2008, dotCloud became Docker in October 2013, with its headquarters in San Francisco, California."
Dollar Shave Club,https://www.crunchbase.com/organization/dollar-shave-club,"E-Commerce, Internet, Retail","Dollar Shave Club makes and delivers everything you need to look, feel, and shave like a million bucks.","Founded by Mark Levine and Michael Dubin in July 2011, DollarShaveClub.com is a leading provider of quality razors to its members. Dollar Shave Club is a monthly membership service that delivers fresh, stainless steel razor blades and other personal grooming products to customers by mail. Home delivery, rather than purchasing through conventional retail stores is an added convenience for customers. Dollar Shave Club is dedicated to providing their customers a high-quality product while saving money. Available razor subscriptions include: * The Humble Twin: a standard two-blade razor ($1/month, plus s+h) * The 4x: a four-blade razor perfect for men’s or women’s hair removal needs ($6/month, shipping included) * The Executive: a state-of-the-art six-blade razor ($9/month, shipping included) In 2012, Dollar Shave Club launched the campaign video “Our Blades Are F***ing Great,” that introduced the company. As the video went viral, orders reached 12,000 in the first two days. Dollar Shave Club’s viral video received an award from Adage, for “Best Out-of-Nowhere Video Campaign,” and a Webby Award for best Fashion & Beauty website. With half a million members, Dollar Shave Club launched two new products in 2013, as part of their goal to help customers make smarter choices in their grooming routine. Dr. Carver’s Easy Shave Butter to accompany the razors and One Wipe Charlies, a disposable butt wipe for men. In 2014, the company expanded their product line to include Dr. Carver’s Magnanimous Post Shave Moisturizer: the ultimate amnesty after the disruptive act of shaving. Involved with several charity organizations and fundraising efforts, Dollar Shave Club has worked with the Colon Cancer Alliance to raise funds for cancer research."
Doxper,https://www.crunchbase.com/organization/doxper,"Health Care, Hospital",Doxper is Health tech startup which has created a digital pen and coded paper system for doctors to record patient information.,"Doxper, which has created a digital pen and coded paper system for doctors to record patient information. The vision is to make Doxper the de-facto choice for healthcare digitisation in India and other emerging markets."
Douyu TV,https://www.crunchbase.com/organization/douyutv,"Broadcasting, Media and Entertainment, Online Games, Social Network, Video Games",Douyu TV  is a live-sharing website dedicated to bringing joy to everyone.,"Douyu TV develops a live-stream platform designed to share and add commentary subtitles to videos. Its live-stream platform offers services like video-sharing for the students live broadcast, covers the main live game and sports as well as other live contents, enabling users to submit, view, and add commentary subtitles to videos of games, while incorporating content ranging from sports, variety shows and entertainment.  Zhang Wenming founded Douyu TV in 2013, with its headquarters in Wuhan in China."
Dostavista,https://www.crunchbase.com/organization/dostavista,"Courier Service, Delivery Service, Logistics, Same Day Delivery, Transportation",Dostavista is a global crowdsourced same-day delivery service.,"Dostavista is a global crowdsourced same-day delivery service.  It was founded in 2012, in Moscow, Russia by a serial entrepreneur Mike Aleksandrovskiy. Having raised a little over $5m, today the service operates in 11 countries across the globe, including India (http://www.wefast.in), Korea (https://quickers.co.kr/), Brazil (https://www.clickentregas.com/) , Mexico https://dostavista.mx/), Indonesia (https://mrspeedy.co/), Turkey (https://hemengetir.com.tr/), Vietnam (https://mrspeedy.vn/), Thailand (https://mrspeedy.in.th/), Philippines (https://mrspeedy.ph/), Malaysia (https://mrspeedy.my/) Dostavista takes the pain away from the usually tedious or chaotic delivery routine, making it possible to deliver a package within hours of purchase. For each country it offers a special formula that consists of various delivery types, payment options and tariffs. The most ubiquitous set of options includes delivery by foot, bike and car. Vans and large trucks are available in some countries as well. Common for all markets is the convenience of hassle free ordering from desktop, mobile or via api, as well as real time order monitoring.  Dostavista uses  “Uber-like” model: in order to start working, prospective couriers need to install the app and create an account. After verification and attestation, they can start delivering parcels around the city. Couriers can choose to work just a few hours a day on the way to university, or they can work full time and have orders assigned to them automatically by company’s smart robot.  Dostavista develops proprietary algorithms that evaluate several dozen features in real-time and pick the best courier for the job. Special attention is paid to the quality of service and theft prevention. Delivery is verified by scanning of QR code, recipient signature and photo of the parcel. Smart contracts manage the release of payments and fees. Orders can also be insured.  Over 200k shops use Dostavista worldwide, including big chains such as Krispy Kreme(in Russia and Turkey) and Euroset - Russia's largest electronic retail chain. Scale and experience from numerous markets with different mentalities help Dostavista achieve its goal of making delivery invisible."
Domio,https://www.crunchbase.com/organization/domio-inc,"Big Data, Hospitality, Hotel, Internet, Marketplace, Property Management, Real Estate, SaaS, Sharing Economy, Travel",Domio is revolutionizing group travel with branded Domio apartment-hotels.,"We are revolutionizing the group travel experience in order to connect the world through travel. Our curated end-to-end guest experience, driven by technology, data, and human connections every step of the way, is what allows us to craft the most delightful experiences for our guests. Whether it’s in one of our upscale apartment-hotels in New Orleans, penthouses in Nashville, or ocean-side homes in San Diego, guests can expect a distinguished level of style and comfort, round-the-clock concierge services at their disposal, and ample space to connect with friends and family. With Domio, feel at home anywhere in the world."
Dollar Tree,https://www.crunchbase.com/organization/dollar-tree-stores-inc,"E-Commerce, Family, Food and Beverage, Health Care, Retail, Service Industry",Dollar Tree is a national company with thousands of stores.,"Dollar Tree is a chain of discount stores that carries a variety of merchandise including housewares, glassware, dinnerware, cleaning supplies, candy, snacks, food, health and beauty, toys, gifts, gift bags and wrap, party supplies, stationery, craft supplies, teaching supplies, books, seasonal décor, and more for $1 or less."
DocSend,https://www.crunchbase.com/organization/docsend,"Document Management, Sales Automation, Software",DocSend is a secure document sharing and tracking solution that helps professionals build relationships and close business.,"DocSend is a secure sharing and tracking platform that helps you identify who is interested in doing business with you and protect your sensitive documents from getting in the wrong hands. With DocSend you can:  	•	Track who opens your document and how much time they spend on each page  	•	Protect your documents with security features like email verification and viewer whitelisting  	•	Share multiple documents with a single link using Spaces, our virtual deal room  The company was founded in San Francisco by three Stanford computer science graduates who have experience at Google, Dropbox, and Facebook, and Intuit.  Visit the website at www.docsend.com. Move business forward with DocSend."
Doctor On Demand,https://www.crunchbase.com/organization/doctor-on-demand,"Health Care, Hospital, Virtualization","Doctor On Demand is a mobile app providing fast and easy access to some of the best doctors, psychologists, and other healthcare providers.","Doctor On Demand is the next-generation video telemedicine company, offering on-demand and scheduled visits with US-licensed healthcare providers via any smartphone, tablet, or computer.   With solutions for employers, health plans, retail clinics, and health systems, Doctor On Demand is redefining the industry with: 1) Top-rated customer experience; 2)  Implementation and Customer Success Directors, as well as 24/7 Customer Support; and 3) Proven healthcare savings from Day 1."
dough,https://www.crunchbase.com/organization/dough,"Education, Financial Services, Impact Investing, Internet, Personal Finance",dough is a web-based investing platform that helps individual traders manage their own finances.,"dough is the online broker radically challenging the status quo and changing wealth creation. Located in Chicago and backed by tastytrade, Inc., dough is what investing should be: focused on the retail investor, commission-free stock trading, zero account minimums, and iOS and Android apps filled with real world opportunities for better decision making. dough is on a mission to bring understanding to risk, removing it as a barrier and creating a new offering that is equal parts brokerage, education, and everyday insight through its media company. Fully licensed in 50 states and 3 jurisdictions to provide brokerage services, customers can trade stocks and ETFs listed on a U.S. exchange. Sign up for Early Access at dough.com."
