Organization Name,Organization Name URL,Categories,Description,Full Description
Ordermark,https://www.crunchbase.com/organization/ordermark,"Food and Beverage, SaaS",Ordermark is an online ordering management system for restaurants.,"Ordermark is an online ordering management system for restaurants. Ordermark  addresses a big and growing challenge for restaurants: online ordering services, which drive tremendous revenue to restaurants, each operate differently with their own technology and procedures for handling orders. This makes adding new online ordering services costly and time consuming for restaurants."
ORIC Pharmaceuticals,https://www.crunchbase.com/organization/oric-pharmaceuticals,"Health Care, Pharmaceutical, Therapeutics",ORIC Pharmaceuticals Inc. operates as a biopharmaceutical company.,"ORIC Pharmaceuticals is a privately-held company dedicated to discovering and developing novel therapies for treatment-resistant cancers. While recent advances with targeted therapeutics have extended prognoses in many disease settings, cancers often develop resistance to current drugs. Relapsed patients lack further treatment options. ORIC has assembled a world-class scientific team dedicated to the discovery of therapies that can meaningfully improve clinical outcomes for these patients."
Orderful,https://www.crunchbase.com/organization/orderful,"Cloud Data Services, Computer, Information Technology, Software",API Powering the Supply Chain,Enterprises connect once to our API and immediately trade EDI data with any trading partner in their supply chain.
Orchard Therapeutics,https://www.crunchbase.com/organization/orchard-therapeutics,"Biotechnology, Genetics, Health Care, Health Diagnostics",Orchard Therapeutics is a biotechnology company dedicated to transforming the lives of patients through innovative gene therapies.,"Orchard Therapeutics is a leading global fully integrated commercial-stage company dedicated to transforming the lives of patients with rare diseases through innovative gene therapies. Orchard’s portfolio of autologous ex vivo gene therapy programs has demonstrated sustained clinical benefit in over 150 patients across five disease areas. These programs include Strimvelis®, the first autologous ex vivo gene therapy approved by the EMA in 2016, 3 programs in advanced registrational studies in MLD (metachromatic leukodystrophy), WAS (Wiskott Aldrich syndrome) and ADA-SCID (adenosine deaminase severe combined immunodeficiency), 2 other clinical programs in X-CGD (X-linked chronic granulomatous disease) and beta-thalassemia, as well as an extensive preclinical pipeline. The company is partnered with world-leading institutions in gene therapy, including University College London, Great Ormond Street Hospital, the University of Manchester and Central Manchester University Hospitals, the University of California Los Angeles and Boston Children’s Hospital, and Telethon Institute of Gene Therapy/Ospedale San Raffaele. Orchard is a publicly traded company (NASDAQ: ORTX) with offices in the UK and the US, including London, San Francisco and Boston."
Origami Logic,https://www.crunchbase.com/organization/origami-logic,"Analytics, Big Data, Enterprise Software",Origami Logic is a helps of world’s largest brands master the art and science of marketing performance.,"Origami Logic is a marketing analytics company that helps teams master their marketing performance by letting them see what’s working and what’s not, so they can optimize their efforts. Thousands of marketers and global brands like P&G, HP, JCPenney, Intel, and Omni Hotels, trust Origami Logic to help them unify and refine their vast array of marketing data, across every channel and platform, and let them search and organize it in real-time, in whatever way makes sense to them, so they can better understand their marketing efforts and improve their overall impact. Origami is funded by top-tier investors Accel Partners, Icon Ventures, NextWorld Capital, DAG Ventures, and Lightspeed Venture Partners."
Orchard Platform,https://www.crunchbase.com/organization/orchard,"Crowdfunding, Finance, Risk Management",CAPITAL. CONNECTED. Building a new foundation for global credit by creating technology solutions for lenders and institutional investors.,"About Orchard Orchard Platform has built a centralized marketplace where loan originators and institutional investors can come together to explore and evaluate opportunities for funding, buying, and selling loans. By providing a global network of institutional buyers and sellers with high-quality data services, advanced analytics and reporting, and robust capital management tools through an innovative, end-to-end platform, Orchard has created a smarter way for participants in the private credit markets to interact, evaluate deals, and move forward with simple and complex transactions more efficiently. Orchard Platform does not provide legal advice, tax advice, or accounting advice. Before making any investment or executing any transaction, you should consult with your legal, tax, and accounting advisors with respect to the suitability, value, and risk of such investment or transaction. Investment advisory services are provided to clients by Orchard Platform Advisors, LLC, an SEC-registered investment adviser headquartered in New York, N.Y. Orchard produces the Orchard U.S. Consumer Marketplace Lending Index—the only industry-wide direct lending performance benchmark—and has been named one of the Next Billion Dollar Startups by Forbes. The commentary and insights posted on its blog, and the data and research available to everyone on its platform, have cemented Orchard as a thought leader in its industry. For more information, visit www.orchardplatform.com. About Orchard Platform Markets, LLC Orchard Platform Markets, LLC is a wholly-owned subsidiary of Orchard App Inc., and is an SEC-registered broker-dealer and member of FINRA and SIPC. The mission of Orchard Platform Markets, LLC is to provide a transparent, technologically optimized platform for loan originators and institutional investors to safely and securely connect, evaluate potential deals, and move forward with multiple types of transactions. For more information, visit www.orchardplatformmarkets.com."
Oriente,https://www.crunchbase.com/organization/oriente,"Asset Management, Financial Services, Micro Lending",Oriente is building a new digital financial services infastructure to unlock economic opportunity for emerging Asia's underserved.,"Headquartered in Hong Kong, Oriente is the leading financial services and technology company committed to unlocking financial inclusion for underserved communities in emerging Asia.  Using cutting-edge technologies including, Artificial Intelligence, machine learning, and data science, Oriente is building solutions that provide real-time credit scoring, digital and O2O lending and other tailored financial services to millions in Southeast Asia’s fastest-growing economies.  The company has recently rolled out two app-based ventures, Cashalo (www.cashalo.com) in the Philippines and Finmas (www.finmas.co.id) in Indonesia, which are both continuing to see unprecedented growth in user base and transaction volumes since their respective launches. Oriente was founded in 2017 by former Skype co-founder and CSO, Geoffrey Prentice; former founding CTO and COO at LU.com, Hubert Tai (CEO); and founder of BlackPine Private Equity, Lawrence Chu. For more information, please visit www.oriente.com"
Oryx Vision,https://www.crunchbase.com/organization/oryx-vision,"Automotive, Autonomous Vehicles, Computer Vision, Robotics, Semiconductor",Oryx Vision develops solid state depth vision solutions for autonomous vehicles.,"Oryx Vision develops solid state depth vision solutions for autonomous vehicles. Based on a radically innovative depth-sensing technology, it is the first and the only answer to the range and resolution vision requirements of fully autonomous driving."
OrganiGram,https://www.crunchbase.com/organization/organigram,"Cannabis, Health Care, Medical",OrganiGram Inc. is a licensed producer of medical marijuana in Canada,"As part of Canada’s Marihuana for Medical Purposes Regulations (MMPR), OrganiGram (TSX-V:OGI) is a Licensed Producer of Medical Marijuana. We are dedicated to consistently providing our clients with the highest grade medicine and service."
Orbo.ai,https://www.crunchbase.com/organization/orbo-ai,"Artificial Intelligence, Internet, Photography",Orbo is a computer vision and deep facial technology company.,"Orbo.ai provide contextual information and become a gateway to the world and not just stay limited to computational photography through our deep learning technology based solutions.Orbo’s face tracking technology can be implemented across devices to identify human emotions, transformative & augmented effects as well as one can build enhanced camera centric applications. "
Ordr,https://www.crunchbase.com/organization/ordr-aec7,"Cyber Security, Network Security",Ordr is a company developing a network-level cybersecurity platform.,
ORIG3N,https://www.crunchbase.com/organization/orig3n,"Health Care, Medical, Personal Health",Giving everyone the ability to participate in the future of medicine.,"ORIG3N is a biotechnology company developing breakthrough treatments for rare genetically inherited diseases with targets in heart, liver and neurodegenerative indications. These treatments are based upon Nobel Prize winning technology. This will replace the trial & error guess work of treating disease and enable longer, healthier lives."
Ornikar,https://www.crunchbase.com/organization/ornikar,"Consumer, E-Learning, Education","Ornikar is an online driving school that offers radically cheaper, uncomplicated and faster offer to obtain a driving license.","Ornikar is an online driving school that offers radically cheaper, uncomplicated and faster offer to obtain a driving license. Ornikar relies on a network of state-qualified teachers to offer an apprenticeship in mobile driving at reduced prices. The cmpany is an an online driving school more in tune with the demand of current and future generations. The company's mission is to make the driver's license exam cheaper and its learning more enjoyable."
OrderMyGear,https://www.crunchbase.com/organization/ordermygear,"E-Commerce, Manufacturing, Sales, Sporting Goods, Sports","OrderMyGear is a sporting goods marketplace based in Dallas, Texas.","OrderMyGear is a sporting goods marketplace. The company works with teams, leagues, schools, distributors, and manufacturers to streamline the process of group ordering for gear like uniforms and apparel. The first software company of its kind, it remains the benchmark for quality, customer service, and innovation in the growing sports gear industry. OrderMyGear is a privately held company headquartered in Dallas, TX."
Origin,https://www.crunchbase.com/organization/origin-5,"3D Printing, Advanced Materials, Industrial Automation, Industrial Manufacturing, Manufacturing, Software",Origin is an additive manufacturing platform designed for mass production,"Origin is an additive manufacturing (3D printing) platform designed for mass production featuring an open materials network, extensible software, and modular hardware."
Orbs,https://www.crunchbase.com/organization/orbs,"Blockchain, Developer Tools, Internet, Software",Orbs is a blockchain Infrastructure as a Service for established consumer brands,"Orbs is public blockchain infrastructure designed for businesses looking at trust as a competitive strategy. With blockchains as the new standard for impartial third-party source of verification, solutions can give strong guarantees that will make them more attractive to their users and ecosystem partners. To accommodate business needs, Orbs is pioneering a hybrid consensus architecture, keeping businesses in control of costs, governance and guaranteed performance, while still capturing the disruption of a truly decentralized Proof-of-Stake ecosystem with a permissionless validator pool. Founded in 2017, Orbs is being developed by a dedicated team of more than 60 people out of its offices in Tel Aviv, Israel; San Francisco, California, Singapore and Seoul, South Korea. Orbs was named Gartner's “Cool Vendor in Blockchain Technology” for 2018."
Orion Labs,https://www.crunchbase.com/organization/orion-labs,"B2B, Enterprise, Internet of Things, Machine Learning, Messaging, Natural Language Processing, Unified Communications, Wearables","Orion Labs is a voice-first communication and messaging platform for mobile teams, bots, intelligent agents, & voice services.","Orion Labs is a voice-first communication platform for mobile teams. Orion delivers instant and secure voice, location, and data messaging across a constellation of connected devices, applications, and AI-powered services. This powerful combination enables mobile teams to collaborate without losing focus, on any device, across any distance, without boundaries. The Orion platform includes the Orion Push to Talk app along with Orion Sync and Onyx wearables. These work with Orion’s web-based command center, advanced location services, language translation, voice bots, and workflows. Orion interoperates with traditional VoIP and Land Mobile Radio (LMR) systems, and Orion’s APIs and SDKs enable developers to build on and extend the Orion platform. Orion was recently named an IDC Innovator, received an Edison Award for Voice Technology, and won the 2018 “IoT Wearables Innovation Vendor of the Year” and “AI Breakthrough Best Overall Bot Solution” awards. The company was founded by cloud infrastructure pioneers Jesse Robbins and Greg Albrecht, who were inspired by their unique experiences using traditional radios as first responders. Orion is backed by leading investors and is based in San Francisco, CA."
OrderGroove,https://www.crunchbase.com/organization/ordergroove,"B2B, E-Commerce, Enterprise Software, Subscription Service",OrderGroove helps big brands and omnichannel retailers shift consumer interactions from momentary transactions to ongoing relationships.,"OrderGroove helps big brands and omnichannel retailers practice and achieve Relationship Commerce -  shifting consumer interactions from one-and-done transactions to long-term, highly-profitable relationships. The company’s unique combination of powerful technology, proprietary data and analytics and unmatched expertise helps brands like Walmart, PetSmart, L’Oréal, Nestlé and The Vitamin Shoppe make the move from product centricity to customer centricity—making their businesses indispensable to the consumers they serve. OrderGroove is headquartered in New York and has raised $40 million in investment funding from institutional investors including National Securities, Lerer Hippeau Ventures, SWaN & Legend Ventures, Western Technology Investment, Silicon Valley Bank, FYRFLY Ventures, Bee Partners and Stage One Capital. For more information visit www.ordergroove.com."
Origami,https://www.crunchbase.com/organization/origami-inc,"Financial Services, Mobile, Payments",Origami is a leading Japanese mobile payment platform.,"Origami is a mobile platform for cashless payments with a mission to “Create the future of money, payment and commerce”. Established in 2012, Origami Pay is now rolled out nationwide at convenience stores, international fast food chains, taxis, department stores and shops across various verticals."
Ormuco,https://www.crunchbase.com/organization/ormuco,"Cloud Computing, Cloud Infrastructure, Cloud Management, Enterprise Software, Software Engineering",Empowering Businesses With Intelligent Software,"Ormuco's mission is to lead the deployment of edge computing as the preferred solution for data processing. With the Ormuco solution, build your Infrastructure as a Service (IaaS), tap into decentralization to increase your revenue, reduce your O&M load with cognitive assistance, and automate the deployment of your sites and of your applications on demand."
Orchestra BioMed,https://www.crunchbase.com/organization/orchestra-biomed,"Biotechnology, Medical",Orchestra BioMed is a biomedical innovation company,"Orchestra BioMed, Inc. is a biomedical innovation company focused on developing high impact, high value, evidence-based therapeutic solutions for medical procedures that address major medical conditions. Our main focus is on developing new therapies for cardiovascular diseases which are the leading cause of death worldwide, taking the lives of 17.7 million people each year, or 31% of all global deaths according to the World Health Organization."
Orum Therapeutics,https://www.crunchbase.com/organization/orum-therapeutics,"Biotechnology, Health Care, Therapeutics",Private biotech company creating cell penetrating therapeutic antibodies,"Orum Therapeutics is a private biotech company developing a new class of therapeutic antibodies targeting cytosolic proteins for unmet medical needs in cancer and rare diseases. Orum leverages its unique cell-penetrating antibody platform, called Oromab™ to inhibit drug targets, previously undruggable by small molecules or current antibody therapeutics. In contrast to other approaches, Orum’s antibody platform can intracellularly deliver an active antibody therapeutic or payload, is easily adaptable to target different cell types and intracellular proteins, and does not require chemical modification."
Origin Protocol,https://www.crunchbase.com/organization/originprotocol,"Blockchain, Developer Platform, Developer Tools, Ethereum, Internet, Marketplace, Software",Origin Protocol is a blockchain platform for building decentralized marketplaces.,"Origin is a protocol for creating sharing economy marketplaces using the Ethereum blockchain and IPFS. It empowers developers and businesses to build decentralized marketplaces on the blockchain. Its protocol makes it easy to create and manage listings for the fractional usage of assets and services. Origin allows buyers and sellers to discover each other, browse listings, make bookings, leave ratings and reviews, and much more. The company was founded in 2017 and is headquartered in San Francisco, California."
OrderAhead,https://www.crunchbase.com/organization/orderahead,"Local, Mobile, Mobile Payments, Payments, Restaurants",OrderAhead powers mobile ordering for pickup at thousands of restaurants and local merchants,OrderAhead powers mobile ordering for pickup at thousands of restaurants and local merchants
Ori,https://www.crunchbase.com/organization/ori,"Furniture, Hardware, Real Estate, Robotics, Software","Ori is a lifestyle brand and product company changing the way we design, build, utilize and manage urban space","Ori is a lifestyle brand making urban living a better experience while making it more affordable.  We are on a mission to change the way we see, create and utilize urban space by combining robotics, design and services. Our robotic interior solutions allow for the transformation of space, allowing people to live large in a small(er) footprint, resulting in more affordable rents for dwellers and more revenue per square foot for real estate developers and investors."
Origin House,https://www.crunchbase.com/organization/origin-house,"Business Development, Cannabis, Finance, Financial Services, Venture Capital","From distribution to brand acceleration, Origin House is the home for promising cannabis brands.","Origin House is a growing cannabis products and brands company operating across key markets in the U.S. and Canada, with a strategic focus on becoming a preeminent global house of cannabis brands. The company's foundation is in California, where it delivers over 130 branded cannabis products to the majority of licensed dispensaries - making them a leading voice on the branding and promotion of cannabis products in the world’s largest regulated cannabis market."
Orai,https://www.crunchbase.com/organization/orai,"Artificial Intelligence, B2B, Corporate Training, Education, SaaS",Orai is an AI speech coach that helps people become more effective and confident communicators.,"Enterprises use Orai to run communication and soft skill training in a cost effective and scalable manner. Orai is an AI speech coach that helps people become more effective and confident communicators. We have over 100k users on our iOS and Android app, and to date Orai has given AI-driven feedback on over 500k recordings."
Orbita,https://www.crunchbase.com/organization/orbita,"Artificial Intelligence, Health Care, Information Technology, Internet of Things, Smart Home, Software",Orbita provides software to improve patient engagement in digital healthcare through voice-first and conversational AI solutions.,"Orbita is the leading digital platform for “Voice First” experience management that powers voice enabled devices, voice assistants, bots, and other conversational applications.  The Orbita Voice Experience Designer is the first graphical development tool for easily creating and managing intelligent, voice-powered assistants for Amazon Echo, Google Home, and other voice platforms.  https://www.youtube.com/watch?v=fk9iH-OfJVk"
Orchestra Software,https://www.crunchbase.com/organization/orchestra-llc,"Craft Beer, Enterprise Software, Software",Orchestra Software operates as an enterprise software company.,"Orchestra is a business technology company that helps growing companies run better. We provide centralized business management software (ERP) for small and midsized companies that is built on SAP Business One.  We work with companies across a range of industries, with a focus in Energy and Food & Beverage software. Orchestra builds top of the line solutions for industries that require a strong accounting and inventory foundation, with specific business process flows and data requirements. Our vertical solutions are built inside the SAP Business One platform, creating an enterprise level solution at an affordable price for growing companies."
Oribi,https://www.crunchbase.com/organization/oribi,"Analytics, Internet, Marketing","Oribi is develops analytics tools for business intelligence, mostly for those working in product and sales.","It’s also a revolutionary analytics tool We’re bringing data back to its roots - simple, light and most of all - exciting. Oribi is the first analytics tool that doesn’t require any integration or adding of events to the code they enable product and marketing teams to get the insights they need without the help of developers"
Orami,https://www.crunchbase.com/organization/orami,"E-Commerce, Fashion, Shopping",Orami is the #1 online shopping destination for Women in Southeast Asia.,Orami is a e-commerce platform.Orami is the new brand for the female-focused business formed through the merger of Moxy and Bilna and is led by CEO Jeremy Fichet. It plans to expand to other countries in the region.
Oracle Dyn,https://www.crunchbase.com/organization/dyn,"Cloud Computing, Information Technology, Internet, SaaS, Web Hosting",Dyn is a pioneer in managed DNS and in cloud-based infrastructure that connects users with digital content and experiences across internet.,"Oracle Dyn Global Business Unit is a pioneer in managed DNS and a leader in cloud-based infrastructure that connects users with digital content and experiences across a global internet. Dyn's solution is powered by a global network that drives 40 billion traffic optimization decisions daily for more than 3,500 enterprise customers, including preeminent digital brands such as Netflix, Twitter, Linkedin and CNBC. Adding Dyn's best-in-class DNS and email services extend the Oracle cloud computing platform and provides enterprise customers with a one-stop shop for Infrastructure-as-a-Service (IaaS) and Platform-as-a-Service (PaaS). On January 31, 2017 Oracle completed the acquisition of Dyn, which now operates as an Oracle Infrastructure-as-a-Service (IaaS) global business unit (GBU)."
