Organization Name,Organization Name URL,Categories,Description,Full Description
Via,https://www.crunchbase.com/organization/via-transportation,"Mobile Apps, Real Time, Ride Sharing, Transportation, Travel",Via is on-demand transit on a mass scale.,"Via provides shared rides for an affordable flat rate. Operating in NYC, D.C. and Chicago, Via is changing the way people move around cities. They’ve built revolutionary technology that is changing the way people get around cities. Using Via, a ride booked on your phone costs little more than the bus. Via is on-demand transit on a mass scale; it’s transportation that’s friendly to their planet. Currently live in NYC and Chicago, they’re backed by some of the world’s top investors and aggressively expanding.  They’re looking for entrepreneurs who are excited about getting in on the ground floor of a fast-growing start-up; imaginative thinkers who relish wearing multiple hats and never back down from a challenge. They want people who get things done. They’re unusually selective in their hiring process. If you have a record of exceptional achievement, take intense pride in your work, and want to join a world-class team, they’d love to talk to you."
Vice Media,https://www.crunchbase.com/organization/vice,"Media and Entertainment, News, Publishing, Video, Video Streaming",Vice Media is a North American digital media and broadcasting company.,"Vice Media, a global youth media company, engages in print, event, music, online, television (TV), and feature film business activities in the United States and internationally. It specializes in publishing a magazine that covers information in various subjects, such as sex, drugs, music, fashion, photos, travel, sports, technology, food, not safe for work, and conflicts.  Vice Media also produces and licenses its content for mobile, TV, film, and magazine companies and publishes videos across various content categories for the web. Moreover, it offers magazine subscriptions, books, and DVDs through its online store.  Gavin McInnes, Shane Smith and Suroosh Alvi founded Vice Media in 1994. Its headquarters is in Brooklyn in New York."
Vivint Solar,https://www.crunchbase.com/organization/vivint-solar,"Clean Energy, Energy, Solar","Vivint Solar is a leading provider of simple, affordable solar solutions and one of the fastest growing residential solar power providers","Vivint Solar is a leading provider of simple, affordable solar solutions and one of the fastest growing residential solar power providers in North America. As an early adopter of the power purchase agreement (PPA) model, Vivint Solar designs, installs, and maintains cost-effective solar energy systems, allowing consumers to enjoy the benefits of solar with little to no up-front costs. The company is dedicated to providing superior service and support while helping consumers save money, gain energy independence, and go green"
Visa,https://www.crunchbase.com/organization/visa,"Financial Services, Internet, Payments",Visa is an American multinational financial services company that facilitates electronic payment systems throughout the world.,"Visa is an American multinational financial services company that facilitates electronic payment systems throughout the world. The company operates the world’s largest retail electronic payments network through the transfer of value and information among financial institutions, merchants, consumers, businesses, and government entities.   Visa also provides electronic payment, risk management, and payment security solutions to online merchants; digital goods transactions services in online games, digital media, and social networks; and mobile financial services for mobile network operators and financial institutions in developing economies.   Visa’s global payment brands include Visa, Visa Electron, PLUS, and Interlink. Together they provide payment options through credit, debit, prepaid, and commercial programs in 200 countries and territories. Visa's global network, VisaNet, delivers value-added processing services such as fraud and risk management, dispute resolution, rewards, and other business-enhancing applications.    Visa was founded in 1958 and is based in San Francisco, California, United States."
Virtual Instruments,https://www.crunchbase.com/organization/virtual-instruments-corporation,"Cloud Infrastructure, Enterprise Software, Real Time, Software","Virtual Instruments offers IT infrastructure performance management solutions for physical, virtual and cloud computing environments.","Virtual Instruments is the leader in IT Infrastructure Performance Management for the physical, virtual, and cloud computing environments. Virtual Instruments is a dynamic, fast-growing technology company with a performance driven culture. Founded in June 2008 we are headquartered in the heart of the Silicon Valley, led by an industry-proven executive team, and backed by a group of highly experienced and successful investors. As a company, we are focused on delivering unparalleled value to our customers through a truly innovative combination of disruptive technology and revolutionary services. Our customers represent industry leading brands in every major vertical market, all of whom have some of the most performance sensitive and complex IT environments in the world. Our unwavering commitment to our customers' success, ensuring the performance and availability of their mission critical application workload as they migrate from physical to virtual and cloud computing environments, is what has fueled our record growth and is driving the ongoing development of our award winning Infrastructure Performance Management platform, VirtualWisdom."
VIX,https://www.crunchbase.com/organization/batanga,"Advertising, Digital Media, Video",VIX is a digital media brand that sparks curiosity through a positive lens in order to entertain and add value to everyday life.,"We create content that sparks curiosity and adds value to millions of people every day. Our content lives at VIX.com and across a variety of social platforms such as Facebook, Instagram, and YouTube. With 70 million social followers and over  1.4 billion views every month, VIX is one of the largest video publishers in the world. Our reach and insights have allowed us to create branded content that delivers results at scale, for hundreds of brands."
Vistara,https://www.crunchbase.com/organization/vistara-47ee,Aerospace,Vistara is a joint venture of Tata Sons Limited and Singapore Airlines Limited (SIA),"Vistara is a joint venture of Tata Sons Limited and Singapore Airlines Limited (SIA), wherein Tata Sons holds 51% stake in partnership and Singapore Airlines owns 49% stake. The company is registered as TATA SIA Airlines Limited. In 2013, two legendary brands, Tata Sons and Singapore Airlines, decided to fulfil a long-cherished shared dream to bring forth a distinguished flying experience to air travellers in India. With its strong historical ties with aviation, the Tata group had long wished to re-enter the aviation sector, after Tata Airlines was renamed Air India and eventually, nationalised. Both, the Tata group and Singapore Airlines were also firm believers in the growth potential of the Indian aviation sector and hence tried to enter the market in the past; first, in 1994 by setting up a joint venture to start an airline in India and then in 2000, teaming up to purchase stakes in Air India. However, after the lifting of foreign investment restrictions in 2012, the partners once again sought approval for a tie-up, which it obtained in October 2013. On November 5, 2013, Vistara’s holding company, TATA SIA Airlines Limited, was incorporated."
VideoAmp,https://www.crunchbase.com/organization/videoamp,"Advertising, Advertising Platforms, Digital Media, Software",VideoAmp is a software and data solutions company that focuses on optimizing cross-platform advertising.,"VideoAmp is a software and data solutions company that focuses on optimizing cross-platform advertising. Their software and data solution enables advertisers to plan, buy, and measure the success of de-duplicated and precisely targeted campaigns that reach linear TV, VOD, OTT, and digital audiences. The linear suite allows for the first time the ability to use digital data for the planning and allocation of upfront TV commitments within existing workflows. This extends to scatter and cross screen initiatives, all within the VideoAmp fully self-serve operating system for buyers and sellers. VideoAmp is backed by Mediaocean, RTL Group and six other top venture capital firms."
ViaSat,https://www.crunchbase.com/organization/viasat,"Broadcasting, Communications Infrastructure, Mobile, Optical Communication, Social Media, Telecommunications","ViaSat produces satellite and other digital communication products that enable fast, secure, and efficient communications to any location.","ViaSat keeps the world connected. As a global broadband services and technology company, ViaSat ensures consumers, businesses, governments and military personnel have communications access - anywhere - whether on the ground or in-flight. The Company's innovations in designing highest-capacity satellites and secure ground infrastructure and terminal technologies coupled with its international network of managed Wi-Fi hotspots enable ViaSat to deliver a best available network that extends the reach and accessibility of broadband internet service, globally. Their more than 3,700 global team members are dedicated to do what others in the industry view as impossible. They imagined and launched the world’s highest-capacity communications satellite and continue to set the standard in developing technologies that address global broadband challenges and ensure a better way for consumers, businesses, governments, and military personnel to stay connected."
View,https://www.crunchbase.com/organization/view-inc,"Industrial Design, Internet of Things, Manufacturing, Nanotechnology, Smart Building",View main aims is a Create Delightful Human Environments.,"View main aims is a Create Delightful Human Environments. At View, they believe strongly in the benefits of natural light and its positive impact on human health, wellness and productivity. View Dynamic Glass plays a unique role in increasing and optimizing the amount of natural light in buildings while simultaneously improving energy efficiency, and advancing smart and connected buildings"
