Organization Name,Organization Name URL,Categories,Description,Full Description
Bayer,https://www.crunchbase.com/organization/bayer-ag-germany,"Biotechnology, Health Care, Life Science, Medical, Personal Health, Pharmaceutical",Bayer is a multinational pharmaceutical and life sciences company.,"Bayer operates as a life science company worldwide. It operates through Pharmaceuticals, Consumer Health, Crop Science, and Animal Health segments.  The Pharmaceuticals segment offers prescription products primarily for cardiology and women’s health care; specialty therapeutics in the areas of oncology, hematology, and ophthalmology; and diagnostic imaging equipment and contrast agents. The Consumer Health segment markets nonprescription over-the-counter medicines, medical products, cosmetics, and self-care solutions in the dermatology, nutritional supplements, pain and cardiovascular risk prevention, digestive health, allergy, cold and cough, foot care, and sun protection categories.  The Crop Science segment offers chemical and biological crop protection products, improved plant traits, seeds, digital solution, and pest and weed control products, as well as customer service for agriculture. This segment also provides breeding, propagation, and production/processing of seeds, including seed dressing.  The Animal Health segment develops and markets products and solutions for the prevention and treatment of disease in companion and farm animals to veterinarians. Bayer has a collaboration agreement with MD Anderson Cancer Center at the University of Texas to develop cancer treatments; and research collaboration agreements with Haplogen and Kyoto University to identify new drugs candidates for the treatment of pulmonary diseases.  Bayer distributes its products through wholesalers, pharmacies, supermarket and drugstore chains, online and other retailers, and hospitals, as well as directly to farmers. It has strategic research alliance with Kyoto University to jointly identify new drug targets for the treatment of pulmonary diseases, such as idiopathic pulmonary fibrosis.  Friedrich Bayer and Johann Friedrich Weskott founded Bayer on August 1, 1863. It has its headquarters in Leverkusen in Germany."
Babylon Health,https://www.crunchbase.com/organization/babylon-health,"Artificial Intelligence, Health Care, Health Diagnostics, Home Health Care, Machine Learning","Babylon Health aims to provide accessible, affordable healthcare by combining AI with doctors.","Babylon is a digital health service provider that combines AI technology with the medical expertise of humans. Babylon delivers full access to healthcare, including personalised health assessments, treatment advice and face-to-face appointments with a doctor 24/7.  Babylon’s mission is to put an accessible and affordable health service in the hands of every person on earth. With the Babylon app, you can talk to a GP within minutes via phone or video call, ask simple medical questions via their text service and monitor your health with their comprehensive tracking system. The Babylon app is everything you need to proactively manage your healthcare. Babylon has partnerships will Tencent, TELUS and Samsung. They have AI licensing deals with Prudential Asia and BUPA. They also offer end-to-end clinical services in the UK, Rwanda and Canada."
Barneys New York,https://www.crunchbase.com/organization/barneys-new-york,Retail,Barneys New York is an american chain of luxury specialty retail department stores.,"Barneys New York (Barneys) is a creative destination for modern luxury retail, entertainment, and dining. Barneys is renowned for being a place of discovery for some of the world's leading designers, and for creating the most discerning edit across women's and men's ready-to-wear, accessories, shoes, jewelry, cosmetics, fragrances, and home. Barneys' signature creativity and style comes to life through its innovative concepts and experiences, imaginative holiday campaigns, famed window displays, and exclusive activations. Barneys also operates its iconic restaurants, Freds at Barneys New York, serving an Italian-inspired and contemporary American menu within four of its flagship stores."
Bakkt,https://www.crunchbase.com/organization/bakkt,"Network Hardware, Professional Networking","Bakkt is building an open, seamless global network to enable you to buy, sell, store and spend digital assets simply, safely.","Bakkt is building an open, seamless global network to enable you to buy, sell, store and spend digital assets simply, safely and efficiently. Backed by Intercontinental Exchange’s proven financial market infrastructure and technology, Bakkt’s secure global platform will connect investors, merchants and consumers, making it easier, faster and more cost-effective to access, trade and use digital assets. Bakkt’s open-source, neutral platform will be designed to meet applicable regulatory requirements, and to support innovation around digital assets and blockchain applications."
Barracuda Networks,https://www.crunchbase.com/organization/barracuda-networks,"Cloud Data Services, Enterprise Software, Information Technology, Internet, Robotics, Security, Software, Virtualization","Barracuda is a provider of powerful, easy-to-use, affordable IT solutions for security and storage.","Barracuda Networks designs, develops, manufactures, distributes, and sells email and web security appliances. It offers cloud-connected solutions that help its customers address security threats, enhance network performance, and protect and store their data. The company’s products include Barracuda Spam Firewall, an integrated hardware and software solution for the protection of email servers from spam, virus, spoofing, phishing, and spyware attacks; Barracuda Web Filter, a solution to enforce organizational internet usage policies; Barracuda IM Firewall, an IM solution that provides IM server and gateway technologies; and Barracuda Website Firewall which offers protection against hackers' attempts. Watch an analyst interview with Steve Pao, GM, Security Business, here: https://vimeo.com/127091386 The company's products also include Barracuda Message Archiver, an email archiving solution and Barracuda Load Balancer that integrates server load balancing and network intrusion prevention solutions into network appliances. In addition, it provides IM protection, application server load balancing, and message archiving appliances as well as Barracuda Backup Service, a local and cloud-based data backup and disaster recovery solution hosted by data centers for businesses in Europe. Barracuda Networks’ solutions deliver protection against enterprise-class spam, spyware, viruses, and IT infrastructure threats. It sells its products through a network of distributors in the United States and internationally. The company sells its appliances, services, and software products to the education, government, financial services, healthcare, professional services, telecommunications, retail, and manufacturing industries. Barracuda Networks was founded in 2002 and is headquartered in Campbell, California with additional offices in the United Kingdom, Canada, Australia, India, Pakistan, the United Arab Emirates, and China."
Baxter International,https://www.crunchbase.com/organization/baxter-international,"Biotechnology, Clinical Trials, Medical","Baxter International Inc., through its subsidiaries, develops, manufactures and markets products that save and sustain the lives of people.","Baxter International Inc. develops, manufactures, and markets products for people with hemophilia, immune disorders, infectious diseases, kidney disease, trauma, and other chronic and acute medical conditions. The company operates through three segments: BioScience, Medication Delivery, and Renal. - The BioScience segment manufactures recombinant and plasma-based proteins to treat hemophilia and other bleeding disorders; plasma-based therapies to treat immune deficiencies, alpha 1-antitrypsin deficiency, burns and shock, and other chronic and acute blood-related conditions; products for regenerative medicine, such as biosurgery products and technologies used in adult stem-cell therapies; and vaccines. - The Medication Delivery segment manufactures intravenous solutions and administration sets; premixed drugs and drug-reconstitution systems; pre-filled vials and syringes for injectable drugs, intravenous nutrition products; infusion pumps; and inhalation anesthetics. This segment also offers products and services related to pharmacy compounding, drug formulation, and packaging technologies. - The Renal segment provides products to treat end-stage renal disease and irreversible kidney failure. This segment also offers solutions and other products for peritoneal dialysis, a home-based therapy and product for hemodialysis, which is conducted in a hospital or clinic. Baxter International Inc. has collaborations with HHD LLC, DEKA Products Limited Partnership, and DEKA Research and Development Corp. for the development of a home hemodialysis machine. It markets its products to hospitals, kidney dialysis centers, nursing homes, rehabilitation centers, doctors offices, clinical and medical research laboratories, and patients at home under physician supervision. The company was founded in 1931 and is headquartered in Deerfield, Illinois."
Barstool Sports,https://www.crunchbase.com/organization/barstool-sports,"Blogging Platforms, Men's, Sports","Barstool Sports is a satirical sports and men's lifestyle blog founded by Dave Portnoy in Milton, Massachusetts.","Barstool Sports is a satirical sports and men's lifestyle blog founded by Dave Portnoy in Milton, Massachusetts."
BAE Systems,https://www.crunchbase.com/organization/bae-systems,"Aerospace, Manufacturing, National Security, Navigation","BAE Systems designs, develops, and supports defense and aerospace systems used in the air, on land, at sea, and in space.","BAE Systems engages in the design, development, manufacture, and support of defense and aerospace systems used in the air, on land, at sea, and in space.  The company provides electronic systems and subsystems for military and commercial applications; security and protection products for law enforcement and first responders; and armored combat vehicles, artillery systems, and intelligent munitions, as well as support and service solutions for defense, intelligent, and civilian systems.  Its products include combat systems, aeronautics products, information and electronic warfare systems, information and intelligence systems, land and armaments, avionics and navigation systems, reconnaissance and surveillance systems, space electronics, and transformational communications systems.  BAE Systems, Inc. was formerly known as BAE Systems North America, Inc. The company was incorporated in 1997 and is headquartered in Rockville, Maryland. It has locations in the United States, the United Kingdom, Sweden, Israel, and South Africa. BAE Systems, Inc. operates as a subsidiary of BAE Systems Holdings, Inc."
Babbel,https://www.crunchbase.com/organization/babbel,"E-Learning, EdTech, Language Learning",Babbel is the market-leading app for language learning.,"Babbel was founded in 2007, Babbel is the world’s first language learning app. A leader in the online language learning industry, Babbel is an international success with millions of active subscribers and ranked as the world’s #1 innovative company in education. Their meticulously designed courses guarantee you language skills you can use right away. Babbel is the shortest path to real-life conversations; 73% of their users indicated that they’d be able to have a short, simple conversation in their new language within five hours of using Babbel. The Babbel language learning app for web, iOS and Android makes it easy to learn 14 different languages from 7 display languages. Bite-sized lessons fit into everyday life and are split into useful real-world topics, from introducing oneself, to ordering food and making travel arrangements. The app’s effective game mechanics ensure that learners stay motivated to achieve their goals, with the average user continuing to learn with Babbel for more than 12 months. Uniquely, every course is created specifically for each language pair by a team of education experts, linguists and language teachers. Fast Company Magazine recognised Babbel as the most innovative education company of 2016."
BalleBaazi,https://www.crunchbase.com/organization/ballebaazi,"Gaming, Sports",BalleBaazi is an Online gaming startup.,BalleBaazi is an online fantasy cricket game where you create a virtual team of real cricket players by optimizing the allocated budget and score points depending on how your chosen players perform in real life matches.
BAC Acquisitions (BACQ),https://www.crunchbase.com/organization/bac-acquisition,"Financial Services, FinTech",BAC Acquisition is a holding company.,
Balena,https://www.crunchbase.com/organization/resin-io,"Internet of Things, Open Source, PaaS, Software","Balena is a complete set of tools for building, deploying, and managing fleets of connected IoT devices.","Balena is a complete set of tools for building, deploying, and managing fleets of connected IoT devices. It provides infrastructure and tools for fleet owners so they can focus on developing their applications and growing their fleets with as little friction as possible. Balena enables devices and their running services to be managed, monitored, and updated through the web dashboard or through its API, via the CLI and SDK. Balena was established in 2013."
Baze,https://www.crunchbase.com/organization/sanalytica,"Beauty, Fitness, Health Care, Wellness",Pioneering personalized vitamins,Nutrient imbalance is the #1 health risk in the Western world. Baze has developed the first personalized nutrient supplement service to address this. Pioneering a dynamic data-driven approach based on recurring comfortable blood analysis.  Based in Berlin (EU) and Boston (US).
BankBazaar.com,https://www.crunchbase.com/organization/bankbazaar,"E-Commerce, Finance, Insurance, Marketplace",BankBazaar.com is a neutral online marketplace that gives instant customized rate quotes on loans and insurance products.,"BankBazaar.com is the world's first neutral online marketplace that gives you instant customized rate quotes on Loans, Mutual Funds and Insurance products. You can instantly search for, compare and apply for these products on the site or mobile app. It is designed with smart technology capabilities, and over 50 of India's leading financial companies and insurance firms have chosen to integrate themselves with the platform.   BankBazaar's services are available through the web-portal, made-for- mobile web service, or the BankBazaar app available on the Android play store and iOS app store. We help consumers compare the best offers across various banks and NBFCs. Apart from these, we also give the consumer the latest news/trends and insights into managing his finances better. Consumers can track their application and troubleshoot issues in the process through a host of channels like the BankBazaar app, WhatsApp, Email, or Voice support."
Bank of Ireland,https://www.crunchbase.com/organization/bank-of-ireland,"Banking, Finance, Financial Services",Bank of Ireland is a commercial bank operation that provides a range of banking and other financial services.,"Bank of Ireland is a commercial bank operation, which is one of the traditional 'Big Four' Irish banks. It provides a range of banking and other financial services for the consumer and business banking sectors in Ireland and internationally.   The company operates through retail Ireland, bank of Ireland life, retail UK, corporate, and treasury segments. Its deposit products include current accounts, checking and time deposits, and certificates of deposit. The company’s loan products portfolio comprises of loans to customers including overdrafts; installment credit and finance lease receivables; mortgage loans for house purchases; home improvement and secured personal loans; credit cards; property and construction, business, and other services loans; and term loans, international asset financing, leasing, installment credit, and invoice discounting services.   Bank of Ireland also offers money transmission, foreign exchange, interest and exchange rate hedging instruments, executor, trustee, general insurance, life assurance, pension, investment products and financial advisory, online and mobile banking, and ATM services, as well as euro and other currencies. In addition, the company’s transactions include inter-bank deposits and loans, foreign exchange spot and forward contracts, options, financial futures, bonds, swaps, forward rate agreements, and equity tracker products.   The company operates through a network of 246 full time service branches and 1,679 ATMs.   Bank of Ireland was founded in 1783 and is headquartered in Dublin, Ireland."
Banco Bilbao Vizcaya Argentaria,https://www.crunchbase.com/organization/banco-bilbao-vizcaya-argentaria,"Banking, Big Data, Finance, Financial Services, FinTech",Banco Bilbao Vizcaya Argentaria  is a global financial services group that offers the a range of services to customers and companies.,"Banco Bilbao Vizcaya Argentaria SA (BBVA) is a Spain-based international financial group. The Company’s activities are focused in such business units as banking, pension and insurance in Spain and Portugal, Mexico and South America.  BBV and Argentaria announced their planned merger on 19th October 1999. The goal was to continue creating value. The new bank (BBVA) had the advantages of significant size, a strong capital base, a considerable financial structure and appropriate geographic diversification of its business and risks. As a result there was a greater profit potential.  In the USA and Puerto Rico, the Bank only comprises banking business. In addition, The Company has two cross-sectorial business units, Corporate and Investment Banking and Global Retail & Business Banking, which includes retail banking, commercial and small and medium enterprises (SMEs) banking, payment systems, consumer finance and private banking, among others.  BBVA is a parent company of Grupo Banco Bilbao Vizcaya Argentaria, which comprises such entities as BBVA Banco Frances SA and BBVA International Limited, among others. In December 2013, the Company sold of the entirety of its about 98.92% direct and indirect interest in Banco Bilbao Vizcaya Argentaria (Panama) SA (BBVA Panama) to Leasing Bogota SA, Panama."
Banco Inter,https://www.crunchbase.com/organization/banco-inter,"Banking, Credit Cards, Finance, FinTech, Lending",Banco Inter provides digital banking services in Brazil.,"Banco Inter provides digital banking services in Brazil. It offers checking, personal, corporate, and microenterprise accounts; loans and credit cards; and investment and insurance services.  Rubens Menin Teixeira de Souza and Marcos Alberto Cabaleiro Fernandez founded Banco Inter in 1994. It has its headquarters in Belo Horizonte in Brazil."
Bancor,https://www.crunchbase.com/organization/bancor-protocol,"Cryptocurrency, Financial Services, FinTech",Bancor is  crypto company protocol for the creation of Smart Tokens that touts a decentralized exchange service.,"Bancor Protocol™ is a standard for the creation of Smart Tokens™, cryptocurrencies with built-in convertibility directly through their smart contracts. Bancor utilizes an innovative token “Connector” method to enable formulaic price calculation and continuous liquidity for all compliant tokens, without needing to match two parties in an exchange. Smart Tokens™ interconnect to form token liquidity networks, allowing user-generated cryptocurrencies to thrive. For more information, please visit the website and read the Bancor Protocol™ Whitepaper."
Backbone PLM,https://www.crunchbase.com/organization/backbone-plm-inc,"B2B, Consumer Goods, Fashion, SaaS, Software",Backbone PLM is a platform that helps consumer goods companies manage complex design and product development processes.,"Backbone PLM is a workflow solution that streamlines the complex manufacturing process for consumer goods companies of all sizes. Backbone’s all-in-one product development application increases productivity, reduces error, enhances communication and helps get products to market faster. Backbone gives management teams faster data to make better strategic decisions. Its software improves visibility and collaboration around the products for the entire team and supply chain.  The company was founded by fashion and consumer goods industry veterans Andrew Klein and Matthew Klein."
Bambu,https://www.crunchbase.com/organization/bambu,"Artificial Intelligence, Financial Services, FinTech, Wealth Management",Bambu is a robo-advisor solution provider offering financial and consumer brands.,"  Bambu is a leading global provider of robo-advisory technology for businesses of every size and industry, from finance to commercial or even new disruptors, transforming the digital wealth space. We enable businesses to make saving and investing more straightforward and intelligent for their clients. The smart advisory solution is powered by our proprietary algorithms and machine learning tools.    Founded in 2016 by industry experts Ned Phillips, Luke Janssen and Aki Ranin, Bambu is situated in Singapore with subsidiaries in Hong Kong, Malaysia and the United Kingdom, as well as representatives in Africa, Europe and America."
Bark Technologies,https://www.crunchbase.com/organization/bark-technologies,"Children, Internet, Parenting, Software","Bark uses AI to detect issues like cyberbullying, suicidal ideation, and school shootings.","Bark uses AI to detect issues like cyberbullying, suicidal ideation, and school shootings. Bark uses machine learning to detect and proactively alert parents to issues their children face, such as cyberbullying, sexting, and signs of depression and suicidal thoughts.  By only showing parents potential problems on their children's social media, text messaging, and email accounts, Bark's approach saves parents valuable time and helps build trust between parent and child."
Babytree,https://www.crunchbase.com/organization/babytree,"Child Care, E-Commerce, Internet, Parenting, Social Media",Babytree is an online website and platform where parents can share valuable experience on parenting.,"Babytree is the largest parenting website in China, aimed at the fast-growing 60 million Chinese parents and 54-billion-dollar maternity and baby industry. Babytree aims to establish a platform where parents can share valuable experience, obtain positive and meaningful experiences about parenting and growth, and solve their multi-level and multi-sided parenting issues at the same time."
Badi,https://www.crunchbase.com/organization/badi,"Mobile, Real Estate",Badi is committed to make city-living accessible for everyone and everywhere by connecting people with shared spaces.,"Badi is the leading online room-rental marketplace that makes city living accessible for everyone and everywhere by offering a seamless user experience in a supply constrained market.  Badi has created a trusted community who can easily and securely list and book unique rooms. By facilitating bookings and online safe payments through the platform. Badi is the first PropTech startup to implement Artificial Intelligence to obtain greater effectiveness when connecting profiles seeking for long-term rentals solutions.  The company was founded in September 2015 by Carlos Pierre Trias de Bes, and is currently headquartered in Barcelona, Spain."
Bang & Olufsen,https://www.crunchbase.com/organization/bang-olufsen,"Audio, Consumer Electronics, Manufacturing","Bang & Olufsen provides different range of audio, video, and multimedia products.","Bang & Olufsen was founded in 1925 in Struer, a small town in the north western part of Denmark, by two enterprising young engineers, Peter Bang and Svend Olufsen. They created the business that was to become an international design icon and a global symbol of audio-visual excellence.  Today Bang & Olufsen a/s is world renowned for its distinctive range of quality televisions, music systems and high-performance loudspeakers; products that combine technological excellence with emotional appeal in a sensational design language.  Bang & Olufsen products are sold mainly by an extensive, independent retail network across more than 100 countries. The majority of these retailers are concept stores, which exclusively sell Bang & Olufsen products.  Besides entertainment products for the home environment, Bang & Olufsen applies it acoustic skills and design competences in creating high-performance sound systems for the high-end car industry, bringing the entertainment experience to a new level."
Banjo,https://www.crunchbase.com/organization/banjo,"Apps, Artificial Intelligence, Content, Internet, Location Based Services, Machine Learning, Mobile, Real Time, Search Engine, Social Media",Banjo provides real time content discovery by location across multiple social networks.,"Banjo was conceived as a result of a missed connection at Boston’s Logan Airport. Founder Damien Patton didn’t realize that his friend, a fellow soldier from Desert Storm, was also in the airport — despite their being mere feet from each other. Damien vowed to figure out a way of ensuring people were up to date with news and information, as well as location. So, he designed an app at the intersection of social media and location, that would ensure you never missed out on the people you care about. Winning a Google hackathon soon after gave Damien the funding and momentum to make Banjo a reality. He moved to Silicon Valley and created Banjo in 2010. In 2013, Banjo opened a second office in Las Vegas, NV. Banjo has evolved immensely since its conception. What started as an app for finding friends nearby has become a platform with the rare ability to transport people all over the world, right from their mobile device. Though we still own the intersection of location and social content, Banjo has strayed from its focus on ""here"" or ""near me"", and re-focused on the great beyond: ""there"". Far more interesting than the familiarity around you is the great big world beyond it. And Banjo takes you there. Banjo's team has expanded to more than 30 employees, and is working harder than ever to revolutionize the world by creating a live internet. We aim to be the best at what we do: collecting social posts from all around the world, doing so before anyone else, making them relevant through location, and presenting it all in an informative and entertaining way."
BarkBox,https://www.crunchbase.com/organization/barkbox,"Consumer, Content, E-Commerce, Pet, Subscription Service",Barkbox is a subscription-based e-commerce and content company for dog lovers.,"Bark & Co is the handiwork of Matt Meeker, Henrik Werdelin  and Carly Strife. Brought together by their love of all things canine, these three launched Bark & Co’s first product, BarkBox, with little thought as to how popular it was going to be. BarkBox is a subscription e-commerce and content company for dog-lovers. As BarkBox grew, so did their understanding of the loyal dog parents that loved their monthly box of goodies. The success of the box led to the creation of Bark & Co, a company that is dedicated to building products that foster the health and happiness of dogs everywhere."
