Organization Name,Organization Name URL,Categories,Description,Full Description
Workday,https://www.crunchbase.com/organization/workday,"Enterprise Software, Finance, FinTech, Human Resources, SaaS, Web Development",Workday provides SaaS-based enterprise solutions for a company's human resources and financial management activities.,"Workday is the leader in SaaS-based enterprise solutions for human resources, payroll and financial management, providing new levels of business agility for a fraction of the cost of buying, deploying and maintaining legacy on-premise systems.  More than 130 customers, spanning mid-sized organizations to global Fortune 500 businesses, have selected Workday. Workday Human Capital Management and Workday Financial Management use modern, standards-based technologies to provide an unparalleled level of agility, ease-of-use, and integration capability."
WorldRemit,https://www.crunchbase.com/organization/worldremit,"Finance, Financial Services, Payments",WorldRemit is a money transfer service that helps migrants send money to their loved ones all over the world.,"WorldRemit is an online service that lets people send money to friends and family living abroad, using a computer, smartphone or tablet. It is a convenient, low-cost alternative to traditional money transfer companies that use high street agents and charge high fees. Money can be received as a bank deposit, cash pick-up, Mobile Money, or mobile airtime top-up. WorldRemit’s service is available to senders in 50 countries. They offer transfers to more than 140+ destinations across Europe, Asia, Africa, Australia, and the Americas."
Wolt,https://www.crunchbase.com/organization/wolt,"Apps, Information Technology, Restaurants",Wolt develops an app for discovering and getting great food.,"Wolt is a technology company making it incredibly easy to discover and get great food in your city. June 2019: 450+ employees, 2.5M+ registered users, 5,000+ restaurants, 10,000+ courier partners, ~50+ cities around Northern, Eastern, Southern and Central Europe, expanding as we speak. Investors include: ICONIQ Capital, Highland Europe, 83North, EQT Ventures, Inventure, Lifeline, Ilkka Paananen (CEO, Supercell), Niklas Zennström (Atomico, Skype), Risto Siilasmaa (chairman, Nokia)."
Wonderschool,https://www.crunchbase.com/organization/wonderschool,"Child Care, Children, EdTech, Education, Parenting, Primary Education, Sharing Economy",Wonderschool offers a platform where people can start infant and toddler programs and preschools out of their homes.,"Started in 2016 by a group of educators and technologists in California, Wonderschool offers a platform where people can start infant and toddler programs and preschools out of their homes. Wonderschool supports experienced educators and childcare providers to start their own childcares or preschools out of their homes, whether they live in apartments, condos, or homes that they rent or own. Wonderschool provides assistance with licensing, program setup, marketing and everything in between. The company’s software platform allows teachers to manage their students, parents, and their program from one dashboard. Along with this, Wonderschool has built a marketplace for parents to search Wonderschool programs, schedule visits, enroll their children, and make payments. It’s been proven time and time again that children should start developing cognitive, motor, behavioral, and social skills from as early as 6 months and Wonderschool is committed to increasing families’ access to high quality care and learning environments for children."
Workfront,https://www.crunchbase.com/organization/workfront,"Enterprise Software, Information Technology, Marketing, Professional Services, Project Management, SaaS, Software",Workfront providers cloud-based enterprise work management solutions for enterprise teams.,"Workfront is a cloud-based Enterprise Work Management solution that helps marketing teams, creative agencies, and other enterprise teams conquer the chaos of excessive email, redundant status meetings, and disconnected tools. Unlike other tools, Workfront Enterprise Work Cloud is a centralized, easy-to-adopt solution for managing and collaborating on all types of work through the entire work lifecycle, which improves team productivity and executive visibility. Workfront is trusted by thousands of global enterprises, like Cars.com, Cisco Systems, Comcast, iProspect, Schneider Electric, and Trek. To learn more, visit www.workfront.com or follow us on Twitter @Workfront_Inc."
Woopl,https://www.crunchbase.com/organization/wooplr,"E-Commerce, Fashion, Social Network, Social Shopping","India's largest social commerce platform, Wooplr is a free & easy way to start an online store used by 200K+ store owners.","A free & easy way to start an online store, Wooplr today empowers 80,000+ store owners to earn on average Rs. 30,000 a month. In just a minute, be ready to go live with 50,000+ products that can be added to the store and sold to friends, family or followers. Wooplr takes care of all the hard work - finding products and brands, technology, payments and refunds, delivery and returns, and a world-class customer care team. Imagine having your own ready-made store with nothing to worry about at all. The company received $5 million in Series-A funding from Helion Ventures and has several strategic investments from industry leaders. The company also has investments from industry veterans like Co-founders of InMobi who include Naveen Tewari, Jaspreet Bindra, Astarc Ventures, Abhay Singhal, and Amit Gupta and Piyush Shah, Chief Product Officer at InMobi, Raghunandan G, Co-founder - Taxi for Sure, and ex-Puma India CEO Rajiv Mehta."
Womply,https://www.crunchbase.com/organization/womply,"Analytics, Big Data, Business Intelligence, Credit Cards, CRM, Payments, Small and Medium Businesses",Womply is a marketing and CRM software company that helps small businesses attract and keep more customers.,"Womply’s mission is to help small businesses thrive in a digital world. Our AI-powered data platform enhances our comprehensive small business management software, which includes the world’s only pre-populated CRM plus small business intelligence, reputation management, marketing automation, and integrated payments. Every day, we serve more than 150,000 small businesses across 400+ verticals, in every corner of America. We’re a fanatically values-based company with $50 million raised to accelerate our growth. If you want to make a big impact, let’s talk. We’re hiring in the Bay Area and Lehi, Utah for engineering, DevOps, design, data science, sales, marketing, business development, account management, and more. Learn more at www.womply.com/careers."
Wonolo,https://www.crunchbase.com/organization/wonolo,"Local, Marketplace, Staffing Agency",Wonolo is an on-demand staffing platform for businesses to fill their immediate labor needs.,"Fast. Flexible. Staffing Reinvented. Wonolo, which stands for “Work Now Locally,” is an on-demand staffing platform that is changing the way businesses find talent for their immediate labor needs. Everyday, we are creating flexible opportunities for individuals to make extra income, learn new skills, and change their lives. At the same time, we are saving companies money by connecting them with talented people within minutes. Wonolo provides a broad range of jobs from warehouse, delivery, and merchandising, to event staffing and admin roles and is currently available in NorCal, SoCal, NY/NJ/PA, Chicago, Dallas, Nashville, Atlanta, and Phoenix. Backed by leading investors including Sequoia Capital, Bain Capital Ventures, DAG Ventures, PivotNorth, Base 10, AMN Healthcare, Wonolo is a rapidly growing tech startup with great traction and growth opportunities. If you are passionate about truly impacting people's lives, building an amazing community of people who want to change the status quo of making work flexible, and disrupting a $100B+ market (contingent labor), we are interested in talking to you! We value hard work, accountability, humility, initiative, and transparency. We live by these values and hire accordingly.  Wonolo is a Great Place to Work Certified company for delivering a consistently high-trust experience for all employees. We value diversity and are committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. The company is headquartered in San Francisco, California and has a second headquarters in Nashville, Tennessee."
WorkFusion,https://www.crunchbase.com/organization/crowdcomputing-systems,"Artificial Intelligence, Enterprise Software, Machine Learning, Robotics","WorkFusion automates enterprise business processes by combining robotics, AI-powered cognitive automation, and workforce orchestration.","WorkFusion is the complete automation solution for global operations, combining into one platform the core capabilities you need to digitize complex business processes: business process management (BPM), robotic process automation (RPA), workforce orchestration, and machine learning-powered cognitive automation. The platform combines the best of human and machine intelligence to drive workforce productivity and engagement, increase agility, and improve service delivery."
Wochit,https://www.crunchbase.com/organization/whochit,"News, Software, Video","Video creation platform enables storytellers to create a branded, studio-quality video for any story in just 10 min.","Wochit is a revolution in short form video. The cloud based video creation platform enables brands and storytellers to instantly react to any story and economically scale branded, studio-quality video production. Whether it's breaking news or a personal message to communicate, in just 10 minutes you have a ready-to-publish video for web, social and mobile.  Backed by Redpoint Ventures, Cedar Fund and Greycroft Partners, Wochit is based in New York with offices in Tel Aviv."
