Organization Name,Organization Name URL,Categories,Description,Full Description
Agari,https://www.crunchbase.com/organization/agari-data,"Cyber Security, Fraud Detection, Network Security, SaaS, Security",Agari provides email threat prevention and protection service leverages AI cybersecurity to protect organization.,"Agari is transforming the legacy Secure Email Gateway with its next-generation Secure Email Cloud™ powered by predictive AI. Leveraging data science and real-time intelligence from trillions of emails, the Agari Identity Graph™ detects, defends, and deters costly advanced email attacks including business email compromise, spear phishing and account takeover."
Agrosmart,https://www.crunchbase.com/organization/agrosmart,"Agriculture, AgTech, Farming, Internet of Things",Agrosmart offers smart farming software that allows remote monitoring of agroeconomic data for managerial automation.,"Agrosmart offers smart farming software that allows remote monitoring of agroeconomic data for managerial automation. They are the Latin America leader in agricultural digital platform and their mission is to make agriculture more productive, sustainable and resilient to climate change. As children and grandchildren of rural producers, they know well the challenges faced by farmers. They believe that data science is the most powerful tool to help them overcome these challenges in food production. Knowing this, they work hard in developing specific solutions to multiple parts of the value chain, from the seed to the table, bringing intelligence in order to make the food chain more resilient, transparent and sustainable."
Agilence,https://www.crunchbase.com/organization/agilence,"Cloud Computing, Computer, Enterprise Software, Food and Beverage, Retail, Software, Video",Agilence is the leader in exception reporting and business intelligence solutions for retail loss prevention and operations.,"Agilence Inc. is the industry leader in Next-Generation Exception-Based Reporting solutions for Retail Loss Prevention and Operations.  Agilence develops Retail 20/20™, an intelligent store-level reporting solution that provides visibility into daily store operations to reduce fraud and increase efficiency.  Retail 20/20 provides users with a complete view of their business, empowering them to make informed decisions faster, to increase efficiency and improve profit margins across the enterprise. Founded in 2006, Agilence, Inc. is headquartered in Mount Laurel, NJ. To learn more about Agilence, Inc. please email sales@agilenceinc.com or call 856-366-1200."
Agrostar,https://www.crunchbase.com/organization/agrostar,"Agriculture, AgTech, E-Commerce, Internet, Software",Agrostar manufactures and distributes organic fertilizers.,"Agrostar manufactures and distributes organic fertilizers. It offers a range of products that include organic manures, micronutrients, and growth promoters to meet the specific requirements of basal, drip, and foliar applications of farmers.  Agrostar's products include PowerGrow organic soil nutrition, an organic fertilizer made from plant extracts; PowerGrow organic liquid fertilizers; and SuperSero, a bio-organic plant nutrient made from a mixture of botanical extracts and natural minerals. It also sells various agro commodities comprising oil seeds, such as natural sesame, soybean, ground nuts, mustard seeds, and sunflower seeds; fennel, cumin, chili, black and white pepper, ginger, and other spices; feeds, including soyabean meal and corn; and chick pea, wheat, castor cake meal, and other commodities. It serves farmers and other buyers in India and internationally.  Sitanshu and Shardul Sheth founded Agrostar in 2008. It has its headquarters in Pune in India."
AgroSavfe,https://www.crunchbase.com/organization/agrosavfe,"Agriculture, AgTech, Biotechnology",AgroSavfe is a green biotech company that employs its proprietary Agrobody™ technology platform to develop crop protection products.,"AgroSavfe, a Gent, Belgium-based green biotech company."
Age of Learning,https://www.crunchbase.com/organization/age-of-learning,"E-Learning, EdTech, Education","Age of Learning provides a comprehensive and engaging online curriculum for pre-k, kindergarten, and early elementary school programs.","Age of Learning is a leading education technology innovator, creating engaging and effective learning resources to help children build a strong foundation for academic success.  Founded in 2007 and based in Los Angeles, the company blends educational expertise, innovative technology, and insightful creativity to bring learning to life. Age of Learning’s flagship product in the U.S., ABCmouse.com® Early Learning Academy, is a research-validated, comprehensive curriculum for preschool through 2nd grade, available on all major digital platforms and used by millions of children in their homes, more than 100,000 classrooms, and thousands of public libraries. "
Agora.io,https://www.crunchbase.com/organization/agora-io,"Broadcasting, Developer APIs, Developer Tools, Mobile, Real Time, Software, Video, Web Development","Agora.io enables developers to add HD interactive broadcast, voice, and video calls into mobile and web apps through SDK.","Founded in 2014, Agora is a high-growth Communications-Platform-as-a-Service (CPaaS) provider delivering mobile-first, real-time communications for developers and businesses globally. Agora's API is the most widely adopted API for real-time communications around the world, installed on more than 500 million devices and rapidly growing. The Agora real-time communication stack includes features like include voice calling, video calling, group conferencing, interactive broadcasting, and much more. Reliable, accessible and scalable, Agoria.io provides communications services to organizations across industries, including telemedicine, education, financial services, customer service, social media applications, and mobile gaming. Agora is headquartered in Santa Clara, CA and backed by venture capital firms Morningside, SIG, GGV Capital, ShunWei, and IDG."
Agolo,https://www.crunchbase.com/organization/agolo,"Apps, Artificial Intelligence, Information Technology, Natural Language Processing, News",Agolo summarizes information faster and with broader coverage than any human.,"Agolo is the world’s most advanced summarization software. Connect to news, documents, cloud storage to create summaries in real-time. Agolo’s team is led by a Columbia PhD natural language processing expert and a Columbia MBA Rakuten engineer who worked directly with its CEO, Hiroshi Mikitani, an Agolo investor."
Agrivida,https://www.crunchbase.com/organization/agrivida,"Biofuel, Biomass Energy, Biotechnology","Agrivida is an agricultural biotechnology company that creates renewable, biomass-based alternative fuels and raw materials.","Agrivida, Inc., an agricultural biotechnology company, creates renewable, biomass-based alternative fuels and raw materials. It develops corn varieties that are optimized for producing ethanol from corn stover. Ethanol is a clean-burning, renewable fuel that can be used as a gasoline additive or a gasoline replacement. The company was founded in 2002 and is based in Cambridge, Massachusetts."
AgilOne,https://www.crunchbase.com/organization/agilone,"Advertising, Analytics, Big Data, Business Intelligence, Marketing, SaaS","AgilOne is a predictive marketing platform that offers better customer profiles, predictive analytics and integrated marketing campaigns.","AgilOne is a cloud-based predictive marketing platform. The AgilOne platform combines advanced database management, predictive customer analytics, and integrated campaign management. This combined functionality enables marketers to fully understand each customer and to send the most effective marketing messages. AgilOne creates more enjoyable customer experiences and higher revenues by offering more accurate customer profiles and better predictive targeting. The platform optimizes customer engagement, increases repeat purchases and creates more profitable relationships by growing customer lifetime value across channels."
