Organization Name,Organization Name URL,Categories,Description,Full Description
MoneyLion,https://www.crunchbase.com/organization/moneylion,"Artificial Intelligence, Consumer Lending, Credit, Financial Services, FinTech","MoneyLion is a mobile banking platform for borrowing, saving, and investing.","MoneyLion is empowering the American dream by providing everyone access to better products for borrowing, saving and investing. Founded in 2013 by a team of leading technologists and financiers, MoneyLion uses superior analytics and machine learning-based technology to gain a 360-degree view of its users’ personal finances, enabling uniquely personalized advice and underwriting. With its built-in system of rewards, points, and incentives, MoneyLion encourages good financial behavior and better financial outcomes. MoneyLion is headquartered in New York with offices in San Francisco and Kuala Lumpur, Malaysia. For more information, visit www.moneylion.com or download the app at  https://bnc.lt/E1yh/DNjAQCAwrD."
MongoDB,https://www.crunchbase.com/organization/mongodb-inc,"Cloud Computing, Database, Open Source, PaaS, SaaS",MongoDB is a next-generation database that helps businesses transform their industries by harnessing the power of data.,"MongoDB is the next-generation database that helps businesses transform their industries by harnessing the power of data. The world’s most sophisticated organizations, from cutting-edge startups to the largest companies, use MongoDB to create applications never before possible at a fraction of the cost of legacy databases. MongoDB is the fastest-growing database ecosystem, with over 30 million downloads, thousands of customers, and over 1,000 technology and service partners."
Momo,https://www.crunchbase.com/organization/momo-vn,"Finance, FinTech, Mobile Payments",Momo is an ewallet and payments app that allows users to pay online and transfer money to each other digitally.,"Momo is a FinTech startup that offers a mobile, electronic wallet and payment application for iOS and Android devices. Its products help customers in Vietnam make nationwide cash transfers, pay more than 100 types of bills, recharge mobile phone accounts, settle personal loans, and purchase services such as software license and online game cards, airline and movie tickets, etc. The company’s payment system partners with 24 domestic banks and foreign payment networks, including JCB, MasterCard, and Visa."
Morty,https://www.crunchbase.com/organization/morty,"Financial Services, FinTech, Real Estate","Morty is a mortgage marketplace that allows homebuyers to shop, compare -- and close -- any loan product from any lender, completely online.","Morty is on a mission to revolutionize the outdated mortgage industry by letting people shop, compare, and close on any mortgage from any lender, completely online. Purchasing a home is the largest, most important financial transaction of most people’s lives. They believe getting a mortgage should be just as simple, modern, and transparent as buying anything else online. We’re building the first-ever, fully digital marketplace to make this possible - like Kayak, but for mortgages."
Motorola Solutions,https://www.crunchbase.com/organization/motorola-solutions,"Communications Infrastructure, Cyber Security, Electronics, Information Technology, Mobile, Public Safety, Telecommunications, Wireless",Motorola Solutions creates mission-critical communication solutions and services for public safety and commercial customers.,"Motorola Solutions, Inc. (NYSE: MSI) is a data communications and telecommunications equipment provider that succeeded Motorola Inc. following the spin-off of the mobile phones division into Motorola Mobility Holdings, Inc. in 2011. The company is headquartered in Schaumburg, Illinois, a Chicago suburb. Motorola Solutions creates innovative, mission-critical communication solutions and services that help public safety and commercial customers build safer cities and thriving communities. Its products can be found at work in a variety of industries including law enforcement, fire, emergency medical services, national government security, utilities, mining, energy,  manufacturing, hospitality, retail, transportation and logistics, education, and public services. Motorola Solutions previously held the Enterprise Mobility Solutions division of the former Motorola, Inc. It sold this division to Zebra Technologies in 2014. Motorola Solutions also previously had a Networks division, which it sold to Nokia Siemens Networks in a transaction that was completed in 2011."
Moment,https://www.crunchbase.com/organization/moment,"Hardware, Mobile, Photography, Software",Moment is a maker of tools in the world for mobile photography.,"Moment is a developer of phone camera lenses and mobile phone accessories designed to enhanced mobile photography. The company's lenses use simple gestures to better control light and focus and the company's accessories include cases, mounted lenses and counterweights, enabling professional and amateur photographers to take high-quality photos and videos with their phone. Moment started their journey with a belief that the future of photography is in the pocket. The best camera is the one you have with you and that camera is your phone. We make your phone work more like a camera so you can capture more, better moments."
Monese,https://www.crunchbase.com/organization/monese,"Banking, Finance, Financial Services, FinTech",Monese is an online banking platform that offers quick current account opening for all EU residents.,"Monese provides instant on-demand UK current  accounts and European IBAN accounts in 20 countries regardless of the customer's citizenship. This revolutionizes banking for expats, digital nomads and new residents as ‘residency restrictions’ imposed by traditional high street banks are one of the single greatest barriers to accessing the banking system when they arrive in a new country. Monese's breakthrough technology can validate the identity of customers in real time enabling customers to open an account in a matter of minutes, using a mobile app. Monese's fully-featured UK banking account comes with cheap global payments and a contactless debit card. Monese was born after founder's first-hand experience of the hassle involved with opening a bank account in a new country."
Motif FoodWorks,https://www.crunchbase.com/organization/motif-ingredients,"Biotechnology, Food and Beverage",Motif makes ingredients for the next generation of plant-based and healthy foods.,"Motif makes ingredients for the next generation of plant-based and healthy foods. We use fermentation to brew vital proteins and nutrients that power your body and please your palate. They are collaborate with chefs, health experts, and food visionaries to create new building blocks for tomorrow’s food revolution. Motif combines tradition, innovation, and biotechnology to help build a more sustainable future, for everyone."
Morgan Stanley,https://www.crunchbase.com/organization/morgan-stanley,"Asset Management, Financial Services, Lending","Morgan Stanley is an American financial services company that offers securities, asset management, and credit services.","Morgan Stanley, from the number of their offices and employees to the experience of their management and the quality of their financial results, the facts about Morgan Stanley tell an impressive story.  Morgan Stanley and its people have helped redefine the meaning of financial services. The firm has continually broken new ground in advising their clients on strategic transactions, in pioneering the global expansion of finance and capital markets, and in providing new opportunities for individual and institutional investors.  Morgan Stanley maintained comprehensive corporate governance guidelines for years before corporate governance became headline news."
Modulr,https://www.crunchbase.com/organization/modulrfinance,"Financial Services, FinTech, Mobile Payments, Payments",Modulr provides a digital payment service to make money flow more efficiently through businesses and the economy.,"Modulr provides a digital payment service to make money flow more efficiently through businesses and the economy. Modulr’s mission is to move money efficiently to power business productivity. The current payments infrastructure is holding businesses back. Modulr is building the new digital payment service to make money flow more efficiently through businesses and the economy. Modulr is backed by Blenheim Chalcot, the UK’s leading venture builder. Founded in 1998, Blenheim Chalcot specializes in building digital businesses that transform industries. It's portfolio of companies has sales of over £300m, more than 3,000 employees, and a successful track record of building over 40 companies across IT services and outsourcing, education, financial services, software, sport, and media."
