Organization Name,Organization Name URL,Categories,Description,Full Description
Apple,https://www.crunchbase.com/organization/apple,"Consumer Electronics, Electronics, Hardware, Mobile Devices, Retail, Software","Apple is a multinational corporation that designs, manufactures, and markets consumer electronics, personal computers, and software.","Apple is a multinational corporation that designs, manufactures, and markets mobile communication and media devices, personal computers, portable digital music players, and sells a variety of related software, services, peripherals, networking solutions, and third-party digital content and applications. Apple provides many products and services, including iPhone; iPad; iPod; Mac; Apple TV; a portfolio of consumer and professional software applications; the iOS and OS X operating systems; iCloud; and accessories, service, and support offerings.  It sells its products worldwide through its retail stores, online stores, direct sales force and third-party cellular network carriers, wholesalers, retailers, and value-added resellers to the consumer and also sells third-party iPhone, iPad, Mac and iPod compatible products, including application software and accessories through its online and retail stores. Introduced in 1984, the Macintosh was the first widely sold personal computer with a graphical user interface (GUI). That feature and others such as an improved floppy drive design and a low-cost hard drive that made data retrieval faster helped Apple cultivate a reputation for innovation. Apple was named as the most admired company in the United States in 2008 and in the world from 2008 to 2012 by the Fortune magazine. The company was founded by Steven Paul Jobs, Steve Wozniak, and Ronald Gerald Wayne on April 1, 1976, and is headquartered in Cupertino, California."
AppyParking,https://www.crunchbase.com/organization/appyparking,"Apps, Automotive, Autonomous Vehicles, Internet of Things, Parking, SaaS, Smart Cities, Ticketing",AppyParking is a kerbside management & technology firm enabling intelligent mobility for cities,"AppyParking is on a mission to make parking a truly forgettable experience. We understand how fragmented infrastructures and stand-alone solutions cause stress and hassle for the most mundane of daily tasks, like finding and paying for a parking space. We know there’s a better way of doing things and so we’re building innovative and future-ready solutions from the bottom up, to improve the way parking is accessed and managed.   Our holistic kerbside management platform provides a ‘future of mobility’ conduit between the private and public sector, ensuring standardised kerbside data can flow between local authorities and mobility operators, unlocking the barriers that hinder the adoption of intelligent mobility solutions. Armed with best-in-class data, mobility APIs and our Govtech platform, we're now on a global mission to make the kerb work for everyone, physically, socially and commercially.  AppyParking was named 2018 Best Parking App by Auto Express and 2017 Best UK Start-Up by Credit Suisse and received the 2019 Smarter Travel Innovation Award from Smarter Travel. AppyParking was founded in 2013 and is headquartered in England, UK."
AppsFlyer,https://www.crunchbase.com/organization/appsflyer,"Advertising, Analytics, Android, Apps, iOS, Marketing, Mobile, SaaS, Software",AppsFlyer is the global leading platform for Mobile Attribution & Marketing Analytics.,"AppsFlyer is the global leader in mobile attribution and marketing analytics. Data-driven marketers trust AppsFlyer for independent measurement solutions and innovative tools to grow and protect their mobile business. AppsFlyer's platform processes billions of mobile actions every day, empowering marketers and developers to maximize the return on their marketing investments. AppsFlyer's People-based Attribution, NativeTrack™ Attribution, Marketing Analytics Data, OneLink's Deep linking capabilities and Protect360 enterprise-grade fraud solutions have made AppsFlyer's platform the go-to resource for the most successful mobile apps in the world. With Facebook, Google, Twitter, Pinterest, Snap Inc., Tencent and 4,600+ other integrated partners, and clients including HBO, Waze, Alibaba, Skyscanner, Activision and 12,000+ leading brands worldwide, AppsFlyer has 15 global offices to support marketers everywhere. To learn more, visit www.appsflyer.com."
App Annie,https://www.crunchbase.com/organization/app-annie,"Analytics, Big Data, Mobile, SaaS",App Annie delivers data and insights to succeed in the app economy.,"App Annie is a decision­-making platform for the mobile app economy. App Annie combines the analytics of one’s own apps with a granular understanding of the competition and market to provide a unique 360­-degree view of one’s mobile business. The App Annie platform is relied upon by over 90 percent of the top 100 publishers and more than 700,000 apps. Customers of App Annie's Intelligence product include the likes of Electronic Arts, Google, LinkedIn, Line, Microsoft, Nexon, Nestle, Samsung, Tencent, Bandai Namco, and Universal Studios. The company has tracked over 83 billion downloads and more than US $25 billion in gross revenues to date, the industry leader by far. App Annie is a privately held global company of more than 300+ employees headquartered in San Francisco with offices in Amsterdam, Beijing, Hong Kong, London, Moscow, New York, Seoul, Shanghai, and Tokyo. The company is backed by leading venture investors including eVentures, Greycroft Partners, IDG Capital Partners, Infinity Venture Partners, Institutional Venture Partners and Sequoia Capital with $94 million raised to-date. The App Annie product suite consists of three main products: Store Stats, App Store Analytics, and Intelligence. It has also released products to track the eBooks and mobile ad industries."
Aphria,https://www.crunchbase.com/organization/aphria,"Alternative Medicine, Cannabis, Medical, Pharmaceutical",Aphria is a Canada-based company committed to providing accessible medical cannabis.,"Founded in 2013, Aphria is integrating their growing expertise with Health Canada’s new Marijuana for Medical Purposes Regulations (MMPR) for medicinal marijuana industry. Possessing greenhouse related growing experience in plant and produce related expertise since 1943, Aphria is positioned to be an industry leader in providing patients with the highest quality medical marijuana. Aphria has developed integrated greenhouse growing solutions specifically focused on quality production of cannabis. With the authorization of quantity scale marijuana growing, Aphria greenhouse operations are a natural fit."
Apptio,https://www.crunchbase.com/organization/apptio,"Enterprise Software, Information Technology, SaaS",Apptio is a provider of SaaS-based Technology Business Management (TBM) solutions for managing businesses in the IT field.,"Apptio is the leading provider of cloud-based Technology Business Management (TBM) software that helps CIOs manage the business of IT. Apptio’s suite of applications use business analytics to provide facts and insights about technology cost, value, and quality, so IT leaders can make faster, data-driven decisions. The purpose-built applications help companies align technology spend to business outcomes and automate IT processes like cost transparency, benchmarking, showback/chargeback, operational efficiency, and planning. Powering Apptio’s applications is a next generation, in-memory cost analytics platform that takes data directly from all financial, operational, and billing systems, and powers applications that give customers deep insight. This insight spans infrastructure, applications, and business services, both on-premises and in the cloud. Hundreds of customers, including more than a third of the Fortune 100, choose Apptio as their business system of record for IT.  For more information, visit the Apptio website or the Apptio blog at www.apptio.com."
AppLovin,https://www.crunchbase.com/organization/applovin,"Advertising, Mobile, Mobile Apps","AppLovin helps mobile game developers acquire new users, access insights, monetize and publish their games - all in one place.","AppLovin helps indie and established mobile game developers connect with billions of global users each month so they can get discovered. Founded in 2012, the company provides a set of solutions developers need to monetize, publish, understand, and grow their businesses—all in one place. Developers use the AppLovin marketing platform and powerful analytics tools to acquire new users and monetize their games. Lion Studios, AppLovin’s independent media division, gives developers access to proven resources for publishing and promoting their apps. AppLovin is headquartered in Palo Alto with offices in San Francisco, New York, Dublin, Beijing, Tokyo, Seoul, and Berlin."
Apervita,https://www.crunchbase.com/organization/pervasive-health,"Analytics, Content Delivery Network, Developer Platform, Health Care, Information Technology, Marketplace",Apervita is a platform that enables the digitalization of massive amounts of health analytics at once.,"Apervita, Inc., formerly known as Pervasive Health, is a platform that enables the digitalization of massive amounts of health analytics at once. Health enterprises use Apervita technologies to turn their medical intellectual property to computable content which in turn can be commercialized globally through the company’s market.  Professionals can browse through a broad selection of curated medical content, subscribe to it, connect their own data sets, and publish results into their workflow. The available content covers clinical, operational, and financial use cases, including readmission prevention, chronic disease management, protocol compliance, rapid detection of patient health deterioration, infection early warnings, health complication risks, missing diagnosis detection, problem list improvement, triage prediction, and personal medical device assessment. The HIPAA secure platform supports open standards and can be connected through modern web services to EMRs, portals, and point-of-care systems. Apervita, Inc. was founded in January 2011 and is based in Chicago, Illinois."
Appnovation,https://www.crunchbase.com/organization/appnovation-technologies,"Big Data, Business Intelligence, Consulting, Content, E-Commerce, Mobile, Open Source, Software, Web Development","Appnovation is a global Digital Solutions and Managed Services provider, delivering strategy, app development and enterprise integrations.","Appnovation is a global Digital Solutions and Managed Services provider delivering strategy, application development and enterprise integration on leading open technologies. Appnovation’s in-house experts build high-performing, secure digital experiences while providing a full range of creative capabilities, coupled with 24/7 support and maintenance."
AppDynamics,https://www.crunchbase.com/organization/appdynamics,"Business Intelligence, Information Services, Information Technology",AppDynamics develops application performance management (APM) solutions that deliver problem resolution for highly distributed applications.,"The AppDynamics platform gives today’s software-defined businesses the ability to analyze and optimize digital business performance in real time. AppDynamics is led by a senior team of innovators with deep experience in application performance management, systems management and distributed systems. With a pedigree that includes companies such as CA Wily, HP Mercury, BMC, Oracle, Sun, and McAfee, the team has created enterprise-grade solutions deployed at thousands of organizations.  At AppDynamics, their Application Intelligence Platform empowers today’s software-defined businesses with the ability to proactively monitor, manage and optimize the most complex software environments. Because they start with user interactions, their platform is able to dynamically collect millions of performance data points across your applications and infrastructure. They then apply intelligence to instantly identify performance anomalies, enable automatic fixes and continuously measure business impact.  All this happens in real time, in production, with cloud or on-premise deployment flexibility. So even in the most dynamic production environments, you can know more and know it faster. It’s more than monitoring—it’s true Application Intelligence."
