Organization Name,Organization Name URL,Categories,Description,Full Description
OpenAI,https://www.crunchbase.com/organization/openai,"Artificial Intelligence, Non Profit, Online Games",OpenAI is a non-profit artificial intelligence research company that discovers the path to safe artificial general intelligence.,"OpenAI is a non-profit artificial intelligence (AI) research company, associated with business magnate Elon Musk, that aims to carefully promote and develop friendly AI in such a way as to benefit, rather than harm, humanity as a whole. The organization aims to ""freely collaborate"" with other institutions and researchers by making its patents and research open to the public. The company is supported by over US$1 billion in commitments; however, only a tiny fraction of the $1 billion pledged is expected to be spent in the first few years. The founders are motivated in part by concerns about existential risk from artificial general intelligence."
OpenSpace,https://www.crunchbase.com/organization/openspace-ai,"Artificial Intelligence, Construction, Information Technology, Machine Learning, Software",OpenSpace offers photo documentation which is automatically pinned to plan location with AI.,"OpenSpace offers photo documentation which is automatically pinned to plan location with AI. It specializes in computer vision and construction.  The company was founded in 2017 and is headquartered in San Francisco, California."
OpenGov,https://www.crunchbase.com/organization/opengov,"Analytics, Data Visualization, Enterprise Software, GovTech, SaaS","OpenGov is a complete cloud solution for public sector budgeting, performance management, and citizen engagement.","OpenGov is the leader in government performance management, with easy-to-use cloud software for better budgeting, improved operational intelligence, and comprehensive open data. OpenGov solutions give governments the right tools and relevant data for more informed decision-making and better outcomes for the public. Over 2,000 public agencies in 48 states use OpenGov software. Founded in 2012, OpenGov customers include the State Treasurer of Ohio, the city of Minneapolis, MN; Maricopa County, AZ; and Washington, DC. OpenGov is backed by Andreessen Horowitz, Emerson Collective, 8VC, and Thrive Capital and has headquarters in Redwood City, CA."
Optimizely,https://www.crunchbase.com/organization/optimizely,"A/B Testing, Developer Tools, Internet, Personalization, SaaS, Software",Optimizely helps businesses test out different ways to make their websites or apps more effective.,"Optimizely is the world's leader in customer experience optimization, allowing businesses to dramatically drive up the value of their digital products, commerce and campaigns through its best in class experimentation software platform. By replacing digital guesswork with evidence-based results, Optimizely enables product and marketing professionals to accelerate innovation, lower the risk of new features, and drive up the return on investment from digital by up to 10X. Over 26 of the Fortune 100 companies choose Optimizely to power their global digital experiences. Optimizely’s impressive customer list includes eBay, FOX, IBM, The New York Times and many more global enterprises. To learn more, visit optimizely.com."
Optimus Ride,https://www.crunchbase.com/organization/optimus-ride,"Autonomous Vehicles, Electric Vehicle, Machine Learning, Robotics","Optimus Ride is a MIT spinoff company based in Boston, MA that develops self-driving technologies.","Optimus Ride Inc. is a self-driving vehicle company based in Boston, MA. We design technologies to enable efficient, sustainable, and equitable mobility systems and solutions. As an MIT spinoff company, we combine over 30 years of interdisciplinary university research in self‑driving technologies (DARPA Urban Challenge), electric vehicles (CityCar), and Mobility-on-Demand Systems. The team includes a decade of industrial and entrepreneurial experience that combines manufacturing robots, urban design, and shared vehicle fleet management."
OpenText Corporation,https://www.crunchbase.com/organization/opentext,"Information Services, Information Technology, Software",OpenText is the leader in Enterprise Information Management (EIM).,"OpenText is a global, publically-traded Canadian software company with more than 8200 employees in over 140 offices around the world. OpenText is the global leader in Enterprise Information Management. OpenText's software solutions help large enterprises manage and secure their unstructured digital data – the kind that doesn’t easily fit into the rows and columns of a database – and use it to benefit their business and gain competitive advantage.  Today, OpenText offers 5 solution suites to target key sources of unstructured digital data found within the enterprise. OpenText's solutions are deployed both on premises and in the cloud. OpenText is a profitable business with seasoned leadership and a proven formula for success. In addition, they have momentum in a large and rapidly growing market. The EIM market is projected to grow at 10% from $13B today to $19B by 2016. Many enterprises have fully extracted value from their structured information (ERP systems) and are now transferring their budgets to EIM.  OpenText began in the late ‘80s as a University of Waterloo research project to digitize all 60 million words of the Oxford Dictionary – and make them searchable (thus, the meaning behind “OpenText”). During that process something happened that would change the world: the Internet’s first search engine technology was created.  OpenText incorporated in 1991 and the new search engine technology it invented was soon adopted by Yahoo!, one of its first customers. This was the first of many innovations that would lead the company beyond search and ultimately, into the world of EIM."
OpenX,https://www.crunchbase.com/organization/openx,"Advertising, Advertising Platforms, Enterprise Software, Internet",OpenX provides digital and advertising technologies that optimize a company's advertising revenue.,"OpenX powers highly relevant advertising at global scale, delivering quality and value to brands, publishers and consumers across every type of connected screen and ad format. The company’s leading technology aggregates, curates and values consumer interest in real time on one of the world’s largest and highest quality ad exchanges to ensure marketers reach exactly the audience they want. OpenX serves more than 30,000 of the world’s most recognized brands, more than 1,200 websites and more than 2,000 premium mobile apps."
Oportun,https://www.crunchbase.com/organization/progreso-financiero,"Consumer Lending, Debit Cards, Financial Services, FinTech",Oportun provides affordable loans that help people with little or no credit history establish credit and build a better future,"Oportun uses advanced data analytics and technology to provide responsible, affordable personal loans to people with little or no credit history – people others consider “unscoreable.” Since its founding in 2005, Oportun has helped a million customers by disbursing more than $4 billion in small dollar loans and by reporting account information to credit bureaus so customers can establish the credit history they need. The company operates 240+ retail locations and delivers customer service in English and Spanish across all channels, including mobile. Oportun loans are currently available in Arizona, California, Illinois, Missouri, Nevada, New Mexico, Texas, and Utah."
OpenFin,https://www.crunchbase.com/organization/openfin,"Finance, FinTech, Web Development",OpenFin powers financial desktops with the same plug-n-play capabilities that your iOS and Android devices enjoy.,"OpenFin powers financial desktops with the same plug-n-play capabilities that your iOS and Android devices enjoy. OpenFin enables rapid and secure deployment, native experience and desktop interoperability. The world’s largest banks and trading platforms use OpenFin to deploy desktop applications both in-house, and to their buy-side and sell-side customers. OpenFin investors include Bain Capital Ventures, DRW Ventures, J.P. Morgan, NEX Group’s fintech investment business Euclid Opportunities, Nyca Partners and Pivot Investment Partners and an elite group of financial industry executives.  The company is based in New York with offices in London."
Optoro,https://www.crunchbase.com/organization/optoro,"Logistics, Software, Supply Chain Management","Optoro is a technology company that helps retailers and brands manage, process and disposition returned and excess inventory.","Optoro is a technology company that is transforming the way retailers and brands manage, process, and disposition returned and excess inventory. Optoro’s returns optimization platform uses predictive analytics to route inventory to its next best home right when it is received, whether that is at a store, at a warehouse, or an online return. Optoro’s technology platform enables retailers and brands to increase profit by 30%, reduce costs by 40%, and reduce harmful environmental waste by up to 70%."
Optimove,https://www.crunchbase.com/organization/optimove,"Advertising, Artificial Intelligence, Business Intelligence, CRM, Machine Learning, Marketing Automation, Predictive Analytics","With an actionable CDP at its core, Optimove’s Relationship Marketing Hub autonomously transforms customer data into actionable insights.","Optimove is the Science-first Relationship Marketing Hub. With an actionable Customer Data Platform at its core, Optimove autonomously transforms customer data into actionable insights, helping customer-centric businesses drive measurable growth. The company’s unique technology suite enables the smart orchestration, measurement and optimization of highly personalized multi-channel campaigns, at scale, resulting in improved customer experience, retention and lifetime value. Optimove is used by hundreds of leading brands of all sizes, including Staples, Deezer, GVC, Family Dollar, J.Jill, lastminute.com, Talkspace and Sweaty Betty. Optimove employs over 200 people in its New York, London and Tel Aviv offices."
OpenSesame,https://www.crunchbase.com/organization/opensesame,"E-Commerce, EdTech, Education",OpenSesame provides online training courses for businesses and employees.,"We help companies develop the world’s most admired and productive workforces. With the most comprehensive catalog of elearning courses from the world's top publishers, we are here to help you every step of the way—from finding courses, mapping them to your core competencies, syncing them with LMS, to increasing utilization and improving your training programs."
OptimalPlus,https://www.crunchbase.com/organization/optimalplus,"Analytics, Big Data, Software",Optimal+ is the leader in big data analytics for semiconductor and electronics manufacturing,"Optimal+ is the worldwide leader in Manufacturing Intelligence software solutions, enabling semiconductor and electronics companies to seamlessly collect, organize and act upon all of the global manufacturing and test data generated from both internal and external supply chains to measurably improve yield, quality and productivity. The company’s real-time, big data analytics solutions are used to process over 50 billion devices every year on behalf of its customers and is ushering in an era of unprecedented supply chain visibility that translates into strong and measurable ROI OptimalPlus was founded in 2005 and is based in Holon, Israel. The company has operations in Asia/Pacific, Europe, and the United States."
OPEN,https://www.crunchbase.com/organization/open-5,"Banking, Billing, Finance, Financial Services, Payments",Open develops and offers an online platform for banking and intercompany settlement.,"Open develops and offers an online platform for banking and intercompany settlement. It offers digital banking service for startups and small and medium enterprises that offer digital bank accounts that includes a current account packed with tools for bookkeeping, invoices, moving money, and accessing credit.  Open's application programming interface platform lets financial institutions integrate banking and payments into their applications and accounting systems. Anish Achuthan founded it in 2017, with its headquarters in Bengaluru in India."
OpsRamp,https://www.crunchbase.com/organization/opsramp-inc,"Artificial Intelligence, Cloud Infrastructure, Information Technology, IT Infrastructure, IT Management, Software","OpsRamp is the service-centric AIOps platform for the modern, hybrid enterprise.","OpsRamp enables IT to control the chaos of managing their hybrid IT operations and act like a service provider back to the business. Built in the cloud, the OpsRamp service-centric AIOps platform drives total visibility across hybrid infrastructures, offers complete multi-cloud infrastructure monitoring and management of business-critical services, and optimizes services through automation and integration with ITSM and DevOps tools. Now enterprise IT can deliver IT operations as a service and power a digital operations command center that’s built for the challenges of modern, hybrid infrastructure."
OpenClassrooms,https://www.crunchbase.com/organization/openclassrooms,"EdTech, Education, Training",OpenClassrooms is a European online education platform with more than 2 million members and fully online degrees.,"A European leader in Digital Learning solutions, OpenClassrooms.com is a platform of online courses. The OpenClassrooms community includes over 1 million members today, and about 3 million users visit the platform each month to learn from its catalog of over 1,000 online courses, including the biggest ones in MOOC format. OpenClassrooms has established itself by developing career-oriented and certified courses, recognized for their pedagogical quality and their innovative services such as on-demand course access, the option to set your own learning pace, personalized mentoring to complete a learning path, and access to additional resources like eBook and video downloads. OpenClassrooms is also a pioneer service model with its Premium system that proposes advanced functionalities to have unlimited course access from 20€ per month."
Opcity,https://www.crunchbase.com/organization/opcity,"Finance, Financial Services, FinTech","Opcity connects real estate agents and mortgage loan officers to pre-screened, live leads.",At Opcity we are a real estate broker’s primary partner in driving growth with technology.
Ople,https://www.crunchbase.com/organization/ople,"Artificial Intelligence, Machine Learning, SaaS, Software","Ople uses artificial intelligence to build AI and has developed an AI platform that acts, thinks, and learns like a data scientist.","Ople has developed an AI platform that acts, thinks, and learns like a data scientist. Its software optimizes the entire Data Science processes, going from data to predictions in days instead of months. Ople delivers elite quality deep learning models deployed instantly and ready to make predictions. At Ople, the team believes that Artificial Intelligence should be easy, cheap and ubiquitous. With Ople, business leaders can now think big, broadly applying Artificial Intelligence across their organization in order to identify new opportunities and establish strategic advantages. Centrally located in Silicon Valley, Ople is led by a team of world class data scientists, engineers and market makers. Why we exist:  - We believe that every industry can benefit from data science  - We believe data science can be much more than what it is today  - We believe we can fundamentally change data science   Today, data science projects are often complicated, time-consuming, and high risk. We believe it doesn't have to be. We built Ople to deliver elite-quality, high-performance models in production with a fraction of the time, effort & expertise required to build it yourself. Ople's AI has learned the best methodologies employed by elite data scientists through our innovative behavioral assimilation technology.  As a deep-learning system, BASS (Behavioral Assimilation) continues to improve and innovate on these methodologies; rapidly surpassing the limits of these methodologies in human hands.   Deliver top quality models in days, not months.  Optimize your data science investments now."
Opencare,https://www.crunchbase.com/organization/opencare,"Dental, Health Care, Marketplace, Small and Medium Businesses, Software",Opencare is building the largest network of dentists that deliver enjoyable care.,Opencare is building the largest network of dentists that deliver enjoyable care.
OpsGenie,https://www.crunchbase.com/organization/opsgenie,"Apps, Computer, Enterprise Software, IT Management, Mobile, Software",OpsGenie is a modern incident management platform for operating always-on services.,"OpsGenie is a cloud based service that enables operations teams to manage alerts generated by monitoring tools to ensure the right people are notified, and the problems are addressed in a timely manner. Using OpsGenie, ops teams can: consolidate alerts from multiple disparate monitoring tools; define escalation policies and on-call schedules with rotations to notify the right people and escalate as necessary; use multiple notification methods (email, SMS, push, phone call, group chat, etc) to ensure alerts are seen by the users; and access to alert details, respond to alerts, communicate with team members, and initiate investigative and corrective actions using OpsGenie apps for mobile devices."
