Organization Name,Organization Name URL,Categories,Description,Full Description
Nokia,https://www.crunchbase.com/organization/nokia,"Electronics, Enterprise Software, Infrastructure, Internet of Things, Mobile, Mobile Devices, Telecommunications, Wireless","Nokia is a Finnish multinational communications corporation engaged in the manufacturing of mobile devices, and network infrastructure.","Nokia is a Finnish multinational communications corporation engaged in the manufacturing of mobile devices, network infrastructure, location-based technologies, and advanced technologies businesses worldwide. The corporation is also engaged in converging internet and communications industries. It manufactures a wide range of mobile devices with services and software that enable people to experience music, navigation, video, television, imaging, games, business mobility, and more. Nokia also operates through four segments, including mobile broadband, global services, HERE, and technologies. Its mobile broadband segment provides consumers with hardware and core network software required to deliver mobile voice and data services. The corporation’s technology segment is involved in the development and sale of intellectual property rights and technology licensing activities. Its global services segment provides network implementation, care, managed services, and network planning and optimization. Finally, the HERE segment provides the development of local commerce, location-based services, and more. Nokia is also the owner of Symbian operation system and partially owns MeeGo operating system. It was founded in 1865 and is headquartered in Helsinki, Finland."
Novartis,https://www.crunchbase.com/organization/novartis,"Biotechnology, Health Care, Pharmaceutical",Novartis is a healthcare company that provides solutions to address the evolving needs of patients worldwide.,Novartis is a global healthcare company based in Switzerland that provides solutions to address the evolving needs of patients worldwide. Their mission is to discover new ways to improve and extend people's lives. They apply their expertise in science and innovation to society’s biggest health challenges. Responsibility is a core part of their business strategy.
Node,https://www.crunchbase.com/organization/node,"Artificial Intelligence, Information Technology, Intelligent Systems, Machine Learning, Software",Node provides online information about finding the right people and understanding the relationship between people and companies.,"Node enables users of business applications to see into the future. Powered by Artificial Intuition™ technology, Node is the first turnkey AI-as-a-service platform focused on powering predictable business outcomes, which enterprises can use to quickly and seamlessly build advanced AI into both customer-facing and internal applications without investing years and millions of dollars on risky AI experiments. Applications powered by Node can deliver predictions that enable users to make smarter connections and decisions about how to engage with customers, employees, investors, and partners. Node was founded by Google's youngest employee, Falon Fatemi, and it's renowned technology team includes the Godfather of Search, Louis Monier who created Alta Vista, and Michael Radovancevich former CTO of Taleo and OpenX. Node is backed by Mark Cuban, NEA, Avalon Ventures, and JetBlue Technology Ventures. Learn more at www.node.io."
Noom,https://www.crunchbase.com/organization/noom,"Consulting, Health Care, Mobile, Nutrition, Wellness","Noom provides mobile health coaching, focused on combating chronic and pre-chronic conditions such as obesity, diabetes, and hypertension.","Noom provides mobile health coaching, focused on combating chronic and pre-chronic conditions such as obesity, diabetes, and hypertension. It combines the power of technology with the empathy of real human coaches to deliver successful behavior change at scale. Noom's direct-to-consumer weight loss and exercise tracking mobile applications have reached more than 47 million users worldwide. Leveraging the success of their ground-breaking health and fitness programs, Noom developed a behavior change platform to treat chronic and pre-chronic conditions, beginning with the CDC's Diabetes Prevention Program (DPP). On the first day, the CDC began recognizing mobile and online DPP providers, Noom was there. Since then, Noom has expanded its curricula across the acuity spectrum and now features programs for pre-hypertension, hypertension, and diabetes management in addition to its flagship weight loss and diabetes prevention programs. Noom was founded in 2008 and has offices in New York City, Seoul, and Tokyo."
Novo Nordisk,https://www.crunchbase.com/organization/novonordisk,"Biotechnology, Construction, Health Care, Manufacturing",Novo Nordisk is a global healthcare company with more than 90 years of innovation and leadership in diabetes care.,"Novo Nordisk is a global healthcare company with more than 90 years of innovation and leadership in diabetes care. This heritage has given us experience and capabilities that also enable us to help people defeat other serious chronic conditions: haemophilia, growth disorders and obesity."
Notable Labs,https://www.crunchbase.com/organization/notable-labs-2,"Biotechnology, Health Care, Test and Measurement",Notable Labs provides personalized drug combination testing service for cancer patients.,Notable Labs is a personalized testing service for cancer patients that prioritizes combinations of FDA-approved treatments that can be immediately prescribed by a doctor without a clinical trial.
"Noodle Analytics, Inc. (Noodle.ai)",https://www.crunchbase.com/organization/noodle-analytics-inc-noodle-ai,"Artificial Intelligence, Big Data, Machine Learning, Supply Chain Management",Noodle.ai offers pioneering business solutions in Enterprise Artificial Intelligence.,"Noodle.ai offers pioneering business solutions in Enterprise Artificial Intelligence, a unique collaboration among business executives, process experts, and artificial intelligence technologies (e.g., machine learning, predictive data analytics, data science).  The company creates and implements these solutions to solve complex business challenges and drive dramatic improvements in customer, product, and enterprise operations."
Norwegian Air Shuttle,https://www.crunchbase.com/organization/norwegian-air-shuttle,"Aerospace, Air Transportation, Travel, Travel Agency","Norwegian Air Shuttle ASA, trading as Norwegian, is the third largest low-cost carrier in Europe and the second-largest airline.","Norwegian is Europe's third low-cost airline and the sixth largest low-cost airline in the world. Founded in 1993, we are one of the world's fastest growing airlines, operating around 500 routes to more than 150 destinations worldwide. In 2017, we carried more than 33 million passengers across Europe, the U.S, and Asia."
NoBroker,https://www.crunchbase.com/organization/nobroker,"Commercial Real Estate, Property Management, Real Estate","NoBroker is a real estate platform that makes it possible to buy, sell, and rent houses without paying any brokerage fees.","Nobroker is a new home rental platform that makes it easier to find your new home without paying any brokerage. Using its verified listing, people can find their dream home by contacting the owners directly. It allows them to save time and effort by using the accurate information about the property and neighborhood including schools, banks, restaurants, etc that makes it easier for them to shortlist the property without actually visiting it. The company also provides all paperwork and documentation processing relating to lease agreement registration, bank franking, police verification, and society approvals. It has a network of real-estate executives who will assist you in completing a hassle-free transaction at the cost of a small service fee.  Nobroker was founded in 2014 and is based in Bengaluru, India."
NovoCure,https://www.crunchbase.com/organization/novocure,"Health Care, Medical Device, Therapeutics",An Oncology Company Pioneering a Novel Therapy for Solid Tumors,"Novocure™ is dedicated to the development of tumor treating fields therapy (NovoTTF™ Therapy), a new weapon for patients and physicians in the battle against cancer.  NovoTTF Therapy is a novel anti-mitotic treatment that has been shown to slow or reverse tumor progression by inducing cell death in certain solid tumors. The company pioneered the concept that the electric properties of cells can be used as an effective target for an anti-neoplastic therapy."
