Organization Name,Organization Name URL,Categories,Description,Full Description
Forecast,https://www.crunchbase.com/organization/forecasthq,"Artificial Intelligence, Developer Tools, Human Resources, Machine Learning, Natural Language Processing, Professional Services, Project Management, Scheduling, Software, Task Management","Forecast helps project-driven companies automate operations, empower people and leverage insights to drive business performance","Forecast is a business management platform that helps project-based companies automate operations, empower people and leverage insights to drive business performance and client success. At Forecast, we believe your every day should be filled with less ad-hoc and administrative work. That freedom creates more room to focus on evolving, improving and empowering your people to think innovatively. Whether it is designing, structuring, acting or simply steering the company in the right direction, Forecast has your back. Increase agility with a platform that embraces a radically new approach of continuous improvement and learning by leveraging Artificial Intelligence (AI). Instead of spending time collecting data, we think you should be spending time acting from data. That will enable you to move from the old world projects first to a new world of clients first, which in turn will help you deliver better results."
Ford Motor Company,https://www.crunchbase.com/organization/ford,"Apps, Automotive, Manufacturing, Transportation","Ford Motor Company, an automotive company, develops, manufactures, and distributes vehicles, parts, and accessories worldwide.","Ford Motor Company manufactures or distributes automobiles in addition to offering financial services. The company sells to dealerships for retail sale, and for sale to fleet customers, including commercial fleet customers, daily rental car companies, and governments. Ford’s vehicle portfolio includes automobiles, buses, tractors, and trucks. As a result of these financing activities, Ford Motor Credit Company LLC has a portfolio of finance receivables and operating leases which it classifies into two portfolios— ‘consumer’ and ‘non-consumer’. Finance receivables and operating leases in the consumer portfolio include products offered to individuals and businesses that finance the acquisition of its vehicles from dealers for personal and commercial use. Retail financing includes retail installment sale contracts for new and used vehicles, and direct financing leases for new vehicles to retail customers, government entities, daily rental car companies, and fleet customers. Finance receivables in the non-consumer portfolio include products offered to automotive dealers. Ford’s environmental initiatives include compressed natural gas, flexible fuel vehicles, electric drive vehicles, Hydrogen, and PC power management, and so on. Ford Motor Company was founded by Henry Ford in 1903 and is headquartered in Dearborn, Michigan."
Foodpanda,https://www.crunchbase.com/organization/foodpanda,"Delivery, E-Commerce, Food Delivery",foodpanda is a online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile app.,"Foodpanda is a global online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile application. Customers enter their postcodes on the site, browse for food from a list of restaurants, and place the order; foodpanda processes the order details, sends out an SMS to customers to confirm orders and their estimated delivery time, and passes the details to partner restaurants; and the restaurants deliver the food to customers. It is called foodpanda in Asia and Europe and hellofood in Africa, Latin America, and the Middle East. Foodpanda has partnered with more than 60, 000 restaurants globally, including Pizza Hut, Subway, KFC, McDonalds, and Jollibee. Foodpanda was launched by Ralf Wenzel and Benjamin Bauer in 2012 and is operated from Berlin, Germany with presence in over 40 countries and 500 cities across 5 continents."
FourKites,https://www.crunchbase.com/organization/fourkites,"Enterprise Software, Logistics, Supply Chain Management",FourKites is an end-to-end supply chain visibility platform that major global companies use to track and manage their freight.,"FourKites is the real-time supply chain visibility platform that Fortune 500 companies and 3PLs trust to track shipment location and temperature and proactively manage exceptions. Using a proprietary predictive algorithm to calculate shipment arrival times, FourKites enables customers to lower their operating costs, improve on-time performance, and strengthen their end-customer relationships. Using FourKites, blue-chip shippers and 3PLs share the same, real-time shipping location and status information from more than four million GPS/ELD devices.  FourKites tracks and consolidates data across modes – including ocean, rail, parcel, and over-the-road, with both truckload and less-than-truckload – into a unified platform built for global enterprise companies. The platform is optimized for mobile and equipped with market-leading end-to-end security. To learn more, visit www.fourkites.com. FourKites was founded by Mathew Elenjickal in 2014."
ForgeRock,https://www.crunchbase.com/organization/forgerock,"Cyber Security, Enterprise Software, Identity Management, Information Technology, Internet of Things, Privacy","ForgeRock digital identity management solutions transform how organizations securely interact with customers, employees, devices, and things","ForgeRock® is the digital identity management company transforming the way organizations interact securely with customers, employees, devices, and things. Organizations adopt the ForgeRock Identity Platform™ as their digital identity system of record to monetize customer relationships, address stringent regulations for privacy and consent (GDPR, HIPAA, FCC privacy, etc.), and leverage the internet of things. ForgeRock serves hundreds of brands, including Morningstar, Vodafone, GEICO, Toyota, TomTom, and Pearson, as well as governments like Norway, Canada, and Belgium, securing billions of identities worldwide. ForgeRock has offices across Europe, the USA, and Asia. Visit www.forgerock.com for free downloads and follow us on Twitter @forgerock."
Forty Seven,https://www.crunchbase.com/organization/forty-seven,"Biotechnology, Clinical Trials, Health Care",Forty Seven is a clinical-stage immuno-oncology company that is developing therapies targeting cancer immune evasion pathways.,"Forty Seven, Inc. is a clinical-stage immuno-oncology company that is developing therapies targeting cancer immune evasion pathways based on technology licensed from Stanford University. Forty Seven's lead program, 5F9, is a monoclonal antibody against the CD47 receptor, a ""don't eat me"" signal that cancer cells commandeer to avoid being ingested by macrophages. This antibody is currently being evaluated in six clinical studies in patients with solid tumors, acute myeloid leukemia, non-Hodgkin's lymphoma and colorectal carcinoma."
Foundation Medicine,https://www.crunchbase.com/organization/foundation-medicine,"Biotechnology, Genetics, Health Care, Medical",Foundation medicine is a molecular information company developing clinical diagnostic tests that facilitates personalized cancer therapies.,Foundation Medicine plans to create clinical diagnostic tests that can use the latest in genetic sequencing technology to identify personalized cancer therapies for patients.
ForeScout Technologies,https://www.crunchbase.com/organization/forescout,"Cloud Security, Cyber Security, Internet of Things, Network Security",ForeScout Technologies provides enterprises and government agencies with agentless visibility and control of devices.,"ForeScout is transforming security through visibility.  We help make the invisible visible by providing Global 2000 enterprises and government agencies with agentless visibility and control of traditional and IoT devices the instant they connect to the network. Our technology integrates with disparate security tools to help organizations accelerate incident response, break down silos, automate workflows and optimize existing investments."
Folio,https://www.crunchbase.com/organization/folio-4,"Financial Services, FinTech, Stock Exchanges",Folio develops next generation on-line trading platform for both passive and active stock traders.,"Folio Investing is the brokerage designed specifically to help you maximize returns by providing you with the ability to create customized, well-diversified portfolios and manage them at a low cost.  It’s the one place where you can create an unlimited number of diversified investment portfolios, called folios, to combine the benefits of direct stock ownership with one-click control over your portfolio strategy. You can customize each folio with up to 100 stocks, ETFs, and mutual funds or choose from over 160 free, pre‐made Ready-to‐Go folios that you can use as-is or customize. Diversification is easy and accessible at Folio because with fractional share investing, you can trade securities at any dollar amount—even less than a full share. Folio is the only brokerage to offer flat‐fee pricing that includes 2,000 commission-free window trades each month for $29 so you can trade freely regardless of the number of securities in your folios (nominal fee for IRAs). Folio also provides patented tax management tools as well as access to private investment opportunities. Financial professionals can leverage these benefits for their clients using the Folio Institutional platform."
Fortify,https://www.crunchbase.com/organization/3dfortify,"3D Printing, Industrial Engineering, Manufacturing, Mechanical Engineering",Fortify is an advanced manufacturing startup that aims to disrupt additive manufacturing.,"3DFortify is an advanced manufacturing startup that aims to disrupt additive manufacturing, ushering in a new generation of custom, high performance products. We have developed a patented process that combines 3D printing and magnetics to create aligned reinforced carbon fiber composites."
