Organization Name,Organization Name URL,Categories,Description,Full Description
Zaius,https://www.crunchbase.com/organization/zaius-inc,"Analytics, B2C, CRM, Digital Marketing, Email Marketing, Marketing Automation, Retail Technology",CRM for B2C marketers,"B2C marketers today are constrained by the gap that exists between data and marketing systems. Zaius’ B2C CRM eliminates that gap by bringing customer data and campaign execution together in a single platform, empowering marketers to engineer the repeat purchase. With complete control of customer data for segmentation and analysis, marketers can better understand shopping behaviors and deliver truly personalized campaigns across channels, at scale and with speed. If you can dream it, you can do it with Zaius."
Zalando,https://www.crunchbase.com/organization/zalando,"E-Commerce, E-Commerce Platforms, Fashion, Lifestyle","Zalando is a fashion and technology company, currently transforming into a multi-service platform.","Zalando is a European online fashion platform- offering a broad assortment of fashion for men, women and children. It carries over 1.500 brands and over 150.000 product choices for over 17 million customers in 15 countries.  By constantly optimising its processes and platform offerings, using its e-commerce expertise and lots of can-do spirit, Zalando have become Europe's leading online fashion retailer in only a few years. Its goal is to create the world’s best online fashion experience. The cores of its business are what the company focuses on, always striving to be cutting-edge in fashion, technology, marketing, and logistics.  Zalando SE in Berlin is the group’s centrepiece which focuses on the development of its core product: the online shopping experience. Zalando SE operates the international business and takes care of their business development. Zalando SE comprises functions like the management, marketing, administration, and technology."
Zava,https://www.crunchbase.com/organization/dred-online-doctor,"Health Care, Health Diagnostics, mHealth","Zava is an online medical service provider and offers consultations, diagnostics and medication without the need for a face-to-face visit.","Zava is an online doctor service in which real GPs prescribe real medicines in real time. Zava offers trustworthy, affordable and regulated medical consultations without the need for a face-to-face visit. Zava is a discreet and convenient way to get medical treatment, wherever and whenever you need it. No unnecessary questions. And you don't have to see a doctor in person. Their team are dedicated to helping you stay on top of your health.  Simply complete a medical questionnaire, place your order and their doctors will check the treatment you’ve requested is suitable for you, or recommend an alternative. Once they’re happy, your order will be sent out safely and securely to your chosen address. Their service doesn’t end when you receive your order. If you have any questions at all about your treatment or condition, you can contact one of their doctors free of charge."
ZAGENO,https://www.crunchbase.com/organization/zageno,"Biotechnology, E-Commerce, Internet, Marketplace, Retail",ZAGENO is an online marketplace for life science products.,"ZAGENO Inc. has become the world's largest marketplace for life science products. By integrating the needs of researchers, laboratories, procurement departments, and vendors into one single solution. ZAGENO's online marketplace for life-science research enables straightforward integration of ordering and purchasing processes into existing software systems. It makes product comparison across numerous vendors easy.  ZAGENO is a milestone in the direction of bundled, and therefore, more-efficient, operation flows for academic research institutes and research companies alike. And it provides an additional digital sales and marketing platform for vendors. "
ZALORA Group,https://www.crunchbase.com/organization/zalora,"E-Commerce, Fashion, Shoes, Wearables",ZALORA is an e-commerce platform and website that provides fashion and footwear products. ,"ZALORA is an e-commerce platform and website that provides fashion and footwear products. It provides users with clothing and footwear from fashion labels such as Mango, Nike, Puma, Casio, Calvin Klein, Levi's, and more. Users can view images of their desired fashion product and purchase it online. It also provides users with fashion tips and advice. In addition, it offers users with an online magazine and discounts. ZALORA received $112 million private equity on December 3, 2013. It was launched in March 2012, based in Ho Chi Minh City, Vietnam."
Zadara Storage,https://www.crunchbase.com/organization/zadara-storage,"Cloud Computing, Cloud Data Services, Data Storage, Software",Zadara Storage offers enterprise-class storage as a service for private and public clouds.,"Ranked #81 on Deloitte’s Technology Fast 500, Zadara Storage offers enterprise-class storage as a service for private and public clouds. The company helps organizations eliminate the technical, operational, and financial risks associated with enterprise data storage, by providing industry-leading enterprise data storage solutions as a fully-managed service. Zadara Virtual Private Storage Arrays combine innovative software with standard hardware to create truly private Cloud storage with your own dedicated drives, CPUs, memory and I/O. Even though the Cloud is a shared environment, your dedicated resources are isolated from (and not shared with) other Cloud users, resulting in both privacy and Predictable Performance. Virtual Controllers (VCs) manage and present storage via iSCSI/NFS or CIFS, ensuring high availability, security and performance. The Virtual Controllers intelligently place and protect your data on Storage Nodes to yield both Predictable Performance™ and Enterprise-class high availability. Zadara Storage was founded in 2011 and is based in Irvine, California."
Zain Group,https://www.crunchbase.com/organization/zain,"Cloud Data Services, Mobile, Software, Telecommunications",Zain Group is a mobile and data services operator in Middle East and Africa.,"Zain is a mobile and data services operator with a commercial footprint in 8 Middle Eastern and African countries with a workforce of over 7,000 providing a comprehensive range of mobile voice and data services."
ZappRx,https://www.crunchbase.com/organization/zapprx,"Health Care, Information Technology, mHealth",ZappRx is a digital health company that is modernizing and simplifying the way specialty drugs are ordered,"ZappRx is a digital health company that is modernizing and simplifying the way specialty drugs are managed. We provide a secure, collaborative online platform that allows patients, physicians, and pharmacists to work together to improve patients’ access to treatment and deliver medicine faster."
Zapata Computing,https://www.crunchbase.com/organization/zapata-computing,"Computer, Quantum Computing, Software","Zapata Computing is a quantum software startup, building software and algorithms for  the next generation of high-performance computing.","Zapata Computing is a quantum software startup that builds software and algorithms for  the next generation of high-performance computing. It develops powerful, hardware-agnostic solutions for simulation, optimization, and machine learning applications in chemistry, finance, logistics, pharmaceuticals, engineering, and materials. Zapata Computing is a spun out of Harvard University launched by a group of Harvard scientists, including Alán Aspuru-Guzik."
Zappi,https://www.crunchbase.com/organization/zappistore,"Internet, Market Research, Marketing",Zappi helps global brands make faster and better decisions to drive business growth.,"Zappi helps global brands make faster and better decisions to drive business growth. They help global brands make faster and better decisions to drive business growth, shape new product development, and enhance their advertising and branding efforts. They assist them predicting success and disrupting their industries"
