Organization Name,Organization Name URL,Categories,Description,Full Description
Yext,https://www.crunchbase.com/organization/yext,"Advertising, Software",Perfect Answers Everywhere.,"The customer journey starts with a question. And consumers expect answers. Yext puts businesses in control of their facts online with brand-verified answers in search. By serving accurate, consistent, brand-verified answers to consumer questions, Yext delivers authoritative information straight from the source — the business itself — no matter where or how customers are searching. Taco Bell, Marriott, Jaguar Land Rover, and businesses around the globe use the Yext platform to capture consumer intent and drive digital discovery, engagement, and revenue — all from a single source of truth. Yext’s mission is to provide perfect answers everywhere."
Yes Bank,https://www.crunchbase.com/organization/yes-bank,"Banking, Finance, Financial Services, Venture Capital, Wealth Management",YES BANK is a large private sector bank that offers comprehensive banking and financial solution to all its valued customers.,"YES BANK, India's fourth largest private sector Bank, is an outcome of the professional entrepreneurship of its Founder, Rana Kapoor and his highly competent top management team, to establish a high quality, customer centric, service driven bank catering to the “Future Businesses of India”. YES BANK is the only Greenfield Bank license awarded by the RBI in the last two decades, associated with the finest pedigree investors. YES BANK a “Full Service Commercial Bank” has steadily built a Corporate, Retail & SME Banking franchise, with a comprehensive product suite of Financial Markets, Investment Banking, Corporate Finance, Branch Banking, Business and Transaction Banking, and Wealth Management business lines across the country."
Yesware,https://www.crunchbase.com/organization/yesware,"CRM, Email, Enterprise Software, Internet","Yesware is an all-in-one sales acceleration platform that helps salespeople connect with prospects, track engagement, and close more deals.","Yesware helps salespeople sell smarter.  Yesware’s Email Tracking notifies salespeople when prospects open their messages and click their links. Custom Templates streamline responses to prospects and customers. CRM Syncing connects sales email to solutions from Salesforce.com, Microsoft Dynamics, and many others to save time and improve the quality of enterprise data. Yesware’s Reports and Analytics give salespeople unprecedented feedback about how their messages are being received.  This is not new technology. They are focused on optimizing proven technology to meet the needs of power users - people who get and send 100 or more emails a day, people who want computers to take on more data-entry and more automation, so that users can focus on building relationships and closing more business. The company's initial target market for B2B salespeople. For these people, a productivity tool that can help them reach their sales goals is extremely valuable. Yesware offers 100 free tracking emails per month to start and you can earn up to 100 additional emails for referring friends, or upgrade to a Plus account with unlimited email tracking. The company also offers Team, Enterprise, and Custom product plans. Learn more at www.yesware.com/plans-and-pricing.  Sales managers who deploy Yesware to their teams see activity-based reports that reveal a new level of performance detail without relying on additional data entry. Yesware’s collaboration features enable salespeople and sales managers to share the most effective templates with their colleagues.  The market for Yesware is huge, and so is the competition. Companies like Salesforce, Microsoft and Oracle sell billions of dollars of enterprise software annually to corporate IT departments. Their software, however, is almost exclusively aimed at sales management and oversight instead of helping salespeople sell more. Yesware sells its services directly to salespeople, and has to prove its worth to them, instead of to an IT or marketing department interested in sales pipeline visibility."
Yellowbrick Data,https://www.crunchbase.com/organization/yellowbrick-data,"Analytics, Database, Information Technology",Yellowbrick Data empowers companies to make faster decisions with all of their data.,"Yellowbrick Data was founded in 2014 by experts in database and flash memory technologies to simplify data warehousing. They wanted to solve the challenges of high availability, running complex mixed workloads, support for ad-hoc SQL, computing correct answers on any schema, massive scalability and supporting large numbers of concurrent users. Yellowbrick Data empowers companies to make faster decisions with all of their data. Built for enterprises and the hybrid cloud, the Yellowbrick Data Warehouse deploys powerful analytics anywhere, with best-in-class economics."
Yellow Messenger,https://www.crunchbase.com/organization/yellow-messenger,"Artificial Intelligence, Customer Service, Enterprise Software, Messaging",Conversational AI Platform for Enterprises,"Leading Enterprises globally are deploying Yellow Messenger as an Conversational AI Platform for Customer Engagement & Customer Experience to drive higher Sales, Revenue, NPS and much more in addition to superior Customer Service. Yellow messenger is backed by Microsoft , Accenture, SAP , TCS."
yello,https://www.crunchbase.com/organization/yello,"CRM, Mobile, Recruiting, SaaS, Software",Yello's leading talent acquisition software is used by Fortune 500 companies and high-growth businesses to attract and nurture top talent,"Yello enables companies to humanize the candidate experience. Yello's talent acquisition platform empowers recruiting departments to provide unprecedented speed and transparency throughout the candidate journey. Founded in 2008, Yello supports hundreds of organizations globally by serving as a key strategic partner in optimizing their recruiting operations and talent relationship management."
Yewno,https://www.crunchbase.com/organization/yewno,"Computer, Software",Leverage our knowledge graph to extract knowledge from our vast web of structured and unstructured data.,"Yewno is an emerging high-tech company based in Silicon Valley, focused on an innovative knowledge graph platform that transforms billions of data points into high quality insights as an answer to the complexity of ever-growing information. They have products in education, publishing, biotech, and finance."
YellowPepper,https://www.crunchbase.com/organization/yellowpepper,"Financial Services, Mobile, Mobile Payments",YellowPepper provides mobile banking and payment solutions to financial institutions in the Latin American region.,"YellowPepper is Latin America’s pioneer in mobile banking and payment solutions. Founded in 2004, the growing company provides services in Mexico, Colombia, Ecuador, Peru, and soon Brazil employing the best and brightest in the tech space with more than 60 team members throughout its regional footprint.  YellowPepper brings innovative payment solutions to dynamic countries across the hemisphere. The company is backed by Visa and is also the recipient of the IFC (World Bank) first equity investment for a Latin America mobile financial company, merging unmatched market knowledge with the latest in payments technology. For more information, please visit www.yellowpepper.com."
YellowDog,https://www.crunchbase.com/organization/yellowdog,"3D Technology, Animation, Cloud Management, Enterprise Software, Financial Services, SaaS, Scheduling, Software",YellowDog is the only predictive and intelligent scheduling & orchestration platform.,"YellowDog enables companies across the globe to accelerate and optimise complex data processes with the only intelligent and predictive scheduling and orchestration platform for hybrid and multi-cloud management. We serve organisations in Financial Services, Aerospace, and CGI amongst others. The technology automates the selection of the best source of compute for every workload, delivering new levels of prediction and efficiency in cost and performance optimisation."
Yelp,https://www.crunchbase.com/organization/yelp,"Apps, Internet, Mobile, Search Engine",Yelp operates an online platform that connects people with local businesses.,"Yelp operates an online platform that connects people with local businesses. Its platform covers various local business categories, including restaurants, shopping, beauty and fitness, arts, entertainment and events, home and local services, health, nightlife, travel and hotel, auto, and others categories.  Yelp was launched in 2004 and is headquartered in San Francisco, California."
