Organization Name,Organization Name URL,Categories,Description,Full Description
Jane Technologies,https://www.crunchbase.com/organization/jane-technologies,"E-Commerce, Internet, Retail, Software",Jane Technologies is a retail tech company.,"Jane Technologies, Inc. is a retail tech company that has created iheartjane.com — the cannabis industry’s only complete online marketplace, providing consumers with a confident, safe and simple shopping experience. Users can browse local products in real-time, compare by price, proximity or popularity and place orders at local stores for free. Jane partners with dispensaries on a win-win basis; stores only pay for completed orders at a fraction of the price of other industry software."
James,https://www.crunchbase.com/organization/crowdprocess,"Artificial Intelligence, Machine Learning, Software",The AI for Credit Risk,"James is a data science company, in the credit risk space. We started in 2013, and have been working on helping banks fight credit defaults using machine learning. The company’s flagship product is called James, and is a narrow AI for risk departments. It allows risk officers to build, test and validate credit scoring models. James was built in partnership with top experts in machine learning for credit risk, who build many of the systems used by global top tiers. It allows risk officers to build, test and validate credit scoring models, and comes equipped with the best Machine Learning algorithms, techniques and validation methods.  James has a double headquarters in Lisbon and NYC.  One year after winning Money20/20 Europe Startup Competition, James  just closed an oversubscribed investment round of $2.7M led by Ex-Credit Suisse Board Member Gaël de Boissard. This round also included ex-Deutsche Bank COO, Henry Ritchotte, and BiG Start Ventures, a VC focused on FinTech and InsurTech. As a result of this deal, Mr. de Boissard has now joined James’s Board of Directors, after having previously been at the board of Credit Suisse."
Jazz Pharmaceuticals,https://www.crunchbase.com/organization/jazz-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical",Jazz Pharmaceuticals plc is an international biopharmaceutical company.,"Jazz Pharmaceuticals, Inc. focuses on identifying, developing, and commercializing products for neurology and psychiatry primarily in the United States. Its products include Xyrem for the treatment of cataplexy and excessive daytime sleepiness in patients with narcolepsy; Cystadane for the treatment of homocystinuria, an inherited metabolic disease; and Antizol to treat ethylene glycol and methanol poisoning. Its late-stage product candidates comprise Luvox CR, an extended release formulation of fluvoxamine, a selective serotonin reuptake inhibitor, which is used for the treatment of obsessive compulsive disorder and social anxiety disorder; and JZP-6, a liquid dosage form of sodium oxybate in Xyrem, for the treatment of fibromyalgia syndrome. The company's products in the clinical pipeline include JZP-4, a controlled release formulation of an anticonvulsant for the treatment of epilepsy and bipolar disorder; and JZP-8, a formulation incorporating a benzodiazepine, for the treatment of acute repetitive seizure clusters in refractory epilepsy patients. Its pipeline also comprise JZP-7, a formulation incorporating a dopamine agonist for the treatment of restless legs syndrome; and JZP-2, a formulation of a benzodiazepine for the acute treatment of panic attacks associated with panic disorder. The company has a product development and license agreement with Antares Pharma, Inc. Jazz Pharmaceuticals was founded in 2003 and is headquartered in Palo Alto, California."
Jamf,https://www.crunchbase.com/organization/jamf-software,"iOS, macOS, Mobile Devices, Software",Jamf creates IT software for managing Apple devices.,"At Jamf, success is achieved through dialogue with colleagues, customers and industry leaders. Skilled listening has led to innovation. Today, we are the world leader in macOS and iOS management with offices around the world. We deliver, support and service the solution for Apple management needs in education and business."
Jack in the Box,https://www.crunchbase.com/organization/jack-in-the-box,"E-Commerce, Food and Beverage, Franchise, Hospitality, Restaurants","Jack in the Box Inc., based in San Diego, is a restaurant company that operates and franchises Jack in the Box® restaurants, one of the","Jack in the Box Inc. is a restaurant company that operates and franchises Jack in the Box® restaurants, one of the nation’s largest hamburger chains, with more than 2,200 restaurants in 21 states. Jack in the Box Inc. also operates and franchises Qdoba Mexican Grill®, a leader in fast-casual dining, with approximately 600 restaurants in 46 states, the District of Columbia and Canada."
Jam City,https://www.crunchbase.com/organization/jam-city,"Digital Entertainment, Gaming, Mobile, Mobile Apps, Online Games, Social Media","Jam City is a mobile entertainment company, connecting the world through technology, creativity, and play.","Jam City is a leader in mobile entertainment, providing unique and deeply engaging games that appeal to broad global audiences. Jam City was founded in 2009 by MySpace cofounder and CEO Chris DeWolfe and former 20th Century Fox executive Josh Yguado.  Jam City is the creative powerhouse behind some of the highest grossing and most enduring social gaming franchises for mobile, including Cookie Jam (Facebook “Game of the Year” winner) and Panda Pop. Jam City is the go-to studio for Hollywood, having developed immersive, narrative rich mobile games around iconic entertainment brands including Harry Potter, Family Guy and Marvel Avengers.  Jam City has studios in Los Angeles (HQ), San Francisco, San Diego, Bogotá and Buenos Aires. The Jam City team is known for its creative excellence and technological innovation in key areas including storytelling, data science and audience insights."
JASK,https://www.crunchbase.com/organization/jask-labs-inc,"Artificial Intelligence, Cyber Security, Security",The Modern SOC Company. JASK transforms security analyst workflows through intelligence and automation.,"JASK is modernizing security operations by delivering an advanced SIEM platform that provides better visibility, better automation and a better architecture. Built on cloud-native technologies, the JASK ASOC platform streamlines security analyst workflows by automating many of the repetitive tasks that restrict productivity, freeing them for higher-value roles like threat hunting and vulnerability management, while addressing the escalating talent shortage."
JazzHR,https://www.crunchbase.com/organization/theresumator,"Human Resources, Internet, Recruiting, SaaS, Software","JazzHR is easy, powerful and affordable recruiting software purpose-build for SMBs. SaaS ATS for masses.","JazzHR is a powerful, user-friendly and affordable recruiting software that enables today's greatest people to build tomorrow's greatest companies. JazzHR replaces antiquated hiring processes like using email and spreadsheets with an intuitive applicant tracking system that helps recruiters and hiring managers build a scalable and effective recruiting process that consistently results in great hires. JazzHR is also the creator of Crowd, the HR industry's first integrated crowd-sourcing, big-data and predictive analytics initiative. Since 2009, JazzHR has helped thousands of companies fill more than 100,000 positions."
Jackpocket,https://www.crunchbase.com/organization/jackpocket,"Gambling, Gaming, Mobile, Mobile Apps",Jackpocket is a mobile-first startup helping to modernize state lotteries.,"Jackpocket is the first mobile app in the U.S. that offers players a secure way to order official state lottery tickets, such as Powerball, Mega Millions and more. As a no-cost, no-integration, turnkey platform, Jackpocket helps lotteries drive incremental revenue—benefiting essential state programs such as public education, veterans assistance, natural resources and more—while attracting new customers like millennials who otherwise would not be active lottery players. Jackpocket’s mission is to create a more convenient, fun and responsible way to play the lottery. Through the app, players can place orders for their favorite games, check lottery results, join lottery pools with other Jackpocket players, and turn on autoplay so they never miss a drawing. And by being the first company to automatically lock a player’s identity to their ticket serial number, Jackpocket makes the lottery even more secure. Jackpocket is currently available in Minnesota and New Hampshire, with upcoming plans to expand to new markets. Follow along on Facebook, Twitter and Instagram."
Jama Software,https://www.crunchbase.com/organization/jama-software,"Collaboration, Developer Platform, Enterprise, Enterprise Software",Jama Software is a product development platform for companies building complex products and mission critical software systems.,"Jama Software is a leading product development platform provider for companies building complex products and integrated systems.  Jama Software is a leading product development platform provider for companies building complex products and integrated systems. The Jama Product Development Platform helps companies establish a Predictive Product Development process — to mitigate risk, improve quality, identify opportunities and decrease time to market — via an integrated solution for guiding the product lifecycle from idea to launch. More than 600 innovative companies use Jama Software to modernize their product development process. The company is headquartered in Portland, Ore. To learn more, visit www.jamasoftware.com."
Jasper Technologies,https://www.crunchbase.com/organization/jasper-wireless,"Cloud Computing, Internet of Things, Mobile, SaaS, Software",Jasper Technologies develops cloud-based platforms.,"Jasper Technologies provides a cloud-based Internet of Things (IoT) platform that enables various companies to launch, manage, and monetize IoT services on a global scale. It offers Control Center, an automated connectivity management platform that enables users to manage their connected devices, manage low power and low usage connected devices and launch, manage, and monetize connected car services.  Jasper Technologies also provides Control Center for Mobile Enterprise that automates mobility management for employee business mobile phones and tablets. It serves agriculture, connected cars, connected homes and buildings, healthcare, industrial equipment, retail and payment solutions, smart cities, and transportation and logistics customers.  Amit Gupta, Daniel Collins, and Jahangir Mohammed founded Jasper Wireless in 2004 that became Jasper Technologies in May 2014, with headquarters in Santa Clara in California with operations in Alpharetta in Georgia. Jasper Technologies operates as a subsidiary of Cisco Systems as of March 18, 2016."
Jacobi,https://www.crunchbase.com/organization/jacobi,"Finance, Financial Services, FinTech, SaaS",Jacobi is a platform that enables investment managers to customize and scale multi-asset portfolio design.,"Jacobi is a next-generation intelligence platform for investment managers to customize and scale multi-asset portfolio design. Its risk and portfolio-construction tools enable practitioners to work and communicate through intuitive storyboards. Built with a multi-asset focus, their platform facilitates the transfer of manager insights, generating better investment ideas and deeper levels of engagement between an investment manager and client. Jacobi was founded in 2014 and is headquartered in San Francisco, California."
Jaunt,https://www.crunchbase.com/organization/jaunt,"Content, Digital Media, Enterprise Software, Virtual Reality","Jaunt is developing the software, tools, and applications to enable the creation and distribution of XR content.","Jaunt is developing the software, tools, and applications to enable cinematic VR and put the power of virtual reality in the hands of today’s best content creators. Jaunt’s proprietary algorithms for complex computational photography allow content producers to create incredible immersive cinematic VR experiences using existing production software. The company’s investors include The Walt Disney Company, Highland Capital Partners, Google Ventures, Redpoint Ventures, Peter Gotcher, Blake Krikorian, and British Sky Broadcasting (corporate.sky.com). Experience more at www.jauntvr.com."
Jawbone,https://www.crunchbase.com/organization/jawbone,"Consumer Electronics, Fitness, Hardware, Mobile, Personal Health, Wearables",Jawbone is an audio technology company developing and selling wearable technology and portable audio devices.,"Jawbone makes personal technology comfortable, usable, and beautiful. The flagship product, the award-winning Jawbone Bluetooth headset with NoiseAssassin™ technology set a new standard for mobile voice quality. Unmatched in the industry, Aliph’s NoiseAssassin technology was originally perfected with DARPA for battlefield applications. It eliminates background noise and provides unparalleled call clarity in all environments."
Janrain,https://www.crunchbase.com/organization/janrain,"Identity Management, Security, Social, Social Media",Janrain is the first choice of global enterprises for mission-critical customer identity and access management (CIAM) needs.,"Founded in 2002 in Portland, Oregon, Janrain is the creator of the first customer identity and access management (CIAM) cloud. Janrain is also the inventor of social login and a founding member of the OpenID Foundation—establishing many of the digital authentication protocols used globally today. Janrain continues to lead the CIAM market today, with over half of the world’s connected users within its Identity Cloud network. We believe that each customer’s unique digital identity is their key to their personally connected world, which makes their identity the most valuable thing they own. Janrain is based in Portland, Oregon, with offices in London, Paris, and Redwood City, CA. For more information, please visit www.janrain.com and follow @janrain."
Jaja,https://www.crunchbase.com/organization/jaja-finance,"Consumer Lending, Credit Cards, Financial Services, FinTech",London-based next generation FinTech disrupting consumer finance. ,"Jaja recognise how people live their lives and its goal is to give back control to the customer. More than a FinTech, Jaja is part of the sharing economy and finally consumer finance is catching up with not only how people access services, but share their finances in a community based app platform. "
Jana,https://www.crunchbase.com/organization/jana,"Apps, Internet, Mobile","Jana enables free apps to be truly free in emerging markets. Through Jana's mCent app, members try new apps free of data charges.","Jana enables free apps to be truly free in emerging markets. Through Jana's mCent app, members discover and try a world of new apps without incurring any data charges. Free Internet connectivity is made possible through partnerships with 311 mobile operators.  Over 30 million users of the mCent app and hundreds of clients, including Twitter, Amazon, and Tencent, have benefited from 4.0 billion megabytes of app usage driven by Jana’s platform. For more information, visit jana.com."
Jabong.com,https://www.crunchbase.com/organization/jabong,"Beauty, E-Commerce, Fashion, Jewelry, Shoes, Toys",Leading Fashion Portal in India.,"Jabong.com is the best Online shopping Portal in India for men, women & kids for shoes, clothing, watches, sunglasses. Jabong was once thought to own one-quarter of India’s fashion e-commerce market, making it the chief threat to Myntra."
Jaanuu,https://www.crunchbase.com/organization/jaanuu-by-dr-neela,"E-Commerce, Fashion, Health Care",Jaanuu is the most contemporary medical apparel brand in the world.,"Jaanuu was founded to reimagine the multi-billion dollar medical apparel market via the industry's first contemporary, Antimicrobial-finished products. Since its launch, Jaanuu has sold product around the globe and has quickly become the fastest growing company in its category.  For more information, please contact support@jaanuu.com."
Jaypore,https://www.crunchbase.com/organization/jaypore,"E-Commerce, Internet, Marketplace, Social",Jaypore is a curated social commerce platform that allows artisans and independent producers from India to sell their products online.,Jaypore is a social commerce platform that delivers India's most beautiful products to the world.  The company features a curated marketplace that allows artisans and independent producers from India to sell their products online.
Jasper,https://www.crunchbase.com/organization/jasper,"Financial Services, FinTech, Marketplace, Real Estate",A new and better way to invest in commercial real estate.,"Jasper’s mission is to completely reinvent the global commercial real estate investment environment, enhancing accessibility, lowering fees and providing greater transparency & liquidity through a technology-enabled marketplace."
"January, Inc.",https://www.crunchbase.com/organization/january-inc,"Fitness, Health Care, Personal Health, Wellness",Stealth precision health startup,"Founded in 2017 by Silicon Valley veteran Noosheen Hashemi, January is a Menlo Park based pre-launch precision health start-up. Born in response to a healthcare system designed to address decline and disease, January is creating a completely new upstream consumer health category focused on an integrated approach to taking charge of one’s own biology through the multi-omic science of health. Together with the personal health data and a strong underpinning of machine learning, January provides individuals multidimensional information about their health in a simple and actionable way through their suite of software and consumer products."
JadoPado,https://www.crunchbase.com/organization/jadopado,"E-Commerce, Emerging Markets, Internet, Internet of Things, Marketplace",JadoPado is a marketplace where people around the world come together to buy and sell great stuff!,"JadoPado is a marketplace where people around the world come together to buy and sell great stuff! JadoPado lets you sell new, used and refurbished products directly to buyers. Sellers handle their own stores including products, offers, orders and fulfilment, while making sure everything looks great! JadoPado gives buyers incredible choice across a wide range of categories and an easy to use, secure experience. JadoPado handles payments on behalf of sellers and pays them out after you’ve received your purchase."
Jawbone Health,https://www.crunchbase.com/organization/jawbone-health,"Health Care, Hospitality",Jawbone Health is at the forefront of revolutionizing primary care for millions of patients worldwide.,Jawbone Health is at the forefront of revolutionizing primary care for millions of patients worldwide.
Jampp,https://www.crunchbase.com/organization/jampp,"Ad Retargeting, Advertising, Advertising Platforms, Apps, Big Data, Machine Learning, Mobile, Mobile Advertising, Video Advertising",Jampp is the growth platform of choice for on-demand apps worldwide. We unlock programmatic UA and RTGT to drive incremental performance,"Jampp is the growth platform of choice for on-demand apps worldwide. We unlock programmatic advertising to drive incremental performance. A demand-side platform (DSP) at heart, Jampp leverages unique contextual and behavioral signals to deliver customers and in-app purchases through programmatic user acquisition and retargeting.  We simplify programmatic growth for some of the biggest names in mobile. Learn more at: https://jampp.com/"
Jakks Pacific,https://www.crunchbase.com/organization/jakks-pacific,"Electronics, Green Consumer Goods, Toys","JAKKS Pacific designs, develops, produces, and markets consumer products for kids.","JAKKS Pacific, Inc. designs, develops, produces, and markets consumer products in the United States and internationally. It operates in two segments, Traditional Toys and Electronics; and Role Play, Novelty and Seasonal Toys.The company was founded in 1995 and is based in Malibu, California."
James Allen,https://www.crunchbase.com/organization/james-allen-2,"Jewelry, Product Design, Retail",JamesAllen.com has pioneered the way consumers shop for fine jewelry online.,"JamesAllen.com, one of the fastest growing online retailers of engagement rings and loose diamonds, has grown its sales by more than 2.5x in the last two years as consumers have embraced the company’s use of technology to bring simplicity, selection, pricing transparency and overall value to the engagement ring shopping process. JamesAllen.com visitors can shop directly for the exact diamond they want and then design or customize their own personalized jewelry pieces. Using the company’s proprietary Diamond Display Technology, consumers can view each of the site’s 150,000+ conflict-free, fully certified loose diamonds, as well as hundreds of ring settings, in 360° HD and zoomed up to 40x. JamesAllen.com operates almost exclusively online, with the exception of its by-invitation-only showroom in New York City."
Jabmo,https://www.crunchbase.com/organization/azalead,"B2B, Enterprise Software, Marketing Automation",Industrial-strength Account-based Marketing,Industrial Strength Account-Based Marketing Platform.  Forrester ABM New Wave Leader.
JAMJA,https://www.crunchbase.com/organization/jamja,"Lead Generation, Online Portals, Shopping",JAMJA is a promotion boosting platform that help merchant to drive more traffic and sale (online store and brick-and-mortar store),JAMJA is a promotion boosting platform that help merchant to drive more traffic and sale (online store and brick-and-mortar store)
