Organization Name,Organization Name URL,Categories,Description,Full Description
Vedantu,https://www.crunchbase.com/organization/vedantu-innovations,"EdTech, Education, Mobile, Tutoring",Vedantu is an interactive online tutoring platform for students. It offers individual and group classes delivered by experienced teachers,"Vedantu is India's leading Online education company which specializes in providing LIVE Interactive classes for students from some of India's best curated teachers. Vedantu`s USP is its quality of teachers. It has some 500+ teachers who have taught more than 1 Million hours to  40,000+ students spread across 1000+ cities from 30+ countries. Vedantu is founded by IITian friends who have been teachers themselves with over 13 years of teaching experience and having taught over 10,000 students.   Vedantu’s online teaching platform enables LIVE interactive learning between a teacher and a student. It offers individual and group classes. On Vedantu a teacher is able to give personalized teaching using two way audio, video, white boarding, chat and quizzing tools where both teacher and student are able to see, hear, write and interact in real-time. Students/Parents are also able to access content, take assessments and get their learning reports from the platform. Vedantu caters to 6th grade to 12th grade and prepares for school boards, competitive examinations and has co-curricular courses as well.   The name Vedantu is formed by two Sanskrit words  Veda (Knowledge) + Tantu (Network), signifying a 'Knowledge Network' where any student can tap into and learn from a teacher, anytime-anywhere."
Verizon Communications,https://www.crunchbase.com/organization/verizon,"Communications Infrastructure, Information Technology, Mobile, Telecommunications",Verizon Communications is a broadband and telecommunications company that provides information and entertainment services.,"Verizon Communications is a broadband and telecommunications company that operates 4G LTE and 3G networks as well as provides information and entertainment services. The company serves mass market, business, government, and wholesale customers by delivering broadband and other wireline and wireless communication innovations. Verizon Communications Wireless operates America’s largest wireless network that serves nearly 102 million customers nationwide. Its wireline operations include Verizon Business and Verizon Telecom. Founded in 1983, Verizon Communications is headquartered in New York, United States."
Velodyne LiDAR,https://www.crunchbase.com/organization/velodyne-lidar,"Machinery Manufacturing, Manufacturing, Robotics, Sensor",Velodyne LiDAR is a technology company that manufactures sensor products and real-time LiDAR sensors.,"Velodyne LiDAR is a technology company that manufactures sensor products and real-time LiDAR sensors.  It offers light detection and ranging scanners.  The company evolved after founder/inventor David Hall developed the HDL-64 Solid-State Hybrid LiDAR sensor in 2005. Since then, Velodyne LiDAR has emerged as the leading developer, manufacturer, and supplier of 3D real-time perception systems used in a variety of commercial applications including autonomous vehicles, vehicle safety systems, 3D mobile mapping, 3D aerial mapping, and security.  David Hall founded Velodyne LiDAR in 2007. Its headquarters is in Morgan Hill in California."
Veriflow,https://www.crunchbase.com/organization/veriflow-systems,"Cyber Security, Information Technology, Network Security, Predictive Analytics","Veriflow’s mission is to apply continuous verification to networks, preventing outages and vulnerabilities that lead to astronomical losses.","Veriflow brings formal verification to network infrastructure for the first time, continuously ensuring your network operates as intended. Veriflow predicts outages before they impact the business, and vulnerabilities before they are exploited, allowing IT teams to operate secure and resilient networks. Veriflow backed by New Enterprise Associates (NEA), Menlo Ventures, the National Science Foundation, and the U.S. Department of Defense. The company was founded in 2013 and is headquartered in San Jose, California."
Versatile Natures,https://www.crunchbase.com/organization/versatile-natures,"Artificial Intelligence, Construction, Internet of Things, Machine Learning, Real Estate, Software","Versatile Natures transform every construction site into a truly profitable, smart, and safe work environment.","Versatile Natures's breakthrough technology transforms any site into a smart, data-collecting field, allowing us to provide detailed analysis on the project’s status while drastically improving onsite safety. ​ By delivering crucial, real-time actionable insights, their platform empowers construction managers to make more timely, informed decisions than ever before, ultimately accelerating the completion and increasing the profits of any project."
VeriSIM Life,https://www.crunchbase.com/organization/verisim-life,"Artificial Intelligence, Health Care, Machine Learning, SaaS","Computational Biology, Bioplatform, SaaS, Machine intelligence, personalized healthcare",VeriSIM is building personalized disease models that will change how patients' treatment is administered.
Verishop,https://www.crunchbase.com/organization/proem-group,"E-Commerce, Internet",Verishop is a stealth company launching an online commerce platform targeting millennials,
Veritone,https://www.crunchbase.com/organization/veritone,"Computer Vision, Facial Recognition, Geospatial, Image Recognition, Information Technology, Machine Learning, Natural Language Processing, Search Engine, Speech Recognition, Visual Search",Veritone has created a future-proof AI platform that comprehends and transforms multiple forms of data to create actionable intelligence.,"Veritone is an artificial intelligence company that has developed aiWARE, an AWS-certified platform offering orchestrated, cognitive computing to transform and analyze structured and unstructured data for clients in a variety of markets, including media and entertainment, legal, compliance, and government. The open platform integrates an ecosystem of cognitive engines, which can be orchestrated together, and a suite of proprietary applications, to reveal unprecedented, multivariate insights from linear files such as radio and TV broadcasts, surveillance footage and public and private content globally. Veritone is the presenting sponsor of the Artificial Intelligence Marketplace at CES and has been recognized by Oracle for Excellence in Application Development. "
Vena Solutions,https://www.crunchbase.com/organization/vena-solutions,"Enterprise Software, Finance, FinTech, SaaS, Software","Vena provides intuitive budgeting, planning and forecasting software for medium and large sized companies. ","Vena provides intuitive budgeting, planning and revenue forecasting software to medium and large sized companies. With over 400 global customers, Vena is the fastest growing company in its space, and the award-winning industry leader in ease of use and customer satisfaction. "
VentureBeat,https://www.crunchbase.com/organization/venturebeat,"Internet, Mobile, News, Social Media",VentureBeat is an online technology news platform that is engaged in technology publication and events business.,"VentureBeat is an online technology news platform that is engaged in technology publication and events business.    It delivers news, analysis, and events to provide context to help executives, entrepreneurs, and tech enthusiasts in making decisions while covering technology trends ranging from social to mobile, small business to enterprise, health tech, cloud, games, and more.    It is also known for providing news and perspective in various categories, including health, big data, lifestyle, business, marketing, cloud, media, deals, mobile, development, education, reviews, enterprises, science, entrepreneur, security, gadgets, small biz, green, and social fields.    Launched in 2006, VentureBeat is led by founder and CEO [Matt Marshall](http://www.crunchbase.com/person/matt-marshall), Editor-in-Chief [Dylan Tweney](http://www.crunchbase.com/person/dylan-tweney), and a team of experienced journalists. It is headquartered in San Francisco, C.A."
