Organization Name,Organization Name URL,Categories,Description,Full Description
Procore,https://www.crunchbase.com/organization/procore-technologies,"Construction, Information Technology, Internet, Project Management, SaaS, Software",Procore provides cloud-based construction management software.,"Procore provides cloud-based construction management software. It offers Procore, a cloud-based construction project management software solution to manage vital project data; and Procore Mobile, a mobile construction application that enables users to review, create, edit, and share project data with team members from various locations.  Procore also provides Procore Drive, a document management platform with file upload and downloads that allows teams to share and collaborate on files without the impediments of FTP clients or other cumbersome file sharing solutions; CurrentSet, a drawing management application that organizes construction drawings into one master set; and Procore Construction OS, a cohesive platform that connects people, applications, and devices to create a frictionless construction process. Its software manages various construction projects that include industrial plants, office buildings, apartment complexes, university facilities, retail centers, and more.  Procore serves clients in commercial, industrial, multifamily, residential, and transportation industries in the United States and internationally. Craig Courtemanche founded it on January 17, 2002, with its headquarters in Carpinteria in California."
Protenus,https://www.crunchbase.com/organization/protenus,"Analytics, Big Data, Cyber Security, Health Care, Information Technology","Protenus audits every access to patient data, providing healthcare leaders full insight into how health data is used.","The Protenus healthcare compliance analytics platform uses artificial intelligence to audit every access to patient records for the nation’s leading health systems. Providing healthcare leaders full insight into how health data is being used, and alerting privacy, security and compliance teams to inappropriate activity, Protenus helps our partner hospitals make decisions about how to better protect their data, their patients, and their institutions. Learn more at Protenus.com and follow us on Twitter @Protenus."
Properly,https://www.crunchbase.com/organization/properly-a4b1,"Internet, Real Estate",Residential real estate marketplace,"For most families, selling a home feels complicated, time consuming and expensive. We started Properly because we believe that it should be simple, flexible and stress-free. Using technology and local market expertise, Properly takes the uncertainty and work out of selling your home. We’ll give you a fair-market offer and the ability to close a sale on your schedule. No endless showings, repairs or staging. No holding two mortgages while you wait for a sale. No risk of a buyer falling through."
Preferred Networks,https://www.crunchbase.com/organization/preferred-networks,"Artificial Intelligence, Biotechnology, Health Care, Internet of Things, Machine Learning, Manufacturing, Robotics, Software",Preferred Networks applies cutting-edge deep learning technology to applications in the the Internet of Things,"Preferred Networks operates as a software development company focused on applying real-time machine-learning technologies to new applications in the emerging field of the Internet of Things. The company is also engaged in the research, development, and sales of computer software, hardware, and network aspects as well as solves problems in the areas of data analytics, edge-heavy computing, distributed intelligence, machine learning, deep learning, and computer vision activities. Preferred Networks advocates Edge Heavy Computing as a way to handle the enormous amounts of data generated by devices in a distributed and collaborative manner at the edge of the network, driving innovation in various fields, with a focus on three business areas: transportation, manufacturing, and bio/healthcare. Founded on March 26, 2014 and is based in Tokyo, Japan with a branch in Berkeley, California."
Practo,https://www.crunchbase.com/organization/practo,"Fitness, Health Care, Marketplace, SaaS, Wellness",Practo is a mission to help improve human longevity by simplifying healthcare.,"For millions of people, Practo is the trusted and familiar home where they know they’ll find a healing touch. It connects them with everything they need to take good care of themselves and their family - assessing health issues, finding the right doctor, booking diagnostic tests, obtaining medicines, storing health records or learning new ways to live healthier. Healthcare providers can also harness the power of Practo as the definitive platform that helps them build their presence, grow establishments and engage patients more deeply than ever."
project44,https://www.crunchbase.com/organization/project44,"Developer APIs, Enterprise Software, Finance, Freight Service, Logistics, Personal Branding, Personal Finance, SaaS, Shipping, Transportation",project44 is the world’s leading advanced visibility platform for shippers and third-party logistics firms.,"project44 is the world’s leading advanced visibility platform for shippers and third-party logistics firms. project44 connects, automates and provides visibility into key transportation processes to accelerate insights and shorten the time it takes to turn those insights into actions. Leveraging the power of the project44 cloud-based platform, organizations are able to increase operational efficiencies, reduce costs, improve shipping performance, and deliver an exceptional Amazon-like experience to their customers. Connected to over 175,000 carriers worldwide and having comprehensive coverage for all ELD and telematics devices on the market, project44 supports all transportation modes and shipping types, including Parcel, Final-Mile, Less-than-Truckload, Volume Less-than-Truckload, Truckload, Rail, Intermodal and Ocean."
Property Finder,https://www.crunchbase.com/organization/propertyfinder,"Advertising, Marketing, Real Estate",Property Finder owns and operates real estate portals across the Middle East and North Africa.,"PropertyFinder owns and operates real estate portals across Dubai. Available in both English and Arabic, its websites provide visitors with search facilities covering residential and commercial properties for rent or for sale, real estate news, home advice, and buying and selling guides. PropertyFinder provides its users with the tools to help consumers find the properties that fit their needs. It works with brokers to list properties in one convenient site, and make it easier to see all of the information about those properties while browsing from its users’ desktop or on the move."
Princeton University,https://www.crunchbase.com/organization/princeton-university,Education,"Princeton University is a private Ivy League university in Princeton, New Jersey, United States","One of the oldest and most prestigious universities in the United States, Princeton University is consistently at the forefront of research and academic excellence. This is partially due to its unique approach to education, which stresses the importance of independent study. Princeton’s undergraduate academics grant bachelor’s degrees in the arts and sciences. In their third and fourth years, all undergraduates must pursue independent research in their chosen field of study. Depending on your major and academic goals, this can vary from a lab research to a creative project. The graduate school at Princeton University offers a variety of master’s degrees and Ph.D.’s, as well as continuing education programs to suit diverse academic needs. The graduate school does not use a credit-based system, and your department and advisor will determine your curriculum. Tuition at Princeton is among the most expensive in the country. In light of this, the university aims to support its students with significant financial assistance. Princeton’s need-based financial aid program replaces loans with grants, so that its students won’t be overwhelmed with debt after graduation. These programs and more are available to those who qualify. Tuition costs shouldn’t discourage qualified students to apply to Princeton. As an Ivy League school, Princeton’s admissions are highly competitive.Contact the school directly for more information and guidance on applying."
PromoteIQ,https://www.crunchbase.com/organization/spotfront,"Advertising Platforms, E-Commerce, Enterprise Software, Marketing, SaaS",Vendor Marketing Platform for E-Commerce,PromoteIQ automates vendor marketing for e-commerce.
Prezi,https://www.crunchbase.com/organization/prezi,"Cloud Data Services, Presentations, SaaS, Software","Prezi is the interactive, cloud-based presentation platform that helps you connect more powerfully with your audience.","Prezi is the presentation platform that helps you connect more powerfully with your audience and customers. Unlike slides, Prezi's single, interactive canvas encourages conversation and collaboration, making your overall presentation more engaging, persuasive, and memorable. Prezi's latest offering, Prezi Next, is a full-lifecycle presentation platform so everyone can easily create visually stunning presentations, deliver them in a more natural and conversational way, and analyze their effectiveness. Founded in 2009, and with offices in San Francisco, Budapest, and Riga, Prezi now fosters a community of over 100 million users and Prezi presentations have been viewed over 4 billion times. Its investors include Accel Partners, Spectrum Equity, and TED conferences. For more information, please visit www.prezi.com."
