Organization Name,Organization Name URL,Categories,Description,Full Description
Jones Lang LaSalle,https://www.crunchbase.com/organization/jones-lang-lasalle,"Commercial, Real Estate","Jones Lang LaSalle, a financial and professional services firm, specializes in commercial real estate services and investment management.","Jones Lang LaSalle is a financial and professional services firm that specializes in commercial real estate services and investment management. Its services include: tenant representation for organizations that lease office, industrial and retail spaces;  consulting, which supports companies to develop workplace strategies such as occupancy planning, relocations, and energy and environmental sustainability initiatives; project and development services to manage ground-up creation, building construction, and major interior renovations; capital markets and real estate investment banking, which helps organizations buy and sell properties, and improve the financial impact of their real estate; facilities management for a variety of properties including office towers, retail and exhibition centers, and government, collegiate and industrial complexes; property management services, that provide on-site administration to help owners of office, industrial, retail and specialty properties reduce costs and enhance their property values; and valuations that provide impartial assessments of real estate worth through more than 200 corporate offices in 70 countries. Jones Lang LaSalle was formed by the merger of Jones Lang Wootton, a British firm with origins dating back to 1783, and LaSalle Partners, an American company formed from a predecessor launched in 1968. Jones Lang Wootton opened its first US office in New York in 1975. In 1997, the initial public offering was completed by LaSalle Partners for the company's common stock in the market."
Johns Hopkins University,https://www.crunchbase.com/organization/johns-hopkins-university,"EdTech, Education, Health Care, Higher Education, Mechanical Engineering, Social Entrepreneurship, Training, Universities","Johns Hopkins University is a private research university based in Baltimore, Maryland.","Since its founding in 1876, Johns Hopkins University (JHU) has remained true to its mission, Knowledge for the World. JHU is a world leading research and teaching university that believes education should be grounded in exploration and discovery. Critical Thinking, problem solving, creativity and more are encouraged at Johns Hopkins. The University has several campuses in the Baltimore and Washington, D.C. area, and a few international campuses as well. The Homewood campus is the main campus, and is located in northern Baltimore. JHU offers undergraduate and graduate programs across its various schools, including the schools of Education, Business, Medicine, Nursing, Engineering, and more. There are dozens of majors to choose from. The university also offers some distance learning opportunities, both online and also off campus. In addition, the school offers part-time and summer programs to offer more flexibility for students. There are plenty of residency options available to students, with several buildings to choose from offering suites and apartments. Tuition at Johns Hopkins University varies by program, and non-residents pay the same price as residents. Financial aid is available to qualified students in the form of grants, scholarships, loans, and more."
Jobble,https://www.crunchbase.com/organization/jobble,"Marketplace, Online Portals, Retail",Jobble is the on-demand marketplace connecting businesses with people looking for flexible work.,"Jobble puts the power of recruiting and managing an on-demand workforce in the hands of companies and agencies. You get the operational efficiencies of a staff management platform plus a professional and vetted on-demand workforce, with ratings and reviews by former employers. In just a few clicks you can handpick a workforce that best fits your needs, control costs, and manage operations."
Joust,https://www.crunchbase.com/organization/joust-labs,"Banking, Billing, Financial Services, FinTech, Freelance, InsurTech, Mobile Payments, Small and Medium Businesses",Joust is an all-inclusive toolkit to help freelancers and entrepreneurs run their businesses. ,"Joust Labs, Inc. develops and offers a banking toolkit for freelancers and entrepreneurs."
Joblift,https://www.crunchbase.com/organization/joblift,"Artificial Intelligence, Developer Tools, Online Portals, Recruiting",Joblift is a job search platform providing candidates with the most intuitive and frictionless experience during the recruiting process.,Joblift is a meta-search platform providing job seekers with the most intuitive and frictionless experience during the recruiting process. They apply latest machine learning techniques and big-data based algorithms in order to offer their users matching job vacancies that truly matter to them.
Jobvite,https://www.crunchbase.com/organization/jobvite,"Human Resources, Recruiting, Social Media, Software",Jobvite offers a comprehensive and analytics-driven recruiting platform.,"Jobvite is leading the industry with the most comprehensive and analytics-driven recruiting platform. Jobvite delivers the most comprehensive and analytics-driven recruiting platform built to enable emerging and enterprise companies to hire top talent easily, efficiently, and effectively. We help customers stay one step ahead of the competitive job market by accelerating the entire recruiting process—from sourcing talent to onboarding new employees."
Joy,https://www.crunchbase.com/organization/joytheapp,"Apps, Web Design, Wedding","Joy helps users with their wedding, from engagement to honeymoon and everything in-between.","Joy helps users with their wedding, from engagement to honeymoon and everything in-between. The company designs and develops a wedding planning application with assistive technology that enables users to organize and coordinate all details from engagement to honeymoon. The platform also allows the wedding party to share photos and interact with one another prior to and during the festivities. Joy  was established in 2014 and is based in San Francisco, California."
JOOR,https://www.crunchbase.com/organization/joor,"E-Commerce, Fashion, Internet, Marketplace, Retail, Wholesale","JOOR is an online global fashion marketplace, connecting brands and retailers.","JOOR is an online global fashion marketplace, connecting brands and retailers for a more productive and engaging ordering and assortment planning experience. The company is pioneering a wholesale evolution by making the process easier and faster. It puts the entire wholesale buying process online to enable brands and retailers to drive incremental revenue, cut costs, improve their customer experience, and analyze performance through data analytics. The company is committed to driving social change. They do this by providing an equal opportunity to showcase product so that artisans can develop their craft while growing their business, ultimately promoting local stability and prosperity. JOOR was founded in 2010 and is based in New York with locations in Los Angeles, London, Milan, Paris, and Sydney."
Jobcase,https://www.crunchbase.com/organization/jobcase-inc,"Big Data, Employment, Machine Learning, Recruiting, Social Media",Social media platform dedicated to empowering America's workforce,Social Media platform dedicated to empowering America's workforce.
Job Today,https://www.crunchbase.com/organization/job-today,"Apps, Employment, Mobile",JobToday is a hiring app that matches job seekers and employers by location and other work criteria through its mobile messaging interface.,"JOB TODAY is #1 hiring app for hospitality, retail and more. Currently in the UK, Spain and expanding to more countries, Job Today use mobile technology to help millions of people find a job the same day, specifically service and blue collar workers. JOB TODAY is the easiest and fastest way to get a job in retail, restaurants and more. Apply with 1 tap, get a response in 24 hours, and ask employers questions via chat. Getting a job with JOB TODAY is super easy and fast. Find hourly, part-time, or full-time employment wherever you are, 24/7. Apply with your profile in 1 tap – say adios to tedious cover letters and CVs for each application!"
