Organization Name,Organization Name URL,Categories,Description,Full Description
QEDIT,https://www.crunchbase.com/organization/qed-it,"Blockchain, Compliance, Computer, Information Technology, Network Security, Privacy",QEDIT helps businesses accelerate trust with Zero-Knowledge Blockchains.,"QED-it helps businesses accelerate trust with Zero-Knowledge Blockchains. It also developed Zero-Knowledge Blockchain, a protocol which combines Enterprise Blockchain with Zero-Knowledge Proof cryptography. Mentored by Prof. Shafi Goldwasser (Turing Award 2012) who co-invented Zero-Knowledge Proofs, this team of world-renowned experts in cryptography, security and blockchain tackles several use-cases. The company provides an enterprise solution for preserving privacy on the Blockchain. QED-it allows clients to can keep their data private and at the same time share proofs about these data with partners, and even with competitors in their ecosystem. They also solve the confidentiality tradeoff using scalable Zero-Knowledge Proof technology. It also enables running audit queries such as credit and risk scoring without revealing the underlying private data used to calculate the score QED-it was founded in 2016 and is headquartered in Tel Aviv, Israel."
Qeepsake,https://www.crunchbase.com/organization/qeepsake,"Consumer Software, Parenting, SaaS",Qeepsake—the text message baby book—is an online service for parents to capture memorable things about/for their kids.,Qeepsake—the text message baby book—is an online service for parents to capture memorable things about/for their kids.
QED Therapeutics,https://www.crunchbase.com/organization/qed-therapeutics,"Biotechnology, Health Care, Therapeutics",A biotechnology company focused on precision medicine for FGFR-driven disorders. ,"QED Therapeutics, a subsidiary of BridgeBio Pharma, is a biotechnology company focused on precision medicine for FGFR-driven disorders. Their lead candidate is infigratinib, a best-in-class FGFR kinase inhibitor that has shown meaningful clinical activity in chemotherapy-refractory cholangiocarcinoma with FGFR2 fusions. QED is also evaluating infigratinib in preclinical studies for the treatment of achondroplasia. They plan to develop infigratinib in additional FGFR-driven tumor types and rare disorders."
Qeexo,https://www.crunchbase.com/organization/qeexo,"Consumer Electronics, Information Technology, Mobile",Qeexo develops novel interaction techniques for mobile devices.,"Qeexo develops novel interaction techniques for mobile devices.  Qeexo's FingerSense technology allows touchscreens to know which part of the finger is being used for input: pad, knuckle or nail. Qeexo was spun off from Carnegie Mellon University in 2012. The company is based in San Jose, California, with an R&D team in Pittsburgh, PA."
Qemotion,https://www.crunchbase.com/organization/qemotion,"Artificial Intelligence, Big Data, Customer Service, Information Technology, SaaS",Q°emotion is the first SaaS customer experience solution that enables companies to detect emotional insights from the customer reviews.,"Q°emotion turns Customer open comments into emotional insights with the help of advanced emotional analytics. The SAAS platform CXinsights.io is the easiest way to implement a Customer Experience Management solution that is only based on your available Customer reviews and comments. INNOVATION IN COGNITIVE PSYCHOLOGY & SEMANTICS Q°emotion has created the emotional index, the first emotional KPI based on semantic, much more precised than simple sentiment analysis, The emotional index is calculated based on the latest semantic surveys available in numerous languages in the world. Q°emotion has also developed a search emotional engine with machine learning process able to analyse millions of words per day in several idiomas. Q°emotion is incubated by Technopole de l'Aube en Champagne, Welcome City Lab and Le D3 (Paris, France)."
Qello,https://www.crunchbase.com/organization/qello,"Android, iOS, Mobile, Music, Video",Qello is a multi-platform social syndication service that allows users to stream HD film and entertainment content.,Qello is a multi-platform social syndication service that delivers streaming HD concert film and entertainment content in the United States.  Qello has the largest library of Full HD Concerts anywhere online.
Qeebike,https://www.crunchbase.com/organization/qeebike,"Automotive, Electric Vehicle",Qeebike is a electric bike sharing service provider.,
QED,https://www.crunchbase.com/organization/qed-everest-edusys-and-solutions,"Education, Training",QED provides science education in India.,"QED intends to make science learning inclusive, relevant and more importantly universally accessible for all boys and girls - young budding scientists. QED is neither a school nor a laboratory. QED is quite aptly called The Center For The Art Of Science."
Qempo,https://www.crunchbase.com/organization/qempo-com-international-store,"Consumer Electronics, E-Commerce, Internet, Marketplace",Qempo is an international electronic commercial store founded in the United States for the development of international electronic commerce.,"Qempo is a marketplace that simplifies global logistics by connecting international shoppers with travelers who earn money by buying and delivering orders on-demand. Imported products in emerging markets can cost 300% more than in the US, and most are not sold locally. Shoppers save money and time by buying with travelers hassle-free."
QED Naval,https://www.crunchbase.com/organization/qed-naval,"Analytics, Consulting, Marine Technology, Renewable Energy",QED Naval is a naval architecture consultancy that is focused on the development of the marine renewable energy industry.,"QED Naval is a naval architecture consultancy that is focused on the development of the marine renewable energy industry and the vessel requirements for deployment of offshore wind, wave and tidal devices. QED Naval alongside its collaborations also support the development of port and near shore infrastructure required to deploy marine renewables such as quays, breakwaters and pontoons."
Qenergy,https://www.crunchbase.com/organization/qenergy,"Electrical Distribution, Energy, Energy Efficiency",Qenergy helps small and medium businesses in Australia generate savings on their electricity charges.,Qenergy helps small and medium businesses in Australia generate savings on their electricity charges. QEnergy Limited understands the demands of running a business. The company aims to help customers cut back on the stress of daily operations by managing their electricity needs.
"QED Labs, Inc.",https://www.crunchbase.com/organization/qed-labs-inc,"Commercial, Service Industry","QED Labs, Inc operates in the technology industry.","QED Labs, Inc operates in the technology industry."
Qewz,https://www.crunchbase.com/organization/qewz,"Events, News, Public Relations",Qewz is an online news site providing comparisons of stories by highlighting competing views on major news events from worldwide sources.,"Qewz is an online news site that provides readers with every side of the story by highlighting competing views on major news events from quality sources worldwide.  Qewz aims to focus on the most important news stories of the day and bring together, in one place, the articles which represent the widest range of opinions and perspectives on that story."
Qerja,https://www.crunchbase.com/organization/qerja,"Information Technology, Online Portals, Payments",Qerja is a career advancement opportunity website offering assistance to your career goals.,"Qerja.com is the first online community portal in Indonesia which provides information about salary and work environment in various companies in Indonesia.  And that research inspired us to build this website, so that the professional could do some research about some companies before they decided to move to that company"
Qelzal,https://www.crunchbase.com/organization/qelzal,"B2B, Drones, Machine Learning, Sensor, Software",Next Generation Obstacle Avoidance for Commercial Drones (UAS),"Qelzal develops the next generation of Obstacle Avoidance systems for small commercial drones. Their systems make drones autonomous and safer in near-earth flights. To make it possible they leverage their expertise in brain-inspired engineering, deep learning and machine learning."
QEYnet,https://www.crunchbase.com/organization/qeynet,"Internet, Telecommunications",Global-scale Quantum Key Distribution using satellites,QEYnet is ushering in a new era of ultra-secure communications by building the world's first satellite network for Quantum Key Distribution.
Qencode,https://www.crunchbase.com/organization/qencode,"Audio, Cloud Computing, Cloud Infrastructure, Video on Demand","High speed, secure and robust cloud media transcoding platform designed to be the lowest cost solution on the market.","A cloud transcoding solution built around a new algorithm designed to cut costs while improving speed. Designed for seamless implementation, built around simplicity and efficiency, it's the perfect solution for startups and huge enterprises alike."
QE Ventures,https://www.crunchbase.com/organization/qe-ventures,"Enterprise Software, Online Portals, Service Industry","QE Ventures operates a private, invitation-only, values-based community where users help each other to achieve personal goals.","QE Ventures Inc. operates Quentin’s Friends, an invitation-only online community for Quentin's friends, their friends, and their friends in New York. It enables to find apartments and jobs, tell each other about events, and share tips. The company also enables to browse members’ events calendar, member profiles, recommendations, and other message archives. QE Ventures Inc. was founded in 2000 and is based in New York, New York."
QEP Resources,https://www.crunchbase.com/organization/qep-resources,"Energy, Natural Resources, Oil and Gas",QEP Resources is a leading independent natural gas and crude oil exploration and production company focused in two major regions: the,"QEP Resources is a leading independent natural gas and crude oil exploration and production company focused in two major regions: the Northern Region (primarily in the Rockies and the Williston Basin) and the Southern Region (primarily Oklahoma, the Texas Panhandle, and Louisiana) of the United States. We also gather, compress, treat, and process natural gas."
Qebot,https://www.crunchbase.com/organization/qebot,"Advertising, Developer Tools, Email Marketing, Local Advertising, Loyalty Programs, Social Media Marketing, Web Design, Web Development",Integrated business management platform.,"Qebot is the all-in-one marketing and business management platform for the local and multi-location business market. Utilizing cloud backend technology and a web-based user interface, local businesses can sign into their Qebot dashboard to easily manage every aspect of digital marketing, including websites and pages, every social media channel, directory listings, mobile presence, reviews and reputation, email marketing, advertising, promotions, loyalty programs, and more. One login gives access to every tool necessary for local business marketing and growth, all set in a simple yet powerful control panel. Qebot's technology is the most scalable way to ensure complete consistency and brand management across the web, and it's being used by everyone from local businesses to 1000+ location franchises. Developed by former Yodle, Google, and Facebook employees, the company was built to fix the end-user problems arising from an increasingly segmented, confusing array of available marketing and business management tools. With strategic partner integrations, including Sendible, MailChimp, and Synup, and Brandcast Qebot gives time-strapped business owners an easy way to employ the tools they need for local marketing success."
Qera,https://www.crunchbase.com/organization/qera,"Artificial Intelligence, Business Intelligence, Computer Vision, Financial Services, Health Care, Machine Learning, Oil and Gas",The Abu Dhabi born AI Lab.,"Qera is an Abu Dhabi born Artificial Intelligence research and development lab. Through working closely with Government and Private sectors, our ultimate goal is to revolutionise a range of industries by increasing efficiency, reducing laborious manual tasks and providing insights from data for decision makers.  Qera focuses on tackling problems and inefficiencies with practical, yet smart solutions and aims to give the country a competitive advantage in the global marketplace. The twenty first century has presented us with an abundance of data, paired with advances in machine learning, computer vision and natural language processing has created landscape of opportunities for the AI industry.  Qera’s work is based on clear mathematical and statistical principles, and we make it our mission that our partners have a clear understanding of the tools we use. It is this powerful combination of expertise in artificial intelligence and domain knowledge from our partners which leads us to innovations and technology advances. "
QeRetail,https://www.crunchbase.com/organization/qeretail,"Digital Marketing, E-Commerce, E-Commerce Platforms, Retail, SEM, SEO, Web Design, Web Development","Ecommerce Website Design & Development, Ecommerce SEO - Bigcommerce | Volusion | Shopify | Magento Expert","QeRetail is a passionate group of Software Developers, Web Designers & Digital Marketers. We offer eCommerce website design & development & eCommerce SEO Services. The experience of Ecommerce Design & Development of more than 1000 eStores has also helped us to engage you with relevant questions and understand your eStore before delivering solutions, which we think is the secret to us getting it right the first time, every time. Our expertise includes top eCommerce platforms such as BigCommerce, Shopify, Volusion, Mangento and others. QeRetail is all about fulfilling your eStore needs!"
Qentelli,https://www.crunchbase.com/organization/qentelli,"Information Technology, Software",Qentelli is a Provider of software engineering and development services.,"Provider of software engineering and development services. The company offers business consultancy services to align business assurance goals to quality assurance and engineering goals.Founded on the core philosophies of software engineering, Qentelli brings the best practices from Software Development and Quality Assurance to ensure higher quality applications at the velocity your business demands, so you can stay ahead of competition. Quality Intelligence, Quality Engineering and DevOps for Continuous Delivery are at the heart of all of the services we deliver with a passion to innovate and automate."
Qentinel,https://www.crunchbase.com/organization/qentinel,"Information Technology, Software",Our robotic testing solution accelerates software creation and provides insights that help you deliver fast and flawlessly.,Our purpose is to improve the quality of life by improving the quality of software.  Qentinel ensures that your software is running flawlessly and creating value to your business. We accelerate your software development and improve the user experience with software robotics testing. That is our specialty and we are the best at it. We believe that your business is only as good as the software driving it.
Qeepr,https://www.crunchbase.com/organization/qeepr,"Social Media, Web Development",Qeepr allows its customers to create monuments with QR codes to store and access information about their departed loved family and friends.,"Qeepr is the first social memorialization platform, dedicated to preserving the lives of the departed with the aid of modern technology: the QR code.  By placing a QR code on a gravestone, urn, or other monument, you will allow others to discover your loved one’s lifestory. Create a profile where friends and family can leave condolences, upload photos, like, share, comment, connect, and remember those who are dearly missed. Whether you would like to share these memories with the world, or with a few close relatives, Qeepr’s platform is secure, simple and flexible.  Watch our Video to Learn More: https://vimeo.com/78109041"
Qelp BV,https://www.crunchbase.com/organization/qelp-bv,"Information Technology, Software","Qelp BV develops and delivers self-service and call center software solutions for smartphones, selfservice software provides customers.",
QED Technologies,https://www.crunchbase.com/organization/qed-technologies,Machinery Manufacturing,QED Technologies develops groundbreaking optics manufacturing systems that overcome the limitations of traditional polishing and metrology.,QED Technologies develops groundbreaking optics manufacturing systems that overcome the limitations of traditional polishing and metrology method.
QEDbaton,https://www.crunchbase.com/organization/qedbaton,"IT Management, Software",QEDbaton is an innovative & pioneering provider of B2B Demand Generation solutions to global technology & IT companies.,"QEDbaton is an innovative & pioneering provider of B2B Demand Generation solutions to global technology & IT enabled companies across segments ranging from software services, software products, engineering services and automation . QEDbaton is also a leading B2B lead generation company which assists global tech companies achieve high performance prospecting across the entire sales marketing funnel."
Qeerad,https://www.crunchbase.com/organization/qeerad,"Finance, Financial Services, Venture Capital","Qeerad Is Between Two Parties. One Looking To Launch A Business Idea, And The Other Seeking To Grow Their Capital.","Qeerad is between two parties. One looking to launch a business idea, and the other seeking to grow their capital. They’re in the business of facilitating that deal. At Qeerad They are attracted to entrepreneurs with socially impactful ideas and look to collaborate with investors using sharia compliant models. To date our venture footprint spans across Malaysia, Germany and Australia."
QED Ventures,https://www.crunchbase.com/organization/qed-ventures-american-pillowcase,"Home and Garden, Marketing, Retail, Sales, Textiles",QED Ventures retails and wholesales pillowcases and luxury sheeting and towels.,"QED Ventures retails and wholesales pillowcases and luxury sheeting and towels. It offers pillowcases in whites and various colors of all sizes, microfiber pillowcases, luxury bath towels, hand towels, and washcloths in many colors, and luxury pool towels.  Furthermore, QED Ventures offers cotton T300 and T540 sheets and pillowcases, sheet sets, cotton and poly blend pillowcases, spa towels, massage table sheets, and pool chair covers. It caters to silk screeners, direct to garment printers, summer camps, crafts, birthday parties, hotels, physical therapy markets.  QED Ventures offers its products online and through Amazon. Russell Basch founded it in 2006, with its headquarters in Richmond in Virginia."
Qeyno,https://www.crunchbase.com/organization/qeyno,"Career Planning, Education, Professional Networking, STEM Education","Qeyno is an inclusive innovation company that transforms children's lives, their families, and the community.","Qeyno is an inclusive innovation company that transforms children's lives, their families, and the community through the magic of play, empathy, and discovery. Qeyno’s mission is to hack isolation and give people the power to transform their worlds. Qeyno is mindfully committed to creating magical opportunity that lifts systemic barriers to our greatest human potential."
