Organization Name,Organization Name URL,Categories,Description,Full Description
Livongo,https://www.crunchbase.com/organization/livongo-health,"Health Care, Health Diagnostics, Information Technology, Wellness",Livongo is empowering people with chronic conditions to live a better life.,"Livongo is the leading consumer digital health company that empowers people with chronic conditions to live a better life. We have developed a completely new approach for diabetes management that combines the latest technology with coaching. By offering the right information, tools, and support, at the right time, we provide our members with real-time, personalized insights and support to make diabetes management easier. Our approach is leading to better financial and clinical outcomes while also creating a better experience for people with diabetes and their care team of family, friends, and medical professionals. For more information visit: www.livongo.com."
Lightricks,https://www.crunchbase.com/organization/lightricks,"Apps, Consumer Software, iOS, Mobile Apps, Photo Editing, Video","Lightricks integrates advanced technologies from computer vision, computer graphics, and image processing into mobile products.","Lightricks was founded in January 2013 by five entrepreneurs with comprehensive knowledge in the fields of computer graphics, image processing, machine learning and artificial intelligence, who left promising careers in order to realize their dream. With a cumulative 30 years in academics and professional experience in companies such as Microsoft, Google, and Adobe, they had grown frustrated with the gap between state-of-the-art algorithms developed in the academia and the lack of powerful and user-friendly image editing tools available in the mobile market. Lightricks integrates advanced technologies from computer vision, computer graphics, and image processing into mobile products. Lightricks' products include: Facetune, Facetune 2, Enlight, Enlight Photofox, Enlight Videoleap, Enlight Quickshot."
Line Corporation,https://www.crunchbase.com/organization/line-corporation,"Apps, Messaging, Mobile, Mobile Apps",LINE develops calling and messaging applications for mobile phones in Japan and internationally.,"LINE develops calling and messaging applications for mobile phones in Japan and internationally. It offers LINE, a smartphone application that allows users to make free calls and messaging with other users regardless of which mobile network provider they are using. The company also offers NAVER, a search communication service; NAVER Matome, a user-participatory curation platform; Livedoor, a portal site; livedoor Blog, a blogging service; and livedoor News that provides information gathered from various news sources, as well as a range of advertising products. In addition, it operates LINE GAME, a platform that lets LINE users to play games. "
Lightspeed POS,https://www.crunchbase.com/organization/lightspeed-retail,"Cloud Storage, E-Commerce, Mobile, Mobile Payments, Point of Sale, Restaurants, Retail, Retail Technology",Lightspeed provides point of sale and ecommerce solutions for retailers and restaurateurs to manage their businesses.,"Lightspeed believes that commerce belongs to everyone. It belongs to the entrepreneurs who realize their dreams of starting a business, the storefronts and restaurants that project new perspectives onto city streets and the communities that are shaped by those businesses. Providing restaurateurs and retailers with the simplest way to run their businesses at full potential, Lightspeed helps entrepreneurs offer their customers positive and memorable experiences by taking care of the day-to-day management aspect of their business. More than 36,000 businesses processing over $13 billion in annual transactions use Lightspeed’s restaurant POS software and omnichannel retail solution to manage inventory, customer preferences, sales and reporting — all from one centralized platform.  Believing that with the right technology, restaurateurs can better serve their customers and keep them coming back for seconds, Lightspeed has created an all-in-one point of sale, table management and analytics platform for restaurants and bars of all sizes. The company also offers end-to-end commerce solutions that help retailers build, manage and grow their businesses. Successful retailers around the world have chosen Lightspeed’s retail POS software, Lightspeed Retail, for its intuitive product and inventory management systems, built-in CRM and advanced reporting.  Lightspeed eCom, the company’s eCommerce platform, is what bridges the gap between the in-store and online shopping experience. The platform was founded on the principle that marketing should be the primary concern of online merchants, rather than the technical maintenance of their website. Those who use Lightspeed eCom benefit from a platform that is flexible, scalable, ready to use within minutes and that comes with a built-in suite of marketing tools that help drive site traffic and sales. By combining Lightspeed eCom with Lightspeed Retail, retailers can provide their customers with omnichannel: a seamless shopping experience, whether they want to browse or buy in-store or online."
Light Field Lab,https://www.crunchbase.com/organization/light-field-lab-inc,"Digital Entertainment, Film, Hardware, Industrial Design, Information Technology, Media and Entertainment, Software",Light Field Lab is a breakthrough technology startup that builds an innovative holographic ecosystem.,"Light Field Lab is a breakthrough technology startup that builds an innovative holographic ecosystem. It re-creates what optical physics calls a real image for off-screen projected objects by generating a massive number of viewing angles that correctly change with the point of view and location just like in the real world. They enable entirely new business opportunities across consumer and enterprise markets. The company was founded in 2017 by Jon Karafin, Brendan Bevensee, and Ed Ibe, with the single mission to enable a holographic future by building upon the founders’ collective expertise of light field technology innovation. Based in San Jose, CA, Light Field Lab is backed by top-tier venture firms including Khosla Ventures."
Life360,https://www.crunchbase.com/organization/life360,"Android, Apps, Family, Mobile, Mobile Apps","As world’s largest mobile app for families, Life360 helps families feel closer together.","Life360 brings you all together It’s never been easier to keep your family close and connected. Life360 is a platform for today’s busy families, bringing them closer together by helping them better sync, communicate with and protect the people they care about most.  Our mobile app provides millions of families in over 140 countries with services such as private location sharing, location history, drive details, crash detection, roadside assistance and help alerts through our free and paid membership subscription.  Founded in 2008, Life360 is based in San Francisco with offices in San Diego, Las Vegas and  Ft. Lauderdale.   Life360 has raised +$100M in Bessemer Venture Partners, DCM, Fontinalis Partners, BMW iVentures, Allstate, Bullpen Capital, Founders Fund (FF Angel), Launch Capital, Kapor Capital, and 500 startups. For more information, visit us at life360.com"
littleBits Electronics,https://www.crunchbase.com/organization/littlebits-electronics,"Electronics, Hardware, Manufacturing, Open Source, Robotics",LittleBits is an open-source library of electronic modules that allows users to learn electronics via prototypes.,"LittleBits is an open source library of over 60 electronic modules that snap together with magnets allows users to view, download, and share designs and make their own Bits through the use of prototypes. Deluxe kit, Smart home kit, Arduino coding kit, Synth kit, hardware development kit, and workshop set are some of the electronics learning modules provided by littleBits. LittleBits was launched by Ayah Bdeir in 2011 and is operated from New York, United States."
Licious,https://www.crunchbase.com/organization/licious,"Delivery Service, E-Commerce, Food and Beverage, Food Delivery",Licious is India's fastest growing online meat and seafood ordering startup.,"Licious is a path breaking concept in the Indian Food industry; aimed at solving the perennially existing problem of finding safe, delectable, trustworthy fresh meat in India.  The company builds a world-class enterprise that's bound to upgrade the way the company procures, sells, buys, and consumes meat in India."
Lime,https://www.crunchbase.com/organization/limebike,"Cycling, Last Mile Transportation, Mobile Apps, Ride Sharing, Transportation",Lime helps people move around their cities in an affordable and convenient way while eliminating their carbon footprint.,"Lime aims to provide a sustainable solution to the first and last mile transportation problem by helping people move around their cities in an affordable and convenient way while eliminating their carbon footprint. The company empowers future generations to change their behavior so we can save this planet together. From the electric scooter to the e-assist and pedal bike, experience the excitement of Lime’s smart mobility fleet."
Livspace,https://www.crunchbase.com/organization/livspace,"E-Commerce, Furniture, Interior Design","Livspace is the new online shopping destination where you can design, decorate and furnish your dream home.","Livspace is the new online  shopping destination where you can design, decorate and furnish your dream home."
